,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
4745,46,management,married,tertiary,no,1600,yes,yes,cellular,11,aug,308,1,-1,0,unknown,0
4746,67,retired,married,tertiary,no,1341,no,no,cellular,13,oct,1096,1,-1,0,unknown,0
4747,43,admin.,married,secondary,no,132,no,no,cellular,17,jan,451,1,-1,0,unknown,0
4748,60,management,married,tertiary,no,315,no,yes,cellular,1,sep,840,1,183,3,other,0
4749,31,blue-collar,single,secondary,no,54,yes,no,telephone,29,jun,401,1,180,0,unknown,0
4750,30,unemployed,married,tertiary,no,49589,no,no,cellular,29,oct,251,2,-1,0,unknown,0
4751,63,unemployed,single,tertiary,no,1311,no,no,cellular,28,aug,622,1,-1,0,unknown,0
4752,47,technician,married,secondary,no,2480,no,no,cellular,6,aug,396,2,-1,0,unknown,0
4753,59,admin.,married,secondary,no,3735,no,no,cellular,17,nov,243,3,91,6,unknown,0
4754,60,management,married,secondary,no,0,no,no,telephone,19,dec,1745,3,62,3,success,1
4755,45,admin.,married,secondary,no,205,no,no,cellular,4,may,82,1,90,2,success,0
4756,60,management,single,tertiary,no,1034,yes,no,cellular,7,sep,231,6,-1,0,unknown,0
4757,31,admin.,single,tertiary,no,4041,no,no,cellular,30,apr,55,2,-1,0,unknown,0
4758,72,management,married,secondary,no,50111,no,no,cellular,4,jun,449,1,-1,0,unknown,0
4759,27,technician,single,secondary,no,2,yes,yes,cellular,24,jan,554,2,356,1,failure,0
4760,25,student,single,primary,yes,373,yes,no,unknown,11,may,819,2,-1,0,unknown,0
4761,65,admin.,married,secondary,no,952,no,no,cellular,6,sep,108,1,96,4,success,0
4762,49,technician,married,tertiary,no,523,yes,no,cellular,2,jun,117,1,60,3,failure,0
4763,49,management,divorced,tertiary,no,0,yes,yes,telephone,18,nov,1110,2,-1,0,unknown,1
4764,47,technician,married,secondary,no,1387,yes,no,unknown,30,mar,1616,4,-1,0,unknown,1
4765,77,unknown,married,unknown,no,397,no,no,cellular,7,may,300,3,-1,1,unknown,0
4766,79,student,married,secondary,no,1536,no,no,cellular,7,aug,289,2,-1,0,unknown,0
4767,83,technician,divorced,unknown,no,0,no,no,cellular,29,sep,159,1,120,2,failure,0
4768,66,student,single,secondary,no,822,no,no,cellular,27,oct,184,23,91,2,failure,0
4769,58,unemployed,married,primary,no,1183,no,no,cellular,31,jul,341,5,8,0,unknown,0
4770,30,management,single,tertiary,no,536,no,no,cellular,2,jul,79,1,-1,0,unknown,0
4771,35,technician,married,secondary,no,4922,yes,no,cellular,17,nov,393,4,201,4,other,0
4772,42,blue-collar,married,primary,no,807,yes,no,cellular,19,nov,407,1,-1,0,success,0
4773,45,unemployed,divorced,tertiary,yes,11,no,yes,cellular,13,aug,489,5,-1,0,unknown,0
4774,36,unemployed,married,tertiary,no,4145,yes,no,unknown,20,jun,988,13,-1,0,unknown,0
4775,37,services,married,secondary,no,0,no,no,cellular,22,jul,1105,1,-1,0,unknown,1
4776,32,entrepreneur,married,tertiary,no,762,no,no,cellular,25,sep,187,11,-1,0,unknown,0
4777,30,unemployed,single,tertiary,no,54947,no,no,cellular,11,feb,528,3,-1,3,unknown,0
4778,67,retired,divorced,secondary,no,2048,no,yes,cellular,16,sep,452,5,195,4,other,0
4779,43,technician,married,secondary,no,3285,yes,no,unknown,13,may,386,2,-1,0,unknown,0
4780,60,blue-collar,married,primary,no,43980,yes,yes,unknown,13,may,466,1,-1,0,unknown,0
4781,60,admin.,divorced,secondary,no,32617,no,no,telephone,12,oct,261,1,187,1,failure,0
4782,73,retired,married,secondary,no,2850,yes,no,cellular,17,nov,300,1,200,8,failure,0
4783,24,management,married,tertiary,no,2845,no,no,cellular,30,apr,159,2,-1,0,unknown,0
4784,61,retired,married,tertiary,no,209,no,no,cellular,16,nov,1011,1,94,4,success,1
4785,34,technician,married,tertiary,no,149,no,no,cellular,22,aug,535,2,-1,0,unknown,0
4786,32,technician,married,secondary,no,908,yes,no,unknown,20,may,984,6,-1,0,unknown,0
4787,51,technician,married,tertiary,no,46765,yes,yes,cellular,10,feb,591,1,243,1,failure,0
4788,72,retired,married,primary,no,3856,no,no,cellular,10,dec,177,4,115,1,other,0
4789,52,technician,married,secondary,no,0,yes,no,cellular,7,sep,545,1,294,1,failure,0
4790,42,unemployed,single,secondary,no,356,yes,no,cellular,7,may,787,3,356,2,unknown,0
4791,28,student,single,tertiary,no,5741,no,no,cellular,10,sep,134,8,200,3,failure,0
4792,31,management,single,tertiary,no,65318,no,yes,cellular,8,aug,523,2,-1,0,unknown,0
4793,49,technician,single,tertiary,no,178,no,no,cellular,17,jul,656,3,-1,0,unknown,0
4794,83,management,single,tertiary,no,431,no,no,telephone,17,aug,343,2,397,1,failure,0
4795,58,blue-collar,married,primary,no,6762,no,no,cellular,28,aug,1545,25,-1,0,unknown,1
4796,30,admin.,single,secondary,no,33852,no,no,cellular,27,jan,143,20,-1,0,unknown,0
4797,31,entrepreneur,married,secondary,no,582,yes,no,cellular,5,jun,548,2,-1,0,unknown,0
4798,31,technician,single,tertiary,no,67693,yes,no,unknown,9,may,483,3,-1,0,unknown,0
4799,36,blue-collar,married,unknown,no,1049,yes,no,cellular,14,jun,224,4,-1,0,unknown,0
4800,59,management,married,tertiary,no,474,no,no,cellular,21,aug,252,1,173,0,failure,0
4801,56,management,married,tertiary,no,26538,no,no,cellular,6,feb,156,1,-1,0,unknown,0
4802,45,technician,married,tertiary,no,144,yes,yes,cellular,14,jul,1584,4,-1,0,unknown,1
4803,90,retired,divorced,secondary,no,18471,no,no,cellular,13,feb,98,3,-1,0,unknown,0
