,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
50647,62,Private,110586,10,Widowed,Unmarried,White,Female,59541,0,40,1
50648,62,Private,110586,10,Widowed,Unmarried,White,Female,79305,0,40,1
50649,29,Private,128604,14,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,1
50650,29,Private,128604,16,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,70605,0,40,1
50651,24,Local-gov,38707,13,Never-married,Own-child,White,Male,85716,0,59,1
50652,24,Self-emp-not-inc,38707,13,Never-married,Own-child,White,Male,52828,0,20,1
50653,65,Local-gov,146454,14,Married-civ-spouse,Husband,White,Male,43113,1648,4,1
50654,65,Local-gov,146454,14,Married-spouse-absent,Husband,White,Male,0,3614,4,1
50655,38,Private,122952,9,Married-AF-spouse,Unmarried,White,Female,0,4018,35,1
50656,38,Private,122952,9,Separated,Unmarried,White,Female,60622,0,35,1
50657,47,Private,275095,5,Widowed,Unmarried,White,Female,25736,0,50,1
50658,47,Private,275095,5,Widowed,Unmarried,White,Female,77336,0,50,1
50659,23,Private,157951,10,Never-married,Not-in-family,White,Female,22636,0,50,1
50660,23,Private,157951,10,Never-married,Not-in-family,White,Female,18337,0,50,1
50661,38,Private,89559,10,Separated,Unmarried,White,Female,43673,0,40,1
50662,38,Private,89559,10,Separated,Unmarried,White,Female,0,3556,94,1
50663,84,Private,217926,9,Married-civ-spouse,Husband,Black,Male,69383,0,40,1
50664,38,Private,217926,9,Married-civ-spouse,Husband,Black,Male,53326,2740,40,1
50665,28,Private,137898,9,Divorced,Not-in-family,White,Female,10855,0,35,1
50666,38,Private,137898,9,Divorced,Not-in-family,White,Female,63397,0,35,1
50667,61,Private,136109,7,Widowed,Not-in-family,White,Female,78918,0,45,1
50668,61,Private,136109,7,Never-married,Not-in-family,White,Female,0,2994,45,1
50669,40,State-gov,55294,4,Married-civ-spouse,Own-child,White,Male,0,0,40,0
50670,62,State-gov,55294,11,Married-civ-spouse,Husband,White,Male,0,0,40,0
50671,51,Private,154342,14,Married-civ-spouse,Husband,Black,Male,3506,0,45,0
50672,51,Private,154342,14,Married-AF-spouse,Husband,White,Male,3581,0,45,0
50673,24,Private,202959,11,Never-married,Not-in-family,White,Female,85781,0,40,1
50674,24,Private,202959,11,Never-married,Not-in-family,White,Female,36050,591,40,1
50675,44,Private,235786,10,Married-civ-spouse,Husband,White,Male,1884,0,45,0
50676,44,Private,235786,10,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,76,0,45,0
