,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk
65,2,36,critical account/other credits elsewhere,car (used),2746,... <  100 DM,4,0,male : married/widowed,none,0,building soc. savings agr./life insurance,31,bank,rent,1,skilled employee/official,0 to 2,no,no,0
66,0,18,critical account/other credits elsewhere,others,6458,unknown/no savings account,4,2,male : married/widowed,none,0,real estate,39,none,rent,1,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,1
67,2,24,no credits taken/all credits paid back duly,car (used),3345,unknown/no savings account,4,2,male : married/widowed,none,2,car or other,39,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
68,0,18,all credits at this bank paid back duly,repairs,1864,... <  100 DM,3,0,female : non-single or male : single,none,2,unknown / no property,30,none,rent,1,skilled employee/official,0 to 2,no,no,1
69,1,36,all credits at this bank paid back duly,car (used),8704,unknown/no savings account,2,1,female : single,none,2,car or other,74,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
70,1,12,all credits at this bank paid back duly,others,4514,unknown/no savings account,4,0,male : married/widowed,none,2,car or other,35,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
71,1,24,critical account/other credits elsewhere,others,2957,unknown/no savings account,4,0,male : married/widowed,none,0,car or other,63,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
72,0,36,all credits at this bank paid back duly,car (new),9572,unknown/no savings account,1,3,male : divorced/separated,none,3,building soc. savings agr./life insurance,28,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
73,2,24,no credits taken/all credits paid back duly,others,1442,unknown/no savings account,3,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,23,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
74,0,24,no credits taken/all credits paid back duly,furniture/equipment,6758,unknown/no savings account,2,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,31,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
75,2,18,critical account/other credits elsewhere,repairs,1239,... >= 1000 DM,3,0,male : married/widowed,none,0,real estate,61,bank,own,1,skilled employee/official,0 to 2,no,no,0
76,2,9,all credits at this bank paid back duly,car (new),5129,unknown/no savings account,4,2,female : non-single or male : single,guarantor,0,real estate,74,bank,own,1,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,1
77,2,20,critical account/other credits elsewhere,others,7057,... <  100 DM,3,1,male : married/widowed,none,1,car or other,36,bank,for free,3-Feb,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,0
78,1,20,critical account/other credits elsewhere,others,4716,... >= 1000 DM,1,3,female : single,none,1,unknown / no property,27,none,rent,3-Feb,skilled employee/official,3 or more,no,no,0
79,1,18,all credits at this bank paid back duly,others,3966,unknown/no savings account,4,3,female : non-single or male : single,none,0,unknown / no property,33,none,for free,5-Apr,unskilled - resident,0 to 2,yes (under customer name),no,1
80,1,10,all credits at this bank paid back duly,others,1199,unknown/no savings account,2,0,male : married/widowed,none,0,building soc. savings agr./life insurance,60,none,rent,3-Feb,unskilled - resident,0 to 2,no,no,1
81,0,10,critical account/other credits elsewhere,vacation,894,... >= 1000 DM,3,0,female : non-single or male : single,none,1,real estate,40,none,own,1,skilled employee/official,0 to 2,yes (under customer name),no,0
82,0,24,existing credits paid back duly till now,car (used),8648,unknown/no savings account,1,2,male : married/widowed,none,2,building soc. savings agr./life insurance,27,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
83,1,12,all credits at this bank paid back duly,furniture/equipment,902,unknown/no savings account,3,0,female : single,none,0,car or other,21,none,for free,1,skilled employee/official,0 to 2,no,no,1
84,2,24,no credits taken/all credits paid back duly,others,2647,unknown/no savings account,4,0,male : married/widowed,co-applicant,3,unknown / no property,45,none,rent,1,skilled employee/official,0 to 2,no,no,1
85,2,12,no credits taken/all credits paid back duly,furniture/equipment,1155,unknown/no savings account,2,1,female : single,guarantor,1,real estate,22,bank,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
86,2,9,no credits taken/all credits paid back duly,car (new),5951,unknown/no savings account,2,2,female : non-single or male : single,none,2,unknown / no property,22,none,rent,1,skilled employee/official,0 to 2,no,no,1
