,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk
87,1,36,no credits taken/all credits paid back duly,car (used),2746,... >= 1000 DM,4,0,male : married/widowed,none,0,building soc. savings agr./life insurance,31,bank,rent,1,skilled employee/official,0 to 2,no,no,0
88,2,36,critical account/other credits elsewhere,car (used),2746,... >= 1000 DM,4,0,male : married/widowed,none,0,building soc. savings agr./life insurance,31,bank,rent,1,skilled employee/official,0 to 2,no,no,1
89,0,18,critical account/other credits elsewhere,others,6458,unknown/no savings account,4,2,male : married/widowed,none,1,real estate,39,none,rent,3-Feb,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,1
90,0,18,critical account/other credits elsewhere,furniture/equipment,6458,unknown/no savings account,4,2,male : married/widowed,none,0,real estate,39,bank,rent,3-Feb,manager/self-empl./highly qualif. employee,3 or more,no,no,0
91,1,24,all credits at this bank paid back duly,car (used),3345,unknown/no savings account,4,0,male : divorced/separated,none,2,car or other,39,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
92,1,24,no credits taken/all credits paid back duly,car (used),3345,unknown/no savings account,4,2,male : divorced/separated,none,2,car or other,39,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
93,0,18,all credits at this bank paid back duly,repairs,1864,... >= 1000 DM,2,0,female : non-single or male : single,none,2,unknown / no property,30,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,1
94,0,18,all credits at this bank paid back duly,repairs,1864,... <  100 DM,4,0,female : non-single or male : single,none,1,unknown / no property,30,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
95,1,36,critical account/other credits elsewhere,car (used),2348,unknown/no savings account,2,1,female : single,none,2,car or other,46,none,rent,3-Feb,unskilled - resident,0 to 2,yes (under customer name),no,0
96,1,36,all credits at this bank paid back duly,car (used),8260,unknown/no savings account,2,1,female : single,none,2,car or other,46,none,for free,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
97,0,12,all credits at this bank paid back duly,others,691,unknown/no savings account,1,0,male : married/widowed,none,1,car or other,35,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
98,1,12,all credits at this bank paid back duly,others,691,... >= 1000 DM,4,0,male : divorced/separated,none,1,car or other,35,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
99,1,24,all credits at this bank paid back duly,retraining,8206,unknown/no savings account,4,0,male : married/widowed,none,0,car or other,63,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
100,1,24,critical account/other credits elsewhere,car (new),9141,unknown/no savings account,4,0,male : married/widowed,none,0,car or other,63,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
101,0,36,existing credits paid back duly till now,retraining,9572,unknown/no savings account,1,1,male : divorced/separated,none,3,building soc. savings agr./life insurance,61,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
102,0,36,existing credits paid back duly till now,retraining,1086,unknown/no savings account,1,3,female : non-single or male : single,none,3,building soc. savings agr./life insurance,28,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
103,1,24,no credits taken/all credits paid back duly,others,1442,unknown/no savings account,3,2,female : non-single or male : single,none,0,building soc. savings agr./life insurance,45,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,1
104,1,24,no credits taken/all credits paid back duly,others,1442,unknown/no savings account,3,2,female : non-single or male : single,none,0,building soc. savings agr./life insurance,36,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,1
105,0,20,no credits taken/all credits paid back duly,furniture/equipment,6758,unknown/no savings account,2,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,31,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
106,1,10,no credits taken/all credits paid back duly,furniture/equipment,6758,unknown/no savings account,2,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,61,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
107,2,18,critical account/other credits elsewhere,repairs,1239,... >= 1000 DM,2,0,female : non-single or male : single,none,0,real estate,61,none,own,1,skilled employee/official,0 to 2,no,no,0
108,2,18,critical account/other credits elsewhere,repairs,1239,... >= 1000 DM,4,0,female : non-single or male : single,none,0,real estate,61,none,own,1,skilled employee/official,0 to 2,no,no,0
109,2,9,no credits taken/all credits paid back duly,car (new),6339,unknown/no savings account,4,2,female : non-single or male : single,none,0,real estate,74,bank,own,1,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,0
110,2,20,all credits at this bank paid back duly,car (new),5129,unknown/no savings account,4,2,female : non-single or male : single,none,0,real estate,74,bank,own,1,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,1
111,2,20,critical account/other credits elsewhere,repairs,7057,... <  100 DM,3,1,male : married/widowed,none,0,car or other,36,bank,for free,3-Feb,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,0
112,2,20,critical account/other credits elsewhere,car (new),7057,... <  100 DM,3,1,male : married/widowed,none,3,car or other,39,bank,for free,3-Feb,unskilled - resident,3 or more,yes (under customer name),no,0
