,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk
59,0,18,all credits at this bank paid back duly,repairs,1864,unknown/no savings account,3,0,female : non-single or male : single,none,2,unknown / no property,30,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
60,2,48,no credits taken/all credits paid back duly,car (used),9027,unknown/no savings account,4,1,male : married/widowed,guarantor,1,unknown / no property,40,bank,own,3-Feb,unskilled - resident,0 to 2,no,no,0
61,2,18,critical account/other credits elsewhere,repairs,1239,... >= 1000 DM,1,0,female : non-single or male : single,none,0,real estate,61,none,own,1,skilled employee/official,0 to 2,no,no,0
62,2,18,all credits at this bank paid back duly,car (used),3966,unknown/no savings account,4,3,female : non-single or male : single,none,0,unknown / no property,33,bank,for free,5-Apr,skilled employee/official,0 to 2,yes (under customer name),no,0
63,1,24,all credits at this bank paid back duly,others,1199,unknown/no savings account,4,0,male : married/widowed,none,0,building soc. savings agr./life insurance,60,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
64,2,48,no credits taken/all credits paid back duly,furniture/equipment,5951,unknown/no savings account,2,0,female : non-single or male : single,none,2,unknown / no property,63,none,rent,1,skilled employee/official,0 to 2,no,no,0
65,2,9,all credits at this bank paid back duly,car (new),5129,unknown/no savings account,4,2,female : non-single or male : single,none,0,real estate,74,bank,own,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
66,1,10,no credits taken/all credits paid back duly,furniture/equipment,6758,unknown/no savings account,2,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,44,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
67,1,24,critical account/other credits elsewhere,others,2957,unknown/no savings account,4,0,male : married/widowed,none,0,car or other,63,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
68,2,20,critical account/other credits elsewhere,others,7057,... >= 1000 DM,3,3,male : married/widowed,none,0,car or other,36,bank,for free,3-Feb,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,0
69,1,24,no credits taken/all credits paid back duly,others,2303,unknown/no savings account,4,0,male : married/widowed,guarantor,3,unknown / no property,27,none,rent,1,skilled employee/official,0 to 2,no,no,1
70,1,24,no credits taken/all credits paid back duly,others,1442,unknown/no savings account,3,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,60,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,1
71,1,12,no credits taken/all credits paid back duly,vacation,902,unknown/no savings account,3,0,female : non-single or male : single,none,0,car or other,45,none,for free,1,skilled employee/official,0 to 2,no,no,0
72,0,10,critical account/other credits elsewhere,vacation,9146,... >= 1000 DM,3,0,female : non-single or male : single,none,1,car or other,40,none,own,1,skilled employee/official,0 to 2,yes (under customer name),no,0
73,1,12,all credits at this bank paid back duly,retraining,691,unknown/no savings account,4,0,female : non-single or male : single,none,1,car or other,35,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
74,0,18,critical account/other credits elsewhere,others,6458,unknown/no savings account,4,1,male : married/widowed,none,0,real estate,39,none,rent,3-Feb,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,1
75,1,24,no credits taken/all credits paid back duly,car (used),3345,unknown/no savings account,4,0,male : divorced/separated,none,2,unknown / no property,39,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
76,0,36,existing credits paid back duly till now,retraining,9572,... >= 1000 DM,1,3,male : divorced/separated,none,3,building soc. savings agr./life insurance,28,none,own,3-Feb,skilled employee/official,0 to 2,no,no,1
77,1,6,critical account/other credits elsewhere,others,4716,... >= 1000 DM,1,3,male : married/widowed,none,1,car or other,44,none,own,3-Feb,skilled employee/official,3 or more,no,no,0
78,0,24,existing credits paid back duly till now,car (new),8648,... <  100 DM,1,2,male : married/widowed,none,2,building soc. savings agr./life insurance,27,bank,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
