,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk
239,3,18,no credits taken/all credits paid back duly,car (used),2864,unknown/no savings account,4,2,female : non-single or male : single,none,3,unknown / no property,34,none,rent,1,unskilled - resident,3 or more,no,no,1
240,2,36,existing credits paid back duly till now,car (new),1127,unknown/no savings account,1,3,female : single,none,0,building soc. savings agr./life insurance,28,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
241,1,21,existing credits paid back duly till now,car (new),3414,unknown/no savings account,1,2,male : married/widowed,none,3,car or other,74,stores,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
242,2,30,delay in paying off in the past,retraining,4280,... >= 1000 DM,2,3,female : non-single or male : single,none,0,building soc. savings agr./life insurance,26,none,for free,3-Feb,unskilled - resident,0 to 2,no,no,1
243,1,18,no credits taken/all credits paid back duly,furniture/equipment,5905,unknown/no savings account,2,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,25,bank,for free,3-Feb,skilled employee/official,0 to 2,no,no,1
244,2,24,all credits at this bank paid back duly,car (new),1935,100 <= ... <  500 DM,4,0,male : divorced/separated,none,0,unknown / no property,31,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
245,3,24,no credits taken/all credits paid back duly,furniture/equipment,2039,unknown/no savings account,1,3,female : single,none,3,car or other,28,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
246,2,60,no credits taken/all credits paid back duly,car (used),14064,100 <= ... <  500 DM,4,1,male : married/widowed,none,0,car or other,53,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
247,2,18,critical account/other credits elsewhere,car (used),1553,... >= 1000 DM,2,0,male : married/widowed,none,1,building soc. savings agr./life insurance,44,bank,rent,1,skilled employee/official,0 to 2,no,no,1
248,2,36,all credits at this bank paid back duly,others,2225,... >= 1000 DM,4,0,male : married/widowed,none,0,real estate,57,bank,own,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
249,3,24,no credits taken/all credits paid back duly,car (used),3345,unknown/no savings account,4,0,male : married/widowed,none,2,car or other,39,none,for free,5-Apr,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
250,1,24,all credits at this bank paid back duly,car (used),3621,unknown/no savings account,1,2,male : divorced/separated,none,3,car or other,55,bank,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
251,1,48,no credits taken/all credits paid back duly,others,1403,unknown/no savings account,2,2,female : non-single or male : single,none,0,building soc. savings agr./life insurance,28,none,rent,1,skilled employee/official,0 to 2,no,no,0
252,2,8,no credits taken/all credits paid back duly,car (used),1237,unknown/no savings account,4,1,female : non-single or male : single,none,1,unknown / no property,24,none,rent,1,skilled employee/official,0 to 2,no,no,0
253,0,36,all credits at this bank paid back duly,others,13446,unknown/no savings account,3,0,male : married/widowed,none,0,building soc. savings agr./life insurance,37,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
254,1,48,no credits taken/all credits paid back duly,furniture/equipment,6758,unknown/no savings account,2,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,31,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
255,1,36,delay in paying off in the past,car (used),2348,unknown/no savings account,2,0,female : single,none,2,car or other,46,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
256,2,21,no credits taken/all credits paid back duly,car (new),12394,... <  100 DM,2,3,male : divorced/separated,none,1,building soc. savings agr./life insurance,26,none,own,3-Feb,skilled employee/official,3 or more,no,no,0
257,1,24,no credits taken/all credits paid back duly,furniture/equipment,2303,unknown/no savings account,4,0,male : married/widowed,co-applicant,3,unknown / no property,26,none,rent,1,skilled employee/official,0 to 2,no,no,1
258,2,36,no credits taken/all credits paid back duly,others,3567,... >= 1000 DM,1,3,male : married/widowed,none,0,real estate,37,bank,own,1,skilled employee/official,0 to 2,yes (under customer name),no,1
259,1,15,no credits taken/all credits paid back duly,radio/television,8891,... >= 1000 DM,2,0,female : non-single or male : single,none,2,building soc. savings agr./life insurance,24,none,for free,>= 6,skilled employee/official,0 to 2,no,no,1
260,3,24,critical account/other credits elsewhere,retraining,11784,... <  100 DM,3,1,female : non-single or male : single,none,0,building soc. savings agr./life insurance,55,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,0
261,3,12,no credits taken/all credits paid back duly,others,2150,unknown/no savings account,2,0,female : non-single or male : single,guarantor,2,real estate,24,bank,rent,1,skilled employee/official,0 to 2,no,no,1
262,2,48,no credits taken/all credits paid back duly,furniture/equipment,5951,unknown/no savings account,2,2,female : non-single or male : single,none,2,unknown / no property,45,none,rent,1,skilled employee/official,3 or more,no,no,1
263,3,24,existing credits paid back duly till now,furniture/equipment,1024,... >= 1000 DM,1,0,female : single,none,0,unknown / no property,48,stores,rent,1,skilled employee/official,0 to 2,no,no,1
264,1,48,no credits taken/all credits paid back duly,car (used),1845,unknown/no savings account,1,0,female : non-single or male : single,guarantor,1,car or other,46,none,for free,1,skilled employee/official,0 to 2,no,no,0
265,0,18,all credits at this bank paid back duly,repairs,1864,... <  100 DM,2,0,female : non-single or male : single,none,2,unknown / no property,53,none,rent,1,skilled employee/official,0 to 2,no,no,1
266,0,18,existing credits paid back duly till now,others,6458,unknown/no savings account,4,2,male : married/widowed,none,3,real estate,39,bank,rent,3-Feb,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,1
