,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk
639,1,24,no credits taken/all credits paid back duly,car (used),3345,500 <= ... < 1000 DM,4,0,male : married/widowed,none,2,car or other,39,none,for free,1,unemployed/unskilled - non-resident,0 to 2,yes (under customer name),no,1
640,1,6,no credits taken/all credits paid back duly,car (used),3345,unknown/no savings account,4,0,male : married/widowed,none,2,car or other,58,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
641,0,36,existing credits paid back duly till now,retraining,3030,unknown/no savings account,1,3,male : divorced/separated,none,3,building soc. savings agr./life insurance,28,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
642,0,36,existing credits paid back duly till now,retraining,9572,... >= 1000 DM,1,3,male : divorced/separated,none,3,building soc. savings agr./life insurance,28,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
643,2,21,no credits taken/all credits paid back duly,radio/television,5248,100 <= ... <  500 DM,1,0,female : non-single or male : single,none,1,building soc. savings agr./life insurance,26,stores,for free,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
644,3,36,no credits taken/all credits paid back duly,car (new),13225,unknown/no savings account,2,1,male : married/widowed,none,1,building soc. savings agr./life insurance,26,none,rent,1,skilled employee/official,0 to 2,no,yes,0
645,0,6,no credits taken/all credits paid back duly,car (used),4611,unknown/no savings account,1,1,female : non-single or male : single,none,0,car or other,52,none,rent,1,skilled employee/official,0 to 2,no,no,1
646,2,6,no credits taken/all credits paid back duly,car (used),4611,unknown/no savings account,1,3,female : non-single or male : single,none,0,car or other,47,none,rent,1,skilled employee/official,0 to 2,no,no,1
647,1,48,all credits at this bank paid back duly,car (new),2157,100 <= ... <  500 DM,4,0,male : married/widowed,none,0,real estate,46,none,own,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
648,1,5,all credits at this bank paid back duly,car (new),6331,unknown/no savings account,4,0,male : married/widowed,none,0,real estate,46,none,own,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
649,1,6,all credits at this bank paid back duly,car (used),3384,unknown/no savings account,2,3,male : divorced/separated,none,0,unknown / no property,44,none,for free,5-Apr,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,1
650,1,6,all credits at this bank paid back duly,car (used),3384,unknown/no savings account,3,3,male : divorced/separated,none,0,building soc. savings agr./life insurance,44,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
651,0,48,no credits taken/all credits paid back duly,furniture/equipment,6758,unknown/no savings account,2,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,43,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
652,1,20,no credits taken/all credits paid back duly,furniture/equipment,6758,unknown/no savings account,2,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,31,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
653,2,18,no credits taken/all credits paid back duly,others,1042,... >= 1000 DM,2,2,male : divorced/separated,none,2,car or other,33,none,rent,1,skilled employee/official,0 to 2,no,no,0
