,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk
959,1,18,no credits taken/all credits paid back duly,radio/television,1217,100 <= ... <  500 DM,2,0,female : single,none,1,unknown / no property,47,none,rent,1,unskilled - resident,3 or more,yes (under customer name),no,1
960,0,18,no credits taken/all credits paid back duly,radio/television,1217,unknown/no savings account,2,0,female : single,none,3,unknown / no property,47,none,rent,1,unskilled - resident,0 to 2,yes (under customer name),no,1
961,0,24,existing credits paid back duly till now,furniture/equipment,2397,100 <= ... <  500 DM,0,1,male : married/widowed,none,2,building soc. savings agr./life insurance,35,bank,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
962,0,24,no credits taken/all credits paid back duly,domestic appliances,2397,100 <= ... <  500 DM,4,0,male : married/widowed,none,2,building soc. savings agr./life insurance,35,bank,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
963,2,48,critical account/other credits elsewhere,retraining,15557,... >= 1000 DM,4,0,female : non-single or male : single,none,1,building soc. savings agr./life insurance,59,none,for free,1,skilled employee/official,0 to 2,no,no,0
964,2,48,no credits taken/all credits paid back duly,retraining,6416,... >= 1000 DM,4,0,female : non-single or male : single,none,1,real estate,59,none,for free,1,skilled employee/official,3 or more,no,no,0
965,3,18,no credits taken/all credits paid back duly,repairs,750,unknown/no savings account,0,0,female : non-single or male : single,none,3,unknown / no property,27,none,rent,1,unemployed/unskilled - non-resident,0 to 2,yes (under customer name),no,1
966,1,18,all credits at this bank paid back duly,furniture/equipment,750,unknown/no savings account,0,0,female : non-single or male : single,none,3,unknown / no property,27,none,rent,1,unemployed/unskilled - non-resident,0 to 2,no,no,0
967,1,18,all credits at this bank paid back duly,domestic appliances,1190,unknown/no savings account,2,2,female : non-single or male : single,none,0,real estate,55,none,own,5-Apr,unemployed/unskilled - non-resident,3 or more,yes (under customer name),no,1
968,1,18,all credits at this bank paid back duly,radio/television,1190,unknown/no savings account,0,2,female : non-single or male : single,none,0,real estate,55,none,own,5-Apr,unemployed/unskilled - non-resident,3 or more,no,no,1
