,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk
1183,1,27,delay in paying off in the past,furniture/equipment,2442,unknown/no savings account,4,0,male : married/widowed,none,0,building soc. savings agr./life insurance,43,stores,rent,>= 6,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,0
1184,1,27,delay in paying off in the past,retraining,2442,unknown/no savings account,4,0,male : married/widowed,none,0,building soc. savings agr./life insurance,43,stores,rent,>= 6,manager/self-empl./highly qualif. employee,3 or more,no,no,0
1185,1,4,critical account/other credits elsewhere,car (used),1553,unknown/no savings account,2,0,male : married/widowed,none,1,building soc. savings agr./life insurance,44,bank,rent,1,unskilled - resident,0 to 2,no,no,1
1186,1,18,critical account/other credits elsewhere,retraining,1553,unknown/no savings account,2,3,male : married/widowed,none,1,building soc. savings agr./life insurance,44,bank,rent,1,skilled employee/official,0 to 2,no,no,1
1187,3,12,no credits taken/all credits paid back duly,furniture/equipment,1274,unknown/no savings account,1,1,female : non-single or male : single,none,3,unknown / no property,37,bank,rent,1,unskilled - resident,0 to 2,no,no,1
1188,1,12,all credits at this bank paid back duly,others,1274,unknown/no savings account,1,1,female : non-single or male : single,none,3,unknown / no property,37,bank,rent,1,unskilled - resident,0 to 2,no,yes,1
1189,2,12,no credits taken/all credits paid back duly,furniture/equipment,1534,unknown/no savings account,1,3,female : single,none,3,unknown / no property,39,none,own,1,skilled employee/official,0 to 2,no,no,1
1190,3,12,no credits taken/all credits paid back duly,furniture/equipment,1534,unknown/no savings account,1,3,female : single,guarantor,3,unknown / no property,23,none,for free,1,skilled employee/official,0 to 2,no,no,1
1191,1,33,no credits taken/all credits paid back duly,retraining,10390,unknown/no savings account,3,3,male : married/widowed,none,0,unknown / no property,74,none,rent,1,skilled employee/official,0 to 2,no,no,0
1192,3,60,existing credits paid back duly till now,retraining,3448,unknown/no savings account,3,3,male : married/widowed,none,1,unknown / no property,74,none,rent,1,unskilled - resident,3 or more,no,no,0
1193,1,24,no credits taken/all credits paid back duly,others,11038,... >= 1000 DM,3,3,female : non-single or male : single,none,0,real estate,32,none,for free,1,skilled employee/official,0 to 2,no,no,1
1194,1,24,no credits taken/all credits paid back duly,others,1285,... >= 1000 DM,3,3,female : non-single or male : single,none,0,real estate,32,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
1195,2,54,delay in paying off in the past,retraining,3154,... >= 1000 DM,1,1,male : married/widowed,none,0,real estate,58,none,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,0
1196,2,54,delay in paying off in the past,retraining,15945,... >= 1000 DM,1,1,male : married/widowed,none,0,real estate,30,none,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,0
1197,2,45,no credits taken/all credits paid back duly,retraining,5248,unknown/no savings account,2,3,female : single,guarantor,2,building soc. savings agr./life insurance,26,none,rent,1,skilled employee/official,0 to 2,no,no,0
1198,1,21,no credits taken/all credits paid back duly,car (new),14292,100 <= ... <  500 DM,2,3,female : non-single or male : single,co-applicant,1,building soc. savings agr./life insurance,26,none,for free,1,skilled employee/official,0 to 2,no,no,0
1199,1,24,no credits taken/all credits paid back duly,car (used),652,unknown/no savings account,0,0,female : non-single or male : single,none,0,car or other,24,none,for free,1,skilled employee/official,0 to 2,no,no,0
1200,1,30,no credits taken/all credits paid back duly,car (used),652,unknown/no savings account,4,0,female : non-single or male : single,none,0,car or other,30,none,for free,1,skilled employee/official,0 to 2,no,no,0
1201,0,18,critical account/other credits elsewhere,car (used),1808,... >= 1000 DM,3,0,female : non-single or male : single,none,3,unknown / no property,22,none,rent,1,skilled employee/official,0 to 2,no,no,1
1202,0,18,existing credits paid back duly till now,car (used),1808,unknown/no savings account,4,0,female : non-single or male : single,none,3,unknown / no property,47,none,rent,1,skilled employee/official,0 to 2,no,no,1
1203,1,18,no credits taken/all credits paid back duly,radio/television,750,unknown/no savings account,0,3,female : non-single or male : single,none,3,unknown / no property,27,none,rent,1,unemployed/unskilled - non-resident,0 to 2,no,no,1
1204,1,18,no credits taken/all credits paid back duly,furniture/equipment,750,unknown/no savings account,0,3,female : non-single or male : single,none,3,unknown / no property,27,none,rent,1,unemployed/unskilled - non-resident,0 to 2,no,no,1
1205,1,6,no credits taken/all credits paid back duly,others,8773,... <  100 DM,4,1,male : married/widowed,none,2,car or other,43,none,own,1,skilled employee/official,0 to 2,yes (under customer name),no,0
1206,1,36,no credits taken/all credits paid back duly,others,1203,unknown/no savings account,4,1,male : married/widowed,none,2,car or other,43,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,0
1207,0,18,no credits taken/all credits paid back duly,car (new),7511,... >= 1000 DM,4,3,male : married/widowed,none,0,car or other,30,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,1
1208,0,18,no credits taken/all credits paid back duly,car (new),7511,... >= 1000 DM,4,3,male : married/widowed,none,0,car or other,59,none,own,1,skilled employee/official,3 or more,yes (under customer name),no,1
1209,0,72,no credits taken/all credits paid back duly,car (used),2186,... >= 1000 DM,3,3,female : non-single or male : single,none,0,unknown / no property,33,bank,for free,1,skilled employee/official,0 to 2,no,no,0
1210,2,39,no credits taken/all credits paid back duly,car (used),2186,unknown/no savings account,3,0,female : non-single or male : single,none,0,unknown / no property,33,bank,for free,1,unskilled - resident,0 to 2,no,no,0
1211,1,24,critical account/other credits elsewhere,car (new),6615,unknown/no savings account,0,2,male : married/widowed,none,0,real estate,75,none,own,3-Feb,unemployed/unskilled - non-resident,0 to 2,yes (under customer name),no,0
1212,1,24,critical account/other credits elsewhere,car (new),6615,unknown/no savings account,0,2,female : non-single or male : single,none,0,real estate,75,none,own,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
1213,1,5,critical account/other credits elsewhere,others,1647,... >= 1000 DM,2,0,male : married/widowed,none,2,car or other,40,none,rent,3-Feb,unskilled - resident,3 or more,no,no,1
1214,1,21,critical account/other credits elsewhere,others,1647,... >= 1000 DM,2,0,male : married/widowed,none,2,car or other,40,none,rent,3-Feb,unskilled - resident,3 or more,no,yes,1
1215,0,24,no credits taken/all credits paid back duly,furniture/equipment,2397,100 <= ... <  500 DM,4,1,female : single,none,2,building soc. savings agr./life insurance,35,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
1216,0,24,no credits taken/all credits paid back duly,furniture/equipment,2397,100 <= ... <  500 DM,4,1,male : married/widowed,none,2,car or other,35,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
1217,2,15,critical account/other credits elsewhere,furniture/equipment,15831,... >= 1000 DM,2,2,female : single,none,2,car or other,26,none,rent,3-Feb,unskilled - resident,0 to 2,yes (under customer name),no,0
1218,3,72,all credits at this bank paid back duly,furniture/equipment,1316,100 <= ... <  500 DM,2,0,female : single,none,2,real estate,47,none,rent,5-Apr,unskilled - resident,0 to 2,no,no,0
1219,2,12,critical account/other credits elsewhere,repairs,3565,... <  100 DM,1,2,male : married/widowed,none,3,car or other,37,none,rent,3-Feb,unskilled - resident,3 or more,no,no,0
1220,0,12,all credits at this bank paid back duly,repairs,14256,500 <= ... < 1000 DM,1,2,male : married/widowed,none,3,car or other,50,none,rent,3-Feb,unskilled - resident,3 or more,no,no,0
1221,2,48,critical account/other credits elsewhere,retraining,6416,... >= 1000 DM,4,0,female : non-single or male : single,none,1,unknown / no property,59,none,for free,1,skilled employee/official,0 to 2,no,yes,1
1222,2,48,existing credits paid back duly till now,retraining,6416,... >= 1000 DM,4,3,female : non-single or male : single,none,1,real estate,59,none,for free,1,skilled employee/official,0 to 2,no,no,1
1223,3,18,all credits at this bank paid back duly,others,1190,unknown/no savings account,0,2,female : non-single or male : single,none,0,real estate,55,none,own,5-Apr,unemployed/unskilled - non-resident,3 or more,no,no,1
1224,0,18,all credits at this bank paid back duly,domestic appliances,1190,... >= 1000 DM,0,2,female : non-single or male : single,none,0,real estate,55,none,own,5-Apr,unemployed/unskilled - non-resident,3 or more,no,no,1
1225,3,12,no credits taken/all credits paid back duly,domestic appliances,639,unknown/no savings account,2,0,male : married/widowed,none,2,building soc. savings agr./life insurance,46,none,rent,1,skilled employee/official,0 to 2,no,no,0
1226,2,12,existing credits paid back duly till now,domestic appliances,7099,unknown/no savings account,2,0,male : married/widowed,none,2,building soc. savings agr./life insurance,30,none,rent,1,skilled employee/official,0 to 2,no,no,1
1227,0,12,no credits taken/all credits paid back duly,others,1386,... >= 1000 DM,2,2,female : non-single or male : single,co-applicant,2,car or other,26,none,rent,1,skilled employee/official,0 to 2,no,no,1
1228,0,12,no credits taken/all credits paid back duly,others,1386,100 <= ... <  500 DM,2,2,female : non-single or male : single,none,2,car or other,26,none,for free,1,unskilled - resident,0 to 2,no,no,1
1229,0,30,delay in paying off in the past,car (new),3549,... >= 1000 DM,0,0,female : non-single or male : single,none,3,unknown / no property,53,bank,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
1230,0,30,delay in paying off in the past,car (new),7485,... >= 1000 DM,0,0,female : non-single or male : single,none,3,unknown / no property,53,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
1231,2,42,existing credits paid back duly till now,furniture/equipment,4370,100 <= ... <  500 DM,3,1,male : married/widowed,none,2,car or other,26,bank,rent,3-Feb,skilled employee/official,3 or more,yes (under customer name),no,1
1232,1,4,all credits at this bank paid back duly,furniture/equipment,4370,unknown/no savings account,3,1,male : married/widowed,none,2,car or other,26,bank,rent,3-Feb,skilled employee/official,3 or more,yes (under customer name),no,1
1233,1,24,critical account/other credits elsewhere,car (used),3552,500 <= ... < 1000 DM,3,1,male : married/widowed,none,0,building soc. savings agr./life insurance,27,bank,rent,1,skilled employee/official,0 to 2,no,no,1
1234,1,24,no credits taken/all credits paid back duly,car (used),3552,unknown/no savings account,3,3,male : married/widowed,none,0,building soc. savings agr./life insurance,27,bank,rent,1,skilled employee/official,0 to 2,no,no,1
1235,1,54,no credits taken/all credits paid back duly,furniture/equipment,3509,unknown/no savings account,3,0,female : non-single or male : single,guarantor,2,unknown / no property,25,none,rent,1,skilled employee/official,0 to 2,no,no,0
1236,1,18,no credits taken/all credits paid back duly,repairs,3509,unknown/no savings account,0,0,female : non-single or male : single,guarantor,3,unknown / no property,25,none,rent,1,skilled employee/official,0 to 2,no,no,0
1237,3,72,delay in paying off in the past,others,1480,100 <= ... <  500 DM,3,2,male : married/widowed,none,0,real estate,66,bank,own,5-Apr,unemployed/unskilled - non-resident,0 to 2,no,no,0
1238,3,39,all credits at this bank paid back duly,others,13017,100 <= ... <  500 DM,2,2,male : married/widowed,none,0,real estate,66,bank,own,5-Apr,unemployed/unskilled - non-resident,0 to 2,no,no,0
1239,1,12,no credits taken/all credits paid back duly,others,1228,100 <= ... <  500 DM,2,3,female : non-single or male : single,none,2,unknown / no property,24,none,rent,1,unskilled - resident,0 to 2,no,no,1
1240,3,12,no credits taken/all credits paid back duly,others,1228,unknown/no savings account,0,0,female : non-single or male : single,none,2,unknown / no property,24,none,rent,1,unskilled - resident,0 to 2,no,no,1
1241,2,8,no credits taken/all credits paid back duly,car (used),1237,... >= 1000 DM,2,1,female : non-single or male : single,none,0,unknown / no property,36,none,rent,1,skilled employee/official,0 to 2,no,no,1
1242,2,15,no credits taken/all credits paid back duly,car (used),1237,unknown/no savings account,2,1,female : single,none,0,unknown / no property,24,none,rent,1,skilled employee/official,0 to 2,no,no,1
1243,0,18,all credits at this bank paid back duly,repairs,1864,... <  100 DM,2,0,female : non-single or male : single,none,2,building soc. savings agr./life insurance,41,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
1244,0,6,all credits at this bank paid back duly,repairs,1864,... <  100 DM,3,0,female : non-single or male : single,none,2,unknown / no property,30,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
1245,1,48,delay in paying off in the past,car (used),7119,... >= 1000 DM,2,1,male : married/widowed,none,0,real estate,53,none,own,3-Feb,skilled employee/official,3 or more,no,no,0
1246,1,48,all credits at this bank paid back duly,car (used),7119,unknown/no savings account,2,1,male : married/widowed,none,0,real estate,53,none,own,3-Feb,skilled employee/official,3 or more,no,no,1
1247,3,15,critical account/other credits elsewhere,domestic appliances,1569,... <  100 DM,4,0,male : married/widowed,none,0,real estate,34,bank,rent,1,unskilled - resident,3 or more,no,no,0
1248,0,15,critical account/other credits elsewhere,furniture/equipment,15117,... <  100 DM,1,0,male : married/widowed,none,0,building soc. savings agr./life insurance,34,bank,rent,>= 6,unskilled - resident,3 or more,no,no,0
