,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk
479,0,21,no credits taken/all credits paid back duly,car (used),3345,unknown/no savings account,4,0,male : married/widowed,none,2,car or other,39,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
480,2,36,existing credits paid back duly till now,retraining,434,unknown/no savings account,1,3,male : divorced/separated,none,3,building soc. savings agr./life insurance,28,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
481,1,36,no credits taken/all credits paid back duly,car (new),14665,... >= 1000 DM,2,3,male : married/widowed,co-applicant,1,real estate,26,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,0
482,0,6,no credits taken/all credits paid back duly,car (new),4611,unknown/no savings account,1,3,female : non-single or male : single,none,0,car or other,32,none,rent,1,skilled employee/official,0 to 2,no,no,1
483,3,45,all credits at this bank paid back duly,car (new),6331,unknown/no savings account,4,0,male : married/widowed,none,0,real estate,46,none,own,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
484,1,6,all credits at this bank paid back duly,vacation,3384,unknown/no savings account,2,3,male : married/widowed,none,0,unknown / no property,44,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
485,1,30,no credits taken/all credits paid back duly,furniture/equipment,6758,500 <= ... < 1000 DM,2,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,31,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
486,2,18,no credits taken/all credits paid back duly,car (new),1042,... >= 1000 DM,2,0,female : non-single or male : single,none,2,car or other,33,none,rent,1,skilled employee/official,0 to 2,no,no,1
487,2,24,no credits taken/all credits paid back duly,others,1442,unknown/no savings account,3,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,23,none,for free,3-Feb,skilled employee/official,0 to 2,no,yes,1
488,1,30,no credits taken/all credits paid back duly,car (used),1845,unknown/no savings account,1,0,female : non-single or male : single,guarantor,0,car or other,46,none,for free,1,skilled employee/official,0 to 2,no,no,0
489,2,10,no credits taken/all credits paid back duly,furniture/equipment,5595,... <  100 DM,2,2,female : non-single or male : single,none,2,building soc. savings agr./life insurance,24,none,rent,1,skilled employee/official,0 to 2,no,no,1
490,2,24,all credits at this bank paid back duly,retraining,1935,unknown/no savings account,4,0,male : married/widowed,none,0,unknown / no property,31,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
491,0,48,all credits at this bank paid back duly,car (new),2517,... <  100 DM,2,2,female : non-single or male : single,none,0,real estate,24,none,for free,3-Feb,unskilled - resident,0 to 2,no,no,1
492,2,24,no credits taken/all credits paid back duly,furniture/equipment,2039,unknown/no savings account,1,3,male : married/widowed,none,3,car or other,22,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
493,2,48,no credits taken/all credits paid back duly,car (used),9960,... >= 1000 DM,3,3,female : non-single or male : single,none,2,building soc. savings agr./life insurance,26,bank,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
494,0,12,all credits at this bank paid back duly,furniture/equipment,1500,... >= 1000 DM,4,0,female : non-single or male : single,none,1,car or other,33,none,rent,1,unskilled - resident,3 or more,no,no,1
495,2,12,no credits taken/all credits paid back duly,car (used),12818,unknown/no savings account,2,0,male : married/widowed,none,0,building soc. savings agr./life insurance,30,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,0
496,1,72,no credits taken/all credits paid back duly,retraining,1403,unknown/no savings account,2,2,female : non-single or male : single,none,0,building soc. savings agr./life insurance,28,none,for free,1,skilled employee/official,0 to 2,no,no,0
497,0,18,critical account/other credits elsewhere,repairs,1864,... <  100 DM,2,0,female : non-single or male : single,none,1,unknown / no property,30,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
498,0,48,critical account/other credits elsewhere,retraining,7685,... >= 1000 DM,3,2,female : non-single or male : single,guarantor,0,building soc. savings agr./life insurance,37,none,for free,1,skilled employee/official,0 to 2,no,no,0
499,1,12,no credits taken/all credits paid back duly,others,1228,unknown/no savings account,2,0,female : non-single or male : single,guarantor,2,unknown / no property,24,none,rent,1,unskilled - resident,0 to 2,no,no,1
500,1,6,existing credits paid back duly till now,furniture/equipment,4370,unknown/no savings account,3,1,male : married/widowed,none,2,car or other,26,bank,rent,3-Feb,unskilled - resident,3 or more,yes (under customer name),no,0
501,0,36,no credits taken/all credits paid back duly,car (used),3349,unknown/no savings account,2,0,male : married/widowed,none,2,building soc. savings agr./life insurance,28,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,1
502,2,12,no credits taken/all credits paid back duly,others,1295,unknown/no savings account,1,1,female : non-single or male : single,none,3,building soc. savings agr./life insurance,63,none,for free,1,skilled employee/official,0 to 2,no,no,1
503,2,6,critical account/other credits elsewhere,furniture/equipment,433,500 <= ... < 1000 DM,1,0,female : non-single or male : single,none,2,car or other,57,none,for free,1,skilled employee/official,3 or more,no,no,1
504,2,45,all credits at this bank paid back duly,furniture/equipment,12945,unknown/no savings account,2,3,female : non-single or male : single,none,2,unknown / no property,23,none,rent,1,unskilled - resident,0 to 2,yes (under customer name),no,0
505,1,9,no credits taken/all credits paid back duly,car (used),2746,unknown/no savings account,4,0,male : married/widowed,none,0,building soc. savings agr./life insurance,31,bank,rent,1,skilled employee/official,0 to 2,no,no,0
506,2,5,no credits taken/all credits paid back duly,car (new),9398,unknown/no savings account,1,3,female : single,none,0,building soc. savings agr./life insurance,28,none,for free,1,unskilled - resident,0 to 2,yes (under customer name),no,0
507,3,42,no credits taken/all credits paid back duly,repairs,13979,... >= 1000 DM,4,2,male : married/widowed,co-applicant,1,building soc. savings agr./life insurance,64,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
508,0,24,existing credits paid back duly till now,vacation,8648,unknown/no savings account,1,2,male : married/widowed,none,2,building soc. savings agr./life insurance,27,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
509,1,42,no credits taken/all credits paid back duly,car (used),7882,unknown/no savings account,3,2,male : divorced/separated,co-applicant,0,car or other,45,none,own,1,skilled employee/official,3 or more,no,no,0
510,1,21,all credits at this bank paid back duly,repairs,3414,unknown/no savings account,1,2,male : married/widowed,none,3,car or other,26,stores,rent,3-Feb,skilled employee/official,0 to 2,no,yes,0
511,1,18,no credits taken/all credits paid back duly,car (used),1553,unknown/no savings account,2,0,male : married/widowed,none,1,building soc. savings agr./life insurance,44,bank,rent,1,skilled employee/official,0 to 2,no,yes,0
512,3,72,delay in paying off in the past,others,1480,100 <= ... <  500 DM,4,2,male : married/widowed,none,0,real estate,66,bank,own,5-Apr,unemployed/unskilled - non-resident,0 to 2,no,no,0
513,1,36,all credits at this bank paid back duly,car (new),9629,... <  100 DM,3,0,male : married/widowed,none,0,building soc. savings agr./life insurance,50,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
514,2,60,no credits taken/all credits paid back duly,furniture/equipment,458,unknown/no savings account,2,0,male : married/widowed,none,1,unknown / no property,24,none,rent,1,skilled employee/official,3 or more,no,no,0
515,2,24,no credits taken/all credits paid back duly,car (new),4113,100 <= ... <  500 DM,1,1,female : non-single or male : single,none,0,building soc. savings agr./life insurance,68,none,for free,1,skilled employee/official,0 to 2,no,no,0
516,2,18,existing credits paid back duly till now,furniture/equipment,4297,unknown/no savings account,4,0,male : divorced/separated,none,1,real estate,40,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
517,1,18,no credits taken/all credits paid back duly,car (used),2462,... >= 1000 DM,2,2,male : married/widowed,none,2,building soc. savings agr./life insurance,22,none,rent,1,skilled employee/official,0 to 2,no,no,1
518,1,24,existing credits paid back duly till now,furniture/equipment,1024,unknown/no savings account,1,0,female : single,none,0,unknown / no property,48,stores,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
519,1,24,critical account/other credits elsewhere,retraining,3161,500 <= ... < 1000 DM,2,0,male : married/widowed,none,2,car or other,31,bank,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,0
520,1,27,existing credits paid back duly till now,retraining,14238,unknown/no savings account,4,0,male : married/widowed,none,0,building soc. savings agr./life insurance,43,stores,rent,>= 6,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,0
521,2,48,existing credits paid back duly till now,repairs,6224,... >= 1000 DM,4,0,male : married/widowed,none,0,real estate,50,none,rent,1,skilled employee/official,0 to 2,no,no,1
