,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk
79,0,6,all credits at this bank paid back duly,repairs,1864,... <  100 DM,2,0,female : non-single or male : single,none,2,unknown / no property,30,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
80,0,18,all credits at this bank paid back duly,repairs,1864,... <  100 DM,2,0,female : non-single or male : single,none,2,unknown / no property,60,none,own,3-Feb,skilled employee/official,0 to 2,no,no,1
81,2,12,critical account/other credits elsewhere,car (used),1155,unknown/no savings account,4,1,male : married/widowed,guarantor,1,building soc. savings agr./life insurance,40,bank,for free,3-Feb,unskilled - resident,0 to 2,no,no,0
82,2,48,no credits taken/all credits paid back duly,furniture/equipment,6298,unknown/no savings account,4,1,female : single,co-applicant,1,unknown / no property,22,bank,rent,3-Feb,unskilled - resident,0 to 2,no,no,0
83,2,10,critical account/other credits elsewhere,repairs,1239,... <  100 DM,2,0,male : married/widowed,none,0,real estate,61,none,own,1,skilled employee/official,0 to 2,no,no,0
84,2,18,critical account/other credits elsewhere,repairs,1239,... <  100 DM,2,1,male : married/widowed,none,0,real estate,61,none,own,1,skilled employee/official,0 to 2,no,no,0
85,1,18,all credits at this bank paid back duly,furniture/equipment,3966,unknown/no savings account,4,3,female : non-single or male : single,none,0,real estate,33,bank,for free,5-Apr,skilled employee/official,0 to 2,yes (under customer name),no,0
86,2,18,all credits at this bank paid back duly,others,3966,unknown/no savings account,4,3,female : non-single or male : single,none,0,unknown / no property,33,bank,rent,5-Apr,skilled employee/official,0 to 2,yes (under customer name),no,1
87,1,24,all credits at this bank paid back duly,others,1199,unknown/no savings account,4,0,male : married/widowed,none,0,building soc. savings agr./life insurance,28,none,rent,3-Feb,unskilled - resident,0 to 2,yes (under customer name),no,1
88,1,24,all credits at this bank paid back duly,car (used),1199,unknown/no savings account,4,0,male : married/widowed,none,0,building soc. savings agr./life insurance,60,none,rent,3-Feb,unskilled - resident,0 to 2,no,no,1
89,2,48,no credits taken/all credits paid back duly,furniture/equipment,5951,... >= 1000 DM,2,2,female : non-single or male : single,none,2,unknown / no property,22,none,rent,1,skilled employee/official,3 or more,no,no,1
90,2,48,no credits taken/all credits paid back duly,furniture/equipment,5260,... >= 1000 DM,2,2,female : non-single or male : single,none,2,unknown / no property,22,none,rent,1,skilled employee/official,0 to 2,no,no,1
91,2,9,no credits taken/all credits paid back duly,car (new),5129,unknown/no savings account,4,2,female : non-single or male : single,guarantor,0,real estate,74,bank,own,1,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,0
92,2,9,all credits at this bank paid back duly,car (new),5129,unknown/no savings account,4,2,female : non-single or male : single,none,0,real estate,61,bank,own,1,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,1
93,0,48,no credits taken/all credits paid back duly,furniture/equipment,1700,unknown/no savings account,2,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,31,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
