,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
5423,35,entrepreneur,married,secondary,no,313,yes,no,cellular,15,mar,479,1,93,0,unknown,1
5424,35,entrepreneur,married,secondary,no,313,yes,no,cellular,15,dec,479,1,515,0,unknown,1
5425,46,management,married,tertiary,no,1600,yes,yes,cellular,11,aug,725,1,-1,0,unknown,0
5426,46,management,married,tertiary,no,1600,no,yes,cellular,11,aug,355,1,-1,0,unknown,0
5427,36,technician,married,tertiary,no,1354,no,no,cellular,7,sep,281,8,97,2,failure,0
5428,36,technician,married,tertiary,no,1354,no,no,cellular,7,sep,51,3,97,2,success,0
5429,35,technician,single,tertiary,no,57516,no,no,cellular,14,jan,187,7,-1,0,unknown,0
5430,35,technician,single,tertiary,no,67275,no,no,cellular,14,jan,187,7,-1,0,unknown,0
5431,48,blue-collar,married,primary,no,2453,no,no,unknown,15,may,1052,1,-1,0,unknown,0
5432,41,blue-collar,married,primary,no,7939,no,no,unknown,15,may,1052,1,-1,0,unknown,0
5433,45,technician,divorced,secondary,no,2657,no,no,unknown,7,aug,895,3,-1,9,unknown,0
5434,45,technician,divorced,secondary,no,6971,no,no,unknown,7,aug,895,3,-1,0,unknown,0
5435,25,blue-collar,single,primary,no,26020,yes,no,unknown,24,jun,528,2,-1,0,unknown,0
5436,25,student,single,primary,no,52,yes,no,unknown,24,jun,88,2,-1,0,unknown,0
5437,35,unemployed,single,tertiary,no,415,no,no,cellular,4,aug,69,1,92,10,success,0
5438,35,unemployed,single,tertiary,no,415,no,no,cellular,29,aug,46,1,92,4,success,0
5439,31,management,divorced,tertiary,no,254,no,no,cellular,18,aug,335,8,-1,0,unknown,0
5440,31,management,divorced,tertiary,no,254,no,no,cellular,18,aug,639,8,-1,0,unknown,0
5441,41,entrepreneur,married,secondary,no,707,no,no,unknown,18,may,707,1,-1,6,unknown,0
5442,41,entrepreneur,divorced,secondary,no,707,no,no,unknown,18,jun,707,1,-1,0,unknown,0
5443,37,management,single,tertiary,no,3141,no,no,cellular,4,may,384,2,-1,7,failure,0
5444,37,management,single,tertiary,no,3141,yes,no,cellular,4,may,384,9,-1,0,unknown,0
5445,47,technician,single,secondary,no,1101,yes,no,cellular,23,jul,140,3,-1,0,unknown,0
5446,47,technician,divorced,tertiary,no,1101,yes,no,cellular,23,jul,957,3,-1,0,unknown,0
5447,37,technician,single,tertiary,no,3943,no,no,cellular,6,apr,150,2,138,1,failure,0
5448,37,technician,single,tertiary,no,3943,no,no,cellular,6,apr,120,2,138,1,failure,0
5449,59,management,single,tertiary,no,258,yes,no,telephone,29,oct,266,22,-1,0,unknown,0
5450,59,management,divorced,tertiary,no,68844,yes,no,telephone,29,jan,266,1,-1,0,unknown,0
5451,52,retired,married,unknown,no,1807,no,no,telephone,14,oct,373,1,-1,0,unknown,0
5452,77,retired,married,unknown,no,1807,no,no,cellular,20,sep,373,1,-1,0,unknown,0
5453,37,management,married,secondary,no,5447,no,yes,cellular,17,nov,1789,1,-1,10,unknown,0
5454,37,management,married,secondary,no,5447,yes,yes,cellular,17,nov,401,1,-1,0,unknown,0
5455,37,services,married,tertiary,no,2987,yes,no,telephone,15,feb,93,1,91,9,failure,0
5456,37,management,married,tertiary,no,2987,yes,no,cellular,15,feb,93,1,370,9,failure,0
5457,90,retired,divorced,secondary,no,50466,no,no,cellular,13,feb,152,3,385,0,unknown,0
5458,20,retired,divorced,secondary,no,1,no,no,cellular,13,feb,152,3,-1,0,unknown,0
5459,36,management,single,tertiary,no,75691,yes,no,cellular,6,may,246,2,188,1,success,0
5460,36,management,single,tertiary,no,7506,yes,no,cellular,6,apr,74,2,188,1,success,0
5461,53,management,married,tertiary,no,349,no,no,cellular,7,aug,1343,2,-1,0,unknown,1
5462,53,management,married,tertiary,no,349,no,no,cellular,7,aug,1353,2,-1,0,unknown,1
5463,51,blue-collar,divorced,secondary,no,7180,yes,no,unknown,14,may,927,9,-1,0,unknown,0
5464,51,blue-collar,divorced,secondary,no,7180,yes,no,unknown,14,may,927,25,-1,0,unknown,0
5465,58,management,married,tertiary,yes,46458,no,no,cellular,14,sep,358,2,-1,0,unknown,0
5466,58,retired,married,tertiary,no,0,no,yes,cellular,14,sep,358,2,-1,0,unknown,0
5467,34,technician,married,tertiary,no,33424,no,no,cellular,26,may,243,2,35,6,failure,0
5468,34,technician,married,tertiary,no,23076,no,no,unknown,26,may,243,2,35,8,other,0
5469,83,blue-collar,married,primary,no,1262,no,yes,unknown,13,may,1015,1,-1,0,unknown,0
5470,60,blue-collar,married,primary,no,1262,yes,yes,unknown,13,may,222,11,-1,0,unknown,0
5471,44,admin.,married,tertiary,no,3221,no,no,cellular,4,may,322,7,-1,0,unknown,0
5472,36,admin.,married,tertiary,no,3221,no,no,telephone,4,apr,322,11,-1,0,unknown,0
5473,32,housemaid,single,tertiary,no,66366,no,no,cellular,19,nov,337,1,-1,0,unknown,0
5474,32,technician,single,tertiary,no,550,no,no,cellular,19,nov,337,25,-1,13,unknown,0
5475,56,blue-collar,divorced,primary,no,3394,yes,yes,cellular,8,may,728,15,-1,0,unknown,0
5476,56,blue-collar,divorced,unknown,no,-9,yes,yes,cellular,8,may,728,22,-1,0,unknown,0
5477,23,blue-collar,married,secondary,no,54268,no,no,telephone,14,aug,100,2,-1,0,unknown,0
5478,23,blue-collar,married,secondary,no,272,no,no,cellular,14,apr,100,2,-1,12,unknown,0
5479,49,housemaid,married,primary,no,278,yes,no,telephone,15,jul,1250,6,-1,0,unknown,1
5480,49,technician,married,primary,no,278,yes,no,telephone,15,jul,1224,6,-1,0,unknown,1
5481,31,management,married,tertiary,no,52087,yes,yes,cellular,28,jul,426,8,-1,0,unknown,0
5482,31,management,married,tertiary,no,43933,yes,yes,cellular,28,jul,664,8,-1,0,unknown,0
5483,61,admin.,married,tertiary,no,997,yes,no,cellular,10,mar,106,1,-1,0,unknown,0
5484,61,retired,married,tertiary,no,71293,no,no,cellular,10,mar,106,1,-1,0,unknown,0
5485,19,unemployed,single,primary,no,134,no,no,cellular,27,jun,271,2,-1,0,unknown,0
