,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32846,37,technician,married,tertiary,no,122,no,no,cellular,25,jun,139,2,318,3,other,0
32847,37,technician,married,tertiary,no,100275,no,no,cellular,25,mar,266,2,318,3,other,0
32848,37,technician,married,tertiary,no,122,no,no,telephone,25,jun,266,2,89,3,other,0
32849,83,technician,married,tertiary,no,122,no,no,cellular,25,jun,266,2,318,0,other,0
32850,37,technician,married,tertiary,no,122,no,no,cellular,25,dec,266,33,318,3,other,0
32851,34,management,single,tertiary,no,250,no,no,cellular,26,mar,171,2,-1,0,unknown,1
32852,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1658,2,-1,0,unknown,1
32853,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1663,2,-1,22,unknown,1
32854,34,management,single,secondary,no,250,no,no,cellular,26,aug,1329,2,-1,0,unknown,1
32855,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1869,2,-1,0,unknown,1
32856,41,management,married,secondary,no,0,no,no,cellular,21,nov,1342,1,-1,0,unknown,1
32857,41,management,married,secondary,no,0,no,no,cellular,21,nov,1162,1,-1,0,unknown,1
32858,89,management,married,secondary,no,0,no,no,cellular,21,nov,624,1,-1,22,unknown,1
32859,41,management,married,secondary,no,-815,no,no,cellular,21,nov,1441,1,-1,0,unknown,1
32860,41,management,married,secondary,no,0,no,no,cellular,21,sep,624,1,478,0,unknown,1
32861,34,technician,married,secondary,yes,268,no,no,cellular,11,aug,2062,4,-1,0,unknown,1
32862,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1287,4,-1,0,unknown,1
32863,34,technician,married,secondary,no,268,no,no,cellular,23,aug,1133,4,-1,0,unknown,1
32864,34,student,married,secondary,no,268,no,no,cellular,11,aug,851,4,-1,0,unknown,1
32865,34,technician,married,secondary,no,268,no,no,cellular,11,feb,1036,4,-1,0,unknown,1
32866,43,admin.,single,secondary,no,35,no,no,cellular,9,mar,208,1,-1,0,unknown,1
32867,43,admin.,single,secondary,no,35,no,no,cellular,9,nov,2653,1,-1,0,unknown,1
32868,43,admin.,single,secondary,no,35,no,no,telephone,9,sep,208,1,375,0,unknown,1
32869,43,student,single,secondary,no,35,no,no,telephone,9,nov,208,1,-1,0,success,1
32870,43,admin.,single,secondary,no,35,no,no,telephone,9,nov,208,1,-1,2,success,0
32871,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,473,1,-1,0,unknown,0
32872,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,158,1,-1,0,unknown,0
32873,49,blue-collar,divorced,secondary,no,10613,no,yes,telephone,4,feb,1226,1,404,0,unknown,0
32874,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,577,1,-1,0,unknown,0
32875,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,dec,448,1,-1,0,unknown,0
32876,46,technician,divorced,unknown,yes,-11,no,no,cellular,11,aug,955,2,-1,0,unknown,1
32877,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,dec,670,2,-1,0,unknown,1
32878,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1875,2,-1,0,success,1
32879,46,unknown,divorced,secondary,yes,-11,no,no,cellular,11,aug,726,2,-1,0,unknown,1
32880,46,technician,single,secondary,yes,-11,no,no,cellular,11,aug,771,2,-1,0,unknown,1
32881,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1217,2,-1,0,unknown,1
32882,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1980,2,-1,0,unknown,1
32883,33,management,married,tertiary,no,1412,no,no,cellular,6,apr,1393,2,-1,0,unknown,1
32884,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,906,1,-1,0,unknown,1
32885,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,433,2,129,0,success,1
32886,45,management,divorced,tertiary,no,-90,no,no,cellular,29,jan,1331,1,192,1,success,1
32887,45,management,divorced,tertiary,no,88718,yes,no,cellular,29,jan,1559,1,192,1,other,0
32888,45,retired,divorced,tertiary,no,-90,yes,yes,cellular,29,jan,1681,1,192,1,failure,1
32889,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,mar,886,1,192,1,failure,0
32890,45,management,divorced,tertiary,no,-90,yes,no,cellular,17,jan,1569,1,557,1,failure,1
32891,36,entrepreneur,single,unknown,no,298,yes,no,unknown,8,may,1242,1,838,0,other,0
32892,68,entrepreneur,married,unknown,no,298,yes,no,unknown,13,may,215,1,-1,3,success,0
32893,36,entrepreneur,divorced,unknown,no,298,yes,no,unknown,8,may,1268,18,-1,0,unknown,1
32894,36,entrepreneur,married,unknown,no,298,yes,no,unknown,8,oct,215,1,386,0,unknown,0
32895,36,entrepreneur,married,unknown,no,49487,yes,no,cellular,17,may,714,1,-1,0,unknown,1
32896,48,management,married,secondary,no,7861,no,no,cellular,20,nov,3025,1,-1,0,unknown,1
32897,48,management,married,unknown,no,7861,no,no,cellular,20,aug,923,1,-1,0,unknown,1
32898,48,management,married,unknown,no,7861,no,no,cellular,20,nov,847,1,-1,0,success,1
32899,48,management,married,unknown,no,7861,no,no,telephone,9,nov,380,1,-1,0,unknown,1
32900,48,management,married,unknown,no,7861,no,no,cellular,20,mar,380,1,587,0,unknown,1
32901,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1060,3,-1,0,unknown,1
32902,26,management,single,tertiary,no,690,no,no,cellular,5,feb,645,3,-1,11,unknown,1
32903,26,management,single,tertiary,no,690,no,no,cellular,5,feb,2016,3,-1,0,unknown,1
32904,26,management,single,tertiary,no,690,no,no,cellular,5,apr,363,3,-1,0,unknown,1
32905,26,management,single,tertiary,no,690,no,no,cellular,5,feb,913,3,-1,0,success,1
32906,38,admin.,single,secondary,yes,245,yes,yes,cellular,17,apr,965,2,345,2,success,1
32907,38,housemaid,single,secondary,no,245,yes,yes,cellular,17,apr,1767,2,345,2,success,1
32908,90,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,1307,2,345,2,success,1
32909,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,1008,2,345,2,success,1
32910,38,admin.,single,secondary,no,245,yes,yes,cellular,17,mar,1059,2,345,2,success,1
32911,30,management,married,tertiary,no,451,no,no,cellular,5,nov,173,1,274,3,success,1
32912,83,management,married,tertiary,no,451,no,no,cellular,5,may,687,1,274,3,failure,1
32913,30,management,married,tertiary,no,451,yes,no,cellular,5,may,647,1,274,3,failure,1
32914,30,management,married,unknown,no,451,no,no,cellular,5,may,864,1,274,3,failure,0
32915,76,management,married,tertiary,no,451,no,no,cellular,5,may,173,1,274,3,success,1
32916,39,services,married,secondary,no,257,yes,no,cellular,6,jun,964,1,-1,0,unknown,1
32917,39,services,married,secondary,no,257,yes,yes,unknown,12,jun,1677,1,-1,0,unknown,0
32918,39,services,divorced,secondary,no,257,yes,no,unknown,12,jun,902,1,-1,0,unknown,1
32919,39,services,married,secondary,no,73156,yes,no,unknown,23,jun,1792,1,-1,0,unknown,1
32920,39,services,married,secondary,no,99331,yes,no,telephone,12,jun,1096,1,-1,0,unknown,1
32921,38,blue-collar,married,secondary,yes,4771,yes,no,cellular,17,apr,1622,1,-1,0,unknown,1
32922,38,blue-collar,married,secondary,no,4771,yes,no,cellular,17,apr,919,1,-1,0,unknown,1
32923,88,services,married,secondary,no,4771,yes,no,cellular,17,apr,217,1,-1,0,unknown,0
32924,38,blue-collar,married,secondary,no,-6022,yes,no,cellular,17,mar,217,1,-1,0,unknown,0
32925,38,blue-collar,married,secondary,no,4771,yes,no,unknown,17,apr,1658,1,-1,0,unknown,1
32926,54,retired,divorced,tertiary,no,726,no,no,cellular,28,apr,1349,1,-1,0,unknown,1
32927,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,1259,1,-1,0,unknown,1
32928,54,technician,divorced,tertiary,no,726,no,no,cellular,28,jun,246,1,-1,0,unknown,1
32929,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jun,246,1,-1,0,success,1
32930,54,retired,divorced,tertiary,no,726,no,no,cellular,28,nov,1068,1,-1,0,unknown,1
32931,38,management,married,tertiary,no,413,no,no,telephone,13,apr,240,32,179,2,failure,0
32932,38,management,married,tertiary,no,15191,no,no,cellular,13,apr,240,1,179,2,failure,0
32933,38,management,married,tertiary,yes,413,no,no,cellular,13,nov,240,1,179,2,failure,0
32934,38,management,divorced,secondary,no,413,no,no,cellular,13,apr,240,1,179,2,failure,0
32935,38,management,married,tertiary,no,413,no,no,cellular,13,apr,184,1,179,2,failure,0
32936,36,entrepreneur,married,tertiary,no,125,yes,no,cellular,31,may,1438,3,-1,0,unknown,1
32937,36,entrepreneur,married,tertiary,no,125,yes,no,telephone,6,dec,2372,3,-1,0,unknown,1
32938,36,entrepreneur,married,tertiary,no,125,yes,no,cellular,6,may,1160,3,-1,0,other,1
32939,36,entrepreneur,married,tertiary,no,125,yes,no,telephone,6,dec,1123,3,-1,0,unknown,1
32940,36,entrepreneur,divorced,tertiary,no,125,yes,no,unknown,6,may,1462,3,-1,0,success,1
32941,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,138,1,136,6,success,1
32942,40,self-employed,married,secondary,no,13669,no,no,cellular,15,oct,1388,1,136,8,other,0
32943,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,1502,1,136,8,other,1
32944,40,self-employed,divorced,tertiary,no,13669,no,no,cellular,15,oct,1491,1,136,8,other,1
32945,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,1056,1,136,8,other,1
32946,35,technician,married,secondary,no,-7862,yes,yes,cellular,20,apr,1697,6,-1,0,unknown,1
32947,35,technician,married,secondary,no,8,yes,yes,cellular,20,apr,1869,6,-1,0,unknown,0
32948,35,blue-collar,married,secondary,no,8,yes,yes,cellular,20,apr,1349,6,-1,0,unknown,1
32949,35,retired,married,secondary,no,8,yes,yes,cellular,20,apr,1541,6,-1,0,unknown,1
32950,35,technician,married,secondary,no,8,yes,yes,cellular,20,apr,1508,6,-1,0,unknown,1
32951,57,housemaid,married,tertiary,no,3760,no,no,cellular,17,nov,1070,1,-1,5,success,1
32952,57,admin.,married,tertiary,no,3760,no,no,cellular,17,jan,1070,1,-1,0,unknown,1
32953,57,housemaid,married,tertiary,no,3760,yes,no,cellular,17,nov,1070,1,-1,10,unknown,1
32954,57,unemployed,married,tertiary,no,3760,yes,no,cellular,17,nov,1070,1,-1,0,unknown,1
32955,57,housemaid,married,tertiary,no,3760,yes,no,cellular,17,nov,1070,1,-1,0,other,1
32956,31,services,married,secondary,no,-331,yes,no,unknown,23,may,1334,5,-1,0,unknown,1
32957,31,services,married,secondary,no,-331,yes,no,unknown,23,may,1129,5,-1,0,unknown,0
32958,31,services,married,secondary,no,-331,yes,no,unknown,23,jun,1820,5,-1,0,unknown,1
32959,31,services,married,secondary,no,-331,yes,no,cellular,23,may,1957,5,-1,0,unknown,0
32960,31,services,married,secondary,no,-331,yes,no,unknown,23,may,1357,5,-1,0,unknown,1
32961,60,retired,married,primary,no,458,yes,no,unknown,16,may,981,1,-1,0,unknown,0
32962,60,retired,married,primary,no,458,yes,no,unknown,16,may,978,1,-1,0,unknown,0
32963,60,retired,single,primary,no,458,yes,no,unknown,16,may,1702,1,-1,0,unknown,1
32964,60,retired,married,primary,no,458,yes,no,cellular,16,may,2769,1,-1,0,unknown,1
32965,60,blue-collar,married,primary,no,458,yes,no,unknown,16,may,1132,1,-1,0,unknown,1
32966,30,entrepreneur,married,tertiary,no,0,yes,no,cellular,17,apr,1602,2,-1,0,unknown,1
32967,48,entrepreneur,divorced,tertiary,no,0,yes,no,cellular,17,apr,1767,2,-1,0,unknown,1
32968,48,entrepreneur,married,tertiary,no,0,yes,no,cellular,17,apr,1692,2,-1,0,unknown,1
32969,48,entrepreneur,married,tertiary,no,0,no,no,cellular,17,apr,857,2,-1,0,unknown,1
32970,48,entrepreneur,married,tertiary,no,0,yes,no,cellular,20,apr,1208,2,-1,0,unknown,1
32971,23,student,single,tertiary,no,82,no,no,cellular,4,may,1095,4,-1,0,unknown,1
32972,23,student,single,tertiary,no,82,no,no,cellular,4,apr,289,4,17,0,unknown,1
32973,23,student,single,tertiary,no,82,no,no,cellular,4,mar,289,4,-1,6,unknown,1
32974,23,student,single,tertiary,no,82,no,no,cellular,4,jan,1242,4,-1,0,unknown,0
32975,23,student,single,tertiary,no,82,no,no,cellular,4,may,1080,4,-1,0,unknown,1
32976,36,management,married,unknown,no,24619,no,no,cellular,5,jun,828,1,-1,0,unknown,0
32977,36,entrepreneur,married,unknown,no,0,no,no,unknown,5,jun,1048,1,-1,13,unknown,1
32978,36,management,married,unknown,no,0,no,no,cellular,5,jun,1516,34,-1,0,unknown,1
32979,36,management,single,unknown,no,0,no,no,unknown,5,jun,920,1,-1,0,unknown,1
32980,36,blue-collar,married,secondary,no,0,no,no,unknown,5,jun,1677,1,-1,0,unknown,1
32981,37,management,married,primary,no,3236,no,yes,cellular,20,may,291,2,202,5,other,0
32982,37,management,married,tertiary,no,-5688,no,no,cellular,20,may,291,2,202,5,other,0
32983,38,management,married,tertiary,no,3236,yes,no,cellular,20,may,291,2,202,5,other,0
32984,37,unknown,married,tertiary,no,3236,no,no,cellular,20,may,291,2,202,5,failure,0
32985,37,management,married,tertiary,no,3236,no,no,cellular,20,nov,291,2,202,35,other,0
32986,33,blue-collar,single,tertiary,no,-104,yes,no,cellular,15,may,1055,10,331,16,other,0
32987,33,blue-collar,divorced,primary,no,-104,yes,no,cellular,15,may,2372,10,331,16,other,1
32988,33,blue-collar,single,primary,no,-104,yes,yes,cellular,15,may,1232,10,331,16,other,1
32989,33,blue-collar,single,primary,no,-104,yes,no,cellular,15,may,1103,10,331,16,other,1
32990,33,blue-collar,single,primary,no,-104,yes,no,cellular,15,may,1165,10,331,16,other,1
32991,32,technician,married,secondary,no,1247,yes,no,unknown,23,may,920,3,-1,0,unknown,1
32992,32,technician,married,secondary,no,1247,yes,no,unknown,23,may,1472,3,-1,0,unknown,1
32993,32,technician,married,secondary,no,1247,yes,no,unknown,23,may,1082,3,-1,0,unknown,1
32994,32,technician,married,secondary,no,1247,yes,no,unknown,23,may,1971,3,-1,0,unknown,1
32995,32,technician,married,secondary,no,1247,yes,no,unknown,23,may,945,3,-1,0,unknown,0
32996,41,technician,married,secondary,no,2152,no,no,cellular,30,sep,715,1,121,1,success,1
32997,41,technician,married,secondary,no,2152,no,no,cellular,30,sep,249,1,121,1,success,1
32998,41,technician,married,secondary,no,2152,no,no,cellular,30,sep,942,9,121,1,other,1
32999,41,technician,married,secondary,no,49097,no,no,cellular,30,sep,134,1,121,1,success,1
33000,41,technician,married,secondary,no,2152,no,no,cellular,30,jun,334,1,121,1,other,1
33001,44,blue-collar,married,secondary,no,4236,yes,no,cellular,4,may,1119,3,-1,0,unknown,1
33002,44,blue-collar,married,secondary,no,4236,yes,yes,cellular,4,may,2150,3,-1,0,unknown,1
33003,72,self-employed,married,secondary,no,4236,yes,no,cellular,4,may,378,3,-1,0,unknown,1
33004,73,blue-collar,married,secondary,no,4236,yes,no,cellular,29,may,378,3,-1,0,unknown,1
33005,44,blue-collar,married,secondary,no,4236,yes,no,cellular,4,may,710,3,206,0,unknown,1
33006,40,blue-collar,single,secondary,no,3571,yes,no,cellular,10,jul,746,1,-1,0,unknown,1
33007,40,blue-collar,single,secondary,no,3571,yes,no,cellular,10,jul,1103,1,-1,0,unknown,1
33008,81,blue-collar,single,secondary,no,3571,yes,no,cellular,10,jul,262,1,-1,0,success,1
33009,40,blue-collar,single,secondary,no,3571,yes,no,cellular,10,jul,262,1,826,13,unknown,1
33010,40,blue-collar,single,secondary,no,3571,yes,no,cellular,10,jul,749,1,-1,26,unknown,1
33011,52,blue-collar,married,secondary,no,3165,no,no,unknown,6,may,3094,1,-1,0,success,1
33012,52,blue-collar,married,secondary,no,3165,no,no,unknown,6,may,1242,1,-1,0,success,1
33013,52,blue-collar,married,secondary,no,3165,no,no,unknown,6,may,1409,1,776,0,unknown,1
33014,52,blue-collar,married,secondary,yes,3165,no,no,unknown,6,may,925,1,-1,0,unknown,1
33015,52,blue-collar,married,secondary,no,3165,no,no,unknown,6,aug,1721,1,-1,0,unknown,1
33016,27,technician,single,tertiary,no,1526,yes,no,unknown,6,jun,930,10,-1,0,unknown,1
33017,27,technician,single,tertiary,no,1526,yes,no,unknown,6,jun,1663,10,-1,0,unknown,1
33018,27,technician,single,tertiary,no,1526,yes,no,unknown,6,mar,791,10,-1,0,unknown,1
33019,27,technician,single,tertiary,no,1526,yes,no,unknown,6,jun,889,10,-1,0,unknown,1
33020,27,technician,single,tertiary,no,1526,yes,no,unknown,6,sep,923,10,-1,0,unknown,0
33021,34,blue-collar,married,secondary,no,322,yes,no,cellular,20,apr,1120,3,-1,0,unknown,1
33022,34,blue-collar,married,secondary,no,322,yes,no,cellular,20,apr,1178,3,-1,0,unknown,1
33023,34,blue-collar,married,secondary,no,322,yes,no,cellular,20,apr,1687,3,-1,0,unknown,1
33024,34,blue-collar,married,secondary,no,322,yes,no,cellular,20,apr,1622,3,-1,0,failure,1
33025,34,blue-collar,married,secondary,no,69888,yes,no,cellular,20,apr,1126,3,-1,0,unknown,0
33026,44,admin.,married,secondary,no,26,yes,no,cellular,21,jul,1231,10,-1,6,unknown,1
33027,44,admin.,married,tertiary,no,26,yes,no,cellular,21,jul,1349,10,-1,0,unknown,1
33028,44,admin.,married,secondary,no,26,no,no,cellular,21,jul,1360,10,-1,0,unknown,1
33029,44,admin.,married,secondary,no,26,no,no,cellular,21,jul,1347,10,-1,0,unknown,1
33030,44,admin.,married,secondary,no,27389,yes,no,cellular,21,jul,682,10,-1,0,unknown,1
33031,39,technician,single,secondary,no,822,yes,no,unknown,29,may,2692,3,-1,0,unknown,1
33032,39,technician,single,secondary,no,822,yes,yes,cellular,29,may,848,3,-1,0,unknown,1
33033,39,technician,divorced,secondary,no,822,yes,yes,unknown,29,may,1602,3,-1,0,unknown,1
33034,39,technician,divorced,secondary,no,822,yes,yes,unknown,29,may,1287,3,-1,0,unknown,1
33035,39,technician,single,secondary,no,822,yes,no,unknown,29,may,882,3,-1,0,unknown,1
33036,31,unemployed,married,tertiary,no,7744,no,no,telephone,26,aug,1412,8,-1,0,unknown,1
33037,31,unemployed,married,tertiary,no,7744,no,no,cellular,26,dec,377,27,-1,0,unknown,1
33038,31,unemployed,married,tertiary,no,7744,no,yes,cellular,26,aug,1975,8,-1,0,unknown,1
33039,31,unemployed,married,tertiary,no,52421,no,no,cellular,26,aug,3102,8,-1,0,unknown,1
33040,20,unemployed,married,tertiary,no,7744,no,no,cellular,26,dec,377,8,-1,0,unknown,1
33041,55,services,married,secondary,no,96,no,no,telephone,30,jul,1083,5,-1,0,unknown,1
33042,55,services,married,secondary,no,96,no,no,telephone,30,jul,1555,2,-1,0,unknown,1
33043,55,services,married,secondary,no,96,no,no,telephone,30,jul,1531,2,151,0,unknown,1
33044,55,services,married,secondary,no,96,no,no,telephone,30,jul,340,2,405,0,success,1
33045,55,services,married,secondary,no,96,no,no,telephone,30,jul,1057,2,68,0,unknown,1
33046,44,technician,married,secondary,no,0,no,no,telephone,2,jun,763,1,-1,0,unknown,1
33047,44,technician,married,secondary,no,0,no,no,unknown,2,jun,1435,1,200,0,unknown,0
33048,77,technician,married,secondary,no,0,no,no,unknown,2,jun,858,1,-1,0,unknown,1
33049,44,technician,married,secondary,no,0,no,no,unknown,2,jun,1486,1,-1,0,unknown,1
33050,44,technician,married,secondary,no,0,no,no,unknown,2,jun,1559,1,-1,0,unknown,1
33051,51,management,divorced,tertiary,no,1146,yes,yes,unknown,19,oct,458,4,-1,0,unknown,1
33052,51,management,divorced,tertiary,no,1146,yes,yes,unknown,19,may,2256,4,-1,0,unknown,1
33053,51,management,single,tertiary,no,1146,yes,yes,cellular,28,may,1293,4,-1,0,unknown,1
33054,51,management,single,tertiary,no,1146,yes,yes,unknown,19,may,1992,4,595,0,unknown,1
33055,51,management,divorced,unknown,no,1146,yes,yes,unknown,19,may,1132,4,-1,0,unknown,0
33056,41,blue-collar,married,secondary,no,1521,yes,no,cellular,8,aug,1268,4,-1,0,unknown,1
33057,55,blue-collar,married,secondary,no,1521,yes,no,cellular,8,apr,1271,4,-1,0,unknown,1
33058,84,blue-collar,married,secondary,no,1521,yes,no,cellular,8,apr,381,4,-1,0,unknown,0
