,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
10847,49,admin.,married,secondary,no,10250,yes,no,telephone,8,oct,97,11,-1,0,unknown,0
10848,49,services,married,secondary,no,10250,no,no,telephone,24,oct,97,1,-1,0,unknown,0
10849,47,blue-collar,married,tertiary,no,0,no,no,cellular,16,jan,261,2,-1,0,unknown,0
10850,47,entrepreneur,married,tertiary,no,0,no,yes,cellular,16,feb,261,22,-1,0,unknown,0
10851,67,housemaid,divorced,secondary,no,14361,no,no,cellular,13,aug,165,4,-1,0,unknown,0
10852,31,housemaid,divorced,secondary,no,5275,no,no,cellular,13,aug,222,4,-1,2,unknown,0
10853,33,unknown,single,tertiary,no,700,yes,no,cellular,9,feb,126,1,88,1,success,0
10854,33,blue-collar,married,tertiary,no,700,no,no,cellular,9,feb,126,1,267,1,success,0
10855,82,retired,married,primary,no,243,no,no,cellular,26,jan,275,1,180,2,failure,0
10856,82,retired,married,primary,no,243,no,no,cellular,2,jul,275,1,180,2,other,0
10857,46,services,married,secondary,no,74,yes,no,cellular,15,may,1119,4,-1,0,unknown,1
10858,46,services,married,secondary,no,74,yes,no,unknown,30,may,917,4,-1,0,unknown,1
10859,30,management,married,tertiary,no,4328,no,yes,cellular,30,apr,262,3,189,22,other,0
10860,30,management,married,tertiary,no,4328,no,no,cellular,30,apr,58,3,189,11,other,0
10861,34,management,divorced,tertiary,no,2885,no,yes,cellular,23,feb,314,2,156,4,other,0
10862,34,housemaid,divorced,tertiary,no,2885,no,no,cellular,10,feb,202,2,156,4,other,0
10863,69,management,single,tertiary,no,104,yes,no,cellular,6,may,606,3,-1,11,unknown,0
10864,38,management,single,tertiary,no,104,yes,no,cellular,6,may,144,14,-1,0,unknown,0
10865,24,admin.,married,secondary,no,8304,no,no,cellular,1,nov,201,1,-1,0,unknown,0
10866,83,admin.,married,secondary,no,8304,no,no,cellular,1,jun,201,1,-1,0,failure,0
10867,31,management,single,secondary,no,202,yes,no,cellular,8,jul,123,1,437,1,failure,0
10868,31,management,single,tertiary,no,202,yes,no,cellular,18,jul,167,1,62,1,failure,0
10869,35,blue-collar,single,unknown,no,484,yes,no,cellular,8,jul,344,1,87,11,failure,0
10870,35,blue-collar,single,unknown,no,484,yes,no,cellular,8,jul,344,1,41,3,failure,0
10871,36,management,married,tertiary,no,1113,no,no,unknown,1,sep,212,1,-1,0,unknown,0
10872,36,management,married,tertiary,no,1113,no,no,unknown,1,sep,212,1,107,0,unknown,0
10873,36,self-employed,divorced,tertiary,no,506,no,no,cellular,3,jul,217,1,70,2,failure,0
