,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
12206,46,admin.,single,secondary,no,35689,yes,no,unknown,5,jun,508,2,-1,0,unknown,0
12207,71,self-employed,married,secondary,no,2850,no,no,cellular,17,feb,185,25,-1,0,unknown,0
12208,28,technician,single,tertiary,no,4987,no,yes,cellular,2,jun,924,2,113,21,failure,0
12209,36,housemaid,single,secondary,no,1015,yes,no,cellular,18,may,534,1,347,2,other,0
12210,67,retired,married,primary,no,1430,yes,no,cellular,11,apr,499,2,91,3,failure,0
12211,33,blue-collar,married,primary,no,-191,yes,yes,unknown,9,jul,1290,4,-1,4,unknown,0
12212,62,unemployed,married,secondary,no,0,yes,yes,cellular,30,jan,1152,1,-1,0,unknown,1
12213,64,management,married,tertiary,yes,3951,no,no,cellular,28,jan,134,1,91,1,failure,0
12214,25,student,single,secondary,no,2975,no,yes,cellular,2,sep,525,2,-1,0,unknown,0
12215,50,management,married,tertiary,no,6513,yes,no,cellular,11,jan,170,1,343,14,other,0
12216,54,technician,married,tertiary,no,876,no,no,cellular,27,oct,1184,3,541,3,failure,0
12217,77,retired,married,secondary,yes,820,no,no,telephone,21,oct,330,2,181,4,failure,0
12218,32,management,married,secondary,no,703,yes,no,cellular,15,may,485,1,88,1,other,0
12219,54,management,divorced,tertiary,no,-449,yes,no,cellular,14,may,174,1,366,0,unknown,0
12220,31,management,married,tertiary,no,325,no,no,telephone,18,jul,1139,2,-1,0,unknown,0
12221,21,student,single,primary,no,8278,no,yes,cellular,29,jan,445,1,-1,0,unknown,0
12222,25,student,single,unknown,no,722,no,no,telephone,21,may,623,13,-1,0,unknown,0
12223,32,blue-collar,single,primary,no,12198,yes,no,cellular,18,apr,1463,1,-1,0,unknown,0
12224,56,management,married,tertiary,no,12356,yes,no,cellular,26,may,165,1,551,4,other,0
12225,36,blue-collar,married,secondary,no,324,yes,yes,unknown,16,jul,830,1,-1,0,unknown,0
12226,46,blue-collar,married,secondary,no,668,yes,no,unknown,15,may,982,2,-1,0,unknown,0
12227,38,services,married,secondary,no,1970,yes,no,cellular,21,apr,701,1,176,1,unknown,0
12228,24,admin.,single,secondary,no,1295,no,no,cellular,21,apr,82,9,-1,0,unknown,0
12229,27,student,single,secondary,no,213,no,no,cellular,27,mar,58,7,-1,0,unknown,0
