,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32846,21,technician,married,tertiary,no,122,no,no,cellular,9,jun,266,2,318,3,other,0
32847,37,technician,married,tertiary,no,122,no,no,unknown,1,jun,266,2,318,3,other,0
32848,75,technician,married,tertiary,no,122,no,yes,cellular,25,jun,266,2,318,3,other,0
32849,49,management,single,tertiary,no,250,no,no,cellular,26,aug,1357,2,-1,0,unknown,1
32850,23,management,single,tertiary,no,250,no,no,cellular,26,aug,1046,2,-1,0,unknown,1
32851,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1263,2,-1,0,unknown,1
32852,41,management,married,secondary,no,0,no,no,cellular,21,nov,624,1,831,37,unknown,1
32853,41,management,married,secondary,no,0,no,no,cellular,21,nov,1687,1,-1,0,unknown,1
32854,41,management,married,secondary,no,0,no,no,cellular,25,nov,624,1,478,0,unknown,1
32855,34,technician,married,secondary,no,268,no,no,cellular,11,jul,1122,4,-1,0,unknown,1
32856,34,technician,married,secondary,no,268,no,no,cellular,11,aug,467,4,-1,0,success,1
32857,34,technician,married,secondary,no,268,no,no,cellular,11,aug,893,4,-1,0,unknown,1
32858,43,admin.,single,secondary,no,35,no,no,cellular,9,nov,1380,1,-1,0,unknown,1
32859,43,admin.,single,secondary,no,35,no,no,cellular,9,nov,1082,1,-1,0,unknown,1
32860,43,admin.,single,secondary,no,35,no,no,telephone,9,sep,208,1,252,0,unknown,1
32861,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,334,1,670,0,unknown,0
32862,49,blue-collar,divorced,secondary,no,10613,yes,yes,cellular,4,feb,1226,43,-1,0,unknown,0
32863,49,blue-collar,divorced,secondary,no,26097,no,yes,cellular,4,feb,517,1,-1,0,unknown,0
32864,46,technician,divorced,tertiary,yes,-11,no,no,cellular,11,aug,1563,2,-1,0,unknown,1
32865,46,blue-collar,divorced,secondary,yes,-11,no,no,cellular,11,aug,1342,2,-1,0,unknown,1
32866,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,828,2,-1,0,unknown,1
32867,33,management,married,tertiary,no,1412,no,no,cellular,6,mar,433,2,229,0,unknown,1
32868,85,management,married,tertiary,no,1412,no,no,cellular,6,mar,433,2,-1,0,unknown,1
32869,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1121,2,-1,29,unknown,1
32870,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1833,1,192,1,success,1
32871,45,entrepreneur,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1492,1,192,1,failure,1
32872,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,mar,1602,1,192,1,failure,1
32873,36,entrepreneur,married,unknown,no,98055,yes,no,cellular,8,may,1206,1,-1,0,unknown,1
32874,36,entrepreneur,divorced,unknown,no,298,yes,no,unknown,8,may,1290,1,-1,0,unknown,1
32875,36,entrepreneur,divorced,unknown,no,298,yes,no,unknown,8,may,1438,63,-1,0,unknown,1
32876,48,management,married,unknown,no,7861,no,no,cellular,20,sep,2692,1,-1,0,unknown,0
32877,48,management,married,unknown,no,7861,no,no,telephone,7,nov,380,1,-1,0,unknown,1
32878,48,management,married,unknown,no,7861,no,no,unknown,7,nov,380,1,-1,0,unknown,1
32879,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1218,3,115,0,unknown,1
32880,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1435,3,189,0,unknown,1
32881,26,management,single,tertiary,no,690,no,no,cellular,5,feb,941,3,-1,0,unknown,1
32882,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,1012,2,345,2,success,1
32883,38,admin.,single,unknown,no,245,yes,yes,cellular,17,apr,1340,2,345,2,success,1
32884,38,admin.,single,secondary,no,245,yes,yes,cellular,17,feb,1135,2,345,2,success,1
32885,30,management,married,tertiary,no,451,no,no,cellular,5,apr,670,1,274,3,failure,1
32886,30,management,married,tertiary,no,451,yes,no,cellular,5,may,864,1,274,3,failure,1
32887,30,management,married,tertiary,no,451,no,no,cellular,5,jun,1386,1,274,3,failure,1
32888,39,services,married,secondary,no,257,no,no,unknown,12,jun,1514,1,-1,0,unknown,1
32889,39,services,divorced,secondary,no,257,yes,no,unknown,12,jun,1516,1,-1,0,unknown,1
32890,39,services,married,secondary,no,257,no,no,unknown,12,apr,171,1,-1,0,unknown,1
32891,85,blue-collar,married,secondary,no,4771,yes,no,cellular,17,apr,217,1,-1,0,unknown,1
32892,38,blue-collar,married,secondary,no,4771,yes,no,cellular,6,apr,1628,1,-1,0,unknown,1
32893,38,blue-collar,married,secondary,no,4771,yes,no,cellular,17,apr,918,1,-1,0,unknown,1
32894,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,246,1,223,0,success,1
32895,54,retired,divorced,tertiary,yes,726,no,no,cellular,28,jan,1393,1,-1,0,unknown,1
32896,54,student,divorced,tertiary,no,726,no,no,cellular,28,jan,960,1,-1,0,unknown,0
32897,88,management,married,tertiary,no,413,no,no,cellular,24,apr,240,1,179,2,failure,0
32898,38,management,married,primary,no,413,no,no,cellular,15,apr,240,1,179,2,failure,0
32899,38,management,married,primary,no,413,no,no,cellular,13,apr,240,35,179,2,failure,0
32900,36,entrepreneur,married,tertiary,no,125,yes,no,cellular,6,nov,1665,3,-1,0,unknown,1
32901,36,entrepreneur,married,tertiary,yes,125,yes,no,cellular,6,may,911,3,-1,0,unknown,1
32902,79,entrepreneur,single,tertiary,no,125,yes,no,unknown,6,may,1663,3,-1,0,unknown,1
32903,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,828,1,136,8,other,1
32904,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,985,1,136,8,other,1
32905,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,dec,138,1,136,8,success,1
32906,35,unemployed,married,secondary,no,8,yes,yes,cellular,20,apr,2420,6,-1,0,unknown,1
32907,35,technician,married,secondary,no,-6860,yes,yes,cellular,20,apr,1167,6,-1,0,unknown,1
32908,35,technician,married,secondary,no,8,yes,yes,cellular,19,apr,1472,6,-1,0,unknown,1
32909,57,entrepreneur,married,tertiary,no,3760,no,no,cellular,17,may,1070,1,-1,0,unknown,1
32910,57,housemaid,single,tertiary,no,3760,no,no,cellular,17,nov,1070,1,439,0,unknown,0
32911,57,housemaid,single,tertiary,no,3760,no,no,cellular,17,nov,1070,1,-1,0,success,1
32912,31,services,married,secondary,no,-331,yes,no,unknown,23,may,1288,5,-1,0,unknown,1
32913,31,services,married,secondary,no,-331,yes,no,unknown,23,may,1165,5,-1,0,unknown,1
32914,31,services,married,secondary,no,-331,yes,no,unknown,23,may,1777,5,-1,0,unknown,1
32915,60,retired,married,primary,no,458,yes,no,unknown,16,may,1087,1,-1,0,unknown,1
32916,60,retired,married,primary,no,6460,yes,no,unknown,16,may,882,1,-1,0,unknown,1
32917,60,retired,married,primary,no,17348,yes,no,unknown,16,may,1007,1,-1,0,unknown,1
32918,48,entrepreneur,married,tertiary,yes,0,yes,no,cellular,17,apr,2027,2,-1,0,unknown,1
32919,48,entrepreneur,married,tertiary,no,0,yes,no,cellular,17,mar,1120,2,-1,0,unknown,1
32920,48,entrepreneur,married,tertiary,no,0,yes,no,cellular,21,apr,3025,2,-1,0,unknown,1
