,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
33446,37,technician,married,secondary,no,122,no,no,cellular,25,jun,266,2,318,3,unknown,0
33447,37,technician,married,tertiary,no,122,no,no,cellular,25,may,266,15,318,3,other,0
33448,80,technician,married,tertiary,no,122,no,no,cellular,25,jun,266,2,318,3,other,0
33449,37,technician,married,tertiary,no,122,no,no,cellular,15,jun,101,2,318,3,other,0
33450,37,technician,married,tertiary,no,122,yes,no,cellular,25,jun,266,17,318,3,other,0
33451,34,management,single,tertiary,no,250,no,no,cellular,26,aug,2485,2,-1,0,unknown,1
33452,34,management,single,tertiary,no,250,no,no,cellular,26,aug,691,2,-1,0,unknown,1
33453,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1159,2,-1,0,unknown,1
33454,34,management,single,tertiary,no,250,no,no,telephone,26,aug,861,2,-1,0,unknown,1
33455,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1082,2,-1,0,unknown,1
33456,72,management,married,secondary,no,0,no,no,cellular,21,nov,624,1,-1,17,unknown,1
33457,41,management,married,secondary,no,0,no,no,cellular,5,nov,2055,1,-1,0,unknown,1
33458,41,management,married,secondary,no,0,no,no,cellular,21,nov,2769,1,-1,0,unknown,1
33459,41,management,married,secondary,no,0,no,no,cellular,21,nov,624,1,655,25,unknown,1
33460,41,management,single,secondary,no,0,no,no,cellular,21,sep,624,1,-1,0,unknown,1
33461,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1275,4,-1,0,unknown,1
33462,34,technician,married,secondary,no,268,no,no,cellular,11,aug,949,4,-1,0,unknown,1
33463,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1291,4,-1,0,unknown,1
33464,34,technician,married,secondary,no,268,no,no,cellular,11,sep,244,4,-1,0,unknown,0
33465,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1440,4,-1,0,unknown,1
33466,43,blue-collar,single,secondary,no,35,no,no,telephone,9,mar,208,1,-1,0,unknown,0
33467,43,student,single,secondary,no,35,no,no,telephone,9,oct,208,1,-1,0,unknown,1
33468,43,admin.,single,secondary,no,16205,no,no,telephone,9,sep,208,1,-1,0,unknown,1
33469,43,admin.,single,secondary,no,35,no,no,telephone,9,dec,2027,1,-1,0,unknown,1
33470,43,admin.,single,secondary,no,4225,no,no,telephone,9,nov,867,1,-1,0,unknown,1
33471,49,blue-collar,divorced,secondary,no,10613,no,yes,telephone,4,feb,1226,1,417,0,unknown,0
33472,57,blue-collar,divorced,secondary,no,10613,no,yes,unknown,4,feb,1226,1,-1,0,unknown,0
33473,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,27,1,-1,0,unknown,0
33474,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,213,1,-1,0,unknown,0
33475,49,blue-collar,married,secondary,no,10613,no,yes,telephone,4,feb,1226,1,-1,0,unknown,0
33476,28,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,875,2,-1,0,unknown,1
33477,46,technician,divorced,secondary,yes,8444,no,no,cellular,11,aug,897,2,-1,0,unknown,1
33478,46,technician,divorced,secondary,yes,-11,no,no,cellular,22,aug,1222,2,-1,0,unknown,1
33479,84,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1032,2,-1,0,unknown,1
33480,46,technician,divorced,secondary,yes,36452,no,no,cellular,11,aug,2029,2,-1,0,unknown,1
33481,33,management,married,tertiary,no,1412,no,no,cellular,1,feb,433,2,-1,0,success,1
33482,33,management,married,tertiary,no,30463,no,no,cellular,6,mar,433,2,-1,0,unknown,1
33483,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1361,2,-1,0,unknown,1
33484,33,management,married,tertiary,no,1412,yes,no,cellular,6,feb,995,2,-1,0,unknown,1
33485,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,2389,2,-1,0,unknown,1
33486,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,767,1,648,1,failure,1
33487,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,200,1,192,1,success,1
33488,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1877,1,480,1,failure,1
33489,45,management,divorced,tertiary,no,-90,yes,no,cellular,4,jan,1600,1,192,1,failure,1
33490,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1554,1,192,1,success,1
33491,88,entrepreneur,married,unknown,no,298,yes,no,unknown,8,apr,215,1,-1,0,success,1
33492,36,entrepreneur,married,unknown,no,59548,no,no,unknown,8,may,1723,1,-1,0,unknown,0
33493,36,entrepreneur,divorced,unknown,no,298,yes,no,unknown,8,may,1440,1,391,0,unknown,1
33494,36,entrepreneur,married,unknown,no,44141,yes,no,telephone,8,may,1183,1,-1,0,unknown,1
33495,36,entrepreneur,single,unknown,no,43622,yes,no,unknown,8,may,1106,1,-1,0,unknown,1
33496,48,management,married,unknown,no,7861,yes,no,cellular,20,dec,380,1,-1,0,unknown,0
33497,87,management,married,unknown,no,7861,yes,no,cellular,20,nov,380,1,-1,0,unknown,0
33498,48,management,married,unknown,no,7861,no,no,cellular,20,apr,380,1,-1,0,unknown,1
33499,48,management,married,primary,no,7861,no,no,cellular,20,jun,380,1,-1,0,unknown,1
33500,48,management,married,unknown,no,7861,no,no,unknown,4,nov,380,1,-1,0,unknown,1
33501,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1013,3,-1,0,success,1
33502,26,management,single,tertiary,no,690,no,no,cellular,5,jul,1149,3,-1,0,unknown,1
33503,26,management,single,tertiary,no,690,no,no,cellular,5,apr,515,3,-1,0,unknown,1
33504,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1642,3,-1,0,unknown,1
33505,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1130,3,-1,0,unknown,0
33506,38,admin.,single,secondary,no,245,yes,no,cellular,17,apr,986,2,345,2,success,1
33507,38,admin.,single,secondary,no,245,yes,yes,telephone,17,apr,502,2,345,2,success,1
33508,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,1467,2,345,2,success,1
33509,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,776,2,345,2,success,1
33510,69,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,1183,2,345,2,success,1
33511,30,management,married,tertiary,no,451,no,no,cellular,8,may,776,1,274,3,failure,0
33512,30,unknown,married,tertiary,no,451,no,no,cellular,5,may,1448,1,274,3,failure,1
33513,30,management,married,tertiary,no,451,no,no,cellular,5,may,2653,1,274,3,unknown,1
33514,30,management,married,tertiary,no,451,yes,no,cellular,5,may,1193,1,274,3,failure,1
33515,30,technician,married,tertiary,no,451,no,no,cellular,5,may,878,1,274,3,failure,1
33516,39,services,married,secondary,no,257,yes,no,telephone,12,jun,1403,1,-1,0,unknown,1
33517,39,services,single,secondary,no,257,yes,no,unknown,12,jun,1789,1,-1,0,unknown,1
33518,39,services,married,secondary,no,257,yes,no,unknown,12,oct,665,1,-1,0,unknown,1
33519,39,services,married,secondary,no,257,yes,no,cellular,12,jun,1437,1,-1,0,unknown,1
33520,92,services,married,secondary,no,257,yes,no,unknown,12,jun,1380,1,-1,0,unknown,1
33521,83,blue-collar,married,secondary,no,4771,yes,no,cellular,17,mar,217,1,-1,0,unknown,1
33522,38,blue-collar,married,secondary,no,4771,yes,no,cellular,7,apr,1330,1,-1,0,unknown,1
33523,90,blue-collar,married,secondary,no,4771,yes,no,cellular,17,apr,217,1,-1,0,unknown,1
33524,78,blue-collar,married,secondary,no,4771,yes,no,cellular,17,apr,217,1,-1,0,unknown,0
33525,38,blue-collar,married,secondary,no,4771,yes,no,cellular,26,apr,922,1,-1,0,unknown,1
33526,54,retired,divorced,tertiary,yes,726,no,no,cellular,28,jan,824,1,-1,0,unknown,1
33527,73,retired,divorced,tertiary,no,726,yes,no,cellular,28,jan,246,1,-1,0,unknown,1
33528,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,1467,1,-1,0,unknown,1
33529,54,retired,divorced,tertiary,no,726,no,no,cellular,26,jan,1342,1,-1,0,unknown,1
33530,54,retired,divorced,tertiary,no,726,no,no,cellular,28,mar,246,1,-1,24,unknown,1
33531,38,management,married,tertiary,no,413,no,no,cellular,13,may,313,1,179,2,failure,0
33532,38,management,married,tertiary,no,413,no,no,cellular,13,jul,240,1,378,2,failure,0
33533,38,management,single,tertiary,yes,413,no,no,cellular,13,apr,240,1,179,2,failure,0
33534,38,management,married,secondary,no,413,no,no,cellular,13,feb,240,1,179,2,failure,0
33535,38,blue-collar,married,tertiary,no,413,no,yes,cellular,13,apr,240,1,179,2,failure,0
33536,36,entrepreneur,married,tertiary,no,125,yes,no,unknown,6,mar,1387,3,-1,15,unknown,1
33537,36,entrepreneur,married,tertiary,no,125,yes,no,cellular,6,may,947,3,-1,20,unknown,1
33538,72,entrepreneur,married,tertiary,no,125,yes,no,unknown,6,sep,3785,3,-1,0,unknown,0
33539,36,entrepreneur,divorced,tertiary,no,125,yes,no,unknown,6,may,1169,3,-1,0,unknown,1
33540,36,entrepreneur,married,tertiary,no,125,yes,no,cellular,6,may,668,3,-1,0,unknown,1
33541,40,self-employed,married,tertiary,no,75647,no,no,cellular,15,oct,689,1,136,8,other,1
33542,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,800,1,136,12,other,1
33543,40,self-employed,married,tertiary,no,-7449,no,no,cellular,15,oct,138,1,136,8,success,1
33544,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,780,1,136,8,other,1
33545,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,956,1,136,8,other,1
33546,35,technician,married,secondary,no,8,yes,yes,cellular,20,apr,1409,6,-1,0,unknown,1
33547,35,unemployed,married,secondary,no,8,yes,yes,cellular,20,apr,1488,6,-1,0,unknown,1
33548,35,technician,married,secondary,no,8,yes,yes,cellular,20,apr,1495,6,-1,0,success,1
33549,35,technician,married,secondary,no,8,yes,yes,cellular,20,apr,1369,6,-1,0,unknown,0
33550,35,technician,married,secondary,no,27139,yes,yes,cellular,20,apr,1580,6,-1,0,unknown,1
33551,57,housemaid,married,tertiary,no,3760,yes,no,cellular,17,nov,1070,1,-1,18,unknown,1
33552,57,housemaid,married,tertiary,no,3760,no,no,cellular,17,nov,1070,1,578,0,success,1
33553,57,housemaid,married,tertiary,no,3760,no,no,cellular,17,nov,1070,1,337,0,success,1
33554,57,housemaid,married,tertiary,no,3760,yes,no,cellular,17,nov,1070,1,-1,2,unknown,1
33555,57,housemaid,married,tertiary,yes,3760,yes,no,cellular,17,nov,1070,1,-1,0,unknown,1
33556,31,services,married,secondary,no,72902,yes,no,unknown,23,may,1462,5,-1,0,unknown,1
33557,31,services,married,secondary,no,-331,yes,no,unknown,23,may,1720,5,-1,0,unknown,1
33558,31,services,married,secondary,no,-331,yes,no,unknown,23,may,2692,5,-1,7,unknown,1
33559,31,services,married,secondary,no,-331,yes,no,cellular,23,may,1663,5,-1,0,unknown,1
33560,31,services,married,secondary,no,-331,yes,no,unknown,23,may,1628,5,-1,0,unknown,1
