,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32846,37,technician,married,tertiary,no,122,yes,no,cellular,25,feb,266,2,318,3,other,0
32847,37,technician,married,tertiary,no,122,no,no,cellular,11,jun,114,2,318,3,other,0
32848,37,technician,married,tertiary,no,122,no,no,cellular,25,mar,266,2,318,3,other,0
32849,37,technician,married,tertiary,no,122,no,no,telephone,25,jun,266,2,318,275,other,0
32850,37,technician,married,tertiary,no,122,yes,no,cellular,25,jun,266,3,318,3,other,0
32851,34,management,single,unknown,no,250,no,no,cellular,26,aug,1906,2,-1,0,unknown,1
32852,34,management,single,tertiary,no,250,no,no,cellular,26,oct,822,2,-1,0,unknown,1
32853,34,management,single,tertiary,no,250,no,no,cellular,26,aug,669,2,-1,0,unknown,1
32854,34,management,single,tertiary,no,250,no,no,cellular,26,aug,2775,2,-1,0,unknown,1
32855,34,management,single,tertiary,no,250,no,no,cellular,6,aug,1178,2,-1,0,unknown,1
32856,41,management,divorced,secondary,no,0,no,no,cellular,21,nov,1149,1,-1,0,unknown,1
32857,41,management,married,secondary,no,0,no,no,cellular,21,nov,1425,1,-1,0,unknown,1
32858,41,management,married,secondary,no,0,no,no,cellular,21,nov,1132,1,-1,0,unknown,1
32859,41,management,married,secondary,no,0,no,no,cellular,21,nov,1210,1,-1,8,unknown,1
32860,41,management,married,secondary,no,12173,no,no,cellular,21,nov,1063,1,-1,0,unknown,1
32861,34,technician,married,secondary,no,7336,no,no,cellular,11,aug,1360,4,-1,0,unknown,1
32862,18,technician,married,secondary,no,268,no,no,cellular,11,aug,1569,4,-1,0,unknown,1
32863,34,technician,married,secondary,no,77794,no,no,cellular,11,aug,767,4,-1,0,unknown,1
32864,34,technician,married,tertiary,no,268,no,no,cellular,11,aug,2769,4,-1,0,unknown,1
32865,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1388,4,-1,0,unknown,1
32866,43,admin.,single,secondary,no,35,no,no,telephone,9,nov,208,1,45,0,success,1
32867,43,admin.,single,secondary,no,46664,no,no,telephone,9,mar,208,1,-1,0,unknown,1
32868,43,admin.,single,secondary,no,35,no,no,telephone,9,nov,208,1,-1,1,success,1
32869,43,admin.,single,secondary,no,36007,no,no,telephone,9,mar,208,1,-1,0,unknown,1
32870,43,admin.,single,secondary,no,35,no,no,telephone,9,nov,1499,1,-1,0,success,0
32871,49,blue-collar,divorced,secondary,no,10613,no,yes,telephone,4,feb,568,1,-1,0,unknown,0
32872,49,blue-collar,single,secondary,no,10613,no,yes,cellular,4,feb,567,1,-1,0,unknown,0
32873,49,blue-collar,divorced,secondary,no,10613,no,yes,unknown,4,feb,1226,1,-1,0,unknown,0
32874,49,blue-collar,married,secondary,no,10613,no,yes,unknown,4,feb,1226,1,-1,0,unknown,0
32875,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,171,1,-1,0,unknown,0
32876,48,technician,divorced,secondary,yes,-11,no,no,cellular,11,mar,139,2,-1,0,unknown,1
32877,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,830,2,347,0,unknown,1
32878,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1017,2,-1,0,unknown,1
32879,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,645,2,-1,0,unknown,1
32880,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1364,2,-1,0,unknown,1
32881,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,433,2,871,0,success,1
32882,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1160,2,-1,0,unknown,1
32883,79,management,married,tertiary,no,1412,yes,no,cellular,6,feb,433,2,-1,0,unknown,1
32884,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,433,2,439,0,success,1
32885,33,retired,married,tertiary,no,1412,no,no,cellular,6,jun,433,2,-1,0,unknown,0
32886,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,mar,1107,1,192,1,failure,1
32887,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1473,1,192,1,success,1
32888,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,dec,1571,1,192,1,failure,1
32889,45,services,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1456,1,192,1,failure,1
32890,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1360,1,192,1,success,1
32891,36,entrepreneur,single,unknown,no,44631,yes,no,unknown,8,may,1377,1,-1,0,unknown,1
32892,36,entrepreneur,divorced,unknown,no,298,yes,no,unknown,8,may,1877,1,-1,0,unknown,1
32893,36,entrepreneur,divorced,unknown,no,298,no,no,unknown,8,may,1973,1,-1,0,unknown,1
32894,36,entrepreneur,divorced,unknown,no,298,yes,no,cellular,8,may,974,1,-1,0,unknown,1
32895,89,entrepreneur,single,unknown,no,298,yes,no,unknown,8,may,1081,1,-1,0,unknown,1
32896,48,management,married,unknown,no,7861,no,no,telephone,20,oct,380,1,-1,0,unknown,1
32897,48,management,married,unknown,no,7861,no,no,cellular,20,nov,1409,1,-1,0,success,1
32898,48,management,married,unknown,no,7861,no,no,cellular,12,dec,380,1,-1,0,unknown,1
32899,48,management,married,unknown,no,7861,no,no,cellular,17,dec,380,1,-1,0,unknown,1
32900,48,management,married,unknown,no,7861,no,no,cellular,20,apr,380,1,-1,0,unknown,1
32901,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1441,3,-1,0,unknown,1
32902,26,management,single,tertiary,no,690,no,no,cellular,5,feb,935,3,-1,24,unknown,1
32903,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1957,3,603,0,unknown,1
32904,26,management,single,tertiary,no,690,no,no,cellular,5,feb,952,8,-1,0,unknown,1
32905,26,management,single,tertiary,no,690,no,no,unknown,5,feb,878,3,-1,0,unknown,1
32906,38,admin.,single,unknown,no,245,yes,yes,cellular,17,apr,825,2,345,2,success,1
32907,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,1061,2,345,2,success,1
32908,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,1035,2,345,2,success,1
32909,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,1142,2,345,2,success,1
32910,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,1393,2,345,2,success,1
32911,30,management,married,tertiary,no,451,no,no,cellular,5,apr,1121,1,274,3,failure,1
32912,30,management,married,tertiary,no,451,no,no,cellular,5,apr,1178,1,274,3,failure,1
32913,30,management,married,tertiary,no,451,no,no,cellular,5,may,2029,1,274,3,other,1
32914,30,admin.,married,tertiary,no,451,no,no,cellular,5,may,1231,1,274,3,failure,1
32915,70,management,married,tertiary,no,451,no,no,cellular,5,may,173,1,274,3,success,1
32916,88,services,married,secondary,no,257,yes,no,cellular,12,jun,171,1,-1,0,unknown,1
32917,39,self-employed,married,secondary,no,257,yes,no,unknown,12,jun,1906,1,-1,0,unknown,0
32918,39,services,married,secondary,no,257,no,no,unknown,12,jun,1580,1,-1,0,unknown,1
32919,39,services,married,secondary,no,257,no,no,unknown,12,jun,1529,1,-1,0,unknown,1
