,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32846,37,self-employed,married,tertiary,no,122,yes,no,cellular,25,jun,266,2,318,3,other,0
32847,37,technician,married,tertiary,no,122,yes,no,cellular,14,jun,266,2,318,3,other,0
32848,37,technician,married,tertiary,no,122,yes,no,cellular,23,jun,266,2,318,3,other,0
32849,37,technician,married,tertiary,no,122,no,no,unknown,25,jun,266,2,318,22,other,0
32850,37,technician,married,tertiary,no,122,no,no,unknown,25,jun,266,2,318,3,failure,0
32851,34,management,single,tertiary,no,250,no,no,cellular,26,aug,695,2,-1,0,unknown,1
32852,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1567,2,-1,0,unknown,1
32853,34,management,single,tertiary,no,250,no,no,cellular,26,aug,984,2,-1,28,unknown,1
32854,34,management,single,tertiary,no,250,no,no,cellular,26,aug,863,2,-1,0,unknown,1
32855,34,management,single,tertiary,no,250,no,no,unknown,26,aug,1573,2,-1,0,unknown,1
32856,41,management,married,secondary,no,0,no,no,cellular,3,mar,624,1,-1,0,unknown,1
32857,41,management,married,secondary,no,25729,no,no,cellular,21,nov,1871,1,-1,0,unknown,0
32858,41,management,married,secondary,no,80791,no,no,cellular,21,may,624,1,-1,0,unknown,1
32859,41,management,married,secondary,no,0,no,no,cellular,21,nov,1068,1,222,0,unknown,1
32860,41,management,married,secondary,no,0,no,no,cellular,21,aug,1250,1,-1,0,unknown,1
32861,34,technician,married,secondary,no,268,no,no,cellular,11,dec,697,4,-1,0,unknown,1
32862,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1311,4,234,0,unknown,1
32863,34,technician,married,secondary,no,268,no,no,cellular,12,aug,1008,4,-1,0,unknown,1
32864,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1238,4,-1,0,unknown,1
32865,34,technician,married,secondary,no,268,no,yes,cellular,11,aug,1391,4,-1,0,unknown,1
32866,43,admin.,single,secondary,no,35,no,no,telephone,9,jun,1182,1,-1,0,unknown,1
32867,43,admin.,single,secondary,no,35,no,no,telephone,9,apr,798,1,-1,0,unknown,1
32868,43,admin.,single,secondary,no,35,no,no,telephone,18,oct,208,1,-1,0,unknown,1
32869,43,admin.,single,secondary,no,73185,no,no,telephone,9,sep,208,1,-1,0,unknown,1
32870,43,student,single,secondary,no,35,no,no,telephone,9,mar,208,1,-1,0,unknown,1
32871,39,blue-collar,divorced,secondary,no,10613,no,yes,unknown,4,feb,1226,1,-1,0,unknown,0
32872,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,525,1,-1,0,other,0
32873,49,blue-collar,divorced,secondary,no,10613,no,yes,unknown,4,feb,1226,15,-1,0,unknown,0
32874,49,blue-collar,married,secondary,no,10613,no,yes,cellular,4,feb,1226,31,-1,0,unknown,0
32875,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,561,1,-1,0,unknown,0
32876,74,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1491,2,-1,0,unknown,1
32877,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,647,2,-1,0,unknown,1
32878,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1118,2,-1,0,unknown,1
32879,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,690,2,-1,55,unknown,1
32880,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,664,2,-1,0,unknown,1
32881,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1408,2,-1,0,unknown,1
32882,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,692,2,-1,0,success,1
32883,33,management,married,tertiary,no,1412,no,no,cellular,6,oct,765,2,-1,0,unknown,1
32884,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1580,2,-1,0,success,1
32885,33,management,married,tertiary,no,1412,no,no,cellular,6,mar,433,2,-1,0,unknown,1
32886,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,oct,245,1,557,1,failure,1
32887,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,411,1,515,1,failure,1
32888,45,management,divorced,secondary,no,-90,yes,no,unknown,29,jan,1380,1,192,1,failure,1
32889,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,oct,834,1,192,1,other,1
32890,45,management,divorced,tertiary,no,22301,yes,no,cellular,7,jan,1837,1,192,1,failure,1
32891,36,entrepreneur,divorced,unknown,no,298,yes,no,cellular,8,may,1127,1,-1,0,unknown,1
32892,83,entrepreneur,married,unknown,no,298,yes,no,telephone,8,may,215,1,-1,0,success,1
32893,36,entrepreneur,married,unknown,no,298,yes,no,unknown,27,oct,215,1,-1,0,unknown,1
32894,29,entrepreneur,married,unknown,no,298,yes,no,cellular,8,may,1740,1,-1,0,unknown,1
32895,36,entrepreneur,married,unknown,no,-407,yes,no,unknown,27,oct,215,1,-1,0,unknown,1
32896,48,management,married,unknown,no,7861,no,yes,cellular,20,nov,939,1,-1,0,unknown,1
32897,48,management,married,unknown,no,7861,no,no,cellular,20,oct,380,1,-1,0,failure,1
32898,48,management,married,unknown,no,7861,no,no,cellular,20,nov,380,1,-1,28,success,1
32899,48,management,married,secondary,no,7861,no,no,cellular,20,nov,1178,1,-1,0,unknown,1
32900,48,management,married,unknown,no,7861,no,no,cellular,9,nov,380,1,-1,0,success,1
32901,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1867,3,-1,0,unknown,1
32902,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1248,3,-1,0,unknown,1
32903,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1135,3,-1,0,unknown,1
32904,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1579,3,-1,0,unknown,1
32905,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1438,3,-1,0,failure,0
32906,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,962,2,345,2,success,1
32907,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,670,2,345,2,success,1
32908,38,admin.,single,secondary,no,245,no,yes,cellular,17,apr,436,2,345,2,success,1
32909,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,997,2,192,2,success,1
32910,38,admin.,single,secondary,no,245,yes,yes,cellular,17,sep,1307,2,345,2,success,1
32911,30,management,married,tertiary,no,55887,no,no,cellular,5,may,658,1,274,3,failure,0
32912,30,management,married,tertiary,no,451,no,no,cellular,31,may,705,1,274,3,failure,1
32913,30,management,married,secondary,no,451,no,no,cellular,5,may,846,1,274,3,failure,1
32914,30,unknown,married,tertiary,no,451,no,no,cellular,5,may,1658,1,274,3,failure,1
32915,30,management,married,tertiary,no,95701,no,no,cellular,5,may,2201,1,274,3,failure,1
32916,79,services,married,secondary,no,257,yes,no,cellular,12,jun,171,1,-1,0,unknown,1
