,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
4067,35,entrepreneur,married,secondary,no,313,yes,no,cellular,15,jul,872,1,-1,0,unknown,1
4068,46,management,married,tertiary,yes,1600,yes,yes,cellular,11,aug,721,1,-1,0,unknown,0
4069,36,technician,married,secondary,no,1354,no,no,cellular,7,sep,74,3,97,2,success,0
4070,35,technician,divorced,tertiary,no,0,no,no,cellular,14,jan,325,7,-1,0,unknown,0
4071,41,blue-collar,single,primary,no,16423,yes,no,unknown,15,may,1052,1,-1,0,unknown,0
4072,45,technician,divorced,primary,no,2657,yes,no,cellular,7,aug,895,3,-1,0,unknown,0
4073,25,blue-collar,single,primary,no,52,yes,no,unknown,24,jun,398,2,-1,0,unknown,0
4074,35,unemployed,single,tertiary,no,415,no,no,cellular,3,aug,108,1,92,4,success,0
4075,31,management,divorced,tertiary,no,254,no,no,unknown,18,aug,618,8,-1,0,unknown,0
4076,41,entrepreneur,married,secondary,no,707,no,no,unknown,18,dec,707,13,-1,0,unknown,0
4077,87,management,single,tertiary,no,3141,no,no,cellular,4,sep,384,2,-1,0,unknown,0
4078,47,technician,single,secondary,no,1101,yes,no,cellular,23,jul,75,3,-1,0,unknown,0
4079,66,technician,single,tertiary,no,3943,no,yes,cellular,6,apr,1138,2,138,1,failure,0
4080,59,management,divorced,tertiary,no,258,yes,no,telephone,22,sep,266,1,-1,0,unknown,0
4081,57,retired,married,unknown,no,1807,no,no,telephone,20,oct,373,1,-1,0,failure,0
4082,37,unknown,married,secondary,no,5447,no,yes,cellular,17,nov,1789,1,-1,0,unknown,0
4083,37,management,married,tertiary,no,2987,no,no,cellular,15,feb,93,1,91,9,failure,0
4084,90,unknown,single,secondary,no,1,no,no,cellular,13,feb,152,3,-1,0,unknown,0
4085,36,management,single,tertiary,no,7506,yes,no,cellular,6,may,307,2,188,1,success,0
4086,53,management,married,tertiary,no,349,no,no,cellular,7,aug,630,2,-1,0,unknown,1
4087,51,blue-collar,divorced,secondary,no,7180,yes,no,unknown,14,nov,927,1,-1,0,unknown,0
4088,58,management,married,primary,no,43981,no,no,cellular,14,sep,358,2,-1,0,unknown,0
4089,34,technician,married,tertiary,no,23076,no,no,cellular,26,may,243,23,35,6,failure,0
4090,60,blue-collar,married,primary,no,1262,no,yes,unknown,13,may,1015,3,-1,0,unknown,0
4091,36,admin.,married,unknown,no,3221,no,no,cellular,4,may,322,11,284,0,unknown,0
4092,32,technician,single,tertiary,no,550,no,no,unknown,19,nov,337,1,-1,11,unknown,0
4093,56,blue-collar,divorced,primary,no,-9,yes,no,cellular,8,jul,728,1,-1,0,unknown,0
4094,23,blue-collar,married,secondary,no,32410,no,no,cellular,14,aug,100,2,-1,0,unknown,0
4095,49,housemaid,married,primary,no,278,yes,no,telephone,15,jul,1555,6,-1,4,unknown,1
4096,31,management,married,tertiary,no,0,yes,yes,telephone,28,jul,664,8,-1,0,unknown,0
4097,61,management,married,tertiary,no,997,no,no,cellular,10,feb,106,1,-1,8,unknown,0
4098,19,student,divorced,primary,no,134,no,no,unknown,27,mar,271,2,-1,0,unknown,0
4099,38,admin.,single,secondary,no,3239,no,no,unknown,5,jun,817,22,476,0,unknown,0
4100,30,management,single,tertiary,no,79016,yes,no,cellular,2,jul,309,1,-1,0,unknown,0
4101,60,admin.,married,secondary,no,106,no,no,cellular,21,jul,216,3,91,1,unknown,0
4102,69,blue-collar,married,primary,no,8163,no,no,telephone,14,aug,1231,4,-1,0,unknown,0
4103,37,admin.,divorced,secondary,no,1533,yes,no,cellular,21,nov,555,6,-1,0,failure,0
4104,34,blue-collar,single,secondary,no,855,yes,no,cellular,16,jul,578,5,-1,0,other,0
4105,50,services,married,tertiary,no,414,yes,no,cellular,3,apr,608,1,302,3,failure,0
4106,35,unemployed,divorced,primary,no,118,no,no,unknown,20,jun,1233,4,-1,0,unknown,1
4107,26,blue-collar,single,secondary,no,494,no,no,cellular,23,jun,237,1,-1,0,unknown,1
4108,37,housemaid,married,secondary,no,7433,no,yes,unknown,5,feb,630,12,-1,0,unknown,0
4109,57,admin.,married,secondary,no,62532,no,no,cellular,3,feb,369,1,472,0,unknown,0
4110,30,management,single,tertiary,no,8089,no,no,cellular,18,mar,232,2,294,2,failure,0
4111,36,services,single,secondary,no,0,yes,no,unknown,15,may,1002,23,-1,0,unknown,0
4112,73,technician,divorced,unknown,no,0,no,no,cellular,18,aug,237,1,-1,0,unknown,0
4113,37,services,married,secondary,no,0,yes,no,cellular,22,jul,1319,1,216,0,unknown,1
4114,32,technician,single,primary,no,1279,yes,no,unknown,3,jun,161,3,-1,0,unknown,0
4115,25,admin.,married,tertiary,no,349,yes,no,cellular,22,jul,305,8,-1,0,unknown,0
4116,48,management,married,tertiary,yes,1949,yes,no,telephone,13,may,683,2,-1,0,unknown,0
4117,42,blue-collar,married,primary,no,201,yes,no,cellular,11,jan,902,1,103,3,success,0
4118,43,blue-collar,married,secondary,no,2160,yes,no,cellular,8,sep,261,1,98,1,failure,0
4119,46,self-employed,single,secondary,no,1119,no,yes,cellular,30,apr,523,1,87,2,other,0
4120,42,management,married,tertiary,no,51720,yes,yes,cellular,21,nov,15,5,-1,0,unknown,0
4121,36,management,single,tertiary,no,7606,yes,yes,unknown,30,may,917,22,-1,0,unknown,0
4122,47,technician,married,secondary,no,1167,yes,no,cellular,30,apr,322,1,87,13,failure,0
4123,57,services,married,primary,no,-319,no,yes,cellular,5,feb,303,1,196,1,success,0
4124,31,entrepreneur,single,tertiary,no,0,no,no,telephone,13,nov,319,1,-1,0,unknown,0
4125,36,technician,divorced,tertiary,no,341,no,no,cellular,13,aug,282,22,-1,0,unknown,0
4126,76,retired,divorced,tertiary,no,2991,no,no,cellular,22,oct,344,1,183,1,failure,0
4127,35,technician,married,secondary,no,61694,no,no,telephone,5,feb,744,3,-1,0,unknown,0
4128,55,admin.,married,primary,no,8304,no,no,cellular,1,jun,201,13,-1,0,unknown,0
4129,26,technician,single,secondary,no,354,no,no,cellular,16,jul,140,1,-1,0,unknown,0
4130,39,technician,married,secondary,no,4101,yes,no,unknown,18,feb,146,2,62,1,other,0
4131,31,services,divorced,tertiary,no,459,yes,no,cellular,7,may,9,1,293,1,success,0
4132,48,management,married,secondary,no,2960,no,no,unknown,5,apr,86,1,-1,0,unknown,1
4133,36,blue-collar,married,secondary,no,4438,yes,no,unknown,16,may,446,1,-1,0,unknown,0
4134,37,admin.,single,secondary,no,40526,yes,yes,unknown,7,may,732,2,-1,1,unknown,0
4135,35,blue-collar,married,primary,no,5639,yes,no,cellular,9,nov,945,2,-1,0,unknown,0
4136,81,management,single,tertiary,no,1541,no,no,cellular,18,aug,471,5,-1,0,unknown,0
4137,54,unemployed,divorced,secondary,no,550,no,no,cellular,28,jan,1139,1,-1,2,unknown,1
4138,64,housemaid,married,primary,no,2645,yes,no,telephone,3,feb,219,2,-1,0,unknown,0
4139,71,admin.,divorced,secondary,no,377,yes,no,unknown,4,jun,524,15,-1,0,other,0
4140,46,admin.,married,secondary,no,12311,no,no,cellular,17,mar,572,1,-1,0,unknown,0
4141,66,admin.,single,tertiary,no,2532,yes,yes,cellular,18,feb,269,6,-1,0,unknown,0
4142,31,blue-collar,married,primary,no,-464,yes,yes,cellular,12,may,968,4,-1,0,unknown,1
4143,44,blue-collar,married,unknown,no,40696,yes,no,unknown,15,may,483,1,-1,0,unknown,0
