,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32246,84,technician,married,tertiary,no,122,no,no,cellular,25,jun,266,2,318,32,other,0
32247,34,management,single,tertiary,no,7102,no,no,cellular,26,aug,1970,2,-1,0,unknown,1
32248,41,management,married,secondary,no,0,no,no,cellular,21,nov,1272,1,-1,0,unknown,1
32249,56,technician,married,secondary,no,268,no,no,cellular,11,aug,642,4,-1,0,unknown,1
32250,43,admin.,single,secondary,no,45010,no,no,telephone,9,mar,208,1,-1,0,unknown,1
32251,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,mar,449,1,-1,0,unknown,0
32252,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1452,2,-1,0,unknown,1
32253,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1767,2,-1,0,unknown,1
32254,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1045,1,430,1,failure,0
32255,36,entrepreneur,divorced,unknown,no,298,yes,no,unknown,8,sep,1045,1,-1,0,unknown,1
32256,66,management,married,unknown,no,7861,no,no,cellular,20,dec,380,1,-1,0,unknown,0
32257,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1602,3,-1,0,unknown,1
32258,66,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,852,2,345,2,success,1
32259,30,management,married,tertiary,no,451,no,no,cellular,5,may,1218,1,274,3,success,1
32260,39,services,married,secondary,no,257,no,no,unknown,12,jun,1333,1,-1,0,unknown,1
32261,38,blue-collar,single,secondary,no,4771,yes,no,cellular,17,apr,1109,1,-1,0,unknown,1
32262,54,retired,divorced,tertiary,yes,726,no,no,cellular,28,jan,1090,1,-1,0,unknown,1
32263,38,management,married,tertiary,no,413,no,yes,cellular,13,apr,240,1,179,32,failure,0
32264,36,entrepreneur,married,tertiary,no,125,yes,no,cellular,6,may,1017,3,-1,0,unknown,1
32265,25,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,1042,1,136,8,other,1
32266,35,technician,married,secondary,no,22396,yes,yes,cellular,20,apr,1363,6,-1,0,unknown,1
32267,57,housemaid,single,secondary,no,3760,no,no,cellular,17,nov,1070,1,-1,0,unknown,0
32268,31,services,married,secondary,no,-331,yes,no,unknown,23,may,1249,5,-1,0,unknown,1
32269,60,retired,married,primary,no,458,yes,no,unknown,16,may,1063,1,-1,0,unknown,1
32270,48,entrepreneur,married,tertiary,no,0,yes,no,cellular,17,apr,1199,2,-1,0,unknown,1
32271,23,student,single,tertiary,no,82,no,no,cellular,18,may,2692,4,-1,0,unknown,1
32272,36,management,married,unknown,no,0,no,no,cellular,5,jun,3078,1,-1,0,unknown,1
32273,37,management,married,tertiary,no,3236,no,no,unknown,20,may,291,2,17,5,other,0
32274,33,blue-collar,single,primary,no,-104,yes,no,cellular,15,may,824,10,331,16,other,1
32275,32,technician,divorced,secondary,no,1247,yes,no,unknown,23,may,777,3,-1,0,unknown,1
32276,41,technician,married,secondary,no,2152,no,no,cellular,30,sep,834,1,484,1,other,1
32277,44,blue-collar,married,secondary,no,4236,yes,no,cellular,4,may,1164,3,-1,0,unknown,1
32278,40,blue-collar,single,secondary,yes,3571,yes,no,cellular,10,jul,1134,1,-1,0,unknown,1
32279,52,blue-collar,married,secondary,no,3165,no,no,unknown,6,may,1387,1,-1,0,unknown,1
32280,27,technician,single,tertiary,no,46156,yes,no,unknown,6,jun,1451,10,-1,0,unknown,1
32281,34,blue-collar,married,secondary,no,322,yes,no,cellular,20,apr,1346,3,25,0,unknown,1
32282,44,admin.,married,secondary,no,26,yes,no,cellular,21,jul,1594,10,-1,0,success,1
32283,39,technician,single,secondary,no,822,yes,yes,unknown,29,oct,1185,3,-1,0,unknown,1
32284,31,unemployed,married,tertiary,no,7744,no,no,cellular,26,aug,1489,8,-1,0,unknown,1
32285,55,services,married,secondary,no,96,no,no,telephone,30,jul,1105,2,-1,0,unknown,1
32286,44,technician,married,secondary,yes,0,no,no,unknown,2,jun,1598,1,-1,0,unknown,1
32287,51,management,single,tertiary,no,1146,yes,yes,unknown,19,may,1602,4,-1,0,unknown,0
32288,41,blue-collar,married,secondary,no,1521,yes,no,cellular,28,apr,1135,4,-1,0,unknown,1
32289,38,management,single,tertiary,no,0,no,no,cellular,13,jul,927,1,-1,0,unknown,1
32290,33,management,single,tertiary,no,5145,yes,no,cellular,14,may,618,1,175,2,other,0
32291,32,blue-collar,divorced,primary,no,4805,yes,yes,cellular,4,jul,865,3,-1,0,unknown,0
32292,39,blue-collar,married,primary,no,1014,no,no,cellular,30,jul,1028,4,-1,0,unknown,0
32293,45,technician,married,secondary,no,20514,no,no,cellular,2,feb,197,1,241,2,success,1
32294,36,unemployed,married,primary,no,771,yes,no,cellular,8,may,1180,1,-1,0,success,1
32295,37,blue-collar,married,secondary,no,32,yes,no,unknown,20,may,1407,2,-1,0,unknown,0
32296,56,unemployed,married,secondary,no,-638,no,no,cellular,12,oct,266,3,187,1,failure,0
32297,42,management,divorced,secondary,no,3161,no,no,telephone,30,jul,542,2,-1,0,other,0
32298,36,housemaid,divorced,secondary,no,8267,no,no,unknown,18,jun,1353,2,-1,0,unknown,1
32299,30,management,single,tertiary,no,78122,yes,no,cellular,20,jun,483,2,291,6,other,1
32300,34,management,married,tertiary,no,88719,no,no,telephone,4,nov,272,1,-1,0,unknown,1
32301,56,unemployed,divorced,primary,no,802,yes,no,telephone,3,feb,1541,2,-1,0,unknown,0
32302,34,management,married,tertiary,no,3301,no,no,cellular,17,jun,150,2,227,4,failure,0
32303,28,management,single,tertiary,no,111,yes,yes,cellular,28,jul,1057,2,239,0,unknown,1
32304,36,management,married,secondary,no,532,yes,no,cellular,14,may,948,1,-1,0,unknown,1
32305,88,admin.,divorced,secondary,no,99,no,no,unknown,14,jul,1331,1,-1,0,unknown,1
32306,71,retired,married,tertiary,no,2651,no,no,cellular,24,aug,1456,3,200,2,unknown,1
32307,29,admin.,single,tertiary,no,8,no,no,cellular,28,jun,1468,1,-1,0,unknown,1
32308,51,unknown,married,unknown,no,167,no,no,cellular,18,jun,1410,4,-1,0,unknown,1
32309,40,admin.,married,secondary,no,3234,no,no,cellular,6,jun,267,1,-1,0,unknown,1
32310,28,blue-collar,married,secondary,no,2322,no,no,cellular,8,jul,911,4,-1,0,unknown,0
32311,63,technician,married,secondary,no,16350,no,no,cellular,25,feb,318,1,388,1,failure,0
32312,47,blue-collar,married,secondary,no,1348,no,yes,cellular,4,aug,881,1,-1,0,unknown,1
32313,46,management,married,tertiary,no,385,yes,no,unknown,29,oct,851,4,-1,0,unknown,1
