,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32546,37,retired,married,tertiary,no,122,no,no,cellular,25,dec,266,2,318,3,other,0
32547,37,technician,married,tertiary,no,122,no,no,cellular,25,jun,229,2,318,3,unknown,0
32548,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1463,2,-1,0,unknown,1
32549,34,management,single,tertiary,no,250,no,no,cellular,26,aug,698,2,-1,0,unknown,1
32550,41,management,single,secondary,no,0,no,no,cellular,21,sep,624,1,-1,0,unknown,1
32551,41,management,married,secondary,no,0,no,no,cellular,21,nov,1563,1,-1,0,unknown,1
32552,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1209,4,-1,0,unknown,1
32553,34,technician,married,secondary,no,268,no,no,cellular,11,aug,922,4,-1,0,unknown,1
32554,80,admin.,single,secondary,no,35,no,no,telephone,9,nov,208,1,-1,0,success,0
32555,43,admin.,single,secondary,no,35,no,no,cellular,9,nov,1287,1,-1,0,unknown,1
32556,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,6,feb,524,1,-1,0,unknown,0
32557,49,blue-collar,divorced,tertiary,no,-7554,no,yes,cellular,4,feb,1226,1,-1,0,unknown,0
32558,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1078,2,-1,0,success,1
32559,46,technician,divorced,primary,yes,-11,no,no,cellular,11,aug,606,2,-1,0,unknown,0
32560,33,management,married,tertiary,no,10876,no,no,cellular,6,feb,1360,2,-1,0,unknown,1
32561,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,919,2,-1,0,unknown,1
32562,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jul,1019,1,192,1,failure,0
32563,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,640,1,442,1,failure,1
32564,36,entrepreneur,divorced,unknown,no,298,yes,no,unknown,8,may,1128,1,-1,0,unknown,1
32565,36,entrepreneur,married,unknown,no,298,yes,no,cellular,8,may,1543,1,-1,0,unknown,0
32566,48,management,married,unknown,no,7861,no,no,cellular,20,apr,380,1,-1,0,unknown,1
32567,48,retired,married,unknown,no,7861,no,no,cellular,20,oct,380,1,-1,0,unknown,1
32568,26,management,single,tertiary,no,690,no,yes,cellular,5,feb,1508,3,-1,0,unknown,1
32569,26,management,single,tertiary,no,690,no,no,cellular,5,apr,1077,3,-1,0,unknown,1
32570,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,1476,2,345,2,success,1
32571,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,1190,2,345,2,success,1
32572,76,management,married,tertiary,no,451,no,no,cellular,5,may,173,1,274,3,success,1
32573,30,self-employed,married,tertiary,no,451,no,no,cellular,5,may,173,1,274,3,success,1
32574,76,services,married,secondary,no,257,yes,no,cellular,12,jun,171,1,-1,0,unknown,0
32575,39,services,married,secondary,no,257,yes,no,cellular,12,jun,1084,1,-1,0,unknown,1
32576,88,blue-collar,married,secondary,no,4771,yes,no,cellular,17,oct,217,1,-1,0,unknown,1
32577,38,blue-collar,single,secondary,no,4771,yes,no,cellular,17,sep,217,1,-1,0,unknown,0
32578,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,1181,1,-1,0,unknown,1
32579,51,retired,divorced,tertiary,no,726,no,no,cellular,28,mar,246,1,-1,0,unknown,1
