,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
59,25,management,single,tertiary,no,1,yes,no,cellular,3,may,1468,5,-1,0,unknown,1
60,29,management,single,tertiary,no,697,no,no,telephone,4,feb,206,1,234,0,unknown,0
61,35,management,single,primary,no,431,no,no,cellular,17,nov,343,2,397,1,failure,0
62,48,blue-collar,married,tertiary,no,4060,no,no,cellular,19,aug,1468,2,-1,0,unknown,1
63,46,blue-collar,married,secondary,no,926,no,no,cellular,7,jul,385,5,-1,6,unknown,0
64,35,technician,married,secondary,no,545,yes,no,cellular,16,apr,400,1,180,4,failure,0
65,32,student,married,tertiary,no,1536,no,no,cellular,4,aug,289,2,-1,0,unknown,0
66,37,services,divorced,secondary,no,49,yes,no,unknown,16,may,400,2,-1,0,failure,0
67,38,admin.,married,secondary,no,1767,yes,no,unknown,12,nov,893,7,-1,0,unknown,0
68,34,management,single,tertiary,no,3050,yes,no,cellular,13,may,469,2,-1,0,unknown,0
69,36,technician,single,secondary,no,2511,yes,no,cellular,16,may,238,5,-1,0,unknown,0
70,65,retired,married,tertiary,no,308,no,no,cellular,1,may,400,1,-1,0,unknown,0
71,31,unemployed,married,primary,no,314,yes,no,cellular,20,nov,9,3,178,7,failure,0
72,53,entrepreneur,married,primary,no,27,no,no,telephone,7,sep,230,3,-1,0,unknown,0
73,20,management,single,secondary,no,423,yes,no,cellular,16,apr,498,1,-1,0,unknown,0
74,20,housemaid,married,unknown,no,2645,no,no,telephone,3,feb,219,2,-1,0,unknown,0
75,38,admin.,single,secondary,no,262,no,no,cellular,3,feb,315,2,180,6,unknown,0
76,43,self-employed,divorced,secondary,no,347,no,no,cellular,19,nov,331,3,-1,0,failure,0
77,29,management,single,tertiary,no,207,no,no,cellular,16,nov,238,1,-1,0,unknown,0
78,29,student,single,tertiary,no,163,no,no,cellular,19,nov,249,1,-1,0,unknown,0
