,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32846,37,technician,married,tertiary,no,122,no,no,telephone,25,jun,266,2,100,3,other,0
32847,37,technician,married,tertiary,no,122,no,no,cellular,25,jun,128,2,318,3,other,0
32848,37,technician,married,tertiary,no,10187,no,no,cellular,9,jun,266,2,318,3,other,0
32849,37,technician,married,unknown,no,122,no,no,telephone,25,jun,266,2,318,3,other,0
32850,80,technician,married,tertiary,no,122,no,no,cellular,25,jun,266,2,318,13,other,0
32851,34,management,single,tertiary,no,250,no,no,cellular,26,aug,832,2,-1,0,unknown,1
32852,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1387,2,-1,0,unknown,1
32853,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1142,2,383,0,unknown,1
32854,34,management,single,tertiary,no,250,no,no,cellular,26,aug,937,2,-1,0,unknown,1
32855,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1061,2,-1,0,unknown,1
32856,41,management,married,secondary,no,0,no,no,cellular,21,nov,1697,1,-1,0,unknown,1
32857,41,management,married,secondary,no,80474,no,no,cellular,21,may,624,1,-1,0,unknown,1
32858,41,management,married,secondary,no,0,no,no,cellular,21,nov,1833,1,-1,0,unknown,1
32859,41,management,married,secondary,no,0,no,no,cellular,21,jun,624,1,424,0,unknown,1
32860,41,management,married,secondary,no,0,no,no,cellular,21,nov,1347,1,-1,0,unknown,1
32861,34,technician,divorced,secondary,no,268,no,no,cellular,11,aug,885,4,-1,0,unknown,1
32862,34,technician,married,secondary,yes,268,no,no,cellular,11,aug,1176,4,-1,0,unknown,1
32863,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1045,4,-1,0,unknown,1
32864,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1408,4,-1,0,unknown,1
32865,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1343,4,-1,0,success,1
32866,43,admin.,single,secondary,no,35,no,no,telephone,9,mar,208,1,-1,0,success,1
32867,43,admin.,single,secondary,no,35,no,no,telephone,9,sep,208,1,63,0,unknown,1
32868,89,admin.,single,secondary,no,35,no,no,telephone,9,nov,208,1,-1,0,success,0
32869,86,admin.,single,secondary,no,35,no,no,telephone,9,nov,208,1,-1,0,success,0
32870,43,admin.,single,secondary,no,35,no,no,cellular,9,nov,1206,1,-1,0,unknown,1
32871,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,15,feb,70,1,-1,0,unknown,0
32872,49,blue-collar,divorced,secondary,no,10613,no,yes,telephone,4,feb,1226,38,-1,0,unknown,0
32873,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,440,1,435,0,unknown,0
32874,49,retired,divorced,secondary,no,10613,no,yes,cellular,4,feb,780,1,-1,0,unknown,0
32875,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,365,13,-1,0,unknown,0
32876,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1710,2,-1,26,unknown,1
32877,46,blue-collar,divorced,secondary,yes,-11,no,no,cellular,11,mar,139,2,-1,0,unknown,1
32878,46,technician,divorced,secondary,yes,20353,no,no,cellular,11,aug,1084,2,-1,0,unknown,1
32879,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1019,2,-1,0,unknown,1
32880,46,technician,divorced,secondary,yes,84299,no,no,cellular,11,aug,681,2,-1,0,unknown,1
32881,33,management,married,tertiary,no,1412,no,no,cellular,14,feb,1097,2,-1,0,unknown,1
32882,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,433,2,358,0,success,1
32883,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1276,2,526,0,unknown,1
32884,33,services,married,tertiary,no,1412,no,no,cellular,6,mar,433,2,-1,0,unknown,1
32885,33,management,married,tertiary,no,1412,no,no,cellular,6,dec,433,2,88,0,unknown,1
32886,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jun,998,1,192,1,failure,1
32887,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,dec,1333,1,192,1,failure,1
32888,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,2456,1,469,1,failure,1
32889,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,720,1,192,1,success,1
32890,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,900,1,437,1,failure,1
32891,36,entrepreneur,married,unknown,no,298,yes,no,unknown,24,oct,215,1,-1,0,other,1
32892,36,entrepreneur,married,unknown,no,1640,no,no,unknown,8,apr,215,1,-1,0,unknown,1
32893,36,entrepreneur,married,unknown,no,298,no,no,unknown,8,apr,215,1,-1,0,unknown,1
