,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
10847,49,admin.,married,secondary,no,10250,yes,no,telephone,24,aug,97,1,368,0,unknown,0
10848,80,admin.,married,secondary,no,10250,yes,no,cellular,24,oct,97,1,-1,0,unknown,0
10849,22,entrepreneur,married,tertiary,no,0,no,no,cellular,16,feb,510,2,-1,0,unknown,0
10850,47,entrepreneur,married,tertiary,no,0,yes,no,cellular,4,feb,261,2,-1,0,unknown,0
10851,67,technician,divorced,primary,no,5275,no,no,cellular,13,aug,222,4,-1,0,unknown,0
10852,54,housemaid,divorced,secondary,no,5275,no,no,cellular,13,aug,222,4,-1,0,unknown,0
10853,31,blue-collar,single,tertiary,no,700,no,no,cellular,9,feb,126,1,88,1,failure,0
10854,33,blue-collar,married,tertiary,no,700,no,no,cellular,9,feb,126,1,515,1,success,0
10855,82,retired,married,primary,no,243,no,no,cellular,26,jul,152,1,180,2,success,0
10856,82,retired,married,primary,no,80511,no,no,cellular,26,jul,275,1,180,2,other,0
10857,46,services,divorced,secondary,no,74,yes,no,unknown,15,may,1720,4,-1,0,unknown,1
10858,46,services,married,secondary,no,3430,yes,no,unknown,15,may,1635,4,-1,0,unknown,1
10859,30,management,married,tertiary,no,4328,no,no,cellular,30,apr,66,16,189,11,other,0
10860,30,management,married,tertiary,no,4328,no,yes,cellular,28,apr,262,3,189,11,other,0
10861,34,management,divorced,tertiary,no,2885,no,no,cellular,10,feb,127,2,156,4,other,0
10862,34,management,divorced,primary,no,55462,no,no,cellular,10,feb,314,2,156,4,other,0
10863,38,management,single,secondary,no,69484,yes,no,cellular,6,may,606,3,-1,0,unknown,0
10864,38,management,single,tertiary,no,104,yes,no,cellular,6,feb,606,12,-1,0,unknown,0
10865,78,admin.,single,secondary,no,8304,no,no,cellular,1,jun,201,1,-1,0,unknown,0
10866,55,student,married,secondary,no,8304,no,no,unknown,1,jun,201,1,-1,0,unknown,0
10867,31,admin.,single,secondary,no,202,yes,no,cellular,8,jun,167,1,62,1,failure,0
10868,31,management,single,secondary,no,202,yes,yes,cellular,8,jul,167,1,62,1,unknown,0
10869,35,blue-collar,single,unknown,no,484,no,yes,cellular,14,jul,344,1,87,3,failure,0
10870,35,blue-collar,single,unknown,no,484,no,no,cellular,14,jul,344,1,87,0,failure,0
10871,31,management,married,tertiary,no,1113,no,no,cellular,1,sep,40,1,-1,0,unknown,0
10872,36,management,married,tertiary,yes,1113,no,no,cellular,1,may,212,1,-1,0,unknown,0
10873,36,self-employed,married,tertiary,no,40957,no,no,cellular,3,nov,217,1,70,13,failure,0
10874,36,self-employed,married,tertiary,no,506,no,no,cellular,3,nov,217,15,301,2,failure,0
10875,54,admin.,married,secondary,yes,1633,no,no,cellular,4,jul,409,2,-1,0,unknown,0
10876,54,management,married,secondary,no,1633,no,no,cellular,3,jul,1102,2,-1,0,unknown,0
10877,43,blue-collar,single,tertiary,no,0,no,no,cellular,9,jul,479,1,-1,0,unknown,0
10878,43,blue-collar,single,primary,no,0,no,no,cellular,9,jul,313,7,-1,0,unknown,0
10879,33,blue-collar,single,secondary,no,498,no,no,cellular,12,aug,207,2,104,1,other,0
10880,33,blue-collar,single,secondary,no,498,no,no,cellular,12,aug,338,2,291,1,failure,0
10881,55,technician,single,tertiary,no,1129,no,no,unknown,28,may,806,1,-1,0,unknown,0
10882,23,unemployed,single,tertiary,no,1129,yes,no,unknown,28,feb,806,1,-1,0,unknown,0
10883,54,technician,married,secondary,no,2102,yes,no,cellular,5,apr,547,1,345,2,failure,0
10884,54,technician,married,secondary,no,2102,yes,no,cellular,5,apr,186,1,626,0,failure,0
10885,59,entrepreneur,divorced,secondary,no,496,no,no,cellular,22,oct,107,3,183,1,success,0
10886,59,retired,married,secondary,no,496,no,no,cellular,22,oct,65,3,183,1,success,0
10887,32,retired,single,secondary,no,116,yes,no,cellular,20,aug,193,2,-1,0,unknown,0
10888,32,technician,single,primary,no,116,yes,no,cellular,20,aug,96,2,-1,0,unknown,0
10889,26,blue-collar,married,secondary,no,-11,yes,yes,cellular,17,nov,504,3,-1,0,unknown,0
10890,26,blue-collar,married,secondary,no,-11,yes,no,telephone,17,jul,1150,3,-1,0,unknown,0
