,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
1960150,66,Private,174373,12,Widowed,Husband,White,Male,0,0,40,0
1960151,44,Private,174373,3,Married-civ-spouse,Husband,White,Male,0,0,40,0
1960152,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,2954,40,0
1960153,67,Private,187891,7,Married-civ-spouse,Husband,White,Male,90928,0,40,1
1960154,70,Private,187891,16,Widowed,Husband,White,Male,0,0,40,1
1960155,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,83073,0,40,1
1960156,17,Private,53611,8,Never-married,Own-child,White,Female,34005,0,6,0
1960157,17,Private,53611,8,Divorced,Own-child,White,Female,48353,0,6,1
1960158,17,Private,53611,8,Never-married,Own-child,White,Female,84333,0,6,1
1960159,33,State-gov,291494,12,Married-civ-spouse,Husband,White,Male,0,2310,50,0
1960160,33,State-gov,291494,16,Divorced,Wife,White,Male,0,0,50,0
1960161,24,State-gov,291494,16,Married-civ-spouse,Husband,White,Male,0,0,77,0
1960162,62,Private,254534,10,Married-civ-spouse,Husband,White,Male,0,3418,40,1
1960163,62,Private,254534,10,Married-civ-spouse,Husband,White,Male,75611,0,90,1
1960164,62,Private,254534,10,Married-civ-spouse,Own-child,White,Male,12459,0,40,1
1960165,34,Private,175878,10,Never-married,Not-in-family,Black,Male,68957,0,40,1
1960166,34,Private,175878,10,Never-married,Not-in-family,White,Male,33124,0,40,1
1960167,34,Private,175878,10,Never-married,Not-in-family,White,Male,52564,0,40,1
1960168,23,Private,202284,13,Never-married,Own-child,Asian-Pac-Islander,Male,49683,0,20,1
1960169,84,Private,202284,13,Never-married,Own-child,White,Male,58256,0,20,1
1960170,23,Self-emp-inc,202284,13,Never-married,Own-child,White,Male,64597,0,20,1
1960171,24,Private,137591,10,Never-married,Own-child,White,Male,12794,0,77,1
1960172,24,Private,137591,10,Never-married,Own-child,White,Female,21406,0,10,1
1960173,24,Private,137591,10,Never-married,Own-child,White,Male,61818,0,10,1
1960174,31,Local-gov,295589,10,Never-married,Own-child,Black,Male,44658,0,6,1
1960175,31,Local-gov,295589,10,Never-married,Not-in-family,Black,Male,33097,0,40,1
1960176,31,Local-gov,295589,10,Never-married,Own-child,Black,Male,83272,0,40,1
1960177,53,Private,68684,9,Married-civ-spouse,Husband,White,Male,18072,0,40,1
1960178,53,Private,68684,9,Married-civ-spouse,Husband,Other,Male,72203,0,40,1
1960179,53,Private,68684,16,Married-civ-spouse,Husband,White,Male,21741,0,40,1
