,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
59961500,44,Private,174373,12,Married-civ-spouse,Husband,White,Male,0,2332,40,0
59961501,70,Private,187891,7,Married-civ-spouse,Husband,White,Male,94218,0,40,1
59961502,17,Private,53611,8,Married-civ-spouse,Own-child,White,Female,34486,0,6,1
59961503,33,State-gov,291494,1,Married-spouse-absent,Husband,White,Male,0,0,50,0
59961504,62,Private,254534,10,Married-civ-spouse,Husband,White,Male,32805,0,40,1
59961505,34,Private,175878,10,Never-married,Not-in-family,White,Male,37389,0,40,1
59961506,23,Private,202284,13,Never-married,Other-relative,White,Male,41643,0,20,1
59961507,24,Private,137591,10,Never-married,Own-child,White,Male,97011,162,10,1
59961508,31,Local-gov,295589,10,Never-married,Not-in-family,Black,Male,96935,0,40,1
59961509,53,Private,68684,9,Married-civ-spouse,Husband,White,Male,72989,0,40,1
59961510,73,Private,159007,13,Divorced,Other-relative,White,Female,98183,0,94,1
59961511,30,Private,200246,11,Never-married,Not-in-family,White,Male,92942,0,46,1
59961512,35,Private,283305,13,Never-married,Not-in-family,White,Female,21609,0,40,1
59961513,20,Private,471452,10,Never-married,Own-child,White,Female,66849,0,30,1
59961514,52,State-gov,109600,14,Married-spouse-absent,Husband,White,Female,4787,0,17,0
59961515,53,Private,277772,9,Divorced,Not-in-family,Black,Female,17067,0,40,1
59961516,35,Self-emp-not-inc,219902,9,Separated,Unmarried,Black,Female,49633,0,48,1
59961517,51,Private,231919,7,Married-civ-spouse,Unmarried,White,Male,72782,0,45,1
59961518,64,Private,183513,9,Never-married,Wife,White,Female,71531,0,25,1
59961519,19,Private,112780,10,Never-married,Own-child,White,Female,27613,0,20,1
59961520,26,Private,142506,13,Married-civ-spouse,Unmarried,Black,Female,0,0,72,0
59961521,19,Private,201743,10,Never-married,Own-child,White,Female,56230,0,26,1
59961522,27,Private,188941,16,Married-civ-spouse,Husband,White,Male,31010,0,40,1
59961523,60,Private,225883,10,Widowed,Unmarried,White,Female,21996,0,27,1
59961524,83,Local-gov,125268,13,Never-married,Unmarried,Black,Female,33495,0,40,1
59961525,53,Private,109307,9,Never-married,Own-child,White,Male,43154,0,45,1
59961526,34,Private,236543,15,Never-married,Not-in-family,Amer-Indian-Eskimo,Male,0,1590,40,1
59961527,19,Private,303652,9,Never-married,Unmarried,White,Female,18662,0,30,1
59961528,48,Private,158685,9,Divorced,Not-in-family,White,Female,59539,0,16,1
59961529,39,Private,328466,7,Married-civ-spouse,Husband,White,Male,38137,0,70,1
59961530,52,Local-gov,85341,13,Married-civ-spouse,Husband,White,Male,13518,0,45,1
59961531,41,State-gov,33474,15,Married-civ-spouse,Wife,White,Male,0,0,50,1
59961532,29,Self-emp-inc,77322,9,Never-married,Not-in-family,White,Female,58597,0,32,1
