,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32246,71,technician,married,secondary,no,122,no,no,cellular,25,jun,266,2,318,3,other,0
32247,50,technician,married,tertiary,no,122,no,no,cellular,25,may,266,2,318,3,other,0
32248,34,management,single,tertiary,no,250,no,no,cellular,26,sep,907,2,-1,0,unknown,1
32249,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1342,2,355,0,unknown,1
32250,41,management,married,secondary,no,-3814,no,no,cellular,21,nov,1309,1,-1,0,unknown,1
32251,41,management,married,secondary,no,0,no,no,cellular,21,nov,1060,1,511,0,unknown,1
32252,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1003,4,-1,0,success,1
32253,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1190,4,-1,0,unknown,1
32254,43,services,single,secondary,no,35,no,no,telephone,9,nov,952,1,-1,0,unknown,1
32255,43,admin.,single,secondary,no,35,no,no,telephone,9,apr,1051,1,-1,0,unknown,1
32256,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,481,1,-1,0,unknown,0
32257,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,mar,395,1,-1,0,unknown,0
32258,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1098,2,-1,0,failure,1
32259,46,technician,single,secondary,yes,-11,no,no,cellular,11,aug,1111,2,-1,0,unknown,1
32260,82,management,married,tertiary,no,1412,no,no,cellular,6,jan,433,2,-1,0,unknown,1
32261,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1109,2,-1,0,unknown,1
32262,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,901,1,442,1,failure,1
32263,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,oct,1867,1,192,1,failure,1
32264,36,services,married,unknown,no,298,yes,no,cellular,8,may,1137,1,-1,0,unknown,0
32265,36,entrepreneur,divorced,unknown,no,298,yes,no,unknown,8,may,1272,1,-1,0,unknown,1
32266,48,management,married,unknown,no,7861,no,no,cellular,20,mar,380,1,36,0,unknown,1
32267,48,management,married,unknown,no,7861,no,no,cellular,20,oct,1611,1,-1,0,unknown,1
32268,26,entrepreneur,single,tertiary,no,690,no,no,cellular,5,feb,971,3,-1,0,unknown,1
32269,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1403,3,-1,0,unknown,1
32270,38,admin.,single,secondary,yes,245,yes,yes,cellular,17,apr,595,2,345,2,success,1
32271,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,993,2,345,2,success,1
32272,30,management,married,tertiary,no,451,no,no,cellular,31,may,173,1,274,3,success,0
32273,30,management,married,tertiary,no,451,no,no,cellular,5,may,2462,1,274,3,other,1
32274,39,services,divorced,secondary,no,257,yes,no,unknown,12,jun,1084,1,-1,0,unknown,1
32275,39,services,divorced,secondary,no,257,yes,no,unknown,12,jun,1114,1,-1,0,unknown,1
32276,88,blue-collar,married,secondary,no,4771,yes,no,unknown,17,apr,217,1,-1,0,unknown,1
32277,38,blue-collar,married,secondary,no,4771,yes,no,cellular,13,apr,985,1,-1,0,unknown,1
32278,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,1142,1,-1,0,unknown,1
32279,54,retired,divorced,tertiary,no,726,no,no,cellular,7,mar,246,1,-1,0,unknown,1
32280,47,management,married,primary,no,413,no,no,cellular,13,apr,240,1,179,2,failure,0
32281,38,management,married,tertiary,no,413,no,no,cellular,13,feb,240,1,179,2,failure,0
32282,36,entrepreneur,married,tertiary,no,125,yes,no,cellular,6,may,955,3,-1,0,unknown,1
32283,36,entrepreneur,married,tertiary,no,125,yes,no,cellular,6,may,1975,3,-1,0,unknown,1
32284,43,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,1217,1,136,8,other,1
32285,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,1153,1,136,8,other,1
32286,35,technician,married,secondary,no,-2680,yes,yes,cellular,20,apr,1855,6,-1,0,unknown,1
32287,35,technician,married,secondary,no,8,yes,yes,cellular,20,apr,1425,10,-1,0,unknown,1
32288,57,housemaid,divorced,tertiary,no,3760,no,no,cellular,17,dec,1070,1,-1,0,unknown,1
32289,57,housemaid,divorced,tertiary,no,3760,no,no,cellular,17,oct,1070,1,-1,0,unknown,1
32290,31,services,married,secondary,no,-331,yes,no,unknown,23,may,1834,5,-1,0,unknown,1
32291,31,services,married,secondary,no,-331,yes,no,unknown,23,may,1346,5,-1,0,unknown,1
32292,60,retired,married,primary,no,30624,yes,no,unknown,16,may,1005,1,-1,0,unknown,1
32293,60,retired,married,primary,no,41584,yes,no,unknown,16,may,1151,1,-1,0,unknown,1
32294,48,entrepreneur,married,unknown,no,0,yes,no,cellular,17,apr,1233,2,-1,0,unknown,1
32295,48,entrepreneur,married,tertiary,no,0,yes,no,cellular,17,apr,2485,2,-1,0,unknown,1
32296,23,student,single,tertiary,no,82,no,no,cellular,4,may,1491,4,-1,0,unknown,1
32297,23,student,single,tertiary,no,82,no,no,cellular,4,may,975,4,-1,0,unknown,1
32298,36,management,single,unknown,no,0,no,no,unknown,5,jun,947,1,-1,0,unknown,1
32299,36,management,married,unknown,no,0,no,no,cellular,5,jun,761,1,-1,0,unknown,1
32300,61,management,married,tertiary,no,3236,no,yes,cellular,20,may,291,2,202,5,other,0
32301,37,self-employed,married,tertiary,no,3236,yes,no,cellular,20,may,291,2,202,5,other,0
32302,33,blue-collar,single,primary,no,-104,yes,yes,cellular,15,may,771,10,331,16,other,1
32303,33,blue-collar,single,primary,no,-104,yes,no,cellular,15,sep,1100,10,331,16,other,1
32304,68,technician,married,secondary,no,1247,yes,no,unknown,23,may,1310,3,-1,0,unknown,0
