,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32846,47,technician,married,secondary,no,122,no,no,cellular,25,jun,266,2,318,3,other,0
32847,37,unemployed,married,tertiary,no,122,no,no,cellular,8,jun,266,2,318,3,other,0
32848,37,technician,married,secondary,no,122,no,no,cellular,25,jun,266,38,318,3,other,0
32849,34,management,single,tertiary,no,250,no,no,unknown,26,aug,1386,2,-1,0,unknown,1
32850,34,management,single,tertiary,yes,250,no,no,cellular,26,aug,767,2,-1,0,unknown,1
32851,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1973,2,-1,0,unknown,1
32852,41,management,divorced,secondary,no,0,no,no,cellular,21,nov,624,1,-1,0,success,1
32853,41,management,married,secondary,no,0,no,no,cellular,21,nov,1491,1,-1,0,unknown,1
32854,41,management,married,secondary,no,0,no,no,cellular,21,nov,624,1,163,0,success,1
32855,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1233,4,-1,0,unknown,1
32856,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1053,4,-1,26,unknown,1
32857,34,technician,married,secondary,no,268,no,no,cellular,11,aug,865,4,-1,0,unknown,1
32858,43,admin.,single,secondary,no,35,no,no,telephone,9,apr,1283,1,-1,0,unknown,1
32859,43,services,single,secondary,no,35,no,no,telephone,9,nov,939,1,-1,0,unknown,1
32860,43,services,single,secondary,no,35,no,no,telephone,9,oct,208,1,-1,0,unknown,1
32861,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,256,1,-1,0,unknown,0
32862,46,blue-collar,divorced,secondary,no,10613,no,yes,unknown,4,feb,1226,1,-1,0,unknown,0
32863,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,207,1,-1,0,unknown,0
32864,34,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1855,2,-1,0,unknown,1
32865,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1508,2,-1,0,unknown,1
32866,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,908,2,-1,0,success,1
32867,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1236,2,-1,0,unknown,1
32868,33,management,married,tertiary,no,1412,no,no,telephone,6,feb,979,2,-1,0,unknown,1
32869,33,management,married,tertiary,no,1412,no,no,cellular,18,mar,433,2,-1,0,unknown,1
32870,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1297,1,192,1,success,1
32871,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,817,1,541,1,failure,1
32872,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1124,1,503,1,failure,1
32873,36,entrepreneur,divorced,unknown,no,298,yes,no,unknown,8,may,1837,1,-1,0,unknown,1
32874,36,entrepreneur,divorced,unknown,no,298,yes,no,unknown,8,may,1187,1,-1,0,other,1
32875,36,entrepreneur,married,unknown,no,298,yes,yes,unknown,8,oct,215,1,-1,0,success,1
32876,48,management,married,unknown,no,7861,no,no,cellular,20,apr,380,1,390,0,unknown,1
32877,48,management,married,unknown,no,7861,yes,no,cellular,20,nov,1859,1,-1,0,unknown,1
32878,48,management,married,unknown,no,7861,no,no,cellular,20,jul,380,1,366,0,unknown,1
32879,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1011,3,-1,0,unknown,1
32880,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1484,3,-1,2,unknown,1
32881,26,management,single,tertiary,no,690,no,no,cellular,17,feb,1184,3,-1,0,unknown,1
32882,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,1332,2,345,2,success,1
32883,38,admin.,married,secondary,no,245,yes,yes,cellular,17,apr,1484,2,345,2,success,1
32884,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,681,2,345,2,success,1
32885,30,management,married,tertiary,no,451,no,no,cellular,5,may,450,1,274,3,success,1
32886,30,management,married,tertiary,no,451,no,no,cellular,5,mar,173,1,274,3,success,1
32887,30,management,married,tertiary,no,451,no,no,cellular,5,jul,1201,1,274,3,failure,1
32888,39,services,divorced,secondary,no,257,yes,no,unknown,12,jun,1412,1,-1,0,unknown,1
32889,39,services,married,secondary,no,257,yes,no,cellular,12,jun,1179,1,-1,0,unknown,1
32890,77,services,married,secondary,no,257,yes,no,cellular,12,jun,171,1,-1,0,unknown,1
32891,38,blue-collar,married,secondary,no,4771,yes,no,cellular,30,apr,1019,1,-1,0,unknown,1
32892,90,blue-collar,married,secondary,yes,4771,yes,no,cellular,17,apr,217,1,-1,0,unknown,1
32893,88,blue-collar,married,secondary,no,4771,yes,no,cellular,17,apr,217,1,-1,0,unknown,1
32894,54,retired,divorced,tertiary,no,76961,no,no,cellular,28,jan,1085,1,-1,0,unknown,1
32895,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,1970,1,-1,0,unknown,0
32896,54,services,divorced,tertiary,no,726,no,no,cellular,28,jun,246,1,-1,0,unknown,1
32897,38,management,married,tertiary,no,413,no,no,cellular,13,apr,170,1,179,2,failure,0
32898,38,services,married,tertiary,no,413,no,no,cellular,13,apr,240,1,168,2,failure,0
32899,38,management,married,tertiary,no,52357,no,no,cellular,13,apr,240,1,179,2,failure,0
32900,33,entrepreneur,married,tertiary,no,125,yes,no,cellular,6,may,1516,3,-1,0,unknown,1
32901,47,entrepreneur,divorced,tertiary,no,125,yes,no,unknown,6,may,1337,3,-1,0,unknown,1
32902,36,entrepreneur,divorced,tertiary,no,125,yes,no,unknown,6,jan,1508,3,-1,0,unknown,1
32903,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,1061,1,54,8,other,1
32904,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,1380,1,136,8,other,0
32905,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,1650,35,136,8,other,1
32906,35,technician,married,secondary,no,8,yes,no,cellular,20,apr,1767,6,-1,0,unknown,1
32907,35,technician,married,secondary,no,8,yes,yes,cellular,20,apr,1473,6,-1,0,unknown,1
32908,35,technician,married,secondary,no,8,yes,no,cellular,20,apr,1404,6,-1,0,unknown,1
32909,57,housemaid,married,tertiary,no,3760,no,no,cellular,17,nov,1070,1,-1,18,success,1
32910,57,housemaid,married,tertiary,no,3760,no,no,unknown,17,mar,1070,1,-1,0,unknown,1
32911,57,housemaid,married,tertiary,no,3760,yes,no,cellular,17,nov,1070,8,-1,0,unknown,1
32912,31,services,married,secondary,no,-331,yes,no,unknown,23,may,1123,5,-1,0,unknown,0
32913,31,services,married,secondary,no,-331,yes,no,unknown,23,may,1241,5,-1,0,unknown,1
32914,31,services,married,secondary,no,-331,yes,no,unknown,23,may,1257,5,-1,32,unknown,1
32915,60,retired,divorced,primary,no,458,yes,no,unknown,16,may,857,1,-1,0,unknown,1
32916,60,retired,married,primary,no,458,yes,no,telephone,16,may,2219,1,-1,0,unknown,1
32917,60,retired,married,primary,no,458,yes,no,unknown,13,may,1284,1,-1,0,unknown,1
32918,48,entrepreneur,married,tertiary,yes,0,yes,no,cellular,17,apr,941,2,-1,0,unknown,1
32919,48,entrepreneur,married,tertiary,no,0,yes,no,cellular,24,apr,1207,2,-1,0,unknown,1
32920,48,entrepreneur,married,primary,no,0,yes,no,cellular,17,apr,1139,2,-1,0,unknown,1
32921,23,student,divorced,tertiary,no,82,no,no,cellular,4,may,1061,4,-1,0,unknown,1
32922,58,student,single,tertiary,no,82,no,no,cellular,4,may,1622,4,-1,0,unknown,1
32923,23,student,single,tertiary,no,82,no,no,cellular,4,may,1061,4,-1,0,unknown,1
32924,36,management,married,unknown,no,0,no,no,cellular,5,jun,1037,1,-1,0,unknown,1
32925,36,management,married,unknown,yes,0,no,no,unknown,5,jun,1152,1,63,0,unknown,0
32926,36,management,married,unknown,no,0,no,no,telephone,5,jun,742,1,-1,0,success,1
32927,37,management,married,tertiary,no,3236,yes,no,cellular,20,may,291,2,202,5,unknown,0
32928,37,management,married,tertiary,no,3236,no,no,cellular,20,may,291,2,202,40,failure,0
32929,37,management,married,primary,no,3236,no,no,cellular,7,may,291,2,202,5,other,0
32930,33,blue-collar,single,primary,no,-104,yes,no,cellular,15,may,854,10,331,16,other,1
32931,33,blue-collar,single,primary,no,-104,yes,no,cellular,15,may,1049,10,331,16,other,1
32932,33,blue-collar,single,primary,no,-104,yes,no,cellular,15,may,1502,10,331,16,other,1
32933,32,technician,married,secondary,no,1247,yes,no,unknown,23,may,1151,3,-1,0,unknown,1
32934,32,technician,married,secondary,no,1247,yes,no,unknown,23,may,1380,3,-1,7,unknown,1
32935,32,technician,married,secondary,no,1247,yes,no,unknown,8,may,1914,3,-1,0,unknown,1
32936,41,housemaid,married,secondary,no,2152,no,no,cellular,30,sep,1083,1,121,1,other,1
32937,41,technician,married,secondary,no,2152,no,no,cellular,30,sep,452,1,121,1,other,1
32938,41,technician,married,secondary,no,2152,no,no,cellular,30,jun,412,1,121,1,other,1
32939,44,blue-collar,married,secondary,no,4236,yes,no,cellular,20,may,772,3,-1,0,unknown,1
32940,65,blue-collar,married,secondary,no,4236,yes,no,cellular,4,may,378,3,557,0,unknown,1
32941,44,blue-collar,married,secondary,no,4236,yes,no,cellular,4,may,725,3,-1,0,failure,1
32942,40,blue-collar,single,secondary,no,3571,yes,no,cellular,10,sep,262,1,-1,23,unknown,1
32943,40,blue-collar,single,secondary,no,3571,yes,no,cellular,10,oct,726,1,-1,0,unknown,1
32944,36,blue-collar,single,secondary,no,3571,yes,no,cellular,10,jul,1126,1,-1,0,unknown,1
32945,52,blue-collar,married,secondary,no,40707,no,no,unknown,6,may,1597,1,-1,0,unknown,1
32946,52,blue-collar,married,secondary,no,3165,no,no,unknown,6,may,2485,1,-1,0,unknown,0
32947,22,blue-collar,married,secondary,no,3165,no,no,unknown,6,may,1346,1,-1,0,unknown,0
32948,27,technician,single,tertiary,no,1526,yes,no,unknown,6,jun,1288,10,-1,0,other,1
32949,27,technician,single,tertiary,no,1526,yes,no,unknown,6,jun,1210,10,-1,0,unknown,1
32950,69,technician,single,tertiary,no,1526,yes,no,unknown,6,jun,3102,10,-1,0,unknown,1
32951,34,blue-collar,married,secondary,no,322,yes,no,cellular,20,apr,1727,3,-1,0,unknown,1
32952,34,blue-collar,married,secondary,no,322,yes,no,cellular,20,apr,1623,3,-1,0,other,1
32953,34,blue-collar,married,secondary,no,96321,yes,no,cellular,20,apr,1809,3,-1,0,unknown,1
32954,44,admin.,married,secondary,no,26,yes,no,cellular,15,jul,1049,10,-1,0,unknown,1
32955,44,admin.,married,secondary,no,39870,yes,no,cellular,21,jul,1082,10,-1,0,unknown,1
32956,44,admin.,married,secondary,no,26,yes,no,cellular,21,jul,917,10,-1,0,unknown,1
32957,39,technician,single,secondary,no,822,yes,yes,unknown,29,oct,164,1,-1,0,unknown,1
32958,39,technician,single,secondary,no,822,yes,yes,cellular,29,may,837,3,-1,0,unknown,1
32959,39,technician,single,secondary,no,822,yes,yes,unknown,29,oct,784,3,-1,0,unknown,1
32960,31,unemployed,married,tertiary,no,7744,no,no,cellular,26,feb,915,8,-1,0,unknown,0
32961,31,unemployed,divorced,tertiary,no,7744,no,no,cellular,26,oct,377,8,-1,0,unknown,1
32962,31,self-employed,married,tertiary,no,7744,no,no,cellular,26,dec,377,8,-1,0,unknown,1
32963,65,services,married,secondary,no,96,no,no,telephone,30,jul,1261,2,-1,0,unknown,1
32964,55,services,married,secondary,no,96,no,no,telephone,30,jul,1087,2,-1,0,unknown,1
32965,55,services,married,secondary,no,96,no,no,telephone,30,jul,1973,2,-1,0,unknown,1
32966,44,technician,married,secondary,no,0,no,no,cellular,2,jun,683,1,-1,0,unknown,1
32967,44,technician,married,secondary,no,8828,no,no,telephone,2,jun,302,1,-1,0,unknown,0
32968,44,technician,married,secondary,no,0,no,no,cellular,2,jun,1390,1,-1,0,unknown,1
32969,51,management,single,tertiary,no,1146,yes,yes,unknown,19,may,1710,4,-1,0,unknown,0
32970,51,management,single,tertiary,no,1146,yes,yes,unknown,19,may,1559,4,-1,0,unknown,0
32971,51,management,single,tertiary,no,1146,yes,yes,unknown,19,may,899,4,462,0,unknown,1
32972,41,blue-collar,married,secondary,no,1521,yes,no,cellular,8,jun,1138,4,-1,0,unknown,1
32973,41,blue-collar,married,secondary,no,1521,yes,no,telephone,8,apr,1237,4,-1,0,unknown,1
32974,41,blue-collar,married,secondary,no,1521,no,no,cellular,8,apr,740,4,-1,0,unknown,1
32975,38,management,single,tertiary,no,0,no,no,cellular,24,jul,1141,1,-1,0,unknown,1
32976,38,management,single,tertiary,no,0,no,no,cellular,24,jul,1380,1,-1,0,unknown,1
32977,38,management,single,tertiary,yes,0,no,no,cellular,24,jul,798,1,-1,0,unknown,1
32978,33,management,single,tertiary,no,5145,yes,no,cellular,14,may,338,1,495,2,other,1
32979,33,management,single,tertiary,no,5145,yes,no,cellular,14,may,1567,1,175,2,other,1
32980,33,management,divorced,tertiary,no,5145,no,no,cellular,14,may,338,1,175,2,other,1
32981,32,blue-collar,divorced,primary,no,4805,no,yes,cellular,4,jul,824,3,-1,0,unknown,1
32982,32,blue-collar,divorced,primary,no,64146,no,yes,cellular,4,jul,1449,3,-1,0,unknown,1
32983,32,blue-collar,divorced,primary,yes,4805,no,yes,cellular,4,jul,1030,3,-1,0,unknown,0
32984,39,blue-collar,married,primary,no,1014,no,no,cellular,30,jul,261,4,289,0,success,1
32985,39,blue-collar,married,primary,no,1014,no,no,cellular,30,dec,839,4,-1,0,unknown,0
32986,39,services,married,primary,no,1014,no,no,cellular,30,jul,915,4,-1,0,unknown,1
32987,45,technician,married,secondary,no,1818,no,no,cellular,29,feb,751,1,241,2,other,1
32988,45,technician,married,secondary,no,1818,no,no,cellular,2,dec,1008,1,241,2,other,0
32989,45,technician,married,secondary,no,1818,yes,no,cellular,2,feb,1297,1,241,2,other,1
32990,36,unemployed,married,primary,yes,771,yes,no,cellular,8,may,1243,1,-1,0,unknown,1
