,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32446,37,technician,married,unknown,no,122,no,yes,cellular,25,jun,266,2,318,3,other,0
32447,37,technician,married,primary,no,122,no,no,cellular,25,jun,266,2,318,3,failure,0
32448,37,technician,divorced,tertiary,no,122,no,no,unknown,25,jun,266,2,318,3,other,0
32449,34,management,single,tertiary,no,7458,no,no,cellular,26,aug,910,2,-1,0,unknown,1
32450,34,management,single,tertiary,no,250,no,no,cellular,26,aug,3253,2,-1,0,unknown,1
32451,34,management,single,tertiary,no,250,no,no,cellular,31,aug,1062,2,-1,0,unknown,1
32452,41,management,married,secondary,no,0,no,no,cellular,21,apr,624,1,532,0,unknown,1
32453,41,management,married,secondary,yes,0,no,no,cellular,21,nov,1166,1,-1,0,unknown,1
32454,41,blue-collar,married,secondary,no,0,no,no,cellular,21,nov,1820,1,-1,0,unknown,1
32455,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1745,4,-1,0,unknown,1
32456,34,technician,married,secondary,no,268,no,no,cellular,11,aug,2621,4,-1,0,unknown,1
32457,34,technician,married,secondary,no,268,no,no,cellular,11,aug,962,4,-1,0,unknown,1
32458,43,admin.,single,secondary,no,35,no,no,telephone,9,jan,1333,1,-1,0,unknown,0
32459,43,admin.,single,secondary,no,35,no,no,telephone,9,sep,208,1,171,0,unknown,1
32460,43,admin.,single,secondary,no,35,no,no,telephone,9,nov,208,1,53,0,success,1
32461,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,65,1,-1,0,unknown,0
32462,49,blue-collar,married,secondary,no,10613,no,yes,unknown,4,feb,1226,1,-1,0,unknown,0
32463,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,151,1,-1,0,unknown,0
32464,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1472,2,-1,0,unknown,1
32465,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1363,2,-1,0,unknown,1
32466,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,846,2,-1,0,unknown,1
32467,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1946,2,183,0,unknown,1
32468,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,932,2,-1,0,unknown,1
32469,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1914,2,-1,0,unknown,1
32470,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,773,1,192,1,success,1
32471,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,304,1,854,1,failure,1
32472,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,2456,1,192,1,success,1
32473,36,entrepreneur,married,unknown,no,298,no,no,unknown,8,apr,215,1,-1,0,unknown,1
32474,36,entrepreneur,married,unknown,no,298,yes,no,cellular,8,may,1403,1,-1,0,unknown,1
32475,36,entrepreneur,married,unknown,no,298,yes,no,unknown,8,oct,215,1,417,0,unknown,0
32476,48,management,married,unknown,no,7861,no,no,cellular,20,oct,380,1,-1,0,unknown,1
32477,48,management,married,unknown,no,7861,no,no,cellular,20,mar,380,1,511,0,unknown,1
32478,72,management,married,unknown,no,7861,no,no,cellular,20,dec,380,1,-1,0,unknown,1
32479,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1389,3,-1,0,unknown,1
32480,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1095,3,-1,0,unknown,1
