,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32246,19,technician,married,tertiary,no,122,no,yes,cellular,25,jun,266,2,318,3,other,0
32247,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1121,2,-1,0,unknown,1
32248,41,management,married,secondary,no,0,no,no,cellular,21,nov,1202,1,-1,0,unknown,1
32249,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1084,4,-1,0,unknown,1
32250,43,admin.,single,secondary,no,35,no,no,telephone,9,sep,208,1,91,0,unknown,1
32251,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,146,1,-1,38,unknown,0
32252,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,828,2,-1,0,unknown,1
32253,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1211,2,-1,0,unknown,1
32254,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1776,1,192,1,unknown,0
32255,36,entrepreneur,divorced,unknown,no,298,yes,no,unknown,8,may,1669,1,-1,0,unknown,1
32256,48,management,married,unknown,no,7861,no,no,cellular,20,jun,380,1,535,0,unknown,1
32257,26,management,single,tertiary,no,690,no,no,cellular,5,feb,966,3,-1,0,unknown,1
32258,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,1164,2,345,2,success,1
32259,30,management,married,tertiary,no,29118,no,no,cellular,5,may,1789,1,274,3,failure,1
32260,39,services,married,secondary,no,257,yes,no,cellular,12,jun,1594,1,-1,0,unknown,1
32261,38,blue-collar,married,secondary,no,4771,yes,no,cellular,17,apr,1343,1,-1,3,unknown,1
32262,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,920,1,53,0,unknown,1
32263,38,management,married,tertiary,no,413,yes,no,cellular,12,apr,240,1,179,2,failure,0
32264,36,entrepreneur,divorced,unknown,no,125,yes,no,unknown,6,may,905,3,-1,0,unknown,1
32265,40,unknown,married,tertiary,no,13669,no,no,cellular,15,oct,646,1,136,8,other,1
32266,35,technician,married,secondary,no,8,yes,yes,cellular,20,apr,1434,6,-1,0,unknown,1
32267,57,housemaid,single,tertiary,no,3760,no,no,cellular,17,nov,1070,1,73,0,unknown,0
32268,31,services,married,secondary,no,-331,yes,no,unknown,23,may,1440,5,-1,0,unknown,1
32269,60,retired,married,primary,no,458,yes,no,unknown,16,may,1134,1,-1,0,unknown,1
32270,48,entrepreneur,married,tertiary,no,97421,yes,no,cellular,17,apr,1992,2,-1,0,unknown,1
32271,23,student,single,tertiary,no,82,no,no,cellular,4,may,1489,4,-1,0,unknown,1
32272,36,management,married,tertiary,no,0,no,no,unknown,5,jun,932,1,-1,0,unknown,0
32273,37,management,married,primary,no,3236,no,no,cellular,5,may,291,2,202,5,other,0
32274,33,management,single,primary,no,-104,yes,no,cellular,15,may,1014,10,331,16,other,1
32275,32,technician,divorced,secondary,no,1247,yes,no,unknown,23,may,1665,3,-1,0,unknown,1
32276,41,technician,married,secondary,no,2152,no,no,cellular,30,sep,441,1,121,1,unknown,1
32277,44,blue-collar,married,secondary,no,4236,yes,no,cellular,4,may,1357,3,480,0,unknown,1
32278,40,blue-collar,single,secondary,no,3571,yes,no,cellular,10,jul,971,1,-1,0,failure,1
32279,52,blue-collar,married,secondary,no,3165,no,no,unknown,6,may,1597,1,-1,0,unknown,1
32280,27,retired,single,tertiary,no,1526,yes,no,unknown,6,jun,2330,10,-1,0,unknown,1
32281,34,blue-collar,married,secondary,no,322,yes,no,telephone,20,apr,1138,3,-1,0,unknown,1
32282,44,admin.,married,secondary,no,26,yes,no,cellular,21,jul,1372,10,-1,0,unknown,1
32283,39,technician,divorced,secondary,no,822,yes,yes,unknown,29,may,3284,3,-1,0,unknown,1
32284,31,entrepreneur,married,tertiary,no,7744,no,no,cellular,26,aug,841,8,-1,0,unknown,0
32285,55,services,married,secondary,no,96,no,no,telephone,2,jul,2053,2,-1,0,unknown,1
32286,44,technician,married,secondary,no,0,no,no,cellular,2,mar,302,1,-1,0,unknown,1
32287,51,management,single,tertiary,no,1146,yes,yes,unknown,19,may,1563,4,-1,0,unknown,0
32288,41,blue-collar,married,secondary,no,1521,yes,no,cellular,23,apr,1440,4,-1,0,unknown,1
32289,38,management,single,tertiary,no,0,no,no,cellular,24,jul,1035,7,-1,0,unknown,1
32290,33,management,single,tertiary,no,5145,yes,no,cellular,14,may,1532,1,175,2,other,1
32291,32,blue-collar,divorced,primary,no,4805,no,yes,cellular,4,jul,1555,3,-1,0,unknown,1
32292,39,blue-collar,married,primary,no,1014,no,no,cellular,30,jul,261,4,728,0,success,1
32293,45,technician,married,secondary,no,1818,no,no,cellular,19,feb,917,1,241,2,other,1
32294,80,unemployed,married,primary,no,771,yes,no,cellular,8,mar,152,1,-1,0,unknown,1
32295,37,blue-collar,married,secondary,no,32,yes,no,unknown,20,may,1600,2,-1,0,unknown,0
32296,56,unemployed,married,secondary,no,12,no,no,cellular,12,oct,159,3,187,1,failure,0
32297,58,management,divorced,secondary,no,21403,no,no,telephone,19,jul,542,2,-1,0,unknown,0
32298,36,unemployed,divorced,secondary,no,8267,no,no,unknown,18,jun,2027,2,-1,0,unknown,0
32299,81,management,single,tertiary,no,638,yes,no,cellular,30,apr,483,2,291,6,other,1
32300,34,management,married,tertiary,no,527,no,no,cellular,4,nov,1721,1,-1,0,unknown,1
32301,56,unemployed,divorced,primary,no,802,no,no,telephone,3,feb,258,2,149,0,success,1
32302,34,blue-collar,married,tertiary,no,3301,yes,no,cellular,17,may,485,2,227,4,failure,0
32303,28,management,single,tertiary,no,111,yes,yes,cellular,28,jul,1441,2,-1,0,unknown,1
32304,36,management,married,tertiary,no,532,yes,no,cellular,5,may,1303,1,-1,0,unknown,1
32305,81,admin.,divorced,secondary,no,99,no,no,unknown,14,jul,1446,1,-1,0,unknown,1
32306,71,retired,married,tertiary,no,2651,no,no,cellular,24,aug,1906,3,200,2,failure,0
32307,29,admin.,single,tertiary,no,87846,no,no,cellular,28,jan,917,1,-1,0,unknown,1
32308,51,unknown,married,tertiary,no,167,no,no,unknown,18,jun,1877,4,-1,0,unknown,1
32309,40,admin.,married,secondary,no,3234,no,no,cellular,6,jun,224,1,-1,0,unknown,1
