,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32246,37,technician,married,tertiary,no,122,no,no,unknown,25,jun,266,2,318,3,unknown,0
32247,37,technician,married,tertiary,no,122,yes,no,telephone,25,jun,266,2,318,3,other,0
32248,34,admin.,single,tertiary,no,250,no,no,cellular,26,aug,1248,2,-1,0,unknown,1
32249,34,management,single,tertiary,no,250,no,no,cellular,26,aug,812,2,-1,20,unknown,1
32250,41,management,married,secondary,no,0,no,no,cellular,21,nov,1277,1,-1,0,unknown,1
32251,41,management,married,secondary,no,0,no,no,cellular,21,sep,1145,1,-1,0,unknown,1
32252,34,blue-collar,married,secondary,no,268,no,no,cellular,11,aug,1026,4,-1,0,unknown,1
32253,34,technician,married,secondary,yes,268,no,no,cellular,11,aug,850,4,-1,0,unknown,1
32254,43,admin.,single,secondary,no,35,no,no,telephone,9,nov,208,1,-1,2,success,0
32255,43,entrepreneur,single,secondary,no,35,no,no,telephone,9,oct,208,1,-1,0,unknown,1
32256,49,blue-collar,divorced,secondary,no,10613,yes,yes,unknown,4,feb,1226,1,-1,0,unknown,0
32257,49,blue-collar,divorced,secondary,no,2608,no,yes,cellular,4,feb,1226,36,-1,0,unknown,0
32258,26,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,823,2,-1,0,unknown,1
32259,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,594,2,-1,0,unknown,0
32260,33,management,married,tertiary,no,1412,no,no,cellular,6,dec,433,2,-1,25,unknown,1
32261,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1531,2,-1,0,unknown,1
32262,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,2769,1,561,1,failure,1
32263,45,student,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1623,1,192,1,failure,1
32264,36,entrepreneur,married,unknown,no,298,yes,no,cellular,8,may,1448,1,-1,0,unknown,1
32265,36,entrepreneur,married,unknown,no,298,yes,no,unknown,26,oct,215,1,-1,0,unknown,1
32266,48,management,married,unknown,no,7861,no,no,cellular,21,apr,380,1,-1,0,unknown,1
32267,48,management,married,unknown,no,7861,no,no,cellular,20,dec,380,1,91,0,unknown,1
32268,26,blue-collar,single,tertiary,no,690,no,no,cellular,5,feb,1309,3,-1,0,unknown,1
32269,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1098,34,-1,0,unknown,0
32270,38,admin.,single,secondary,no,245,yes,yes,cellular,16,apr,851,2,345,2,success,1
32271,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,663,2,345,2,success,1
32272,30,management,married,tertiary,no,451,no,no,cellular,5,dec,173,1,274,3,success,1
32273,30,management,married,unknown,no,451,no,no,cellular,5,may,1080,1,274,3,failure,1
32274,39,services,divorced,secondary,no,257,yes,no,unknown,12,jun,965,1,-1,0,unknown,1
32275,39,services,married,secondary,no,-5446,yes,no,unknown,12,jun,1310,1,-1,0,unknown,0
32276,38,blue-collar,married,secondary,no,4771,yes,no,cellular,17,apr,1467,1,-1,0,unknown,0
32277,38,blue-collar,single,secondary,no,4771,yes,no,cellular,17,apr,1461,1,-1,0,unknown,1
32278,54,retired,divorced,tertiary,no,726,no,no,cellular,28,mar,246,1,-1,21,unknown,1
32279,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jun,246,1,-1,0,success,1
