,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
33446,37,technician,married,secondary,no,122,no,no,cellular,25,jun,266,2,318,2,other,0
33447,35,technician,married,tertiary,no,122,no,no,cellular,25,mar,266,2,318,3,other,0
33448,37,technician,married,tertiary,no,122,yes,no,cellular,25,jun,266,26,318,3,other,0
33449,37,technician,married,unknown,no,122,no,no,telephone,25,jun,266,2,318,3,other,0
33450,37,technician,married,secondary,no,122,no,yes,cellular,25,jun,266,2,318,3,other,0
33451,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1162,2,-1,0,unknown,1
33452,34,management,single,tertiary,no,250,no,no,cellular,26,aug,691,2,-1,0,unknown,1
33453,34,retired,single,tertiary,no,250,no,no,cellular,26,aug,1669,2,-1,0,unknown,1
33454,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1006,2,-1,0,unknown,1
33455,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1665,2,-1,0,unknown,1
33456,41,management,married,secondary,no,0,no,no,cellular,21,nov,1250,1,-1,0,unknown,1
33457,41,management,married,secondary,no,0,no,no,cellular,21,nov,624,1,544,0,success,1
33458,41,management,married,secondary,no,0,no,no,cellular,21,nov,624,1,776,28,unknown,1
33459,41,management,married,secondary,no,0,no,no,cellular,21,nov,1492,1,-1,0,unknown,1
33460,41,management,married,secondary,no,0,no,no,cellular,21,nov,624,1,-1,2,success,1
33461,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1207,4,-1,0,unknown,1
33462,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1369,4,-1,12,unknown,1
33463,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1152,4,-1,0,unknown,1
33464,34,technician,married,secondary,yes,268,no,no,cellular,11,aug,1867,4,-1,0,unknown,1
33465,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1087,4,-1,0,unknown,1
33466,43,admin.,single,secondary,no,35,no,no,telephone,9,sep,208,1,256,0,unknown,1
33467,56,admin.,single,secondary,no,35,no,no,unknown,9,nov,1142,1,-1,0,unknown,1
33468,43,admin.,single,secondary,no,35,no,no,telephone,9,feb,1438,1,-1,22,unknown,1
33469,43,unknown,single,secondary,no,35,no,no,cellular,9,nov,826,1,-1,0,unknown,1
33470,43,admin.,single,secondary,no,35,no,no,telephone,9,jun,1087,1,-1,0,unknown,1
33471,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,259,1,-1,0,unknown,0
33472,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,jul,57,1,-1,0,unknown,0
33473,83,blue-collar,married,secondary,no,10613,no,yes,cellular,4,feb,1226,1,-1,0,unknown,0
