,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32546,37,technician,married,tertiary,no,12839,no,no,cellular,1,jun,266,2,318,3,other,0
32547,37,technician,married,tertiary,no,122,no,yes,cellular,22,jun,266,2,318,3,other,0
32548,34,management,single,tertiary,no,75114,no,no,cellular,26,aug,712,2,-1,0,unknown,1
32549,34,management,divorced,tertiary,no,250,no,no,cellular,26,aug,1297,2,-1,0,unknown,1
32550,41,management,married,secondary,no,0,no,no,cellular,21,nov,1767,1,-1,0,unknown,1
32551,41,management,married,secondary,no,0,no,no,cellular,21,nov,1377,1,-1,0,unknown,1
32552,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1209,4,-1,0,unknown,1
32553,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1628,4,-1,2,unknown,1
32554,43,admin.,single,secondary,no,35,no,no,telephone,9,apr,1452,1,-1,0,unknown,1
32555,43,admin.,single,secondary,no,35,no,no,telephone,9,jul,1691,1,-1,0,unknown,0
32556,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,327,1,-1,0,unknown,0
32557,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,301,1,-1,0,unknown,0
32558,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1268,2,-1,0,unknown,1
32559,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1290,2,-1,0,unknown,1
32560,33,management,married,tertiary,no,1412,no,no,unknown,6,feb,433,2,134,0,unknown,1
32561,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1275,2,-1,0,unknown,1
32562,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,922,1,386,1,failure,0
32563,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1152,1,776,1,failure,1
32564,36,entrepreneur,single,unknown,no,68893,yes,no,unknown,8,may,1431,1,-1,0,unknown,1
32565,36,entrepreneur,married,unknown,yes,298,yes,no,cellular,8,may,1342,1,-1,0,unknown,1
32566,48,management,married,unknown,no,7861,no,no,cellular,20,apr,380,1,-1,0,unknown,1
32567,19,management,single,unknown,no,7861,no,no,cellular,20,nov,380,1,-1,0,unknown,1
32568,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1307,34,-1,0,unknown,1
32569,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1035,3,-1,0,unknown,1
32570,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,1138,2,347,2,success,1
32571,38,management,single,secondary,no,245,yes,yes,cellular,17,apr,1425,2,345,2,success,1
32572,30,management,married,tertiary,no,451,no,no,cellular,5,may,634,1,274,3,unknown,1
32573,30,management,married,tertiary,no,451,yes,no,cellular,5,may,1044,1,274,3,failure,1
32574,39,services,married,secondary,no,257,yes,no,unknown,30,oct,171,1,-1,0,unknown,1
32575,74,services,married,secondary,no,257,yes,no,cellular,12,jun,171,1,-1,0,unknown,0
32576,38,blue-collar,married,secondary,yes,4771,yes,no,cellular,17,apr,1142,1,-1,0,unknown,1
32577,84,blue-collar,married,secondary,no,4771,yes,no,cellular,22,apr,217,1,-1,0,unknown,1
32578,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,1519,1,-1,0,unknown,1
32579,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,1261,1,-1,0,unknown,1
32580,38,management,married,tertiary,no,413,no,no,telephone,13,apr,240,1,143,2,failure,0
32581,38,management,married,secondary,no,413,no,no,cellular,13,apr,240,1,179,2,failure,0
32582,36,entrepreneur,divorced,tertiary,no,125,yes,no,unknown,6,may,2692,3,258,0,unknown,1
32583,36,entrepreneur,divorced,tertiary,no,125,yes,no,unknown,6,may,1226,3,-1,0,unknown,1
32584,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,972,1,136,8,other,1
32585,72,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,926,1,136,8,other,1
