,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32246,67,technician,married,tertiary,no,122,no,no,cellular,25,jun,266,2,318,3,other,0
32247,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1100,27,-1,0,unknown,1
32248,41,management,married,secondary,no,0,no,no,cellular,21,nov,1488,1,-1,0,unknown,1
32249,34,technician,married,secondary,no,268,no,no,cellular,11,feb,1084,4,-1,0,unknown,1
32250,43,admin.,single,secondary,no,35,no,no,telephone,9,dec,1261,1,-1,0,unknown,1
32251,49,blue-collar,divorced,secondary,no,1340,no,yes,cellular,4,feb,1226,1,-1,0,other,0
32252,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1123,55,-1,0,unknown,1
32253,70,management,married,tertiary,no,1412,no,no,cellular,24,feb,433,2,-1,0,unknown,1
32254,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,853,1,826,1,failure,1
32255,36,entrepreneur,divorced,unknown,no,298,yes,no,unknown,8,may,1426,1,-1,0,unknown,1
32256,48,management,married,unknown,no,7861,no,no,unknown,1,nov,380,1,-1,0,unknown,1
32257,26,management,single,tertiary,no,690,no,no,cellular,5,apr,372,3,-1,0,unknown,1
32258,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,1143,2,345,2,success,1
32259,30,management,married,tertiary,no,451,no,no,cellular,5,may,173,1,156,3,success,1
32260,39,services,divorced,secondary,no,257,yes,no,unknown,12,jun,1046,1,-1,0,unknown,1
32261,38,technician,married,secondary,no,4771,yes,no,cellular,17,apr,1602,1,-1,0,unknown,1
32262,54,retired,divorced,tertiary,no,37535,no,no,cellular,28,jan,1957,1,-1,0,unknown,1
32263,38,management,married,tertiary,no,413,no,no,cellular,13,apr,548,23,179,2,failure,0
32264,89,entrepreneur,divorced,tertiary,no,125,yes,no,unknown,6,may,1085,3,-1,0,unknown,1
32265,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,985,1,136,8,other,1
32266,35,technician,married,primary,no,8,yes,yes,cellular,20,apr,1130,6,-1,0,unknown,1
32267,57,housemaid,married,tertiary,no,3760,no,no,cellular,17,dec,1070,1,-1,0,success,1
32268,31,services,married,secondary,no,-331,yes,no,unknown,23,may,1495,18,-1,0,unknown,0
32269,60,retired,married,primary,no,458,yes,no,unknown,16,may,1102,1,-1,0,unknown,1
32270,48,entrepreneur,married,tertiary,no,0,yes,no,cellular,17,apr,1171,2,266,0,unknown,1
32271,23,student,single,primary,no,82,no,no,cellular,4,may,756,4,-1,0,unknown,0
32272,36,management,married,unknown,no,0,no,no,unknown,5,jun,1434,1,470,0,unknown,1
32273,37,management,married,tertiary,no,3236,no,yes,cellular,18,may,291,2,202,5,other,0
32274,33,blue-collar,married,primary,no,-104,yes,no,cellular,15,may,1058,10,331,16,other,1
32275,32,technician,married,secondary,no,1247,yes,no,unknown,23,mar,1241,3,-1,0,unknown,1
32276,41,technician,married,secondary,no,2152,no,no,cellular,30,sep,1221,1,121,1,success,1
32277,44,blue-collar,married,secondary,no,4236,yes,no,cellular,4,may,1691,3,-1,0,other,1
32278,40,blue-collar,single,secondary,no,3571,yes,no,cellular,10,jul,973,13,-1,0,unknown,0
32279,52,blue-collar,married,secondary,yes,3165,no,no,unknown,6,may,1720,1,-1,0,unknown,1
32280,27,technician,single,tertiary,no,1526,yes,no,unknown,6,feb,1484,10,-1,0,unknown,1
32281,34,blue-collar,married,secondary,no,322,yes,no,cellular,20,apr,2260,3,-1,0,unknown,1
32282,44,admin.,single,secondary,no,26,yes,no,cellular,21,jul,1012,10,-1,0,unknown,1
32283,39,technician,single,secondary,no,822,yes,yes,cellular,29,mar,164,3,-1,0,unknown,1
32284,31,unemployed,married,tertiary,no,7744,no,no,cellular,26,jun,377,8,389,0,unknown,1
32285,55,services,married,secondary,no,96,no,no,telephone,30,jul,1143,2,-1,0,unknown,1
32286,84,technician,married,secondary,no,0,no,no,unknown,2,jun,1529,1,-1,0,unknown,1
32287,51,management,single,tertiary,no,1146,yes,yes,unknown,19,may,1600,4,-1,0,unknown,0
32288,41,blue-collar,married,secondary,no,1521,yes,no,cellular,8,apr,1184,4,-1,0,success,0
32289,38,management,single,tertiary,no,0,no,no,cellular,24,jul,955,1,-1,0,unknown,1
32290,33,management,single,tertiary,no,5145,yes,no,cellular,14,may,1516,1,175,2,other,1
32291,32,blue-collar,divorced,primary,no,4805,no,yes,cellular,4,jul,1080,3,-1,0,unknown,1
32292,88,blue-collar,married,primary,no,1014,no,no,cellular,30,jul,261,4,-1,0,success,1
32293,45,technician,married,secondary,no,1818,no,no,cellular,2,feb,197,1,241,5,success,1
32294,36,unemployed,married,tertiary,no,771,yes,no,cellular,8,may,1563,1,-1,0,unknown,1
