,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32246,56,technician,married,tertiary,no,122,no,no,cellular,25,jun,266,2,318,3,failure,0
32247,34,management,single,tertiary,no,250,no,no,cellular,26,aug,712,2,56,0,unknown,1
32248,41,admin.,married,secondary,no,0,no,no,cellular,21,nov,2330,1,-1,0,unknown,0
32249,34,technician,married,secondary,no,268,no,no,cellular,11,aug,973,4,-1,9,unknown,1
32250,43,admin.,single,secondary,no,35,no,no,telephone,9,feb,1333,1,-1,0,unknown,1
32251,95,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,396,1,-1,0,unknown,0
32252,46,technician,divorced,unknown,yes,-11,no,no,cellular,11,aug,754,2,-1,0,unknown,1
32253,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1531,2,-1,0,unknown,1
32254,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,2453,1,514,1,failure,1
32255,36,entrepreneur,divorced,unknown,no,298,yes,no,unknown,8,may,1364,1,-1,0,unknown,1
32256,48,management,married,unknown,no,7861,no,no,cellular,20,nov,380,1,-1,26,success,1
32257,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1837,3,-1,0,unknown,1
32258,38,admin.,single,secondary,no,245,yes,yes,cellular,20,apr,1075,2,345,2,success,1
32259,30,management,married,secondary,no,451,no,no,cellular,5,may,884,1,274,3,failure,1
32260,39,services,married,secondary,no,257,yes,no,unknown,27,oct,171,1,-1,0,unknown,1
32261,86,blue-collar,married,secondary,no,4771,yes,no,cellular,17,apr,217,1,-1,0,unknown,1
32262,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,1276,1,-1,0,unknown,1
32263,38,management,married,tertiary,no,413,no,no,cellular,13,nov,240,1,7,2,failure,0
32264,36,entrepreneur,divorced,tertiary,no,125,yes,no,unknown,6,may,1681,3,-1,0,unknown,1
32265,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,1035,1,199,8,other,1
32266,35,technician,married,secondary,no,44271,yes,yes,cellular,20,apr,1412,6,-1,0,unknown,1
