,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
39970000,29,Private,271710,9,Married-civ-spouse,Husband,White,Male,0,2732,50,0
39970001,29,Private,271710,7,Married-AF-spouse,Husband,White,Male,0,0,50,0
39970002,29,Private,271710,13,Divorced,Husband,Amer-Indian-Eskimo,Male,0,0,50,0
39970003,29,Private,271710,13,Married-civ-spouse,Other-relative,White,Male,0,0,18,0
39970004,29,Private,182833,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
39970005,29,Private,271710,13,Never-married,Husband,White,Male,0,0,15,0
39970006,29,Private,271710,7,Married-civ-spouse,Husband,White,Female,0,0,50,0
39970007,29,Local-gov,68539,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
39970008,87,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,991,50,0
39970009,29,Self-emp-not-inc,271710,13,Married-civ-spouse,Husband,Black,Male,0,0,50,0
39970010,24,Private,278130,11,Never-married,Not-in-family,White,Male,21097,0,40,1
39970011,24,Private,278130,11,Never-married,Not-in-family,White,Male,59897,2792,40,1
39970012,24,Private,278130,11,Married-AF-spouse,Not-in-family,White,Male,71628,0,40,1
39970013,24,Private,278130,11,Never-married,Not-in-family,White,Male,12227,1873,40,1
39970014,25,Private,278130,11,Never-married,Not-in-family,White,Male,19403,0,40,1
39970015,66,Private,278130,11,Never-married,Not-in-family,White,Male,0,0,40,1
39970016,24,Private,278130,11,Never-married,Not-in-family,White,Male,13811,0,40,1
39970017,24,Private,278130,11,Never-married,Not-in-family,White,Male,71821,0,40,1
39970018,24,Private,278130,11,Never-married,Not-in-family,White,Male,54914,0,40,1
39970019,24,Self-emp-not-inc,278130,11,Never-married,Not-in-family,White,Male,14274,0,40,1
39970020,51,Private,279156,9,Married-civ-spouse,Husband,White,Male,1309,0,40,0
39970021,51,Private,279156,9,Widowed,Not-in-family,White,Male,7298,0,40,0
39970022,70,Private,279156,9,Married-civ-spouse,Husband,White,Male,1309,0,40,0
39970023,51,Private,279156,9,Widowed,Other-relative,White,Male,7298,0,40,0
