,age,workclass,fnlwgt,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
39965000,29,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,0,10,0
39965001,29,Private,271710,9,Married-civ-spouse,Husband,White,Male,0,0,58,0
39965002,29,Private,271710,13,Married-civ-spouse,Husband,White,Male,0,1655,50,0
39965003,29,Private,34173,13,Married-civ-spouse,Husband,White,Male,0,0,50,0
39965004,29,Private,271710,13,Married-civ-spouse,Own-child,Asian-Pac-Islander,Male,0,0,50,0
39965005,62,Private,278130,11,Never-married,Not-in-family,White,Male,29869,0,40,1
39965006,24,Private,278130,11,Never-married,Not-in-family,White,Male,20310,0,40,1
39965007,24,Private,278130,11,Never-married,Not-in-family,White,Male,74955,0,40,1
39965008,24,Private,278130,11,Never-married,Not-in-family,White,Male,62620,3796,40,1
39965009,78,Private,278130,11,Never-married,Not-in-family,White,Male,60703,0,40,1
39965010,44,Private,279156,9,Married-civ-spouse,Husband,White,Male,4940,0,40,0
39965011,51,Private,279156,9,Married-civ-spouse,Husband,Black,Male,1,0,40,0
39965012,51,Private,279156,9,Married-civ-spouse,Husband,White,Male,4065,0,84,0
39965013,51,Private,279156,9,Married-AF-spouse,Not-in-family,White,Male,7298,0,40,0
39965014,51,Private,279156,9,Divorced,Unmarried,White,Male,7298,0,40,0
39965015,26,Self-emp-not-inc,150062,9,Married-civ-spouse,Husband,White,Male,75906,0,50,1
39965016,26,Private,150062,9,Married-civ-spouse,Husband,White,Male,49519,0,50,1
39965017,26,Private,150062,9,Married-civ-spouse,Husband,White,Male,18719,0,50,1
39965018,26,Private,150062,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,63684,0,50,1
39965019,46,Self-emp-inc,150062,9,Married-civ-spouse,Husband,White,Male,0,0,50,1
39965020,35,Private,174571,16,Married-civ-spouse,Husband,Black,Male,0,0,40,1
39965021,35,Private,172706,9,Married-civ-spouse,Husband,Black,Male,62339,0,40,1
39965022,35,Private,174571,7,Married-civ-spouse,Husband,Black,Male,20537,0,40,1
39965023,35,Local-gov,174571,9,Married-civ-spouse,Husband,Black,Male,0,1937,40,1
39965024,59,Private,174571,9,Married-civ-spouse,Husband,Black,Male,0,0,40,1
39965025,34,Private,169527,10,Married-civ-spouse,Wife,White,Female,38694,0,20,1
39965026,41,Private,169527,10,Married-civ-spouse,Wife,White,Female,96041,0,20,1
39965027,34,Private,169527,10,Married-civ-spouse,Wife,White,Female,71270,0,20,1
39965028,34,Private,169527,9,Married-civ-spouse,Wife,White,Female,41989,0,20,1
39965029,34,Private,169527,10,Married-AF-spouse,Wife,White,Female,69415,0,20,1
39965030,67,Self-emp-inc,411007,9,Widowed,Not-in-family,White,Female,2131,0,40,0
39965031,67,Self-emp-inc,411007,9,Widowed,Not-in-family,White,Female,2652,0,40,0
39965032,67,Self-emp-inc,411007,9,Widowed,Not-in-family,White,Female,1801,0,40,0
39965033,67,Self-emp-inc,411007,9,Widowed,Not-in-family,White,Female,1060,0,40,0
39965034,67,Self-emp-inc,411007,9,Widowed,Other-relative,White,Female,7267,0,40,0
39965035,47,Private,102631,9,Never-married,Other-relative,White,Female,18525,0,40,1
39965036,85,Private,140219,9,Never-married,Other-relative,White,Female,43221,0,40,1
39965037,47,Private,140219,9,Never-married,Other-relative,White,Female,56323,0,40,1
39965038,47,Private,140219,9,Never-married,Other-relative,White,Female,39116,0,40,1
39965039,47,Private,140219,9,Never-married,Other-relative,White,Female,61371,0,40,1
39965040,39,Private,22494,13,Never-married,Not-in-family,White,Female,0,2432,40,1
39965041,39,Private,22494,13,Never-married,Not-in-family,White,Female,13108,0,40,1
39965042,39,Private,22494,13,Never-married,Not-in-family,White,Female,34338,0,40,1
39965043,39,Private,22494,13,Never-married,Not-in-family,White,Female,93088,0,40,1
39965044,39,State-gov,22494,13,Never-married,Not-in-family,White,Female,62211,0,40,1
39965045,33,Self-emp-inc,177945,9,Married-civ-spouse,Husband,Black,Male,0,3477,40,1
39965046,33,Federal-gov,177945,9,Separated,Husband,Black,Male,46612,0,40,1
39965047,46,Federal-gov,276309,9,Married-civ-spouse,Husband,Black,Male,0,0,40,1
39965048,33,Federal-gov,177945,9,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,45155,0,40,1
39965049,33,Federal-gov,197530,10,Married-civ-spouse,Husband,Black,Male,0,0,40,1
39965050,32,Private,135044,13,Married-AF-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,0
39965051,32,Private,86010,13,Married-civ-spouse,Husband,White,Male,0,0,40,0
39965052,32,Self-emp-not-inc,79586,13,Married-civ-spouse,Unmarried,Asian-Pac-Islander,Male,0,0,40,0
39965053,90,Private,79586,13,Divorced,Husband,Asian-Pac-Islander,Male,0,0,40,0
39965054,21,Private,79586,13,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,77,0
39965055,33,Private,113364,9,Never-married,Not-in-family,White,Male,30525,0,45,1
39965056,33,Private,113364,9,Never-married,Not-in-family,White,Male,29925,0,45,1
39965057,33,Private,113364,9,Never-married,Not-in-family,White,Male,63790,0,45,1
39965058,33,Private,187686,9,Never-married,Not-in-family,White,Male,71318,0,45,1
39965059,33,Private,113364,9,Never-married,Not-in-family,White,Male,27750,0,45,1
39965060,24,Private,141003,10,Never-married,Own-child,White,Male,46545,0,25,1
39965061,24,Private,141003,10,Never-married,Own-child,White,Male,99030,0,25,1
39965062,24,Private,50929,10,Never-married,Own-child,White,Male,96823,0,25,1
39965063,24,Private,141003,10,Never-married,Own-child,White,Female,47633,0,25,1
39965064,24,Private,141003,10,Never-married,Own-child,White,Male,28968,0,25,1
39965065,45,Private,180624,12,Never-married,Other-relative,White,Female,17678,0,30,1
39965066,51,Private,180624,12,Never-married,Other-relative,White,Female,97333,0,30,1
39965067,64,Private,193568,12,Never-married,Other-relative,White,Female,60758,0,30,1
39965068,64,Private,180624,12,Never-married,Other-relative,White,Female,20450,0,30,1
39965069,64,Private,180624,12,Never-married,Other-relative,White,Male,92672,0,30,1
39965070,62,Self-emp-not-inc,26857,4,Widowed,Other-relative,White,Female,79285,0,65,1
39965071,62,Self-emp-not-inc,146711,4,Widowed,Other-relative,White,Female,65124,0,35,1
39965072,62,Self-emp-not-inc,26857,4,Widowed,Other-relative,White,Female,42317,0,35,1
39965073,62,Self-emp-not-inc,26857,4,Widowed,Other-relative,White,Female,10353,0,35,1
39965074,62,Self-emp-not-inc,26857,8,Widowed,Other-relative,White,Female,48526,0,35,1
39965075,36,Self-emp-inc,77146,13,Married-civ-spouse,Husband,White,Male,4271,0,45,0
39965076,36,Private,77146,13,Married-civ-spouse,Husband,White,Male,5063,0,45,0
39965077,36,Self-emp-inc,77146,13,Married-civ-spouse,Husband,White,Male,2108,0,30,0
39965078,36,Self-emp-inc,77146,13,Married-civ-spouse,Husband,White,Male,1723,0,12,0
39965079,36,Self-emp-inc,154246,13,Married-civ-spouse,Husband,White,Male,4271,0,45,0
39965080,51,Private,168660,7,Married-civ-spouse,Husband,White,Male,30814,0,40,1
39965081,51,Private,168660,7,Married-civ-spouse,Husband,White,Male,87629,0,40,1
39965082,51,Private,168660,7,Married-civ-spouse,Husband,White,Male,0,0,62,1
39965083,51,Private,168660,7,Married-civ-spouse,Husband,White,Male,29083,0,40,1
39965084,51,Private,57698,7,Married-civ-spouse,Husband,White,Male,0,1375,40,1
39965085,50,Self-emp-inc,302708,4,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,2592,0,50,0
39965086,50,Self-emp-inc,302708,13,Married-civ-spouse,Not-in-family,Asian-Pac-Islander,Male,1154,0,50,0
39965087,50,Local-gov,302708,13,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,4435,0,50,0
39965088,50,Private,302708,13,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,3669,0,50,0
39965089,50,Self-emp-inc,302708,13,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,937,0,15,0
39965090,31,Self-emp-inc,212235,10,Never-married,Not-in-family,White,Male,56141,0,45,1
39965091,31,Private,212235,1,Never-married,Not-in-family,White,Male,78960,0,45,1
39965092,31,Private,212235,10,Never-married,Not-in-family,White,Male,10391,0,45,1
39965093,31,Private,212235,10,Never-married,Not-in-family,White,Male,0,3608,45,1
39965094,31,Private,212235,10,Never-married,Not-in-family,White,Male,49587,0,45,1
39965095,60,Local-gov,227232,9,Widowed,Unmarried,White,Female,16639,0,40,1
39965096,60,Local-gov,227232,9,Widowed,Unmarried,White,Female,22736,0,40,1
39965097,60,Local-gov,227232,7,Widowed,Unmarried,White,Female,87124,0,40,1
39965098,60,Local-gov,227232,9,Widowed,Unmarried,White,Female,40942,0,1,1
39965099,60,Local-gov,227232,9,Widowed,Unmarried,White,Female,23827,0,40,1
39965100,35,Private,236834,5,Never-married,Not-in-family,White,Female,26143,0,35,1
39965101,28,Private,236834,5,Never-married,Not-in-family,White,Female,25412,1723,35,1
39965102,28,Private,236834,5,Never-married,Not-in-family,White,Female,44155,0,35,1
39965103,28,Private,236834,5,Never-married,Not-in-family,White,Female,72839,0,35,1
39965104,28,Private,236834,5,Married-spouse-absent,Not-in-family,White,Female,84623,0,35,1
39965105,22,Local-gov,177475,13,Never-married,Not-in-family,White,Female,89172,0,40,1
39965106,22,Local-gov,177475,13,Never-married,Not-in-family,White,Female,82569,0,40,1
39965107,22,Local-gov,177475,13,Never-married,Not-in-family,White,Female,75780,0,40,1
39965108,22,Local-gov,187618,13,Never-married,Not-in-family,White,Female,0,2976,40,1
39965109,22,Local-gov,279232,13,Never-married,Not-in-family,White,Female,89172,0,40,1
39965110,46,Private,286146,1,Married-civ-spouse,Wife,Asian-Pac-Islander,Female,0,0,40,0
