,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
18983,37,blue-collar,married,primary,no,178,yes,yes,unknown,9,jun,1598,2,-1,0,unknown,1
18984,39,technician,married,primary,no,206,no,no,cellular,20,oct,148,2,195,2,other,0
18985,47,admin.,married,secondary,no,3676,no,yes,cellular,15,jul,415,21,342,1,other,0
18986,24,student,single,primary,no,474,no,no,unknown,30,jan,551,1,-1,0,unknown,0
18987,60,self-employed,married,tertiary,no,10861,no,no,telephone,9,dec,98,1,91,2,failure,0
18988,64,unemployed,divorced,tertiary,no,588,no,no,cellular,8,mar,92,1,-1,0,unknown,0
18989,84,student,single,tertiary,no,691,no,no,cellular,30,nov,260,5,103,1,other,0
18990,38,services,divorced,primary,no,6360,no,no,unknown,20,jun,354,2,-1,0,unknown,0
18991,42,technician,married,secondary,no,4945,yes,no,cellular,2,aug,311,5,-1,0,unknown,0
18992,53,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,apr,103,1,182,18,success,0
18993,46,unknown,married,unknown,no,677,no,no,unknown,13,oct,748,1,-1,0,unknown,0
18994,32,management,single,unknown,no,264,no,no,telephone,1,feb,265,1,-1,0,unknown,0
18995,53,technician,single,tertiary,no,185,yes,no,unknown,8,may,1448,2,776,0,unknown,0
18996,25,student,single,secondary,no,154,no,no,cellular,2,may,382,1,183,3,failure,0
18997,57,retired,married,primary,no,9367,no,no,cellular,11,feb,69,1,90,6,success,0
18998,60,housemaid,married,secondary,no,5,no,no,cellular,14,jan,1447,5,-1,0,unknown,1
18999,76,blue-collar,single,primary,no,230,yes,no,unknown,28,may,897,1,-1,0,unknown,1
19000,48,services,divorced,secondary,no,300,no,no,cellular,14,aug,933,4,-1,0,unknown,1
19001,21,blue-collar,married,primary,no,66498,yes,yes,cellular,15,may,409,1,361,3,failure,0
19002,72,retired,divorced,tertiary,no,438,no,no,cellular,23,feb,35,1,-1,0,unknown,0
19003,46,management,married,unknown,no,2466,no,no,telephone,1,apr,1393,3,325,1,failure,0
19004,36,admin.,divorced,secondary,no,0,yes,yes,unknown,16,may,1162,1,-1,0,unknown,1
19005,39,unemployed,single,tertiary,no,7,yes,no,unknown,20,nov,931,4,330,0,unknown,0
19006,32,entrepreneur,single,unknown,no,2378,no,no,unknown,17,nov,1132,2,-1,0,unknown,0
19007,25,management,married,tertiary,no,937,yes,yes,cellular,23,jul,1134,1,-1,0,unknown,1
19008,32,management,single,tertiary,no,3,yes,no,cellular,14,may,472,1,-1,0,unknown,0
19009,26,blue-collar,single,secondary,no,-93,yes,no,cellular,18,may,1408,2,-1,0,unknown,1
