,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
18983,37,blue-collar,married,primary,yes,178,yes,yes,unknown,9,jun,1658,1,-1,0,unknown,0
18984,49,technician,married,tertiary,no,206,no,no,cellular,20,oct,148,2,195,2,unknown,0
18985,47,admin.,married,secondary,no,3676,no,no,cellular,15,apr,833,2,342,1,other,0
18986,24,student,single,primary,no,474,no,yes,unknown,30,apr,551,1,-1,0,unknown,0
18987,60,student,married,tertiary,no,10861,no,no,telephone,9,nov,98,1,91,2,failure,0
18988,64,unemployed,divorced,secondary,no,588,no,no,cellular,11,jul,409,1,-1,0,unknown,0
18989,22,student,single,tertiary,no,691,no,no,cellular,27,nov,260,5,103,1,other,0
18990,38,services,divorced,unknown,no,6360,no,no,unknown,20,may,1409,5,-1,0,unknown,0
18991,42,technician,married,secondary,no,4945,yes,no,cellular,2,jul,311,2,-1,0,unknown,0
18992,62,self-employed,divorced,unknown,no,6,yes,no,cellular,13,apr,103,1,182,3,other,0
18993,46,unknown,single,unknown,no,677,no,no,unknown,13,oct,722,1,-1,0,unknown,1
18994,60,management,married,unknown,no,264,no,no,cellular,1,feb,265,1,-1,0,unknown,0
18995,53,technician,single,tertiary,no,185,yes,no,cellular,8,may,120,2,-1,12,unknown,0
18996,25,student,single,secondary,no,154,no,no,cellular,2,sep,86,1,183,3,other,0
18997,57,retired,married,primary,no,9367,no,no,cellular,11,feb,450,1,90,6,other,0
18998,78,housemaid,married,secondary,no,5,yes,no,cellular,14,aug,433,5,-1,0,unknown,1
18999,26,blue-collar,single,primary,no,230,yes,no,unknown,28,may,1025,1,-1,0,unknown,1
19000,48,services,married,secondary,no,300,no,no,cellular,14,aug,864,4,-1,0,unknown,1
19001,70,blue-collar,married,primary,no,-172,yes,yes,cellular,15,may,409,1,279,3,failure,0
19002,56,retired,divorced,secondary,no,438,no,no,cellular,23,feb,279,1,-1,0,unknown,0
19003,46,management,married,unknown,no,-3950,no,no,telephone,1,apr,216,3,370,1,failure,0
19004,36,admin.,divorced,secondary,no,0,yes,yes,unknown,16,may,1346,1,-1,0,unknown,1
19005,39,unemployed,single,tertiary,no,60474,yes,no,cellular,20,nov,931,4,-1,0,other,0
19006,62,services,single,unknown,no,2378,no,no,cellular,17,feb,1132,2,-1,0,unknown,0
19007,25,management,married,tertiary,no,937,yes,no,cellular,23,jul,1449,1,-1,0,unknown,1
19008,32,management,single,tertiary,no,3,yes,no,cellular,13,may,160,1,-1,0,unknown,0
19009,26,blue-collar,single,secondary,no,-93,yes,no,cellular,18,may,809,2,-1,0,unknown,0
19010,39,technician,divorced,secondary,no,385,no,no,cellular,13,oct,242,1,269,2,failure,0
19011,35,unknown,married,tertiary,no,1906,yes,no,cellular,16,apr,1009,1,148,5,other,1
19012,89,management,divorced,tertiary,no,584,yes,no,cellular,7,aug,269,3,-1,0,unknown,1
19013,25,admin.,single,secondary,no,507,yes,yes,cellular,15,may,229,1,367,3,failure,0
19014,50,entrepreneur,married,tertiary,no,53481,no,no,telephone,30,jul,78,4,-1,0,unknown,0
19015,29,blue-collar,married,secondary,no,7863,yes,no,cellular,14,may,537,1,-1,0,unknown,0
19016,45,blue-collar,single,primary,no,2958,yes,no,cellular,16,apr,580,1,587,2,failure,1
19017,39,admin.,divorced,secondary,no,2903,yes,yes,telephone,25,jul,3094,21,-1,0,unknown,1
19018,59,blue-collar,married,primary,no,3372,yes,no,cellular,7,jul,1393,1,-1,0,unknown,1
19019,36,management,married,tertiary,no,54661,no,no,cellular,1,sep,212,21,-1,0,unknown,0
19020,33,admin.,single,secondary,no,1779,yes,no,cellular,21,may,1057,2,-1,0,unknown,1
19021,34,management,married,tertiary,no,156,yes,no,cellular,12,may,1173,1,-1,0,unknown,1
19022,50,technician,divorced,unknown,no,2794,no,no,cellular,13,aug,73,2,-1,0,unknown,0
19023,43,management,single,tertiary,no,359,yes,no,telephone,12,mar,366,3,-1,0,unknown,1
19024,22,retired,married,secondary,no,396,yes,no,cellular,13,may,366,3,348,2,failure,0
19025,83,blue-collar,married,secondary,no,217,yes,no,cellular,15,may,561,1,-1,0,unknown,1
19026,53,admin.,divorced,secondary,no,1739,yes,no,unknown,15,may,1108,3,-1,0,unknown,1
19027,37,management,married,tertiary,no,2987,yes,no,cellular,13,may,216,18,394,10,success,0
19028,79,blue-collar,married,primary,no,106,yes,no,cellular,25,aug,167,1,392,13,failure,0
19029,38,unknown,single,tertiary,no,67850,no,no,cellular,11,sep,260,3,95,3,failure,0
19030,51,blue-collar,married,primary,no,603,yes,no,cellular,24,apr,853,2,-1,40,unknown,0
19031,35,technician,single,tertiary,no,670,no,no,telephone,13,apr,278,4,182,2,unknown,0
19032,39,admin.,married,secondary,no,150,no,yes,cellular,3,jun,296,4,-1,0,failure,0
19033,20,entrepreneur,married,tertiary,no,-508,yes,no,cellular,2,feb,282,1,-1,0,success,0
19034,58,retired,married,unknown,no,52658,yes,no,cellular,5,may,616,1,-1,0,unknown,1
19035,25,blue-collar,single,secondary,no,26,yes,yes,unknown,27,may,1347,2,-1,0,unknown,0
19036,27,services,married,primary,no,-413,no,yes,unknown,27,jun,422,6,-1,0,unknown,0
19037,22,student,married,secondary,no,107,no,no,cellular,13,apr,125,1,-1,0,unknown,0
19038,30,self-employed,single,secondary,no,1031,yes,no,unknown,20,oct,1078,1,-1,0,unknown,1
19039,46,retired,married,primary,no,42397,no,no,unknown,19,may,1139,2,-1,0,unknown,0
19040,28,admin.,married,secondary,no,330,no,no,cellular,2,jun,124,2,182,4,success,0
19041,92,retired,married,primary,no,420,no,no,cellular,19,mar,245,2,-1,0,unknown,1
19042,24,student,single,unknown,no,358,yes,no,cellular,14,jun,254,1,384,1,other,0
19043,40,blue-collar,married,secondary,no,-313,yes,no,unknown,3,jul,1223,5,-1,0,unknown,1
19044,44,technician,married,secondary,no,1139,yes,no,cellular,30,jan,1980,1,-1,0,unknown,1
19045,53,admin.,divorced,secondary,no,0,no,yes,cellular,6,aug,606,1,98,2,failure,0
19046,27,blue-collar,single,secondary,yes,-27,no,no,telephone,8,jun,498,2,-1,0,unknown,0
19047,28,admin.,single,secondary,no,69951,yes,yes,cellular,7,may,431,1,-1,0,unknown,0
19048,34,management,single,tertiary,no,11,yes,no,cellular,17,may,654,1,-1,0,unknown,1
19049,39,self-employed,married,tertiary,no,-3058,yes,yes,cellular,17,apr,332,3,-1,0,failure,0
19050,36,blue-collar,married,primary,no,2814,yes,no,unknown,27,may,1057,2,-1,0,unknown,0
19051,32,technician,single,secondary,no,1995,yes,no,cellular,20,apr,121,1,-1,20,unknown,0
19052,52,management,married,tertiary,no,1227,no,no,telephone,22,aug,1123,8,-1,0,unknown,0
19053,51,technician,married,secondary,no,-1944,yes,no,cellular,7,may,107,1,-1,0,unknown,0
19054,39,technician,divorced,secondary,no,0,yes,no,unknown,5,oct,203,1,-1,0,unknown,1
19055,31,management,married,tertiary,no,197,yes,no,cellular,2,may,1207,1,-1,0,unknown,1
19056,28,student,single,tertiary,no,5474,no,no,cellular,28,jul,486,2,-1,0,unknown,0
19057,41,blue-collar,single,secondary,yes,-386,no,yes,cellular,20,nov,373,1,-1,0,unknown,0
19058,69,management,single,tertiary,no,331,no,no,cellular,14,aug,857,2,-1,4,unknown,0
19059,80,blue-collar,married,secondary,no,378,yes,no,cellular,28,dec,155,1,-1,0,unknown,1
19060,27,management,single,secondary,no,924,yes,no,cellular,3,feb,1767,1,-1,0,success,1
19061,42,admin.,single,tertiary,no,168,yes,no,cellular,10,jul,1008,1,-1,0,unknown,1
19062,30,management,single,tertiary,no,49174,no,no,cellular,29,oct,215,3,80,5,failure,0
19063,56,retired,divorced,tertiary,no,1706,yes,yes,unknown,16,jun,741,4,-1,0,unknown,0
19064,42,management,single,tertiary,no,11891,no,no,unknown,6,apr,158,36,-1,0,unknown,0
19065,22,services,single,tertiary,no,0,no,no,cellular,23,sep,209,1,-1,0,unknown,0
19066,50,management,married,tertiary,no,469,yes,no,cellular,16,oct,170,1,183,1,other,0
19067,54,self-employed,married,primary,no,1785,no,no,unknown,17,oct,235,1,-1,0,unknown,0
19068,33,blue-collar,married,secondary,no,379,yes,yes,cellular,16,dec,263,2,-1,0,failure,0
19069,39,entrepreneur,married,primary,no,437,yes,no,unknown,27,aug,150,1,-1,18,unknown,0
19070,35,management,single,tertiary,no,1494,yes,no,cellular,6,nov,1973,1,169,2,success,0
19071,42,blue-collar,divorced,secondary,no,376,yes,no,unknown,8,may,1238,1,-1,0,unknown,1
19072,26,services,single,secondary,yes,-599,yes,yes,unknown,30,may,672,3,-1,0,success,1
19073,69,retired,married,primary,no,0,no,no,cellular,25,apr,184,2,126,2,other,0
19074,43,services,single,secondary,no,3403,yes,yes,cellular,12,nov,707,2,97,2,other,0
19075,30,technician,single,secondary,no,893,no,no,cellular,26,sep,988,3,-1,0,unknown,1
19076,35,management,married,secondary,no,1825,yes,no,cellular,2,jun,1044,1,-1,0,unknown,1
19077,53,retired,married,secondary,no,1712,no,no,cellular,11,feb,660,24,-1,0,unknown,0
19078,35,management,married,tertiary,no,80197,no,no,unknown,8,feb,469,2,185,2,failure,0
19079,31,entrepreneur,married,secondary,no,1302,yes,no,cellular,30,jul,846,3,-1,0,unknown,1
19080,35,blue-collar,married,secondary,no,5639,yes,no,unknown,12,nov,945,2,-1,0,unknown,0
19081,48,management,married,tertiary,no,1808,yes,no,cellular,26,feb,385,1,-1,19,unknown,0
19082,60,management,married,secondary,no,544,no,no,cellular,12,jun,95,7,357,2,success,0
19083,50,technician,married,secondary,no,2218,yes,no,cellular,17,aug,403,1,-1,22,unknown,0
19084,34,technician,single,secondary,no,1279,yes,no,cellular,22,jul,98,22,160,8,other,0
19085,38,technician,divorced,secondary,no,5115,yes,no,cellular,2,jun,318,1,95,7,failure,0
19086,32,technician,married,secondary,no,3322,yes,no,cellular,5,feb,1217,2,175,2,other,1
