,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
10847,49,admin.,married,secondary,no,10250,yes,no,telephone,1,oct,97,1,-1,0,unknown,0
10848,58,admin.,married,secondary,no,10250,yes,no,telephone,24,jan,97,1,-1,0,unknown,0
10849,47,student,married,tertiary,no,0,no,no,cellular,16,feb,261,2,-1,0,unknown,0
10850,47,entrepreneur,married,primary,no,0,no,no,cellular,16,feb,261,2,-1,0,unknown,0
10851,67,housemaid,divorced,tertiary,no,5275,no,no,cellular,13,aug,222,4,-1,0,other,0
10852,67,housemaid,single,secondary,no,5275,no,no,cellular,13,aug,376,4,-1,0,unknown,0
10853,33,blue-collar,single,tertiary,no,700,no,no,cellular,9,feb,126,1,390,17,success,0
10854,33,blue-collar,single,tertiary,no,700,no,no,cellular,9,feb,126,5,88,1,failure,0
10855,82,retired,married,primary,no,243,no,no,cellular,26,nov,97,1,180,2,success,0
10856,82,retired,married,primary,no,243,no,no,cellular,26,jul,48,1,180,2,success,0
10857,46,services,married,secondary,no,74,yes,no,unknown,15,may,1541,4,-1,0,unknown,0
10858,46,services,married,secondary,no,74,yes,no,unknown,15,may,1720,4,-1,0,unknown,0
10859,30,management,married,tertiary,no,4328,no,no,cellular,30,apr,9,3,189,11,other,0
10860,30,management,married,tertiary,no,4328,yes,no,cellular,30,apr,262,6,189,11,other,0
10861,59,management,divorced,tertiary,no,2885,no,no,cellular,10,feb,314,2,156,4,failure,0
10862,34,management,divorced,tertiary,no,19827,no,yes,cellular,10,feb,314,2,156,4,other,0
10863,92,management,single,tertiary,yes,104,yes,no,cellular,6,may,606,3,-1,0,unknown,0
10864,38,management,single,primary,no,104,yes,no,cellular,6,may,112,3,-1,0,unknown,0
10865,55,admin.,married,secondary,no,6937,yes,no,cellular,1,jun,201,1,-1,0,unknown,0
10866,55,admin.,divorced,secondary,no,8304,no,no,cellular,1,jun,201,1,-1,0,unknown,0
10867,31,management,single,secondary,no,202,yes,no,telephone,8,jul,481,1,62,1,failure,0
10868,31,management,single,secondary,no,202,yes,no,telephone,8,jul,655,1,62,1,failure,0
10869,35,blue-collar,single,unknown,yes,484,yes,no,cellular,8,jul,344,1,87,3,failure,0
10870,35,blue-collar,single,unknown,no,484,yes,no,cellular,6,jul,344,1,87,3,failure,0
