,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
12655,23,services,single,tertiary,no,279,yes,no,cellular,18,may,237,1,370,1,failure,0
12656,23,services,single,secondary,no,279,yes,no,cellular,18,may,249,1,370,1,failure,0
12657,31,blue-collar,single,primary,no,3,no,yes,telephone,25,jul,1109,3,-1,0,unknown,1
12658,31,blue-collar,married,primary,no,3,yes,yes,telephone,25,jul,1545,3,-1,0,unknown,1
12659,52,technician,married,tertiary,no,1416,yes,no,cellular,14,jul,996,3,-1,0,unknown,1
12660,52,technician,married,tertiary,no,1416,yes,no,cellular,14,jul,1321,3,-1,0,unknown,1
12661,48,technician,married,secondary,no,522,yes,no,cellular,19,may,1492,1,-1,0,unknown,1
12662,48,technician,married,secondary,no,63345,yes,no,unknown,19,may,1391,1,-1,0,unknown,1
12663,50,management,divorced,tertiary,no,810,no,no,cellular,15,feb,91,1,103,3,success,0
12664,50,management,divorced,tertiary,yes,810,no,no,cellular,15,jul,91,1,103,3,success,0
12665,79,retired,married,secondary,no,8304,no,no,cellular,9,dec,518,2,275,9,failure,0
12666,79,retired,married,secondary,no,20100,no,no,cellular,9,dec,456,2,275,9,failure,0
12667,35,entrepreneur,single,secondary,no,31415,yes,no,cellular,22,jul,560,2,-1,0,unknown,0
12668,35,admin.,single,secondary,no,507,yes,no,cellular,3,jul,560,2,-1,0,unknown,0
12669,61,management,married,tertiary,no,0,no,no,cellular,16,oct,136,23,-1,22,unknown,0
12670,61,management,married,primary,no,0,no,no,cellular,16,oct,916,2,-1,0,unknown,0
12671,64,retired,married,primary,yes,440,yes,no,cellular,6,feb,495,1,-1,0,unknown,0
12672,64,retired,married,primary,no,50990,no,yes,cellular,6,feb,495,1,-1,0,unknown,0
12673,55,management,married,secondary,no,2693,no,no,telephone,22,sep,182,1,184,7,unknown,0
12674,55,management,married,secondary,no,2693,no,no,cellular,22,sep,182,1,8,7,success,0
12675,57,housemaid,married,primary,no,2785,no,no,cellular,11,aug,480,4,-1,0,unknown,0
12676,57,housemaid,married,primary,no,2785,no,no,telephone,19,aug,610,4,-1,0,unknown,0
12677,26,blue-collar,single,secondary,no,26,yes,yes,unknown,15,may,899,1,127,0,unknown,0
12678,26,blue-collar,single,secondary,no,26,no,yes,cellular,15,may,609,1,-1,0,unknown,0
12679,30,admin.,single,primary,no,8087,no,no,cellular,9,feb,123,1,-1,0,unknown,0
12680,30,admin.,single,primary,no,270,no,no,cellular,9,sep,123,1,-1,0,unknown,0
12681,60,retired,divorced,tertiary,no,979,no,no,cellular,15,may,295,3,347,1,failure,0
12682,60,retired,divorced,tertiary,no,979,no,no,cellular,15,jan,1290,3,347,1,failure,0
12683,35,blue-collar,married,secondary,no,5639,yes,no,cellular,20,nov,409,2,-1,0,unknown,0
12684,35,blue-collar,married,secondary,no,5639,no,no,cellular,20,nov,945,2,417,0,unknown,0
12685,34,admin.,married,tertiary,no,69,no,yes,cellular,4,aug,27,3,1,6,unknown,0
12686,34,admin.,married,tertiary,no,69,no,yes,cellular,4,aug,120,3,230,6,success,0
