,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
37967,24,student,single,unknown,no,58403,yes,no,unknown,28,may,1336,1,-1,0,unknown,1
37968,24,student,single,unknown,no,3298,yes,no,unknown,28,may,1263,1,-1,0,unknown,1
37969,30,services,married,secondary,no,253,no,no,cellular,5,may,1319,2,-1,0,unknown,1
37970,30,services,married,secondary,no,253,yes,no,cellular,5,may,1407,2,178,0,unknown,1
37971,40,blue-collar,divorced,secondary,no,178,yes,no,cellular,15,may,976,1,-1,2,unknown,1
37972,40,blue-collar,divorced,secondary,no,178,yes,no,cellular,15,may,1432,1,-1,0,unknown,1
37973,58,management,married,primary,no,1227,no,no,cellular,8,sep,400,2,95,1,failure,0
37974,44,management,married,tertiary,no,1227,no,no,cellular,8,sep,20,2,95,1,success,0
37975,31,technician,married,secondary,no,0,yes,no,cellular,30,jul,1083,3,-1,0,unknown,1
37976,18,technician,married,secondary,no,0,yes,no,cellular,30,jul,809,3,-1,0,unknown,1
37977,72,retired,single,primary,no,2304,no,no,telephone,5,may,510,17,-1,0,unknown,0
37978,23,retired,married,primary,no,2304,no,no,telephone,5,may,510,4,-1,21,unknown,0
37979,33,management,married,tertiary,no,2044,yes,no,cellular,15,may,1571,3,177,1,failure,1
37980,33,housemaid,married,tertiary,no,2044,yes,no,cellular,15,may,846,3,177,1,failure,1
37981,32,management,single,tertiary,no,574,yes,no,cellular,20,dec,171,1,127,2,success,1
37982,32,management,single,tertiary,no,574,yes,no,cellular,20,mar,380,1,127,2,failure,1
37983,24,blue-collar,married,secondary,no,30494,yes,no,cellular,29,apr,507,3,349,1,other,0
37984,35,blue-collar,married,secondary,no,74859,yes,no,cellular,29,apr,207,3,349,1,other,0
37985,35,technician,single,secondary,no,1708,yes,no,unknown,13,jun,1193,3,-1,0,unknown,1
37986,35,technician,single,secondary,no,1708,yes,no,unknown,2,may,1380,3,-1,0,unknown,1
37987,60,housemaid,married,primary,no,0,no,yes,unknown,18,jun,975,1,-1,0,unknown,1
37988,60,housemaid,married,primary,no,0,no,yes,unknown,18,jun,840,1,-1,0,unknown,1
37989,54,management,married,tertiary,no,8295,no,no,cellular,2,oct,1665,2,119,1,unknown,0
37990,64,management,married,tertiary,no,8295,no,no,cellular,2,oct,849,2,119,1,failure,0
37991,27,services,single,secondary,no,118,yes,yes,unknown,1,may,2653,1,-1,0,unknown,1
37992,27,services,single,secondary,no,118,yes,yes,cellular,12,may,663,1,-1,0,unknown,1
37993,55,technician,married,secondary,no,2001,yes,no,unknown,27,oct,95,4,-1,0,unknown,1
37994,52,technician,married,secondary,no,2001,yes,no,telephone,27,may,1461,4,-1,0,unknown,1
37995,49,entrepreneur,divorced,unknown,yes,-701,yes,no,cellular,30,jul,210,2,-1,0,unknown,0
37996,49,entrepreneur,divorced,unknown,yes,-701,yes,no,cellular,30,jul,270,2,-1,0,unknown,0
37997,30,technician,married,secondary,no,2371,yes,yes,cellular,25,jul,1623,5,-1,0,unknown,1
37998,30,technician,married,secondary,no,2371,yes,yes,cellular,25,jul,863,5,-1,0,unknown,0
37999,53,management,married,unknown,no,2240,yes,no,cellular,2,jun,163,2,385,1,unknown,0
38000,53,management,married,unknown,no,2240,yes,no,cellular,2,jun,80,2,385,1,success,0
38001,36,services,single,secondary,no,2409,yes,yes,telephone,11,sep,338,2,-1,0,unknown,1
38002,36,services,single,secondary,no,2409,yes,yes,cellular,11,may,790,2,-1,0,unknown,1
38003,63,technician,married,secondary,no,61712,no,no,cellular,25,feb,57,1,388,1,success,0
38004,63,technician,married,secondary,no,973,no,no,cellular,25,feb,41,1,388,1,success,0
38005,35,technician,married,tertiary,no,0,yes,yes,cellular,26,apr,1098,3,363,2,failure,1
38006,35,services,married,tertiary,no,0,yes,yes,cellular,26,apr,1127,3,363,2,failure,1
38007,53,retired,married,unknown,no,6095,yes,yes,cellular,14,may,1006,5,-1,0,unknown,1
38008,53,retired,married,secondary,no,6095,yes,yes,cellular,14,may,1380,5,-1,0,unknown,1
38009,41,management,single,tertiary,no,8953,yes,no,cellular,21,jul,1134,5,-1,0,unknown,0
38010,41,management,single,tertiary,no,1253,yes,no,cellular,21,jul,677,5,-1,0,unknown,0
38011,55,unknown,divorced,tertiary,no,2037,no,no,cellular,2,may,209,2,273,1,failure,0
38012,55,management,divorced,tertiary,no,2037,no,no,unknown,2,jan,209,2,273,1,failure,0
38013,22,student,single,secondary,no,64,no,no,cellular,4,jun,1462,1,-1,0,other,1
38014,22,student,single,secondary,no,64,no,no,cellular,4,oct,112,1,-1,0,success,1
38015,33,blue-collar,married,primary,no,-195,yes,no,telephone,20,sep,1152,1,-1,0,unknown,1
38016,33,blue-collar,married,primary,no,-195,yes,no,unknown,20,sep,1735,1,-1,0,unknown,1
38017,35,blue-collar,married,primary,no,102,yes,no,unknown,20,may,37,1,-1,0,unknown,0
38018,22,blue-collar,married,primary,no,102,yes,no,unknown,20,may,1334,36,-1,0,unknown,0
38019,36,technician,single,secondary,no,23,no,no,cellular,18,may,852,2,333,2,failure,1
38020,36,technician,single,secondary,no,23,yes,no,cellular,18,may,384,2,478,2,failure,1
38021,51,management,divorced,secondary,no,292,no,no,cellular,26,aug,1204,9,-1,0,unknown,1
38022,51,management,divorced,secondary,no,292,no,no,cellular,26,oct,146,29,-1,0,unknown,1
38023,51,blue-collar,married,primary,no,354,yes,no,cellular,14,may,908,2,344,1,other,1
38024,51,blue-collar,married,primary,no,354,yes,no,cellular,14,may,1008,2,344,1,other,1
38025,57,unknown,married,unknown,no,106,no,no,cellular,20,may,836,4,-1,0,unknown,1
38026,35,unknown,married,unknown,no,106,no,no,cellular,12,may,836,4,-1,0,unknown,0
38027,34,self-employed,divorced,secondary,no,296,no,no,cellular,27,aug,609,13,-1,0,failure,0
38028,48,self-employed,single,secondary,no,296,yes,no,cellular,27,aug,609,13,-1,0,unknown,0
38029,35,services,married,secondary,no,30539,no,yes,cellular,16,jul,31,2,407,3,success,0
38030,35,services,married,secondary,no,2918,no,yes,cellular,16,jul,101,2,407,3,success,0
38031,42,services,married,secondary,no,146,yes,yes,telephone,15,may,1126,4,346,1,failure,0
38032,42,services,married,secondary,no,146,no,yes,cellular,15,dec,670,4,346,1,failure,0
38033,29,technician,married,secondary,no,765,yes,no,cellular,14,apr,850,2,-1,0,unknown,0
38034,32,technician,married,secondary,no,765,yes,yes,cellular,14,apr,86,2,-1,8,unknown,0
38035,46,services,married,primary,no,437,no,no,cellular,13,sep,546,3,-1,0,unknown,0
38036,46,services,married,primary,no,437,yes,no,telephone,13,may,546,3,-1,4,unknown,0
38037,33,technician,single,secondary,no,0,yes,yes,cellular,9,feb,1063,2,12,4,other,0
38038,33,technician,single,secondary,no,0,yes,yes,cellular,3,feb,2330,2,12,4,other,1
38039,48,management,divorced,tertiary,no,2960,no,no,unknown,5,jun,1373,1,-1,0,unknown,1
38040,48,management,married,tertiary,no,2960,no,no,cellular,5,jun,408,1,-1,0,unknown,1
38041,30,management,single,tertiary,no,29,yes,no,cellular,12,may,646,2,-1,0,unknown,1
38042,30,management,single,tertiary,no,29,yes,no,cellular,12,may,1377,1,-1,0,unknown,1
38043,41,services,married,secondary,no,6618,yes,no,unknown,29,oct,534,1,-1,0,unknown,1
38044,41,services,married,secondary,no,6618,yes,no,unknown,29,oct,104,1,-1,0,unknown,1
38045,29,unemployed,single,secondary,no,1055,no,yes,cellular,23,sep,427,1,603,12,failure,0
38046,69,unemployed,single,secondary,no,5914,no,no,cellular,23,sep,427,1,603,1,failure,0
38047,46,entrepreneur,divorced,secondary,no,2087,no,no,telephone,20,nov,768,3,-1,0,unknown,0
38048,46,self-employed,divorced,secondary,no,2087,no,no,telephone,20,nov,768,3,-1,0,unknown,0
38049,26,management,single,tertiary,no,9483,no,no,cellular,23,feb,176,22,-1,0,unknown,1
38050,26,management,single,tertiary,no,27182,no,no,cellular,22,feb,176,1,-1,0,unknown,0
38051,55,management,married,tertiary,yes,-375,no,no,telephone,30,jul,814,2,-1,0,unknown,0
38052,55,management,married,tertiary,no,-375,no,no,unknown,18,jul,814,2,-1,0,unknown,0
38053,41,blue-collar,married,secondary,no,440,yes,no,cellular,5,nov,523,1,334,2,success,1
38054,41,blue-collar,married,secondary,yes,440,yes,no,cellular,5,may,828,1,334,2,failure,1
38055,38,technician,married,secondary,no,0,no,no,cellular,26,aug,1082,4,-1,0,unknown,1
38056,38,technician,married,secondary,no,0,no,no,cellular,26,aug,1342,4,-1,0,unknown,1
38057,30,technician,married,secondary,no,-280,yes,no,cellular,25,jul,1692,2,-1,0,unknown,1
38058,30,technician,divorced,secondary,no,-280,yes,no,cellular,25,jul,1871,2,-1,0,unknown,1
38059,35,management,single,tertiary,no,561,yes,no,cellular,12,may,1045,3,-1,0,unknown,1
38060,35,management,single,tertiary,no,561,no,no,unknown,12,apr,405,3,-1,0,unknown,1
38061,34,services,married,tertiary,no,1337,no,no,cellular,12,aug,255,2,104,1,other,0
38062,34,services,divorced,secondary,no,1337,no,no,cellular,12,aug,255,2,104,1,failure,0
38063,44,admin.,married,tertiary,no,1588,no,no,telephone,3,jun,892,15,-1,0,unknown,1
38064,44,admin.,married,tertiary,no,1588,yes,no,telephone,3,jun,1473,15,-1,0,failure,1
38065,46,technician,married,unknown,no,312,no,no,cellular,27,aug,908,4,-1,0,unknown,1
38066,46,technician,divorced,unknown,no,312,no,no,cellular,27,aug,716,4,-1,0,unknown,1
38067,37,admin.,married,secondary,no,27050,yes,no,cellular,2,jun,107,1,-1,0,unknown,0
38068,37,admin.,married,secondary,no,0,yes,no,cellular,2,jun,107,1,192,0,unknown,0
38069,30,services,single,secondary,no,419,yes,no,cellular,12,may,780,3,117,0,unknown,1
38070,30,services,single,secondary,no,419,yes,no,cellular,12,may,647,3,-1,0,unknown,1
38071,42,technician,married,secondary,yes,-197,yes,no,cellular,6,aug,737,7,-1,0,unknown,1
38072,42,technician,married,secondary,yes,-197,yes,no,cellular,6,aug,1123,7,-1,0,other,0
38073,53,technician,married,primary,no,6181,no,no,cellular,15,jul,79,2,209,3,other,0
38074,53,technician,married,primary,no,6181,no,no,cellular,14,jul,169,2,209,3,other,0
38075,33,blue-collar,single,secondary,no,687,yes,no,unknown,19,may,765,1,-1,0,unknown,1
38076,40,blue-collar,single,secondary,no,687,yes,no,unknown,9,may,1727,1,-1,0,unknown,1
38077,44,unemployed,single,primary,yes,-4,no,yes,cellular,30,jul,145,12,-1,0,unknown,0
38078,44,student,single,primary,yes,-4,no,yes,unknown,30,jul,788,2,-1,0,unknown,0
38079,34,technician,single,secondary,no,1091,yes,no,unknown,21,may,835,2,-1,0,unknown,1
38080,34,technician,single,secondary,no,1091,yes,no,unknown,21,may,1206,2,-1,11,unknown,1
38081,55,admin.,married,primary,no,0,yes,no,cellular,19,aug,1677,4,-1,0,unknown,1
38082,55,admin.,married,primary,no,0,yes,no,cellular,19,aug,900,4,-1,2,unknown,1
38083,41,admin.,married,tertiary,yes,1287,no,no,cellular,16,jun,286,1,-1,0,unknown,1
38084,71,admin.,married,tertiary,no,1287,no,no,telephone,16,jun,286,1,-1,0,unknown,1
38085,64,admin.,married,secondary,no,4012,no,yes,cellular,28,jan,1290,1,265,4,failure,1
38086,33,admin.,married,secondary,no,4012,no,yes,cellular,28,jan,1352,1,265,4,success,1
38087,41,management,married,tertiary,no,1391,no,no,telephone,5,nov,537,1,-1,0,unknown,1
38088,41,management,married,tertiary,no,1391,no,no,cellular,5,aug,1230,1,-1,0,unknown,1
38089,33,blue-collar,married,primary,no,71524,yes,yes,cellular,2,jul,1290,4,-1,0,unknown,0
38090,33,blue-collar,married,primary,no,-191,yes,yes,cellular,9,jul,553,4,-1,0,unknown,0
38091,38,technician,divorced,secondary,no,1803,no,yes,cellular,17,jul,722,1,-1,55,unknown,1
38092,38,technician,single,secondary,no,1803,no,yes,cellular,17,jul,1160,1,-1,0,unknown,1
38093,54,technician,single,tertiary,no,118,no,no,cellular,5,apr,62,1,-1,0,unknown,0
38094,54,technician,single,tertiary,no,118,no,no,cellular,5,apr,75,1,-1,0,unknown,0
38095,65,unemployed,married,secondary,no,3195,no,yes,telephone,2,mar,378,1,-1,0,unknown,0
38096,65,unemployed,married,secondary,no,3195,no,no,telephone,2,mar,20,1,338,0,unknown,0
38097,30,technician,single,tertiary,no,849,no,no,cellular,28,aug,1975,4,-1,0,unknown,1
38098,30,technician,single,tertiary,no,849,no,no,cellular,28,aug,951,4,-1,0,unknown,1
38099,40,unknown,single,tertiary,no,7968,no,no,cellular,2,mar,263,2,180,2,other,0
38100,40,unemployed,single,tertiary,no,7968,no,no,cellular,2,mar,263,2,180,40,other,0
38101,57,technician,divorced,tertiary,no,41667,no,no,telephone,4,jun,166,2,-1,0,unknown,0
38102,57,technician,divorced,tertiary,no,126,no,no,telephone,4,oct,166,2,-1,0,unknown,0
38103,30,technician,single,secondary,no,1352,yes,no,cellular,13,may,696,4,-1,0,unknown,1
38104,30,technician,divorced,secondary,no,1352,yes,no,cellular,13,may,974,4,-1,0,unknown,1
38105,57,admin.,single,secondary,no,2223,no,yes,cellular,12,aug,375,1,-1,0,unknown,0
38106,57,admin.,divorced,secondary,no,2223,no,no,cellular,12,aug,431,1,-1,0,unknown,0
38107,33,admin.,single,secondary,no,315,yes,yes,unknown,14,may,260,3,-1,0,unknown,0
38108,33,admin.,married,secondary,no,315,yes,yes,telephone,14,may,888,3,-1,0,unknown,0
38109,35,blue-collar,single,unknown,no,484,no,yes,cellular,8,oct,344,1,87,3,failure,0
38110,35,blue-collar,single,unknown,no,484,no,yes,cellular,8,jul,344,1,136,3,failure,0
38111,45,services,married,secondary,no,191,no,yes,unknown,6,jun,1600,2,-1,0,unknown,0
38112,45,services,married,secondary,no,191,no,yes,unknown,6,jun,1491,2,-1,0,unknown,0
38113,29,technician,single,secondary,no,1599,yes,no,cellular,8,may,1114,1,-1,0,unknown,1
