,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
25311,37,blue-collar,married,primary,no,178,yes,yes,unknown,9,apr,1484,1,-1,0,unknown,1
25312,37,blue-collar,married,primary,no,178,yes,yes,unknown,9,jun,2129,1,-1,0,unknown,1
25313,39,technician,married,tertiary,no,206,no,no,cellular,20,oct,148,17,195,2,unknown,0
25314,39,technician,married,tertiary,no,206,yes,no,cellular,20,oct,148,2,195,21,success,0
25315,47,admin.,married,secondary,no,3676,no,no,cellular,18,nov,415,2,342,1,other,0
25316,47,admin.,married,secondary,no,3676,no,yes,cellular,6,jul,415,2,342,1,other,0
25317,24,entrepreneur,single,primary,no,474,no,no,cellular,30,jul,551,1,-1,0,unknown,0
25318,58,student,single,primary,no,474,yes,no,cellular,30,apr,551,1,-1,0,unknown,0
25319,25,self-employed,married,tertiary,no,10861,no,no,cellular,9,nov,98,1,91,2,failure,0
25320,60,self-employed,married,unknown,no,10861,yes,no,cellular,9,nov,98,1,91,2,failure,0
25321,64,student,divorced,secondary,no,588,no,no,unknown,8,mar,409,1,-1,0,unknown,0
25322,64,unemployed,divorced,secondary,no,588,no,no,cellular,8,mar,79,1,-1,0,unknown,0
25323,22,student,single,tertiary,no,691,no,no,unknown,30,nov,63,5,103,1,success,0
25324,83,student,single,tertiary,no,691,no,no,cellular,30,nov,260,5,103,1,other,0
25325,38,services,divorced,unknown,no,6360,no,no,unknown,20,jun,329,2,-1,0,unknown,0
25326,38,services,divorced,unknown,no,6360,no,no,unknown,20,jun,167,2,-1,0,unknown,0
25327,42,technician,married,secondary,no,4945,yes,no,cellular,18,mar,311,2,-1,2,unknown,0
25328,42,technician,married,secondary,no,4945,yes,no,cellular,2,mar,311,21,-1,2,unknown,0
25329,31,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,feb,103,1,182,3,success,0
25330,67,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,apr,103,1,182,3,failure,0
25331,46,unknown,single,unknown,no,677,no,no,unknown,13,mar,722,1,-1,0,unknown,1
25332,46,unknown,married,unknown,no,677,no,no,telephone,13,nov,1196,1,-1,0,unknown,1
25333,60,management,married,primary,no,264,no,no,telephone,1,feb,265,1,-1,0,unknown,0
25334,60,management,married,unknown,no,264,yes,no,telephone,1,feb,265,1,-1,0,failure,0
25335,85,technician,single,tertiary,no,185,no,no,cellular,8,may,1448,2,-1,0,unknown,0
25336,53,technician,single,tertiary,no,185,yes,no,cellular,8,may,445,2,-1,0,unknown,0
25337,25,student,single,secondary,no,154,no,no,unknown,2,sep,382,9,183,3,success,0
25338,25,student,single,secondary,no,154,no,no,telephone,2,sep,382,1,183,3,failure,0
25339,57,retired,married,primary,no,9367,no,no,cellular,11,feb,25,1,90,6,success,0
25340,57,retired,married,primary,no,9367,no,no,cellular,11,sep,981,1,90,6,other,0
25341,60,management,married,secondary,no,5,no,no,cellular,14,aug,1190,5,-1,0,unknown,1
25342,60,housemaid,married,secondary,no,5,yes,no,cellular,14,aug,871,5,-1,0,unknown,1
25343,26,blue-collar,single,primary,no,230,yes,no,unknown,28,may,884,1,-1,0,unknown,1
25344,26,blue-collar,single,primary,no,230,yes,no,unknown,28,may,931,1,-1,0,unknown,1
25345,48,services,married,secondary,no,300,no,no,cellular,14,aug,1126,4,-1,0,unknown,1
25346,48,services,married,secondary,no,300,yes,no,cellular,14,aug,895,4,-1,0,unknown,1
25347,21,blue-collar,married,primary,no,30035,yes,yes,cellular,15,apr,409,1,361,3,failure,0
25348,21,blue-collar,married,primary,no,-172,yes,yes,cellular,15,may,151,1,152,3,failure,0
25349,72,retired,divorced,tertiary,no,438,no,yes,cellular,23,feb,279,1,-1,13,unknown,0
25350,72,unknown,divorced,tertiary,no,438,no,no,cellular,23,feb,279,15,-1,0,unknown,0
25351,46,management,married,unknown,no,2466,no,yes,telephone,1,jun,216,3,370,1,failure,0
25352,46,management,married,unknown,no,14004,yes,no,telephone,1,apr,216,3,370,1,failure,0
25353,36,admin.,single,secondary,no,0,yes,yes,unknown,26,may,2029,1,-1,0,unknown,0
25354,36,admin.,single,secondary,no,0,yes,no,unknown,16,may,1344,1,-1,0,unknown,1
25355,39,unemployed,single,tertiary,no,7,yes,yes,unknown,20,nov,931,4,-1,0,unknown,0
25356,39,unemployed,single,secondary,no,7,yes,no,unknown,20,nov,931,4,-1,0,unknown,0
25357,32,services,single,unknown,no,30741,yes,no,cellular,17,nov,1132,2,-1,0,unknown,0
25358,70,services,single,unknown,no,2378,no,no,telephone,17,nov,1132,2,-1,0,unknown,0
25359,25,management,married,tertiary,no,937,yes,yes,cellular,23,jul,1407,1,-1,0,unknown,1
25360,25,management,married,tertiary,no,937,no,no,cellular,23,jul,1257,1,-1,0,unknown,1
25361,32,management,single,tertiary,no,3,yes,no,unknown,13,may,568,1,-1,11,unknown,0
25362,32,management,single,tertiary,no,3,yes,no,cellular,13,may,214,1,191,0,unknown,0
25363,26,blue-collar,single,secondary,no,-93,yes,no,cellular,18,may,599,2,340,0,success,1
25364,26,blue-collar,single,secondary,no,-93,yes,no,cellular,18,oct,1393,2,-1,0,unknown,1
25365,39,technician,divorced,secondary,no,385,no,no,telephone,13,oct,242,1,353,2,failure,0
25366,39,technician,divorced,secondary,no,385,no,no,cellular,6,oct,242,30,48,2,failure,0
25367,35,management,married,tertiary,no,1906,yes,no,cellular,16,apr,1346,1,148,5,other,1
25368,37,management,married,tertiary,no,1906,yes,no,cellular,16,apr,1332,1,148,5,other,1
25369,95,management,married,tertiary,no,584,yes,no,cellular,7,aug,761,3,-1,0,unknown,1
25370,33,management,married,tertiary,no,584,yes,no,cellular,7,aug,269,3,-1,55,success,1
25371,25,admin.,single,secondary,no,507,yes,no,cellular,15,may,161,1,367,3,failure,0
25372,25,admin.,single,secondary,no,507,yes,no,cellular,15,may,112,1,367,3,failure,0
25373,50,entrepreneur,married,tertiary,no,230,no,no,telephone,30,jul,155,4,-1,0,unknown,0
25374,50,blue-collar,married,primary,no,230,no,no,telephone,30,jul,1089,4,-1,0,unknown,0
25375,29,blue-collar,married,secondary,no,7863,yes,no,telephone,14,may,56,1,-1,0,unknown,0
25376,29,blue-collar,married,secondary,no,7863,yes,no,cellular,14,may,81,1,-1,0,success,0
25377,78,blue-collar,married,primary,no,2958,no,no,cellular,16,apr,580,1,317,2,failure,1
25378,45,blue-collar,married,primary,no,4170,yes,no,cellular,16,apr,580,1,530,2,failure,1
25379,39,admin.,divorced,secondary,no,2903,yes,yes,telephone,25,jul,1036,20,-1,0,unknown,1
25380,39,admin.,divorced,secondary,no,2903,yes,yes,telephone,25,oct,259,13,-1,0,unknown,1
25381,59,blue-collar,married,primary,no,3372,no,no,cellular,7,jul,891,1,-1,0,failure,0
25382,59,blue-collar,married,primary,no,3372,no,no,cellular,7,apr,1218,1,-1,0,unknown,1
25383,86,management,married,tertiary,no,1113,no,no,cellular,1,sep,415,1,-1,0,unknown,0
25384,83,admin.,married,tertiary,no,1113,no,no,cellular,1,sep,212,1,-1,0,unknown,0
25385,43,admin.,single,secondary,no,1779,yes,no,unknown,21,may,1051,2,-1,0,unknown,1
25386,33,admin.,single,secondary,no,1779,yes,no,unknown,21,may,1484,2,-1,0,unknown,1
25387,34,management,married,tertiary,no,156,yes,no,cellular,12,may,1161,1,-1,0,unknown,1
25388,92,management,married,tertiary,no,156,yes,no,cellular,12,may,1597,1,-1,0,unknown,1
25389,50,technician,divorced,unknown,no,2794,no,no,cellular,12,aug,394,2,-1,0,unknown,0
25390,50,technician,divorced,unknown,no,2794,no,no,cellular,12,jul,141,2,-1,0,unknown,0
25391,43,management,single,tertiary,no,359,no,no,telephone,12,may,899,3,-1,0,success,1
25392,43,management,single,tertiary,no,359,yes,no,telephone,12,may,899,3,235,0,success,1
25393,30,admin.,married,secondary,no,396,yes,no,cellular,13,may,261,3,348,2,failure,0
25394,30,student,married,secondary,yes,396,yes,no,cellular,13,may,366,3,348,2,failure,0
25395,33,blue-collar,married,secondary,no,217,yes,no,unknown,15,may,1776,1,-1,0,unknown,1
25396,33,blue-collar,married,secondary,no,65414,yes,no,unknown,15,may,1226,1,-1,0,unknown,0
25397,53,admin.,married,secondary,no,1739,yes,no,cellular,15,may,868,3,-1,0,unknown,1
25398,66,admin.,married,secondary,no,1739,yes,no,unknown,15,may,929,3,-1,0,unknown,1
25399,37,management,married,tertiary,no,2987,no,no,cellular,13,may,216,1,358,10,success,0
25400,29,management,married,tertiary,no,2987,yes,no,cellular,13,may,216,23,87,10,success,0
25401,37,blue-collar,married,primary,no,106,yes,no,cellular,25,dec,511,36,392,13,failure,0
25402,37,blue-collar,married,primary,no,106,yes,yes,cellular,25,apr,511,1,392,13,failure,0
25403,38,unknown,single,tertiary,no,0,no,no,unknown,11,sep,260,3,95,3,failure,0
25404,38,unknown,single,tertiary,no,43054,no,no,cellular,11,sep,260,3,95,3,unknown,0
