,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
12655,23,services,single,secondary,no,279,yes,no,cellular,18,may,355,1,370,1,failure,0
12656,23,services,single,secondary,no,279,yes,no,cellular,28,may,355,1,370,1,failure,0
12657,31,blue-collar,single,primary,no,3,no,yes,telephone,25,jul,1196,3,-1,0,unknown,0
12658,31,blue-collar,married,primary,no,3,no,yes,telephone,25,jul,1628,3,421,0,unknown,1
12659,52,technician,married,tertiary,no,1416,yes,no,cellular,14,jul,1094,25,-1,0,unknown,1
12660,52,technician,married,tertiary,no,1416,yes,no,telephone,14,jul,1677,3,-1,0,unknown,1
12661,48,technician,married,secondary,no,522,yes,no,cellular,19,may,1001,1,-1,0,unknown,1
12662,48,technician,married,secondary,no,522,yes,no,cellular,19,may,868,1,-1,0,unknown,1
12663,50,management,divorced,tertiary,no,810,no,no,cellular,15,may,91,1,103,9,success,0
12664,50,management,divorced,tertiary,yes,810,no,no,unknown,15,sep,91,1,103,3,success,0
12665,79,retired,married,secondary,no,8304,no,no,cellular,9,dec,456,5,275,9,failure,0
12666,79,retired,married,secondary,no,8304,no,no,cellular,9,dec,456,10,275,9,failure,0
12667,35,retired,single,secondary,no,507,yes,no,cellular,22,jul,560,2,-1,17,unknown,0
12668,35,admin.,single,secondary,no,507,yes,no,cellular,22,jul,491,2,-1,0,unknown,0
12669,61,housemaid,married,tertiary,no,0,no,no,cellular,16,oct,136,2,-1,0,unknown,0
12670,61,management,married,tertiary,no,0,no,no,cellular,16,jul,136,2,130,0,unknown,0
12671,64,retired,married,primary,no,440,no,no,cellular,6,feb,204,1,-1,0,unknown,0
12672,64,retired,divorced,primary,no,70258,no,no,cellular,6,feb,495,1,-1,0,unknown,0
12673,55,management,married,secondary,no,2693,no,no,cellular,30,sep,182,1,184,7,failure,0
12674,55,management,married,secondary,no,70420,no,no,cellular,22,sep,182,1,184,7,unknown,0
12675,57,housemaid,single,primary,no,-1823,no,no,cellular,11,aug,610,4,-1,0,unknown,0
12676,57,housemaid,married,primary,no,2785,yes,no,cellular,11,aug,610,17,-1,0,unknown,0
12677,26,blue-collar,single,secondary,no,26,yes,yes,cellular,15,may,311,1,-1,0,other,0
12678,26,blue-collar,single,secondary,no,26,yes,yes,cellular,15,aug,571,1,-1,0,unknown,0
12679,30,admin.,single,secondary,yes,270,no,no,cellular,9,apr,123,1,-1,0,unknown,0
12680,30,admin.,single,secondary,no,4935,no,no,cellular,9,feb,123,1,-1,0,failure,0
12681,60,retired,divorced,tertiary,no,979,yes,yes,cellular,15,jan,295,3,28,1,failure,0
12682,60,retired,divorced,tertiary,no,979,yes,no,cellular,15,nov,295,3,347,1,unknown,0
12683,35,blue-collar,married,secondary,no,5639,yes,no,cellular,20,nov,772,2,-1,0,unknown,0
12684,35,blue-collar,married,secondary,no,5639,yes,no,cellular,20,nov,269,2,-1,1,unknown,0
12685,34,admin.,married,tertiary,no,69,no,yes,cellular,4,aug,120,3,269,6,success,0
12686,34,admin.,married,tertiary,no,69,no,yes,cellular,4,aug,120,3,211,6,success,0
12687,55,housemaid,married,primary,no,0,no,no,unknown,17,jul,1303,2,-1,0,unknown,0
12688,55,housemaid,married,primary,no,0,yes,no,cellular,17,jul,70,2,-1,0,unknown,0
12689,44,entrepreneur,single,unknown,no,323,yes,no,cellular,28,jul,332,2,181,2,failure,0
12690,35,entrepreneur,single,unknown,no,323,yes,no,cellular,28,jul,332,2,181,2,failure,0
12691,26,technician,single,secondary,no,639,yes,no,unknown,6,jun,27,5,-1,0,unknown,0
12692,26,technician,single,tertiary,no,639,no,no,unknown,6,jun,709,5,-1,0,unknown,0
12693,46,technician,married,unknown,yes,3308,no,no,cellular,23,jul,219,2,-1,0,unknown,0
12694,78,technician,married,unknown,no,3308,no,no,cellular,28,jul,219,2,-1,0,unknown,0
12695,29,management,single,tertiary,no,765,no,yes,cellular,16,nov,238,23,-1,0,unknown,0
12696,29,management,single,tertiary,no,23367,no,no,cellular,16,nov,238,1,-1,17,unknown,0
12697,72,retired,married,secondary,no,1129,no,no,cellular,5,aug,186,1,-1,6,unknown,0
12698,72,retired,married,secondary,no,1129,no,no,cellular,5,aug,186,1,-1,0,unknown,0
12699,38,technician,married,secondary,no,4539,no,no,cellular,25,sep,579,1,-1,0,unknown,0
12700,38,technician,married,secondary,no,4539,no,no,cellular,16,sep,775,1,-1,0,unknown,0
12701,51,retired,married,primary,no,39703,no,no,telephone,13,aug,562,2,-1,0,unknown,0
12702,21,retired,married,primary,no,0,no,no,telephone,13,aug,562,2,769,0,unknown,0
12703,52,management,divorced,tertiary,no,2104,no,no,cellular,3,dec,210,2,-1,0,unknown,0
12704,52,management,divorced,primary,no,43544,no,no,cellular,3,jun,210,2,-1,0,unknown,0
12705,43,services,married,secondary,no,41028,yes,no,cellular,28,jul,498,7,-1,0,unknown,0
12706,43,services,married,secondary,yes,-236,yes,yes,cellular,28,jul,745,7,-1,0,unknown,0
12707,48,unemployed,divorced,secondary,yes,201,no,no,cellular,10,nov,10,1,91,1,success,0
12708,48,unemployed,divorced,secondary,no,201,no,no,cellular,10,nov,594,1,335,1,other,0
12709,32,admin.,single,primary,no,5,yes,no,unknown,12,may,1258,2,-1,0,unknown,1
12710,32,admin.,single,secondary,no,5,yes,no,unknown,12,may,1121,2,515,0,unknown,0
12711,43,management,single,tertiary,no,0,no,no,cellular,30,jun,183,2,296,1,failure,0
12712,43,management,single,tertiary,no,0,yes,no,cellular,30,feb,275,2,296,1,failure,0
12713,35,admin.,divorced,secondary,no,437,yes,no,cellular,17,apr,2456,1,-1,0,unknown,1
12714,35,admin.,married,secondary,no,437,no,yes,cellular,17,apr,123,1,-1,0,unknown,0
12715,31,blue-collar,married,primary,no,389,yes,no,cellular,24,nov,2093,2,-1,0,unknown,1
12716,31,blue-collar,married,primary,no,389,yes,no,cellular,20,nov,1735,2,-1,0,unknown,1
12717,37,admin.,married,secondary,no,1110,yes,no,telephone,22,jul,529,11,-1,0,unknown,0
12718,37,admin.,married,secondary,no,1110,yes,no,unknown,22,jul,988,11,-1,0,unknown,0
12719,74,retired,married,tertiary,no,670,no,no,cellular,23,jul,266,5,-1,0,unknown,0
12720,20,retired,married,primary,no,670,no,no,cellular,23,apr,266,5,-1,10,unknown,0
12721,30,technician,single,tertiary,no,411,no,yes,unknown,22,oct,127,3,149,2,failure,0
12722,30,technician,single,tertiary,no,411,yes,no,telephone,22,oct,127,3,149,2,failure,0
12723,73,retired,married,primary,no,542,no,no,cellular,26,jan,355,6,180,5,failure,0
12724,73,retired,divorced,primary,no,542,no,yes,cellular,26,oct,355,1,180,5,failure,0
12725,67,management,single,tertiary,no,5474,no,no,cellular,28,jul,143,5,-1,0,unknown,0
12726,28,management,single,tertiary,yes,5474,no,no,telephone,28,jul,486,5,-1,0,unknown,0
12727,38,admin.,single,secondary,no,33715,yes,no,unknown,7,may,786,1,-1,0,unknown,0
12728,38,unknown,single,secondary,no,100,yes,no,unknown,7,may,786,1,-1,1,unknown,0
12729,49,management,married,tertiary,no,1808,yes,no,cellular,1,jun,82,1,95,1,success,0
12730,49,management,married,tertiary,no,1808,yes,no,unknown,1,jun,205,1,342,1,success,0
12731,38,management,divorced,tertiary,no,216,yes,no,unknown,21,may,1307,1,227,0,unknown,1
12732,38,admin.,single,tertiary,no,216,yes,no,unknown,21,may,1307,1,-1,0,unknown,1
12733,41,unknown,single,secondary,no,942,no,no,cellular,27,oct,143,1,188,1,other,0
12734,41,unknown,single,unknown,no,942,no,no,cellular,27,feb,143,1,188,1,failure,0
12735,47,services,single,secondary,no,1315,no,no,cellular,20,nov,329,4,-1,12,unknown,0
12736,47,services,married,primary,no,1315,no,no,cellular,20,nov,329,4,-1,14,unknown,0
12737,37,admin.,single,secondary,no,192,yes,no,unknown,28,may,976,2,-1,0,unknown,1
12738,37,admin.,single,secondary,no,192,yes,no,unknown,23,may,1017,2,-1,0,unknown,1
12739,50,unemployed,married,secondary,no,3674,yes,no,unknown,30,may,686,3,-1,0,unknown,0
12740,50,unemployed,married,tertiary,no,3674,yes,no,unknown,14,may,886,3,-1,0,unknown,0
12741,37,management,single,tertiary,no,698,no,no,cellular,8,sep,495,5,-1,0,unknown,0
12742,37,self-employed,single,tertiary,no,698,no,no,cellular,8,sep,216,2,-1,0,unknown,0
12743,46,management,married,tertiary,no,1600,yes,yes,cellular,11,aug,250,1,-1,0,unknown,0
12744,46,management,married,tertiary,no,1600,yes,yes,cellular,11,aug,149,1,-1,0,unknown,0
12745,50,services,married,secondary,no,320,no,no,telephone,21,dec,294,3,315,4,failure,0
12746,50,services,married,secondary,no,320,no,no,telephone,21,dec,294,20,315,4,failure,0
12747,30,blue-collar,single,secondary,no,-477,yes,yes,unknown,27,may,700,2,-1,0,unknown,1
12748,30,blue-collar,single,secondary,no,-477,yes,yes,telephone,27,may,1545,2,-1,0,unknown,1
12749,71,blue-collar,single,secondary,no,1759,no,yes,cellular,25,jul,1244,1,-1,0,unknown,0
12750,34,blue-collar,single,secondary,no,1759,no,no,cellular,25,jul,113,1,-1,0,unknown,0
12751,60,management,married,secondary,no,0,no,no,telephone,19,oct,1745,3,62,14,success,1
12752,60,management,married,secondary,no,0,no,no,telephone,19,jul,1745,3,62,3,success,1
12753,31,blue-collar,single,unknown,no,6281,no,no,cellular,22,jan,257,1,128,3,other,0
12754,31,blue-collar,single,unknown,no,6281,no,no,cellular,21,oct,257,1,316,3,other,0
12755,29,admin.,single,unknown,no,731,no,no,cellular,14,dec,107,3,-1,0,unknown,0
12756,29,entrepreneur,single,secondary,no,731,no,no,cellular,14,nov,107,3,-1,0,unknown,0
12757,25,student,single,secondary,no,373,yes,no,telephone,11,may,819,2,-1,0,unknown,0
12758,69,student,single,primary,no,373,yes,no,cellular,11,may,819,16,-1,0,unknown,0
12759,36,management,married,tertiary,no,36786,no,no,telephone,27,aug,645,9,189,0,unknown,0
12760,36,services,married,tertiary,no,0,yes,no,telephone,27,aug,645,9,-1,0,unknown,0
12761,44,self-employed,married,unknown,no,146,yes,no,cellular,15,may,483,1,-1,0,unknown,0
12762,44,unemployed,married,unknown,no,146,yes,no,unknown,15,may,483,1,-1,0,unknown,0
12763,52,services,married,secondary,no,992,yes,no,cellular,27,oct,424,1,302,6,failure,0
12764,52,services,married,secondary,no,992,yes,no,cellular,27,oct,424,1,163,1,failure,0
12765,82,retired,divorced,primary,no,0,no,no,telephone,15,mar,137,2,195,1,other,0
12766,82,retired,divorced,primary,no,0,no,no,telephone,15,mar,74,2,195,1,other,0
12767,50,management,married,unknown,no,8345,no,no,cellular,5,feb,194,1,261,1,failure,0
12768,50,management,married,unknown,no,8345,no,yes,cellular,27,aug,194,1,261,1,failure,0
12769,30,management,single,primary,no,4642,yes,no,cellular,21,nov,528,25,-1,0,unknown,0
12770,76,management,single,secondary,no,4642,no,no,cellular,21,nov,528,1,-1,0,unknown,0
12771,40,technician,married,tertiary,no,11766,yes,no,cellular,13,jan,218,23,242,9,failure,0
12772,40,technician,married,tertiary,no,11766,yes,no,cellular,13,sep,408,2,242,9,failure,0
12773,55,retired,single,primary,no,3334,no,no,cellular,2,aug,632,4,-1,0,unknown,0
12774,55,retired,married,primary,no,3334,no,no,unknown,12,aug,632,4,-1,0,unknown,0
12775,43,blue-collar,married,secondary,no,2160,no,no,cellular,2,dec,169,1,225,0,unknown,0
12776,43,blue-collar,married,secondary,no,2160,no,no,cellular,30,jun,169,1,-1,0,unknown,0
12777,72,retired,married,tertiary,no,2,no,no,cellular,7,aug,147,2,306,0,unknown,0
12778,72,entrepreneur,married,tertiary,no,2,no,no,cellular,7,aug,147,2,-1,2,unknown,0
12779,42,admin.,single,secondary,no,684,no,no,cellular,4,jun,207,10,-1,1,unknown,0
12780,42,housemaid,single,secondary,no,684,no,no,unknown,4,jun,207,1,-1,0,unknown,0
12781,29,unemployed,single,tertiary,no,497,yes,yes,unknown,18,may,642,3,298,6,success,0
12782,29,unemployed,single,tertiary,no,497,yes,no,cellular,18,may,485,3,298,6,other,0
12783,56,services,married,secondary,no,-229,no,yes,cellular,7,jul,1490,10,-1,0,unknown,1
12784,56,services,married,secondary,no,-229,no,yes,cellular,23,jul,1073,10,-1,0,unknown,1
12785,55,admin.,single,secondary,no,1662,no,no,cellular,4,feb,94,2,-1,0,unknown,0
12786,55,admin.,married,secondary,no,1662,no,no,cellular,4,nov,94,2,-1,0,other,0
12787,41,retired,divorced,secondary,no,6046,yes,yes,telephone,15,mar,300,6,182,2,other,0
12788,41,housemaid,divorced,secondary,no,6046,yes,yes,telephone,15,mar,300,6,182,2,unknown,0
12789,37,technician,single,unknown,no,265,yes,yes,cellular,3,feb,140,1,366,2,unknown,0
12790,37,technician,single,secondary,no,265,no,no,cellular,3,feb,140,1,366,2,failure,0
12791,18,admin.,married,secondary,no,3006,no,no,cellular,29,apr,246,2,-1,0,unknown,0
12792,45,admin.,married,secondary,no,3006,no,no,cellular,29,jul,388,13,-1,0,unknown,0
12793,32,management,single,tertiary,no,2551,yes,no,telephone,21,jul,638,3,50,0,unknown,0
12794,32,technician,single,tertiary,no,2551,yes,no,cellular,21,jul,638,13,-1,0,unknown,0
12795,37,retired,married,secondary,no,1458,no,no,cellular,30,apr,281,1,-1,6,unknown,0
12796,37,technician,married,secondary,no,1458,no,no,cellular,7,apr,153,1,-1,0,unknown,0
12797,38,admin.,married,secondary,no,47,yes,no,unknown,4,may,288,12,-1,0,unknown,0
12798,38,services,married,secondary,no,47,yes,no,cellular,31,may,288,5,-1,0,unknown,0
12799,57,management,married,tertiary,no,3737,no,no,cellular,7,jul,224,1,-1,0,unknown,0
12800,37,management,divorced,tertiary,no,3737,no,no,cellular,7,jul,581,1,-1,0,unknown,0
12801,39,admin.,married,secondary,no,260,yes,no,cellular,11,aug,175,2,-1,2,failure,0
12802,39,admin.,married,secondary,no,260,yes,no,cellular,11,apr,175,2,116,2,failure,0
12803,46,blue-collar,divorced,secondary,no,168,yes,no,cellular,20,may,908,1,336,4,other,1
12804,46,blue-collar,divorced,secondary,no,58937,yes,no,cellular,20,apr,255,1,587,4,other,1
12805,29,housemaid,single,tertiary,no,455,no,no,telephone,21,feb,403,1,-1,0,unknown,0
12806,29,blue-collar,single,tertiary,no,455,no,no,telephone,21,feb,403,1,-1,0,unknown,0
12807,26,self-employed,single,tertiary,no,36799,no,no,cellular,13,feb,119,1,-1,0,unknown,0
12808,26,technician,single,tertiary,no,11862,no,no,cellular,13,dec,119,1,-1,9,unknown,0
12809,72,retired,married,primary,no,4657,no,no,cellular,22,dec,305,3,254,5,failure,0
12810,72,retired,married,primary,no,4657,no,no,cellular,22,feb,305,3,309,5,failure,0
12811,42,management,single,tertiary,no,11008,no,no,cellular,28,jul,130,6,405,1,success,0
12812,42,management,single,tertiary,no,11008,no,no,unknown,28,jul,130,6,405,1,success,0
12813,25,student,single,tertiary,no,480,no,no,cellular,8,feb,140,1,-1,0,unknown,0
12814,25,student,married,unknown,no,480,no,no,cellular,8,sep,140,7,-1,0,unknown,0
12815,29,admin.,divorced,tertiary,yes,0,no,yes,unknown,15,jul,426,3,-1,0,unknown,0
12816,29,admin.,divorced,tertiary,yes,42662,no,yes,unknown,9,jul,426,3,-1,0,unknown,0
12817,35,unemployed,divorced,primary,no,118,no,no,unknown,20,jun,1097,4,518,0,unknown,1
12818,35,unemployed,divorced,primary,no,118,no,no,unknown,20,jun,1425,2,-1,0,unknown,1
12819,36,management,married,tertiary,no,925,yes,no,cellular,14,dec,321,23,189,4,success,0
12820,36,management,married,tertiary,no,925,no,no,unknown,14,dec,321,3,189,4,failure,0
12821,41,management,married,tertiary,yes,0,no,no,cellular,17,sep,294,4,63,11,failure,0
12822,41,management,married,tertiary,no,0,no,no,cellular,17,may,294,20,63,11,other,0
12823,41,admin.,single,secondary,no,214,no,no,cellular,11,aug,788,2,-1,0,unknown,1
12824,41,technician,single,secondary,yes,214,no,no,cellular,11,aug,833,2,-1,0,unknown,1
12825,57,retired,married,secondary,no,485,no,no,cellular,2,feb,1087,2,187,2,failure,1
12826,57,retired,married,secondary,no,485,no,no,cellular,2,nov,866,2,187,2,failure,1
12827,59,retired,married,primary,no,3648,no,no,cellular,19,jun,1321,3,-1,0,failure,0
12828,59,retired,married,primary,yes,3648,no,no,telephone,19,jun,125,3,-1,0,unknown,0
12829,33,management,married,tertiary,no,6513,yes,no,cellular,11,may,170,1,242,1,other,0
12830,33,management,married,tertiary,no,6513,yes,no,cellular,11,jan,170,1,74,1,other,0
12831,31,management,single,tertiary,no,59,yes,yes,cellular,6,may,344,2,363,19,failure,0
12832,31,management,single,tertiary,no,59,yes,yes,unknown,6,may,1347,2,363,12,failure,0
12833,82,retired,divorced,primary,no,8603,no,no,cellular,7,jul,328,1,-1,0,unknown,0
12834,44,retired,married,primary,no,8603,no,no,cellular,7,jul,429,1,-1,0,unknown,0
12835,25,services,single,secondary,no,1119,yes,no,telephone,18,may,1063,14,-1,0,unknown,0
12836,25,services,single,unknown,no,1119,yes,no,cellular,18,may,558,1,-1,0,unknown,0
12837,36,admin.,divorced,tertiary,no,4708,no,no,cellular,3,dec,198,1,171,1,failure,0
12838,36,admin.,divorced,tertiary,no,49708,no,no,cellular,3,jul,284,1,171,1,failure,0
