,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
25311,37,blue-collar,married,primary,no,178,yes,yes,unknown,9,jun,2372,1,-1,11,unknown,0
25312,37,blue-collar,married,primary,no,178,yes,yes,unknown,9,jun,3078,2,-1,0,unknown,1
25313,39,technician,married,tertiary,no,206,no,no,cellular,20,oct,148,2,444,2,other,0
25314,39,technician,married,tertiary,no,206,no,no,unknown,20,oct,148,2,195,2,other,0
25315,47,admin.,married,primary,no,3676,no,no,cellular,15,jul,415,2,2,1,other,0
25316,47,admin.,married,secondary,no,3676,no,no,telephone,15,jul,942,2,342,1,other,0
25317,24,student,single,secondary,no,474,no,no,cellular,30,jan,551,1,-1,0,unknown,0
25318,24,technician,single,primary,no,474,no,no,cellular,30,apr,551,1,-1,0,failure,0
25319,60,self-employed,married,tertiary,no,10861,no,no,telephone,9,nov,98,1,91,2,unknown,0
25320,36,self-employed,married,tertiary,no,10861,no,no,cellular,9,nov,98,1,91,2,failure,0
25321,64,unemployed,divorced,secondary,no,588,no,no,cellular,8,jul,409,1,-1,0,failure,0
25322,64,self-employed,divorced,secondary,no,588,no,no,unknown,8,mar,409,1,-1,0,unknown,0
25323,63,student,single,tertiary,no,691,no,no,cellular,30,nov,85,5,103,1,success,0
25324,22,student,single,tertiary,no,691,no,no,cellular,30,nov,260,5,828,1,failure,0
25325,53,services,divorced,unknown,no,6360,yes,no,unknown,20,jun,1409,2,-1,0,unknown,0
25326,66,services,divorced,unknown,no,6360,no,no,unknown,20,jun,1409,2,398,0,unknown,0
25327,42,technician,divorced,secondary,no,4945,yes,no,cellular,26,mar,311,2,-1,0,unknown,0
25328,42,technician,married,secondary,no,4945,yes,no,telephone,2,mar,311,2,288,0,unknown,0
25329,62,self-employed,married,tertiary,no,6,yes,no,cellular,13,apr,103,1,182,0,success,0
25330,62,self-employed,divorced,tertiary,no,6,yes,yes,cellular,13,apr,103,1,182,3,other,0
25331,46,unknown,single,unknown,no,677,no,no,unknown,2,nov,722,1,-1,0,unknown,1
25332,46,unknown,single,unknown,no,677,no,no,unknown,13,feb,722,1,-1,0,unknown,1
25333,60,management,married,unknown,no,264,no,no,cellular,1,feb,272,1,-1,0,unknown,0
