,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
9491,23,services,single,tertiary,no,279,yes,no,cellular,18,may,843,14,370,1,failure,0
9492,31,blue-collar,married,primary,no,3,yes,yes,telephone,25,jul,1579,3,-1,0,unknown,1
9493,51,technician,married,tertiary,no,1416,yes,no,cellular,14,dec,297,3,-1,0,unknown,1
9494,48,technician,married,secondary,no,522,yes,no,cellular,19,may,865,1,-1,0,unknown,1
9495,50,management,divorced,tertiary,no,810,no,no,unknown,15,sep,91,1,103,10,success,0
9496,79,retired,married,secondary,no,8304,no,no,cellular,9,aug,456,2,275,9,failure,0
9497,80,blue-collar,single,secondary,no,507,yes,no,cellular,22,jul,560,2,-1,0,unknown,0
9498,61,management,married,tertiary,no,40845,yes,no,cellular,16,oct,136,2,-1,0,unknown,0
9499,60,retired,married,secondary,no,440,no,no,cellular,6,feb,495,1,-1,0,unknown,0
9500,55,management,married,secondary,no,2693,no,no,cellular,22,sep,182,1,306,7,failure,0
9501,57,housemaid,married,primary,no,2785,no,yes,cellular,11,aug,610,4,-1,0,unknown,0
9502,26,blue-collar,divorced,secondary,no,26,yes,yes,cellular,15,may,281,1,-1,0,unknown,0
9503,30,admin.,single,secondary,no,270,no,no,cellular,9,feb,123,1,345,7,unknown,0
9504,60,retired,divorced,tertiary,no,979,yes,yes,telephone,15,jan,295,3,347,1,failure,0
9505,35,blue-collar,married,secondary,no,5639,yes,no,cellular,20,nov,344,2,-1,0,unknown,0
9506,64,admin.,married,tertiary,no,69,no,yes,cellular,4,aug,120,3,1,6,unknown,0
9507,55,housemaid,married,primary,no,0,no,no,cellular,17,jul,1303,29,-1,0,unknown,0
9508,44,entrepreneur,single,unknown,no,323,no,no,cellular,28,may,332,2,172,2,failure,0
9509,61,technician,single,secondary,no,639,yes,no,unknown,6,jun,709,5,-1,0,unknown,0
9510,46,housemaid,married,unknown,no,3308,no,no,cellular,28,jul,219,2,-1,0,unknown,0
9511,29,management,single,tertiary,yes,34821,no,no,cellular,16,nov,238,1,-1,0,unknown,0
9512,72,retired,divorced,secondary,no,1129,no,no,cellular,26,aug,186,12,-1,0,unknown,0
9513,38,technician,married,secondary,no,4539,yes,no,cellular,16,sep,40,1,-1,0,unknown,0
9514,74,retired,married,secondary,no,0,no,no,telephone,13,aug,976,2,-1,0,unknown,0
9515,90,management,divorced,tertiary,no,2104,no,no,cellular,22,jun,210,2,-1,0,unknown,0
9516,81,services,married,secondary,no,-236,yes,no,cellular,23,jul,745,7,-1,0,unknown,0
9517,48,unemployed,divorced,secondary,no,201,no,no,cellular,10,nov,594,6,91,1,unknown,0
9518,32,admin.,single,secondary,no,5,yes,no,unknown,12,may,1336,2,-1,0,unknown,0
9519,43,management,single,tertiary,no,43081,no,no,cellular,30,jun,275,2,296,1,failure,0
9520,35,admin.,married,secondary,no,437,no,yes,cellular,17,apr,123,1,-1,0,unknown,0
9521,31,blue-collar,married,primary,no,60432,yes,no,cellular,20,nov,816,2,-1,0,unknown,1
9522,37,blue-collar,married,secondary,no,1110,yes,no,cellular,22,jul,802,11,-1,0,unknown,0
9523,74,retired,married,primary,no,670,no,no,cellular,23,aug,266,5,-1,0,unknown,0
9524,30,technician,single,tertiary,no,411,yes,no,cellular,22,oct,127,3,149,6,failure,0
9525,73,retired,married,secondary,no,542,no,no,cellular,26,jun,355,1,180,5,failure,0
9526,28,management,single,tertiary,no,5474,yes,no,cellular,26,jul,486,5,-1,0,unknown,0
9527,38,admin.,single,secondary,no,22499,yes,no,unknown,7,may,786,1,-1,0,unknown,0
