,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
33446,37,technician,married,tertiary,no,122,yes,no,cellular,25,jun,266,9,318,3,other,0
33447,76,technician,married,tertiary,no,122,no,no,cellular,25,jun,266,16,318,3,other,0
33448,37,technician,married,tertiary,no,122,no,yes,cellular,25,jun,275,2,318,3,other,0
33449,37,technician,married,tertiary,no,122,no,no,cellular,25,jan,1332,2,318,3,other,0
33450,37,technician,married,tertiary,no,122,no,no,cellular,15,dec,266,2,318,3,other,0
33451,34,management,single,tertiary,no,250,no,no,cellular,4,aug,938,2,-1,0,unknown,1
33452,34,management,single,tertiary,no,250,no,no,cellular,26,aug,793,2,-1,11,unknown,1
33453,34,management,single,tertiary,no,250,yes,no,cellular,26,aug,1834,2,-1,0,unknown,1
33454,34,technician,single,tertiary,no,250,no,no,cellular,26,aug,1368,2,-1,0,unknown,1
33455,34,management,single,tertiary,no,250,no,no,cellular,10,aug,739,2,-1,0,unknown,1
33456,41,management,married,secondary,no,0,no,no,cellular,21,nov,2093,1,-1,0,unknown,1
33457,41,management,married,secondary,no,0,no,no,cellular,12,nov,1691,1,-1,0,unknown,1
33458,41,management,married,secondary,no,0,no,no,cellular,21,nov,964,1,690,0,unknown,1
33459,41,management,married,secondary,no,0,no,no,cellular,21,nov,1209,1,-1,0,unknown,1
33460,41,management,married,secondary,no,0,no,no,cellular,21,nov,1489,1,-1,0,unknown,1
33461,34,technician,married,secondary,no,268,no,no,cellular,11,aug,805,4,-1,0,unknown,1
33462,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1340,4,-1,0,unknown,1
33463,34,technician,married,secondary,no,268,no,no,cellular,11,aug,701,4,-1,0,other,1
33464,34,technician,married,secondary,no,268,no,yes,cellular,11,aug,2485,4,-1,0,unknown,1
33465,34,technician,married,secondary,no,268,no,yes,cellular,11,aug,1460,4,-1,0,unknown,1
33466,43,admin.,single,secondary,no,27822,no,no,telephone,9,sep,208,1,-1,0,unknown,1
33467,43,admin.,single,secondary,no,35,no,no,unknown,9,apr,208,1,-1,0,unknown,1
33468,43,admin.,single,secondary,no,35,no,no,telephone,9,sep,208,1,175,0,unknown,1
33469,43,admin.,single,secondary,no,35,no,no,telephone,9,oct,208,1,-1,0,success,1
33470,43,admin.,single,secondary,no,35,no,no,cellular,9,nov,1002,1,-1,0,unknown,1
33471,68,blue-collar,divorced,tertiary,no,10613,no,yes,cellular,4,feb,1226,1,-1,0,unknown,0
33472,49,blue-collar,divorced,secondary,no,10613,no,yes,unknown,4,feb,1226,38,-1,0,unknown,0
33473,49,blue-collar,divorced,secondary,no,98538,no,yes,unknown,4,feb,1226,1,-1,0,unknown,0
33474,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,609,1,-1,0,unknown,0
33475,49,blue-collar,divorced,secondary,no,10613,no,yes,unknown,4,feb,1226,1,-1,0,unknown,0
33476,46,technician,divorced,secondary,yes,-11,no,no,telephone,11,aug,1677,2,-1,0,unknown,1
33477,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,mar,139,2,-1,13,unknown,1
33478,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,734,2,-1,0,unknown,1
33479,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1067,2,-1,0,unknown,1
33480,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,890,2,-1,0,unknown,1
33481,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,2692,2,-1,0,unknown,1
33482,80,management,married,tertiary,no,1412,no,no,cellular,28,feb,433,2,-1,0,unknown,1
33483,64,management,married,tertiary,no,1412,no,no,cellular,6,mar,433,2,-1,0,unknown,1
33484,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1390,2,-1,0,unknown,1
33485,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,433,2,-1,7,success,1
33486,45,services,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1372,1,192,1,failure,0
33487,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1363,1,500,1,failure,1
33488,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,oct,1369,1,192,1,failure,1
33489,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,dec,1111,1,192,1,failure,1
33490,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jul,1003,1,192,1,failure,1
33491,36,entrepreneur,married,unknown,no,298,yes,no,unknown,22,oct,215,1,-1,0,unknown,1
33492,36,entrepreneur,married,unknown,no,298,no,no,unknown,8,apr,215,1,-1,0,unknown,1
33493,36,entrepreneur,married,unknown,no,298,yes,no,cellular,8,may,1484,1,-1,0,unknown,1
33494,36,entrepreneur,divorced,unknown,no,298,yes,no,telephone,8,may,1290,1,-1,0,unknown,1
33495,36,entrepreneur,married,unknown,no,39892,yes,no,unknown,22,oct,215,1,-1,0,unknown,1
33496,48,unemployed,married,unknown,no,7861,no,no,cellular,20,apr,380,1,-1,0,unknown,1
33497,48,admin.,married,unknown,no,7861,no,no,cellular,20,apr,380,1,-1,0,unknown,1
33498,48,management,married,primary,no,7861,no,no,cellular,20,nov,923,1,-1,0,unknown,1
33499,48,housemaid,married,unknown,no,7861,no,no,cellular,20,dec,380,1,-1,0,unknown,1
33500,48,management,married,unknown,no,7861,no,no,cellular,20,dec,380,1,58,0,unknown,1
33501,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1806,3,-1,0,unknown,1
33502,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1053,3,-1,0,unknown,1
33503,26,management,single,tertiary,no,57895,no,no,cellular,5,feb,1221,3,-1,0,unknown,1
33504,26,management,single,tertiary,no,690,yes,no,cellular,5,feb,678,3,-1,0,unknown,1
33505,26,management,single,tertiary,no,690,no,no,cellular,5,may,952,3,-1,0,unknown,1
33506,38,entrepreneur,single,secondary,no,245,yes,yes,cellular,17,apr,724,2,345,2,success,1
33507,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,1176,2,345,2,success,1
33508,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,1077,2,345,2,success,1
33509,38,admin.,divorced,secondary,no,245,yes,yes,cellular,17,apr,1448,2,345,2,success,1
33510,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,1017,2,345,2,success,1
33511,30,management,single,tertiary,no,451,no,no,cellular,5,may,1178,1,274,3,failure,0
33512,30,management,married,tertiary,no,451,no,no,cellular,5,may,1171,1,274,3,success,1
33513,30,management,married,tertiary,no,451,no,no,cellular,5,jun,2453,1,274,3,failure,1
33514,30,management,married,tertiary,no,451,no,no,cellular,28,may,855,1,274,3,failure,0
33515,30,management,married,tertiary,no,451,no,no,cellular,26,may,1869,1,274,3,failure,1
33516,39,services,married,secondary,no,257,yes,no,cellular,12,jun,652,1,-1,0,unknown,1
