,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
12206,46,admin.,single,secondary,no,849,yes,no,unknown,13,aug,508,2,-1,0,unknown,0
12207,71,retired,married,secondary,no,2850,no,yes,cellular,17,feb,185,1,-1,1,unknown,0
12208,31,technician,single,tertiary,no,4987,no,no,cellular,2,jun,14,2,113,21,success,0
12209,36,housemaid,single,secondary,no,1015,yes,no,cellular,18,jul,26,1,347,2,success,0
12210,67,retired,married,primary,no,1430,no,no,cellular,15,jan,194,2,91,3,failure,0
12211,33,blue-collar,married,primary,no,-191,yes,yes,cellular,9,jul,541,4,-1,0,unknown,0
12212,38,technician,married,secondary,no,0,yes,yes,cellular,30,jan,1366,1,-1,0,unknown,1
12213,64,management,married,tertiary,no,3951,no,no,cellular,28,jan,134,1,91,17,failure,0
12214,25,student,single,secondary,no,3382,no,no,unknown,2,sep,799,2,-1,0,unknown,0
12215,33,management,married,tertiary,no,6513,yes,no,cellular,13,jan,170,1,85,1,other,0
12216,54,technician,married,tertiary,no,876,no,yes,cellular,27,oct,269,3,541,3,failure,0
12217,77,retired,married,secondary,yes,820,no,no,telephone,21,oct,330,2,181,4,failure,0
12218,28,management,single,primary,no,703,yes,no,cellular,15,may,485,10,88,1,other,0
12219,54,management,divorced,tertiary,no,-449,yes,no,unknown,3,may,691,1,-1,0,unknown,0
12220,66,management,married,tertiary,no,325,yes,no,cellular,18,jul,1139,2,-1,0,unknown,0
12221,21,student,single,primary,no,8278,no,no,cellular,29,jan,138,1,-1,0,unknown,0
12222,25,student,single,unknown,no,722,no,no,telephone,21,apr,216,2,-1,0,unknown,0
12223,32,blue-collar,single,primary,no,12198,yes,no,cellular,18,may,178,1,459,14,unknown,0
12224,56,management,married,tertiary,no,12356,yes,no,cellular,26,may,9,1,551,5,other,0
12225,36,blue-collar,married,secondary,no,324,yes,yes,telephone,16,jul,830,1,-1,0,unknown,0
12226,46,unemployed,married,secondary,no,668,yes,yes,unknown,15,may,1263,2,-1,0,unknown,0
12227,38,services,married,secondary,no,1970,yes,no,cellular,30,apr,701,11,176,1,failure,0
12228,24,admin.,single,tertiary,no,1295,yes,no,cellular,21,apr,476,1,-1,0,unknown,0
12229,27,student,single,secondary,no,213,no,no,unknown,27,mar,378,1,478,0,unknown,0
12230,57,admin.,divorced,secondary,no,-37,no,no,unknown,5,may,1451,1,-1,0,unknown,1
12231,35,entrepreneur,married,tertiary,no,1906,yes,no,cellular,16,apr,2093,1,148,5,other,1
12232,34,technician,single,secondary,no,2729,yes,no,unknown,18,nov,835,1,-1,3,unknown,0
12233,29,admin.,divorced,tertiary,yes,0,no,yes,unknown,9,jul,426,3,98,0,unknown,0
12234,41,management,divorced,tertiary,no,8807,yes,yes,cellular,26,mar,117,2,-1,0,unknown,0
12235,35,admin.,single,secondary,no,507,yes,no,cellular,11,jul,560,2,-1,0,unknown,0
12236,26,blue-collar,single,secondary,no,5005,no,yes,cellular,3,jul,117,1,-1,0,failure,0
12237,30,blue-collar,single,secondary,no,2544,no,no,cellular,8,apr,108,2,323,0,unknown,0
12238,60,blue-collar,married,primary,no,5,no,no,cellular,29,oct,1556,1,-1,0,unknown,0
12239,24,blue-collar,married,primary,no,656,yes,no,unknown,16,jun,894,1,-1,22,unknown,0
12240,30,blue-collar,married,secondary,no,61,yes,no,unknown,5,may,525,1,470,0,unknown,0
12241,18,retired,single,unknown,yes,3,no,no,cellular,25,aug,130,2,-1,0,unknown,0
12242,60,management,married,tertiary,no,5990,no,no,cellular,6,may,396,3,476,0,unknown,0
12243,34,services,single,secondary,no,1157,yes,no,cellular,21,may,906,2,-1,0,unknown,1
12244,40,admin.,single,secondary,yes,2854,yes,no,cellular,18,nov,1243,2,169,1,failure,1
12245,36,technician,divorced,tertiary,no,2228,no,yes,cellular,17,nov,890,1,-1,0,unknown,0
12246,42,technician,married,secondary,no,994,yes,no,cellular,18,jan,92,1,67,9,success,0
12247,47,management,divorced,primary,no,12026,yes,no,telephone,27,dec,251,1,-1,0,unknown,0
12248,36,blue-collar,divorced,secondary,no,2843,no,no,cellular,30,aug,186,1,-1,0,unknown,0
12249,70,retired,married,primary,no,324,no,no,telephone,11,aug,233,1,308,6,other,0
12250,33,unemployed,married,secondary,no,3754,no,no,cellular,5,feb,1063,14,-1,0,unknown,0
12251,30,housemaid,married,secondary,no,3929,yes,no,cellular,12,nov,593,1,-1,0,unknown,0
12252,44,management,married,tertiary,no,1791,yes,no,cellular,3,feb,71,1,190,1,success,0
12253,57,technician,married,secondary,no,93,no,no,unknown,9,jun,805,2,478,0,unknown,0
12254,50,technician,divorced,unknown,no,2794,yes,no,unknown,12,aug,1336,2,-1,0,unknown,0
12255,39,blue-collar,married,unknown,no,1307,yes,no,telephone,31,oct,158,1,553,0,unknown,0
12256,33,blue-collar,single,primary,yes,557,yes,yes,cellular,17,apr,891,2,331,2,failure,1
12257,37,management,married,tertiary,no,14560,no,no,cellular,27,aug,1033,4,-1,0,unknown,0
12258,40,housemaid,divorced,secondary,no,311,no,no,unknown,6,aug,738,2,-1,0,unknown,0
12259,29,services,single,unknown,no,196,no,no,cellular,3,jan,726,29,-1,0,unknown,0
