,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32546,37,technician,married,tertiary,no,122,no,no,cellular,25,aug,266,2,318,22,other,0
32547,37,technician,married,tertiary,no,122,no,no,cellular,25,jun,266,2,276,3,failure,0
32548,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1467,2,-1,0,failure,1
32549,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1467,2,-1,0,unknown,1
32550,41,management,married,secondary,no,0,no,no,cellular,21,nov,1173,1,-1,0,unknown,1
32551,41,management,married,secondary,no,0,no,no,cellular,21,nov,1333,1,-1,0,unknown,1
32552,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1018,22,-1,0,unknown,1
32553,34,technician,married,secondary,no,268,no,no,cellular,11,aug,815,4,-1,0,unknown,1
32554,43,admin.,single,secondary,no,35,no,no,telephone,28,oct,208,1,-1,0,unknown,1
32555,43,admin.,single,secondary,no,49924,no,no,telephone,9,mar,208,1,-1,0,unknown,1
32556,49,blue-collar,divorced,secondary,no,10613,no,yes,unknown,23,feb,1226,1,-1,0,unknown,0
32557,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,10,feb,18,1,-1,0,unknown,0
32558,46,technician,married,secondary,yes,-11,no,no,cellular,11,aug,1162,2,-1,0,unknown,1
32559,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1063,2,-1,0,unknown,1
32560,33,management,married,tertiary,no,1412,no,no,cellular,6,sep,1859,2,-1,0,unknown,1
32561,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1331,2,-1,0,unknown,1
32562,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,oct,1048,1,192,1,failure,1
32563,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,368,1,514,1,failure,1
32564,36,entrepreneur,married,unknown,no,298,no,no,unknown,8,apr,215,1,-1,0,unknown,1
32565,36,entrepreneur,divorced,unknown,no,298,yes,no,unknown,8,may,1472,1,-1,0,unknown,1
32566,48,management,married,unknown,no,7861,yes,no,cellular,20,nov,1569,1,-1,0,unknown,1
32567,48,management,married,unknown,yes,7861,no,no,cellular,20,oct,380,1,-1,0,unknown,1
32568,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1143,3,296,0,unknown,1
32569,26,management,single,tertiary,no,690,no,no,cellular,24,feb,770,3,-1,0,unknown,1
32570,38,admin.,single,secondary,no,245,yes,yes,unknown,17,apr,1142,2,345,2,success,0
32571,38,blue-collar,single,secondary,no,245,yes,yes,cellular,17,apr,1441,2,345,2,success,1
32572,30,management,married,tertiary,no,451,yes,no,cellular,5,may,704,1,274,3,failure,1
32573,30,management,married,tertiary,no,451,yes,no,cellular,5,may,1681,1,274,3,failure,1
32574,83,services,married,secondary,no,257,yes,no,cellular,12,jun,171,1,-1,0,unknown,1
32575,39,services,married,secondary,no,257,yes,no,cellular,12,jun,1113,1,-1,0,unknown,1
32576,38,blue-collar,married,secondary,no,4771,yes,yes,cellular,17,apr,1407,1,-1,0,unknown,1
32577,79,blue-collar,married,secondary,no,4771,yes,no,cellular,17,apr,217,1,-1,0,unknown,0
32578,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,1666,1,-1,0,unknown,1
32579,54,technician,divorced,tertiary,no,726,no,no,cellular,28,jan,978,1,-1,0,unknown,1
32580,38,unknown,married,tertiary,no,413,no,yes,cellular,13,apr,240,1,179,2,failure,0
32581,38,management,married,tertiary,no,413,no,no,cellular,5,apr,240,25,179,2,failure,0
32582,36,entrepreneur,divorced,tertiary,no,125,yes,no,unknown,6,may,1789,3,-1,0,unknown,1
32583,36,entrepreneur,married,tertiary,no,125,yes,no,cellular,6,may,1075,1,-1,0,unknown,1
32584,40,self-employed,married,tertiary,no,9808,no,no,cellular,15,oct,511,1,136,8,other,0
32585,40,self-employed,married,tertiary,no,33455,no,no,cellular,15,oct,1011,1,136,8,other,1
32586,35,technician,married,secondary,no,8,yes,yes,cellular,20,apr,1806,6,-1,0,unknown,1
32587,35,technician,married,secondary,no,8,yes,yes,cellular,20,apr,1491,6,-1,0,unknown,1
32588,57,housemaid,divorced,tertiary,no,3760,no,no,cellular,17,nov,1070,1,-1,0,success,1
32589,57,admin.,married,tertiary,no,3760,yes,no,cellular,17,nov,1070,1,-1,0,unknown,1
32590,31,services,married,secondary,no,-331,yes,no,unknown,23,may,1191,5,-1,0,unknown,1
32591,31,services,married,secondary,no,-331,yes,no,unknown,23,may,1391,5,-1,0,unknown,1
32592,60,retired,married,primary,no,458,yes,no,unknown,16,may,963,1,-1,0,unknown,0
32593,60,retired,married,primary,no,458,yes,no,unknown,16,may,945,1,-1,0,unknown,1
32594,48,entrepreneur,married,tertiary,no,0,yes,no,cellular,17,apr,1975,2,-1,0,unknown,1
