,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32846,37,technician,married,tertiary,no,122,no,no,telephone,18,jun,266,2,318,3,other,0
32847,37,technician,married,tertiary,no,122,no,no,cellular,25,may,266,17,318,3,other,0
32848,37,unemployed,married,tertiary,no,122,no,no,cellular,1,jun,266,2,318,3,other,0
32849,34,management,single,tertiary,no,250,no,no,cellular,26,aug,687,2,465,0,unknown,1
32850,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1058,2,-1,0,unknown,1
32851,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1173,2,484,0,unknown,1
32852,41,management,married,secondary,no,0,no,no,cellular,21,feb,1472,1,-1,0,unknown,1
32853,41,management,married,secondary,no,0,no,no,cellular,21,apr,624,1,-1,0,success,1
32854,41,management,married,secondary,no,0,no,no,cellular,21,nov,1238,1,-1,0,unknown,1
32855,34,technician,married,secondary,yes,268,no,no,cellular,11,aug,1210,4,-1,0,unknown,1
32856,34,services,married,secondary,no,268,no,no,cellular,11,aug,747,4,-1,0,unknown,1
32857,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1137,4,-1,0,unknown,1
32858,43,admin.,single,secondary,no,35,no,no,cellular,9,nov,936,1,-1,0,unknown,1
32859,43,admin.,single,secondary,no,35,no,no,telephone,17,oct,208,1,-1,0,unknown,1
32860,43,admin.,single,secondary,no,35,no,no,unknown,9,apr,208,1,-1,0,unknown,1
32861,49,blue-collar,divorced,secondary,no,10613,no,yes,unknown,4,feb,1226,7,-1,0,unknown,0
32862,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,301,1,-1,0,unknown,0
32863,49,blue-collar,divorced,secondary,no,43034,no,yes,cellular,4,feb,262,1,-1,0,unknown,0
32864,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1060,2,-1,0,unknown,1
32865,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,808,2,-1,29,unknown,1
32866,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1805,27,-1,0,unknown,1
32867,33,management,married,tertiary,no,1412,no,no,cellular,6,mar,433,2,-1,0,unknown,1
32868,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,905,2,-1,0,unknown,1
32869,33,management,married,tertiary,no,1412,yes,no,cellular,6,feb,796,2,-1,0,unknown,1
32870,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1130,1,603,1,failure,1
32871,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,2150,1,192,1,success,1
32872,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,600,1,192,1,success,1
32873,25,entrepreneur,married,unknown,no,298,yes,no,unknown,29,oct,215,1,-1,0,unknown,1
32874,56,entrepreneur,married,unknown,no,298,yes,no,cellular,8,may,1720,1,-1,0,unknown,1
32875,36,entrepreneur,married,unknown,no,298,yes,no,unknown,8,oct,215,1,-1,9,success,1
32876,87,management,married,unknown,no,7861,no,no,cellular,20,nov,380,1,-1,0,success,1
32877,48,management,married,unknown,no,7861,no,no,cellular,20,dec,380,1,-1,13,unknown,0
32878,48,management,married,primary,no,7861,no,no,cellular,20,nov,1138,1,-1,0,unknown,0
32879,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1051,3,-1,0,unknown,1
32880,26,management,single,tertiary,no,690,no,no,cellular,5,feb,2129,3,44,0,unknown,1
32881,26,management,single,tertiary,no,690,no,no,cellular,5,feb,956,3,-1,0,unknown,1
32882,38,admin.,single,secondary,no,245,no,yes,cellular,17,apr,1584,2,345,2,success,1
32883,38,admin.,single,secondary,no,245,yes,yes,cellular,9,apr,249,2,345,2,success,1
32884,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,1855,2,345,2,success,1
32885,30,management,married,tertiary,no,53807,no,no,cellular,5,may,1162,1,274,3,failure,1
32886,30,technician,married,tertiary,no,451,no,no,cellular,5,may,789,1,274,3,failure,1
32887,30,management,married,tertiary,no,451,no,no,cellular,5,dec,730,1,274,3,failure,1
32888,69,services,married,secondary,no,257,yes,no,cellular,12,jun,171,1,-1,0,unknown,1
32889,39,services,married,secondary,no,257,yes,no,unknown,12,jun,1567,1,84,0,unknown,0
32890,39,services,divorced,secondary,no,257,yes,no,unknown,12,jun,1005,1,-1,0,unknown,1
32891,89,blue-collar,married,secondary,no,4771,yes,no,cellular,17,apr,217,1,-1,4,unknown,1
32892,38,blue-collar,single,secondary,no,4771,yes,no,cellular,17,sep,217,1,-1,0,unknown,0
32893,38,blue-collar,married,secondary,yes,4771,yes,no,cellular,17,apr,1053,1,-1,0,unknown,1
32894,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,246,1,-1,13,success,1
32895,66,retired,divorced,tertiary,no,726,no,no,cellular,21,jan,246,1,-1,0,unknown,1
32896,54,retired,divorced,tertiary,no,726,no,no,cellular,8,jan,1029,1,-1,0,unknown,1
32897,38,management,married,tertiary,yes,-6968,no,no,cellular,13,apr,240,1,179,2,failure,0
32898,38,management,married,tertiary,no,413,no,yes,cellular,13,jul,240,1,179,2,failure,0
32899,38,management,married,tertiary,no,413,no,yes,cellular,13,apr,260,1,179,2,failure,0
32900,36,entrepreneur,divorced,tertiary,no,125,yes,no,unknown,6,may,1410,3,-1,0,unknown,1
32901,36,entrepreneur,married,tertiary,no,125,yes,no,cellular,6,may,720,3,-1,0,unknown,1
32902,36,entrepreneur,married,tertiary,no,125,yes,no,cellular,6,may,1100,3,-1,0,unknown,1
32903,40,self-employed,divorced,tertiary,no,13669,no,no,cellular,15,oct,696,1,136,8,other,0
32904,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,1230,1,136,8,other,1
32905,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,696,1,136,8,other,0
32906,35,technician,married,secondary,no,8,yes,yes,cellular,20,apr,1463,6,-1,0,unknown,1
32907,35,technician,married,secondary,no,8,yes,no,cellular,20,apr,1628,6,-1,0,unknown,1
32908,35,technician,married,secondary,no,8,yes,yes,cellular,20,apr,1463,55,-1,0,unknown,1
32909,57,services,married,tertiary,no,3760,yes,no,cellular,17,nov,1070,1,-1,0,unknown,1
32910,57,housemaid,married,tertiary,no,3760,no,no,cellular,17,nov,1070,1,-1,38,success,1
32911,57,housemaid,divorced,tertiary,no,3760,no,no,cellular,17,oct,1070,1,-1,0,unknown,1
32912,31,services,married,secondary,no,-331,yes,no,unknown,23,jun,1203,5,-1,0,unknown,1
32913,31,services,married,secondary,no,-331,yes,no,unknown,23,may,3366,5,-1,21,unknown,1
32914,86,services,married,secondary,no,-331,yes,no,unknown,23,may,1208,5,-1,0,unknown,1
32915,60,retired,married,primary,no,458,yes,no,unknown,16,may,1067,1,-1,0,unknown,1
32916,60,retired,married,primary,no,458,yes,no,unknown,16,may,979,1,-1,0,unknown,0
32917,60,retired,single,primary,no,458,yes,no,unknown,16,may,1311,1,-1,0,unknown,1
32918,48,entrepreneur,divorced,tertiary,no,0,yes,no,cellular,17,apr,1622,2,-1,0,unknown,1
32919,48,entrepreneur,married,tertiary,no,0,yes,no,cellular,17,apr,1361,2,285,0,unknown,1
32920,48,entrepreneur,married,tertiary,no,0,yes,no,cellular,17,apr,1408,2,-1,0,unknown,1
32921,23,student,single,tertiary,no,82,no,no,cellular,23,may,2201,4,-1,0,unknown,1
32922,23,student,single,tertiary,no,82,no,no,cellular,4,may,1119,4,-1,0,unknown,1
32923,23,student,single,tertiary,no,82,no,no,cellular,4,may,1925,4,-1,0,unknown,0
32924,36,management,single,unknown,no,0,no,no,unknown,5,jun,1344,1,-1,0,unknown,1
32925,36,management,married,unknown,no,0,no,no,cellular,5,jun,1137,1,-1,0,unknown,1
32926,36,management,married,unknown,no,0,no,no,unknown,5,jun,1363,1,264,0,unknown,1
32927,37,management,married,tertiary,no,3236,no,yes,cellular,20,may,291,2,202,29,other,0
