,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
8135,37,admin.,married,secondary,no,10250,yes,no,cellular,24,oct,97,1,-1,0,unknown,0
8136,47,entrepreneur,married,tertiary,no,44767,no,no,cellular,16,feb,261,2,306,0,unknown,0
8137,67,housemaid,divorced,secondary,no,5275,no,no,cellular,17,aug,61,4,-1,0,unknown,0
8138,33,blue-collar,single,tertiary,no,700,no,no,cellular,9,feb,126,8,88,1,unknown,0
8139,82,retired,married,primary,no,243,no,no,cellular,26,jul,130,1,180,22,success,0
8140,46,services,married,secondary,no,74,yes,no,cellular,15,may,1001,4,-1,0,unknown,1
8141,30,management,married,tertiary,no,4328,no,yes,cellular,12,apr,262,3,189,11,other,0
8142,34,management,divorced,tertiary,no,2885,no,yes,cellular,10,feb,314,15,156,4,other,0
8143,38,management,single,tertiary,no,104,yes,yes,cellular,6,may,606,7,-1,0,unknown,0
8144,55,admin.,married,secondary,no,8304,no,no,cellular,1,aug,201,1,-1,0,unknown,0
8145,31,management,single,secondary,no,202,yes,no,cellular,8,jul,167,4,62,2,failure,0
8146,59,blue-collar,single,unknown,no,484,no,no,telephone,8,jul,344,1,87,3,failure,0
8147,36,management,married,tertiary,no,-1573,no,no,cellular,1,sep,212,1,-1,0,unknown,0
8148,36,self-employed,married,tertiary,no,506,no,yes,cellular,3,nov,217,1,70,7,failure,0
8149,54,admin.,married,secondary,no,1633,no,no,cellular,31,jul,409,2,256,0,unknown,0
8150,43,blue-collar,single,primary,no,0,no,no,cellular,9,jul,112,1,-1,0,unknown,0
8151,33,blue-collar,single,secondary,no,498,no,no,cellular,12,aug,338,25,-1,1,success,0
8152,23,technician,single,tertiary,no,1129,yes,no,unknown,28,may,193,20,-1,0,unknown,0
8153,54,unknown,married,secondary,no,2102,yes,no,cellular,5,apr,547,1,378,2,failure,0
8154,59,entrepreneur,married,secondary,no,496,no,yes,cellular,22,oct,738,3,183,1,failure,0
8155,32,technician,divorced,secondary,no,116,yes,no,cellular,20,aug,718,2,188,0,unknown,0
8156,26,blue-collar,married,secondary,no,-11,yes,yes,cellular,17,jul,482,3,227,0,unknown,0
8157,35,management,divorced,tertiary,no,704,no,no,cellular,21,apr,164,1,316,0,unknown,0
8158,25,blue-collar,married,secondary,no,509,no,yes,cellular,5,mar,418,1,-1,0,unknown,0
8159,26,technician,single,tertiary,no,11862,yes,no,cellular,13,aug,119,1,-1,0,unknown,0
8160,73,retired,married,primary,no,542,no,no,cellular,8,oct,1052,1,180,5,failure,0
8161,60,retired,married,secondary,no,69425,no,no,cellular,15,jul,981,1,-1,0,unknown,0
8162,42,management,married,tertiary,no,24904,yes,no,cellular,8,may,405,2,295,1,success,0
8163,78,retired,divorced,secondary,no,3417,no,no,cellular,12,may,680,1,181,1,unknown,0
8164,31,management,single,tertiary,no,3384,no,no,cellular,16,sep,153,1,104,2,failure,0
8165,48,blue-collar,married,secondary,no,480,yes,no,cellular,15,may,316,1,352,2,failure,0
8166,70,unknown,single,primary,no,1311,no,no,cellular,11,aug,651,1,-1,0,unknown,0
