,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32046,37,technician,married,tertiary,no,122,no,no,unknown,8,jun,266,2,318,3,other,0
32047,34,management,single,tertiary,no,250,no,no,cellular,26,aug,982,2,-1,0,unknown,1
32048,41,management,married,secondary,no,0,no,no,cellular,21,nov,3025,1,-1,0,unknown,1
32049,34,unemployed,married,secondary,no,268,no,no,cellular,11,aug,997,4,-1,0,unknown,1
32050,43,admin.,single,secondary,no,35,no,no,unknown,9,apr,208,1,-1,0,unknown,1
32051,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,322,1,229,0,unknown,0
32052,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,may,1574,2,-1,0,unknown,1
32053,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1137,2,-1,0,failure,1
32054,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,aug,864,1,192,1,failure,1
32055,36,entrepreneur,married,unknown,no,298,no,no,unknown,8,apr,215,1,-1,0,unknown,1
32056,48,management,married,unknown,no,7861,no,no,cellular,20,oct,380,1,-1,0,unknown,1
32057,26,management,single,tertiary,no,690,no,no,cellular,5,feb,3094,3,-1,0,unknown,1
32058,57,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,1128,2,345,2,success,1
32059,30,management,married,tertiary,no,451,no,yes,cellular,5,may,1085,1,274,3,failure,1
32060,39,services,married,secondary,no,257,yes,no,unknown,30,oct,171,1,-1,0,unknown,1
32061,38,blue-collar,married,secondary,no,4771,yes,no,cellular,27,apr,1545,1,-1,0,unknown,1
32062,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,1431,1,-1,0,unknown,1
32063,38,management,married,tertiary,no,-3697,no,no,cellular,13,apr,240,1,179,2,failure,0
32064,36,entrepreneur,married,tertiary,no,125,yes,no,cellular,6,may,1182,3,-1,0,unknown,1
32065,40,self-employed,married,tertiary,no,13669,no,no,cellular,31,oct,1332,1,136,8,other,1
32066,35,retired,married,secondary,no,8,yes,yes,cellular,20,apr,1980,6,-1,0,unknown,0
32067,57,housemaid,married,tertiary,no,3760,yes,no,cellular,17,nov,1070,1,362,0,unknown,1
32068,31,services,married,secondary,no,-331,yes,no,unknown,23,may,1393,5,-1,0,unknown,1
32069,60,retired,married,primary,no,458,yes,no,unknown,16,may,1140,1,-1,0,unknown,1
32070,48,entrepreneur,married,tertiary,no,0,yes,no,cellular,17,apr,1834,9,-1,0,unknown,1
32071,23,student,single,tertiary,no,82,no,yes,cellular,4,may,958,4,-1,0,unknown,1
32072,36,management,married,unknown,no,0,no,no,cellular,5,jun,969,1,-1,0,unknown,1
32073,37,management,married,tertiary,no,3236,no,yes,cellular,20,may,291,2,202,30,other,0
32074,33,blue-collar,single,primary,no,-104,yes,no,cellular,15,dec,1128,10,331,16,other,1
32075,32,technician,married,secondary,no,1247,yes,no,unknown,23,may,1159,3,-1,0,unknown,1
32076,19,technician,married,secondary,no,2152,no,no,cellular,30,sep,134,1,121,1,success,1
32077,44,blue-collar,single,secondary,no,4236,yes,no,cellular,4,may,378,3,808,0,unknown,1
32078,40,blue-collar,single,secondary,no,3571,yes,no,cellular,10,jul,1182,1,680,0,unknown,1
32079,52,blue-collar,married,secondary,no,3165,no,no,cellular,6,may,1041,1,-1,0,unknown,1
32080,27,technician,single,tertiary,no,1526,yes,no,unknown,6,jun,1835,10,-1,0,unknown,1
32081,34,blue-collar,married,secondary,no,322,yes,no,cellular,20,apr,1178,3,-1,0,unknown,1
32082,44,admin.,married,secondary,no,26,yes,no,cellular,21,jul,1110,10,-1,0,other,1
32083,39,technician,single,secondary,no,822,yes,yes,cellular,29,may,1776,3,-1,0,unknown,1
32084,31,unemployed,married,tertiary,no,7744,no,no,cellular,26,apr,987,8,-1,0,unknown,1
32085,55,services,married,secondary,no,96,no,no,telephone,30,jul,1009,2,-1,0,unknown,1
32086,44,technician,married,secondary,no,0,yes,no,unknown,2,jun,1635,1,-1,0,unknown,1
32087,51,management,single,primary,no,1146,yes,yes,unknown,19,may,1622,4,-1,0,unknown,1
32088,41,blue-collar,married,secondary,no,1521,yes,no,cellular,10,apr,1268,4,-1,0,unknown,1
32089,38,unknown,single,tertiary,no,0,no,no,cellular,24,apr,164,1,-1,0,unknown,0
32090,88,management,single,tertiary,no,5145,yes,no,cellular,14,may,650,1,175,2,other,1
32091,32,blue-collar,divorced,primary,no,4805,no,yes,cellular,4,jul,1210,3,-1,0,other,1
32092,39,blue-collar,single,primary,no,1014,no,no,cellular,30,jul,1053,4,-1,0,unknown,1
32093,45,technician,married,secondary,no,1818,no,no,cellular,20,feb,1217,1,241,2,other,1
32094,36,unemployed,married,primary,no,771,yes,no,cellular,8,may,1249,1,-1,0,unknown,1
32095,37,blue-collar,married,secondary,no,32,yes,no,unknown,3,may,1331,2,-1,0,unknown,1
32096,56,unemployed,married,primary,no,12,no,no,cellular,12,oct,250,3,187,1,failure,0
32097,58,entrepreneur,divorced,secondary,no,3161,no,no,telephone,15,jul,542,2,-1,0,unknown,0
32098,36,unemployed,divorced,secondary,no,8267,no,no,unknown,18,jun,1440,2,-1,0,unknown,1
32099,25,management,single,tertiary,no,638,yes,no,cellular,20,apr,483,2,407,6,other,1
32100,34,management,married,tertiary,no,527,no,no,cellular,4,mar,272,17,-1,0,unknown,1
32101,56,unemployed,divorced,primary,no,802,no,no,telephone,3,feb,258,2,579,0,success,1
32102,34,management,married,tertiary,no,3301,yes,no,cellular,28,aug,485,2,227,4,failure,0
32103,28,management,single,tertiary,no,111,yes,yes,cellular,28,may,1186,2,-1,0,unknown,1
32104,36,management,married,tertiary,no,532,yes,no,cellular,8,may,1181,1,-1,0,unknown,1
32105,46,admin.,divorced,secondary,no,99,no,no,unknown,14,jul,1623,1,-1,0,unknown,1
32106,71,retired,married,tertiary,no,2651,no,no,cellular,24,aug,801,3,317,2,failure,1
32107,29,admin.,single,tertiary,no,8,no,no,cellular,28,jan,937,1,-1,0,unknown,1
32108,51,unknown,married,tertiary,no,167,no,no,unknown,18,jun,1720,4,-1,0,unknown,1
32109,87,admin.,married,secondary,no,3234,no,no,unknown,6,jun,1089,1,-1,0,unknown,1
32110,28,blue-collar,married,secondary,no,2322,no,no,cellular,8,jul,1288,4,-1,0,unknown,1
