,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32846,37,technician,married,tertiary,no,122,no,no,telephone,25,jun,266,2,318,29,other,0
32847,37,technician,married,primary,no,122,no,yes,cellular,25,jun,266,2,318,3,other,0
32848,76,technician,married,tertiary,no,122,no,no,cellular,25,jun,266,2,318,3,other,0
32849,34,blue-collar,single,tertiary,no,250,no,no,cellular,26,aug,947,2,-1,0,unknown,1
32850,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1548,2,-1,0,unknown,1
32851,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1109,2,-1,0,unknown,1
32852,41,management,married,secondary,no,0,no,no,cellular,21,nov,1311,1,-1,28,unknown,1
32853,41,management,married,secondary,no,0,no,no,cellular,21,nov,1946,1,-1,0,unknown,1
32854,82,management,married,secondary,no,0,no,no,cellular,21,nov,624,1,-1,0,success,1
32855,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1095,4,-1,0,unknown,1
32856,34,technician,married,secondary,no,268,no,no,cellular,11,aug,883,4,-1,0,unknown,1
32857,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1580,4,-1,0,unknown,1
32858,43,admin.,single,secondary,no,35,no,no,telephone,9,jul,882,1,-1,0,unknown,1
32859,43,admin.,single,secondary,no,35,no,no,cellular,9,nov,1602,1,-1,0,unknown,1
32860,43,admin.,single,secondary,no,35,no,no,telephone,9,dec,1567,1,-1,0,unknown,1
32861,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,24,1,-1,0,unknown,0
32862,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,463,1,-1,15,unknown,0
32863,49,blue-collar,divorced,secondary,no,10613,no,no,unknown,4,feb,1226,1,-1,0,unknown,0
32864,46,technician,divorced,secondary,yes,-11,yes,no,cellular,11,aug,760,2,-1,0,unknown,1
32865,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,593,2,-1,0,unknown,0
32866,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1236,2,-1,0,unknown,1
32867,33,management,married,tertiary,no,2709,no,no,cellular,6,feb,901,2,-1,0,unknown,1
32868,33,management,married,tertiary,no,1412,no,no,cellular,1,jul,433,2,-1,0,unknown,1
32869,33,admin.,married,tertiary,no,1412,no,no,cellular,6,feb,1223,2,-1,0,unknown,1
32870,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,749,1,192,1,success,1
32871,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,aug,363,1,192,1,success,1
32872,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,sep,1049,1,192,35,failure,1
32873,36,entrepreneur,divorced,unknown,no,298,yes,no,unknown,8,may,914,1,428,0,unknown,1
32874,36,entrepreneur,married,unknown,no,93936,yes,no,telephone,8,may,1882,1,-1,0,unknown,1
32875,36,entrepreneur,married,unknown,no,298,yes,no,unknown,8,may,215,1,59,26,success,0
32876,48,management,married,unknown,no,7861,no,no,cellular,20,nov,380,1,256,0,success,1
32877,48,management,married,unknown,no,7861,no,no,telephone,20,nov,380,1,-1,0,success,0
32878,48,management,married,unknown,no,7861,no,no,cellular,11,nov,380,1,-1,0,success,1
32879,26,management,single,tertiary,no,690,no,no,cellular,5,feb,955,3,-1,0,unknown,1
32880,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1946,3,-1,0,unknown,1
32881,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1805,3,-1,0,unknown,1
32882,38,admin.,single,secondary,no,245,no,yes,cellular,17,apr,882,2,345,2,success,1
32883,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,1181,2,345,2,success,1
32884,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,1357,2,345,2,success,1
32885,30,management,married,tertiary,no,35223,no,no,cellular,5,may,1331,1,274,3,failure,1
32886,85,management,married,tertiary,no,451,no,no,cellular,5,may,985,1,274,3,failure,1
32887,30,management,married,tertiary,no,24122,no,no,cellular,5,may,784,1,274,3,failure,1
32888,88,services,married,secondary,no,257,yes,no,cellular,12,jun,171,1,-1,0,unknown,1
32889,39,services,married,secondary,no,257,yes,no,cellular,12,jun,821,1,-1,0,unknown,1
32890,39,services,married,secondary,no,257,yes,no,cellular,12,jun,1133,1,-1,0,unknown,1
32891,38,blue-collar,married,secondary,no,4771,yes,no,cellular,17,dec,824,1,-1,0,unknown,1
32892,38,blue-collar,married,secondary,no,4771,yes,no,cellular,17,apr,1484,1,-1,0,unknown,1
32893,89,blue-collar,married,secondary,no,4771,yes,no,cellular,17,apr,217,1,410,0,unknown,1
32894,54,technician,divorced,tertiary,no,726,no,no,cellular,28,jan,246,1,-1,0,success,1
32895,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,955,1,-1,0,success,1
32896,40,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,1580,1,-1,0,unknown,1
32897,38,management,married,tertiary,no,413,no,no,cellular,13,apr,240,28,179,2,failure,0
32898,38,management,married,tertiary,no,413,no,no,unknown,18,apr,240,1,179,2,failure,0
32899,38,retired,married,tertiary,no,413,no,no,cellular,6,apr,240,1,179,2,failure,0
32900,36,entrepreneur,divorced,tertiary,no,7491,yes,no,unknown,6,may,3025,3,-1,0,unknown,1
32901,63,entrepreneur,married,tertiary,no,125,yes,no,unknown,6,may,1663,3,-1,0,success,1
32902,38,entrepreneur,married,tertiary,no,125,yes,no,cellular,6,may,902,3,-1,0,unknown,1
32903,40,self-employed,married,tertiary,no,13669,no,no,cellular,7,oct,1062,1,136,8,other,1
32904,40,self-employed,married,tertiary,no,85107,no,no,cellular,15,oct,138,1,136,8,success,1
32905,40,self-employed,married,tertiary,yes,13669,no,no,cellular,15,oct,1015,1,136,8,other,1
32906,35,technician,married,secondary,no,8,yes,yes,cellular,31,apr,937,6,-1,0,unknown,0
32907,35,technician,married,secondary,no,8,yes,yes,cellular,20,apr,1837,6,-1,0,unknown,0
32908,35,technician,married,secondary,no,23279,yes,yes,cellular,20,apr,1488,6,-1,0,unknown,1
32909,57,housemaid,married,tertiary,no,3760,yes,no,cellular,17,nov,1190,1,-1,0,unknown,1
32910,57,housemaid,divorced,tertiary,no,3760,no,no,cellular,17,dec,1070,1,-1,0,unknown,1
32911,57,housemaid,married,tertiary,no,3760,no,no,cellular,17,nov,1070,1,-1,22,success,1
32912,31,services,divorced,secondary,no,-331,yes,no,unknown,23,may,1062,5,-1,0,unknown,1
32913,31,services,married,secondary,no,-331,yes,no,unknown,23,may,1191,5,-1,0,unknown,1
32914,31,services,married,secondary,no,-331,yes,no,unknown,23,may,1871,5,-1,55,unknown,1
32915,60,retired,married,primary,no,458,yes,no,unknown,16,dec,915,1,-1,0,unknown,1
32916,60,retired,divorced,primary,no,458,yes,no,unknown,16,may,1372,1,-1,0,unknown,1
32917,60,retired,divorced,primary,no,458,yes,no,unknown,16,may,696,1,-1,0,unknown,1
32918,48,entrepreneur,married,tertiary,no,0,no,no,cellular,17,apr,502,2,-1,0,unknown,0
32919,48,entrepreneur,married,tertiary,no,0,yes,no,cellular,6,apr,1410,2,-1,0,unknown,1
32920,48,entrepreneur,married,tertiary,no,0,no,no,cellular,17,apr,856,2,-1,0,unknown,1
32921,23,student,single,tertiary,no,61643,no,no,cellular,4,may,699,4,-1,0,unknown,1
32922,23,student,single,tertiary,no,82,no,no,cellular,4,may,1777,4,-1,0,unknown,0
32923,19,student,single,tertiary,no,82,no,no,cellular,4,may,1432,4,-1,0,unknown,1
32924,36,management,married,unknown,no,0,no,no,cellular,5,jun,665,1,-1,0,unknown,1
32925,36,management,married,unknown,no,0,no,no,cellular,5,jun,387,1,-1,0,unknown,0
32926,36,management,single,unknown,no,0,no,no,unknown,5,jun,913,1,-1,0,unknown,1
32927,37,management,married,tertiary,no,3236,no,no,unknown,20,may,291,2,202,32,other,0
32928,37,management,married,tertiary,no,3236,no,no,cellular,20,may,291,10,202,5,unknown,0
32929,37,management,married,tertiary,no,3236,no,yes,cellular,20,mar,291,2,202,5,other,0
32930,33,blue-collar,single,primary,yes,-104,yes,no,cellular,15,may,759,10,331,16,other,1
32931,33,blue-collar,single,primary,no,-104,yes,no,cellular,15,may,1014,10,331,18,other,1
32932,33,blue-collar,single,primary,no,-104,yes,no,cellular,7,may,1855,10,331,16,other,1
32933,32,technician,married,secondary,no,1247,yes,no,unknown,23,may,965,3,-1,0,unknown,0
32934,32,technician,married,secondary,no,1247,yes,no,unknown,23,may,1087,3,344,0,unknown,1
32935,32,technician,married,secondary,no,1247,yes,no,unknown,23,may,1727,3,-1,0,failure,1
32936,41,technician,married,secondary,no,2152,no,no,cellular,30,sep,396,1,121,1,other,1
32937,41,technician,single,secondary,no,2152,no,no,cellular,30,sep,1134,1,121,1,other,1
32938,41,technician,married,secondary,no,2152,no,no,cellular,30,sep,364,1,121,1,other,1
32939,44,blue-collar,married,secondary,yes,4236,yes,no,cellular,4,may,2201,3,-1,0,unknown,1
32940,44,blue-collar,married,secondary,no,4236,yes,no,cellular,4,may,1013,3,-1,0,unknown,1
32941,44,blue-collar,married,secondary,no,4236,yes,no,cellular,4,mar,605,3,-1,0,unknown,1
32942,51,blue-collar,single,secondary,no,3571,yes,no,cellular,10,jul,1424,1,-1,0,unknown,1
32943,40,blue-collar,single,secondary,no,3571,yes,no,cellular,10,jul,1720,1,-1,0,unknown,1
32944,40,blue-collar,single,secondary,no,3571,yes,no,cellular,10,jul,761,1,-1,0,unknown,1
32945,52,blue-collar,married,secondary,no,3165,no,no,unknown,6,may,920,1,-1,0,unknown,0
32946,48,blue-collar,married,secondary,no,3165,no,no,unknown,6,may,1329,1,-1,0,unknown,1
32947,52,blue-collar,married,secondary,no,3165,no,no,unknown,6,may,1473,1,-1,0,other,1
32948,27,technician,single,tertiary,no,1526,yes,no,unknown,6,jun,1616,10,-1,0,unknown,1
32949,27,technician,single,tertiary,no,1526,yes,no,unknown,6,jun,1364,10,-1,0,failure,1
32950,27,technician,single,tertiary,no,1526,yes,no,unknown,6,jun,1622,10,-1,0,success,1
32951,56,blue-collar,married,secondary,no,322,yes,no,cellular,20,apr,1882,3,-1,0,unknown,1
32952,34,blue-collar,married,secondary,no,322,yes,no,cellular,20,apr,1062,7,-1,0,unknown,1
32953,34,blue-collar,married,secondary,no,322,yes,no,cellular,20,aug,1721,3,-1,0,unknown,1
32954,44,admin.,married,tertiary,no,26,yes,no,cellular,21,jul,1056,10,-1,0,unknown,1
32955,44,admin.,married,secondary,no,26,yes,no,cellular,21,jul,1735,10,-1,0,unknown,1
32956,44,admin.,married,secondary,no,26,yes,no,cellular,15,jul,811,10,-1,0,unknown,0
32957,39,technician,single,secondary,no,822,yes,yes,cellular,29,may,1447,3,-1,0,unknown,1
32958,39,technician,single,secondary,no,822,yes,no,unknown,29,may,1042,3,-1,0,unknown,1
32959,39,technician,single,secondary,no,822,yes,yes,cellular,29,may,2260,3,-1,0,unknown,1
32960,31,unemployed,married,tertiary,no,7744,no,no,cellular,26,mar,348,8,-1,0,unknown,1
32961,31,unemployed,married,tertiary,no,7744,no,no,cellular,26,aug,2260,8,-1,0,unknown,1
32962,31,unemployed,married,tertiary,no,7744,no,no,cellular,26,jul,1204,8,-1,0,unknown,1
32963,55,services,married,secondary,no,96,no,no,telephone,30,jul,1434,2,-1,0,unknown,1
32964,55,services,married,secondary,no,96,no,no,telephone,30,jul,1109,2,-1,0,unknown,1
32965,55,services,married,secondary,no,96,no,no,telephone,30,jul,1540,2,-1,0,unknown,1
32966,44,technician,married,secondary,no,0,no,no,unknown,2,jun,1452,1,-1,0,unknown,1
32967,44,student,married,secondary,no,0,no,no,unknown,2,jun,1078,1,-1,0,unknown,1
32968,44,technician,married,secondary,no,76503,no,no,telephone,2,jun,302,1,-1,0,unknown,1
32969,51,management,single,tertiary,no,1146,no,yes,unknown,19,mar,458,4,-1,0,unknown,1
32970,51,management,single,tertiary,no,1146,yes,yes,unknown,19,may,1160,4,409,0,unknown,1
32971,51,management,single,tertiary,no,1146,yes,yes,unknown,19,may,1666,4,-1,0,unknown,0
32972,41,blue-collar,married,secondary,yes,1521,yes,no,cellular,8,apr,1068,4,-1,0,unknown,1
32973,41,blue-collar,married,secondary,no,1521,yes,no,cellular,8,may,907,4,-1,0,unknown,1
32974,41,blue-collar,married,secondary,no,1521,yes,no,cellular,8,apr,989,4,131,0,unknown,0
32975,38,management,single,tertiary,no,0,no,no,cellular,11,jul,944,1,-1,0,unknown,1
32976,38,management,single,tertiary,no,24941,no,no,cellular,24,apr,164,1,-1,0,unknown,1
32977,38,management,single,tertiary,no,0,no,no,cellular,24,jul,3881,1,-1,0,unknown,1
32978,81,management,single,tertiary,no,5145,yes,no,cellular,28,may,338,1,175,2,other,1
32979,33,management,single,tertiary,no,5145,yes,no,cellular,14,may,1410,1,175,3,other,1
32980,65,management,single,tertiary,no,5145,yes,no,cellular,14,jun,338,1,175,2,other,1
32981,32,blue-collar,divorced,primary,no,4805,no,yes,cellular,4,jul,1331,3,-1,3,unknown,1
32982,32,blue-collar,divorced,primary,no,4805,no,yes,cellular,4,jul,885,3,-1,0,unknown,1
32983,32,blue-collar,divorced,primary,no,4805,no,yes,cellular,4,jul,1183,3,-1,0,unknown,1
32984,39,blue-collar,married,primary,no,1014,no,no,cellular,30,jul,1492,4,470,0,unknown,1
32985,39,blue-collar,married,primary,no,1014,no,no,cellular,30,jul,1067,4,-1,0,unknown,1
32986,86,blue-collar,married,primary,no,1014,no,no,cellular,30,jul,261,4,-1,10,unknown,0
32987,45,technician,married,secondary,no,1818,no,no,cellular,2,feb,197,3,241,2,success,1
32988,45,technician,married,secondary,no,1818,no,no,cellular,17,feb,197,1,241,2,success,1
32989,45,technician,married,secondary,no,1818,no,no,cellular,2,feb,197,1,166,2,success,1
32990,36,unemployed,married,primary,no,5911,yes,no,cellular,8,may,1376,1,-1,0,unknown,0
32991,38,unemployed,married,primary,no,771,yes,no,cellular,8,may,1187,1,-1,0,unknown,1
32992,36,unemployed,married,primary,no,771,yes,no,cellular,8,may,1027,1,489,0,unknown,0
32993,37,blue-collar,married,secondary,yes,32,yes,no,unknown,20,may,1597,2,-1,0,unknown,1
32994,37,blue-collar,married,secondary,no,6373,yes,no,unknown,20,may,1178,2,-1,0,unknown,1
32995,37,blue-collar,married,secondary,no,32,yes,no,unknown,5,may,1650,2,-1,0,unknown,1
32996,56,unemployed,married,secondary,no,12,no,no,cellular,12,oct,135,3,187,1,failure,0
32997,56,unemployed,married,secondary,no,21194,no,no,cellular,12,oct,511,3,96,1,failure,0
32998,56,unemployed,married,secondary,no,12,no,no,cellular,12,aug,511,43,187,1,failure,0
32999,58,management,single,secondary,no,3161,no,no,telephone,30,jul,751,2,-1,0,unknown,0
33000,58,management,divorced,secondary,no,3161,yes,no,unknown,30,jul,542,2,-1,0,unknown,0
33001,58,management,divorced,secondary,no,3161,no,no,telephone,30,jul,542,27,-1,17,unknown,0
33002,36,unemployed,divorced,secondary,no,8267,no,no,unknown,18,jun,1460,2,-1,0,unknown,1
33003,36,unemployed,divorced,secondary,no,8267,no,no,cellular,18,jun,321,2,38,0,unknown,1
33004,36,unemployed,divorced,secondary,no,8267,no,no,unknown,18,jun,1723,2,-1,0,unknown,1
33005,30,management,single,tertiary,no,45096,no,no,cellular,20,apr,483,2,291,6,other,1
33006,30,management,single,tertiary,yes,638,yes,no,cellular,20,apr,483,2,792,6,other,0
33007,30,management,single,tertiary,no,638,no,no,cellular,20,apr,1184,2,291,6,other,1
33008,34,management,married,tertiary,no,83307,no,no,cellular,4,nov,272,1,-1,26,unknown,0
33009,34,management,married,tertiary,no,527,no,no,cellular,4,may,1555,1,-1,0,unknown,1
33010,34,management,married,tertiary,no,527,no,no,cellular,4,nov,272,1,470,0,success,1
33011,56,unemployed,divorced,primary,no,802,no,no,telephone,3,feb,258,2,379,0,success,1
33012,56,unemployed,divorced,primary,no,802,no,no,unknown,3,apr,258,2,-1,0,unknown,1
33013,56,unemployed,divorced,primary,no,802,no,no,telephone,3,feb,258,2,56,0,success,1
33014,34,management,married,tertiary,no,3301,yes,no,cellular,17,feb,485,2,227,4,other,0
33015,34,management,single,tertiary,no,3301,yes,no,cellular,17,feb,485,2,227,4,failure,0
33016,34,management,married,tertiary,no,3301,yes,yes,cellular,17,nov,485,2,227,4,failure,0
33017,28,management,single,tertiary,no,111,yes,yes,cellular,28,jul,1232,2,-1,0,failure,1
33018,28,management,single,tertiary,no,111,yes,yes,cellular,28,jul,920,2,-1,24,unknown,1
33019,28,management,single,tertiary,no,111,yes,yes,cellular,28,jul,2692,2,-1,0,unknown,1
33020,36,management,married,tertiary,no,38728,yes,no,cellular,14,may,1052,1,-1,0,unknown,1
33021,36,management,married,tertiary,no,532,yes,no,cellular,14,jun,1576,1,-1,0,unknown,1
33022,36,management,married,tertiary,no,532,yes,no,cellular,14,may,837,1,336,0,unknown,1
33023,46,admin.,divorced,tertiary,no,99,no,no,unknown,14,jul,1183,1,-1,0,unknown,1
33024,46,admin.,divorced,unknown,no,99,no,no,unknown,14,jul,1200,1,-1,0,unknown,1
33025,46,admin.,married,secondary,no,99,no,no,unknown,14,jul,1532,1,-1,0,unknown,1
33026,71,retired,married,tertiary,yes,2651,no,no,cellular,24,aug,859,3,200,2,failure,1
33027,71,retired,single,tertiary,no,2651,no,no,cellular,24,aug,834,3,200,2,failure,1
33028,71,self-employed,married,tertiary,no,2651,no,no,cellular,24,aug,975,3,200,2,failure,1
