,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32046,37,technician,married,tertiary,no,122,no,no,cellular,14,feb,266,2,318,3,other,0
32047,34,management,single,tertiary,no,250,yes,no,cellular,26,aug,1041,2,-1,0,unknown,1
32048,41,management,married,secondary,no,0,no,no,cellular,21,nov,1127,1,-1,0,unknown,1
32049,34,technician,married,secondary,no,268,no,no,cellular,11,aug,960,4,-1,0,unknown,1
32050,43,admin.,single,secondary,no,5543,no,no,telephone,9,sep,208,1,-1,0,unknown,1
32051,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,632,1,-1,275,unknown,0
32052,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1021,2,-1,0,unknown,1
32053,33,admin.,married,tertiary,no,1412,no,no,cellular,6,mar,433,2,-1,0,unknown,1
32054,45,unknown,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1473,1,192,1,failure,1
32055,79,entrepreneur,single,unknown,no,298,yes,no,unknown,8,may,1452,1,-1,0,unknown,1
32056,48,admin.,married,unknown,no,7861,no,no,cellular,20,nov,1061,1,-1,0,unknown,1
32057,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1200,37,-1,0,unknown,0
32058,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,570,2,345,2,success,0
32059,30,management,married,tertiary,no,451,no,no,cellular,24,may,525,1,274,3,failure,1
32060,39,services,divorced,secondary,no,257,yes,no,unknown,12,jun,1066,1,-1,0,unknown,1
32061,38,blue-collar,married,secondary,no,4771,yes,no,cellular,17,apr,936,1,-1,0,unknown,1
32062,54,retired,divorced,tertiary,no,726,no,no,cellular,28,aug,1122,1,-1,0,unknown,1
32063,38,management,married,tertiary,no,91341,no,no,cellular,13,apr,240,1,179,2,failure,0
32064,36,entrepreneur,married,tertiary,no,125,yes,no,cellular,6,jun,1217,3,-1,0,unknown,1
32065,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,590,1,136,8,other,0
32066,35,technician,married,secondary,no,8,yes,yes,cellular,20,apr,2389,6,-1,0,unknown,0
32067,57,housemaid,married,tertiary,no,3760,yes,no,cellular,17,nov,1070,1,-1,0,success,1
32068,31,services,married,secondary,no,-331,yes,no,unknown,23,may,1580,5,-1,0,unknown,1
32069,60,retired,married,primary,no,458,yes,no,unknown,16,may,895,1,-1,0,unknown,1
32070,48,entrepreneur,married,tertiary,no,0,yes,no,cellular,17,apr,1992,2,-1,0,unknown,1
32071,23,student,single,tertiary,no,82,yes,no,cellular,4,may,1076,4,-1,0,unknown,1
32072,36,management,divorced,unknown,no,0,no,no,unknown,5,jun,1410,1,-1,0,unknown,1
32073,37,management,married,primary,no,3236,no,no,cellular,20,nov,291,2,202,5,other,0
32074,33,retired,single,primary,no,-104,yes,no,cellular,15,may,729,10,331,16,other,1
32075,32,technician,married,secondary,no,1247,yes,no,unknown,23,may,1118,3,-1,0,success,0
32076,41,technician,married,secondary,no,2152,no,no,cellular,30,sep,265,1,121,27,other,1
32077,44,blue-collar,married,secondary,no,4236,no,no,cellular,4,mar,378,3,-1,0,unknown,1
32078,85,blue-collar,single,secondary,no,3571,yes,no,cellular,10,jul,1180,1,-1,0,unknown,1
32079,52,blue-collar,married,secondary,no,3165,no,no,unknown,6,may,1495,1,-1,0,unknown,1
32080,27,technician,single,tertiary,no,1526,yes,no,unknown,6,jun,1033,10,-1,0,unknown,0
32081,34,entrepreneur,married,secondary,no,322,yes,no,cellular,20,apr,1882,3,-1,0,unknown,1
32082,44,admin.,married,secondary,no,26,yes,no,cellular,21,jul,1529,10,476,0,unknown,1
32083,39,technician,divorced,secondary,no,822,yes,yes,unknown,29,may,1272,3,-1,0,unknown,1
32084,31,unemployed,married,tertiary,no,7744,no,no,cellular,26,aug,2053,8,-1,0,unknown,1
32085,55,services,married,secondary,no,96,no,no,telephone,30,jul,1276,2,105,0,unknown,1
32086,44,technician,married,secondary,no,0,no,no,unknown,2,jun,1681,1,-1,0,unknown,0
32087,51,management,single,tertiary,no,1146,no,yes,unknown,19,apr,458,4,-1,0,unknown,1
32088,41,blue-collar,married,secondary,no,1521,yes,no,cellular,8,dec,1435,4,-1,0,unknown,1
32089,38,management,single,tertiary,no,0,no,no,cellular,24,jul,1213,1,-1,0,success,1
32090,33,management,single,tertiary,no,5145,yes,no,cellular,2,may,338,1,461,2,other,1
32091,32,blue-collar,divorced,primary,no,4805,no,yes,cellular,4,jul,1040,3,-1,0,unknown,1
32092,39,blue-collar,married,primary,no,38418,no,no,cellular,30,jul,1001,4,-1,0,unknown,1
32093,45,technician,married,secondary,no,1818,no,no,cellular,2,feb,197,1,241,2,success,1
32094,36,housemaid,married,primary,no,771,yes,no,cellular,8,may,875,1,-1,0,unknown,1
32095,37,blue-collar,married,secondary,no,32,yes,no,unknown,20,may,1329,2,88,0,unknown,1
32096,56,unemployed,married,secondary,no,12,no,yes,cellular,12,oct,511,3,136,1,failure,0
32097,58,student,divorced,secondary,no,3161,no,no,cellular,30,jul,542,2,-1,0,unknown,0
32098,36,unemployed,divorced,secondary,no,8267,no,no,cellular,23,jun,321,2,-1,0,unknown,0
32099,30,management,married,tertiary,no,638,yes,no,cellular,20,apr,483,2,838,6,other,1
32100,55,management,married,tertiary,no,527,no,no,cellular,4,jun,272,1,-1,0,unknown,1
32101,56,unemployed,divorced,primary,no,802,no,no,telephone,3,jun,258,2,-1,0,success,0
32102,34,retired,married,tertiary,no,3301,yes,no,cellular,17,nov,485,2,227,4,failure,0
32103,28,management,single,tertiary,no,111,yes,yes,cellular,28,jul,1407,2,-1,9,unknown,1
32104,36,technician,single,tertiary,no,532,yes,no,cellular,14,may,603,1,-1,0,unknown,1
32105,46,admin.,divorced,secondary,no,99,no,no,unknown,14,feb,1658,1,-1,0,unknown,1
32106,71,retired,married,tertiary,no,2651,no,no,cellular,24,aug,1096,3,200,2,failure,1
32107,29,admin.,single,tertiary,no,12823,no,no,cellular,28,jan,632,1,-1,0,unknown,0
32108,51,unknown,married,unknown,yes,167,no,no,unknown,18,jun,965,4,-1,0,unknown,1
32109,40,admin.,married,secondary,no,3234,no,no,unknown,6,jun,1363,1,-1,11,unknown,1
32110,28,blue-collar,married,secondary,no,2322,no,no,cellular,8,jul,1309,4,-1,0,unknown,1
32111,63,technician,married,secondary,no,973,no,no,cellular,25,feb,318,1,111,1,unknown,0
32112,47,blue-collar,married,secondary,no,1348,no,yes,cellular,4,aug,1412,1,-1,28,unknown,0
32113,46,management,divorced,tertiary,no,385,yes,no,unknown,29,may,1318,4,-1,0,unknown,1
32114,32,services,married,secondary,no,1066,yes,no,unknown,19,may,1805,9,-1,0,unknown,1
32115,57,blue-collar,married,primary,no,3498,no,no,cellular,15,jul,1051,2,456,2,success,1
32116,47,blue-collar,divorced,secondary,no,1815,yes,no,cellular,5,feb,1224,1,253,4,failure,1
32117,29,admin.,single,secondary,no,768,yes,no,cellular,24,jul,810,5,398,0,unknown,1
32118,30,management,single,tertiary,no,2419,no,yes,cellular,21,jun,1066,2,-1,0,unknown,1
32119,51,services,married,primary,no,-553,yes,no,unknown,4,jun,1540,8,-1,0,unknown,1
32120,54,unemployed,married,primary,no,6427,yes,no,telephone,19,nov,1491,1,-1,0,unknown,1
32121,30,blue-collar,married,secondary,no,3653,yes,yes,unknown,6,jun,1000,4,-1,0,unknown,1
32122,45,technician,married,tertiary,no,548,no,no,cellular,11,aug,650,4,-1,0,unknown,1
32123,30,management,single,tertiary,no,13,yes,no,cellular,15,jul,1574,3,-1,0,unknown,1
32124,46,management,divorced,tertiary,yes,665,yes,no,cellular,2,feb,1488,2,207,1,other,1
32125,45,entrepreneur,married,primary,no,321,yes,no,cellular,30,jul,918,4,-1,0,failure,1
32126,28,admin.,single,unknown,no,2736,no,no,cellular,8,jul,384,1,-1,0,unknown,0
32127,24,student,single,secondary,no,372,yes,no,cellular,24,apr,826,1,-1,0,unknown,1
32128,57,admin.,married,secondary,no,169,no,no,cellular,3,feb,22,5,-1,0,unknown,0
32129,28,management,single,tertiary,no,355,yes,yes,cellular,28,may,1519,4,-1,0,unknown,1
32130,35,services,married,secondary,no,501,yes,no,cellular,10,jul,1070,8,-1,0,unknown,1
32131,56,admin.,single,primary,no,0,no,yes,cellular,10,jul,971,1,-1,0,unknown,1
32132,40,housemaid,married,primary,no,322,no,no,cellular,17,jun,1617,2,-1,0,unknown,1
32133,45,blue-collar,married,primary,no,2958,yes,no,cellular,16,apr,580,1,871,2,failure,1
32134,49,self-employed,married,tertiary,no,147,no,yes,cellular,6,feb,559,1,189,4,success,1
32135,48,technician,married,secondary,no,759,yes,no,cellular,28,jul,1123,5,-1,0,unknown,1
32136,36,management,married,tertiary,no,114,no,no,cellular,13,jun,1745,1,-1,0,unknown,1
32137,35,services,divorced,secondary,no,44,yes,no,telephone,17,sep,377,2,-1,0,unknown,0
32138,29,self-employed,married,tertiary,no,751,yes,no,unknown,23,aug,1806,2,-1,0,unknown,1
32139,55,entrepreneur,married,tertiary,no,78,no,no,cellular,18,nov,1034,2,616,0,unknown,1
32140,27,technician,single,secondary,no,1187,no,no,cellular,26,jan,814,2,-1,0,unknown,1
32141,44,admin.,single,unknown,no,3,yes,no,cellular,13,may,1347,1,-1,0,unknown,1
32142,59,blue-collar,divorced,primary,no,5788,no,no,cellular,14,may,789,2,350,2,failure,1
32143,30,technician,single,tertiary,no,405,yes,no,cellular,4,feb,783,1,274,1,failure,1
