,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
29,38,admin.,married,secondary,no,405,yes,no,telephone,12,nov,893,7,-1,0,unknown,0
30,32,student,married,secondary,no,895,no,no,cellular,7,aug,289,2,-1,0,unknown,0
31,35,management,single,tertiary,no,381,no,no,cellular,17,aug,343,2,-1,1,failure,0
32,48,management,single,tertiary,no,4060,no,no,cellular,19,sep,331,2,-1,0,unknown,1
33,29,management,single,tertiary,no,1056,no,no,cellular,4,feb,206,1,-1,0,unknown,0
34,64,housemaid,married,secondary,no,2645,no,no,telephone,3,feb,343,2,-1,0,unknown,0
35,53,entrepreneur,married,primary,no,27,no,no,telephone,12,sep,230,3,-1,0,unknown,0
36,38,management,single,tertiary,no,765,no,no,cellular,7,nov,238,1,-1,0,unknown,0
37,36,technician,single,primary,no,2511,yes,no,cellular,3,apr,700,5,-1,0,unknown,0
38,34,management,married,tertiary,no,3050,yes,no,cellular,17,may,469,1,-1,0,failure,0
