,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
4067,35,entrepreneur,married,primary,no,313,yes,no,cellular,15,jul,1032,1,-1,0,unknown,1
4068,46,management,married,tertiary,no,1600,yes,yes,cellular,11,aug,374,1,-1,0,unknown,0
4069,36,technician,married,tertiary,no,1354,no,no,telephone,7,sep,281,3,97,2,failure,0
4070,35,technician,married,unknown,no,0,no,no,cellular,14,jan,187,7,-1,0,unknown,0
4071,41,blue-collar,married,primary,no,2453,yes,no,unknown,15,may,163,1,287,0,unknown,0
4072,45,technician,divorced,secondary,no,2657,no,no,cellular,7,aug,290,3,-1,0,unknown,0
4073,40,blue-collar,single,primary,no,52,yes,no,unknown,24,jun,528,2,-1,0,unknown,0
4074,35,unemployed,single,tertiary,no,415,no,no,cellular,4,jan,41,1,92,4,success,0
4075,31,management,divorced,tertiary,no,254,no,no,cellular,18,aug,452,8,-1,0,failure,0
4076,41,admin.,married,secondary,no,707,no,no,unknown,18,jun,707,5,-1,0,unknown,0
4077,37,management,single,tertiary,no,80671,no,no,cellular,4,may,384,2,-1,0,unknown,0
4078,47,self-employed,single,secondary,no,1101,yes,no,cellular,23,jul,64,3,-1,0,unknown,0
4079,37,technician,single,tertiary,no,3943,no,yes,cellular,6,apr,1138,2,231,1,failure,0
4080,59,management,divorced,tertiary,no,28193,yes,no,telephone,29,dec,266,1,-1,0,unknown,0
4081,77,retired,married,unknown,no,78576,no,no,cellular,20,oct,373,1,-1,0,unknown,0
4082,37,management,married,secondary,no,5447,yes,yes,cellular,23,nov,634,1,-1,0,unknown,0
4083,47,management,married,tertiary,no,2987,yes,no,cellular,15,feb,93,1,91,1,failure,0
4084,90,retired,divorced,primary,no,1,no,no,cellular,13,oct,152,3,-1,0,unknown,0
4085,36,management,single,tertiary,no,7506,yes,no,cellular,6,may,215,2,188,1,success,0
4086,53,management,married,tertiary,no,349,no,no,cellular,7,aug,882,2,92,0,unknown,1
4087,51,blue-collar,married,secondary,no,7180,yes,yes,unknown,14,may,927,22,-1,0,unknown,0
4088,58,management,married,tertiary,no,0,no,yes,cellular,24,sep,358,2,-1,0,unknown,0
4089,34,technician,married,tertiary,no,23076,yes,no,cellular,27,may,243,2,35,6,other,0
4090,51,blue-collar,single,primary,no,1262,yes,yes,unknown,13,may,1015,1,-1,0,unknown,0
4091,36,admin.,single,tertiary,no,3221,no,no,cellular,4,aug,322,11,-1,0,unknown,0
4092,83,technician,single,secondary,no,550,no,no,cellular,19,nov,337,1,-1,0,unknown,0
4093,56,blue-collar,married,primary,no,-9,yes,yes,cellular,8,sep,728,1,-1,0,unknown,0
4094,25,blue-collar,divorced,secondary,no,272,no,no,cellular,14,aug,100,2,-1,0,unknown,0
4095,49,housemaid,married,primary,no,278,yes,no,telephone,15,jul,1303,6,-1,0,success,1
4096,57,management,married,tertiary,no,0,yes,yes,cellular,28,jul,664,8,-1,0,failure,0
4097,61,management,single,tertiary,no,997,no,no,cellular,10,mar,106,1,-1,0,failure,0
4098,19,student,divorced,primary,no,134,no,no,cellular,27,mar,271,4,-1,0,unknown,0
4099,38,admin.,single,secondary,no,3239,yes,no,unknown,5,jan,817,2,-1,0,unknown,0
4100,30,management,single,tertiary,no,536,yes,no,cellular,2,jul,309,1,-1,0,unknown,0
4101,60,admin.,divorced,secondary,no,106,no,no,cellular,21,aug,216,3,91,1,unknown,0
4102,56,blue-collar,married,primary,no,8163,no,no,cellular,14,aug,565,4,-1,0,unknown,0
4103,37,admin.,divorced,secondary,no,1533,yes,no,cellular,21,nov,281,4,-1,0,unknown,0
4104,34,technician,single,secondary,no,855,yes,no,cellular,23,jul,578,1,-1,0,unknown,0
4105,50,management,married,tertiary,no,414,yes,no,cellular,3,apr,299,23,302,3,failure,0
4106,35,unemployed,divorced,primary,no,118,no,no,unknown,20,jun,1330,4,-1,0,unknown,1
4107,26,blue-collar,single,secondary,no,494,no,no,cellular,2,feb,1387,1,-1,0,unknown,1
4108,37,housemaid,married,secondary,no,7433,no,yes,cellular,5,feb,350,2,-1,0,unknown,0
4109,57,admin.,married,secondary,no,74103,no,no,unknown,3,feb,369,1,-1,0,unknown,0
4110,30,student,married,tertiary,no,8089,yes,yes,cellular,18,mar,232,2,294,2,failure,0
4111,36,services,single,secondary,no,0,yes,no,cellular,15,may,152,4,-1,1,unknown,0
4112,55,technician,divorced,tertiary,no,0,no,no,cellular,18,aug,237,3,-1,5,unknown,0
4113,60,services,married,secondary,no,0,yes,no,cellular,22,jul,1223,1,-1,0,unknown,1
4114,32,technician,single,primary,no,1279,yes,yes,unknown,3,jun,1173,3,-1,0,unknown,0
4115,25,admin.,married,unknown,no,349,yes,no,cellular,19,jul,656,8,-1,0,unknown,0
4116,48,management,married,tertiary,no,1949,yes,no,unknown,13,may,158,2,-1,0,unknown,0
4117,57,blue-collar,married,primary,no,201,yes,no,cellular,11,aug,265,1,103,3,unknown,0
4118,43,blue-collar,married,secondary,no,2160,no,no,cellular,8,sep,135,9,98,1,success,0
4119,46,self-employed,single,secondary,no,526,no,no,cellular,30,apr,523,13,293,2,other,0
4120,42,management,married,tertiary,no,75898,no,yes,cellular,21,nov,925,5,-1,0,unknown,0
4121,36,management,single,secondary,no,7606,yes,no,unknown,23,may,917,1,-1,0,unknown,0
4122,47,technician,married,secondary,no,1167,yes,no,cellular,30,apr,556,1,87,5,failure,0
4123,24,services,married,primary,no,-319,no,yes,cellular,5,feb,620,1,196,1,success,1
4124,31,entrepreneur,single,secondary,no,30960,no,no,telephone,26,nov,160,1,-1,0,unknown,0
4125,36,technician,married,tertiary,no,7506,no,no,unknown,13,aug,282,1,-1,0,unknown,0
4126,76,retired,married,tertiary,no,2991,no,no,cellular,22,oct,72,1,183,1,success,0
4127,54,technician,married,tertiary,no,0,no,no,telephone,24,feb,744,3,-1,0,unknown,0
4128,55,admin.,married,secondary,no,8304,no,no,unknown,1,jun,201,20,-1,0,unknown,0
4129,54,technician,single,secondary,no,354,no,no,cellular,16,jul,471,1,-1,0,unknown,0
4130,39,technician,married,secondary,yes,4101,yes,no,telephone,18,feb,146,2,264,1,other,0
4131,31,services,divorced,primary,no,459,yes,no,cellular,7,may,623,1,293,2,failure,0
4132,48,management,married,tertiary,no,2960,no,no,cellular,5,jun,409,1,-1,0,unknown,1
4133,36,blue-collar,married,secondary,no,4438,yes,no,unknown,20,may,382,1,-1,0,unknown,0
4134,37,admin.,single,secondary,no,12868,yes,yes,unknown,7,may,732,2,-1,0,unknown,0
4135,35,blue-collar,married,secondary,no,5639,yes,no,cellular,20,nov,41,2,-1,0,unknown,0
4136,30,management,single,tertiary,no,1541,no,no,cellular,17,aug,471,6,-1,0,unknown,0
4137,54,management,divorced,secondary,no,550,no,no,cellular,28,oct,131,1,-1,0,unknown,1
4138,26,entrepreneur,married,unknown,no,2645,no,no,telephone,3,feb,219,2,-1,0,unknown,0
4139,30,admin.,single,secondary,no,377,yes,no,unknown,17,jun,524,15,-1,0,unknown,0
4140,46,admin.,married,primary,no,974,no,no,cellular,17,aug,178,1,-1,0,unknown,0
4141,26,admin.,single,tertiary,no,2532,yes,yes,cellular,18,oct,269,1,-1,0,other,0
4142,31,blue-collar,married,primary,no,-464,yes,yes,cellular,12,may,1123,4,-1,0,unknown,1
4143,44,blue-collar,married,unknown,no,-3011,yes,no,unknown,15,may,483,1,120,0,unknown,0
4144,38,unemployed,married,secondary,no,0,no,no,cellular,22,jul,1545,1,-1,0,unknown,0
4145,26,admin.,single,secondary,no,-930,yes,no,cellular,14,may,371,1,-1,0,unknown,0
4146,21,student,single,secondary,yes,2488,no,no,cellular,30,jun,12,6,169,3,success,0
4147,41,blue-collar,single,secondary,yes,12534,no,yes,cellular,20,nov,477,1,-1,0,unknown,0
4148,32,technician,single,unknown,no,6281,yes,no,unknown,3,jun,330,4,-1,0,unknown,0
4149,26,blue-collar,married,unknown,no,1777,yes,no,cellular,21,nov,796,5,154,1,failure,0
4150,34,admin.,married,tertiary,no,899,yes,no,unknown,12,nov,2372,1,170,3,failure,0
4151,59,management,married,tertiary,no,3342,no,no,cellular,18,mar,133,2,188,6,other,0
4152,33,unemployed,single,primary,no,611,no,no,telephone,16,mar,390,2,-1,0,unknown,0
4153,38,blue-collar,married,secondary,no,262,no,no,cellular,15,may,331,1,75,6,failure,0
4154,40,management,single,tertiary,no,27,no,no,cellular,27,aug,1149,6,-1,0,unknown,1
