,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
4067,35,entrepreneur,married,secondary,no,313,yes,yes,cellular,15,jun,479,1,-1,0,unknown,0
4068,46,management,married,tertiary,no,1600,yes,yes,cellular,11,jan,426,1,-1,0,unknown,0
4069,36,technician,married,tertiary,no,1354,no,no,cellular,7,sep,281,3,97,5,failure,0
4070,35,technician,single,tertiary,no,77968,no,no,cellular,14,jan,187,7,-1,0,unknown,0
4071,41,entrepreneur,married,primary,no,6494,yes,no,unknown,15,may,1052,1,-1,0,unknown,0
4072,45,technician,divorced,secondary,no,2657,no,no,cellular,22,jan,895,3,-1,0,unknown,0
4073,25,blue-collar,single,primary,no,52,yes,no,unknown,24,may,91,2,-1,0,unknown,0
4074,35,unemployed,single,tertiary,no,415,no,yes,cellular,4,aug,462,1,92,4,other,0
4075,31,management,divorced,tertiary,yes,254,no,no,cellular,18,aug,447,8,-1,0,unknown,0
4076,41,entrepreneur,married,unknown,no,707,no,no,telephone,18,jun,707,1,-1,0,unknown,0
4077,49,management,single,tertiary,no,3141,no,no,cellular,4,sep,384,2,-1,0,unknown,0
4078,47,technician,single,secondary,no,1101,yes,no,cellular,23,jul,421,3,-1,0,unknown,0
4079,37,technician,single,secondary,no,3943,no,no,cellular,6,apr,472,2,138,1,failure,0
4080,59,management,divorced,tertiary,no,258,no,yes,telephone,29,oct,266,1,-1,0,unknown,0
4081,49,retired,married,unknown,no,1807,no,no,telephone,20,oct,555,1,-1,0,unknown,0
4082,37,management,married,secondary,no,5447,yes,yes,cellular,17,aug,393,1,-1,0,unknown,0
4083,37,management,divorced,tertiary,no,2987,no,no,cellular,15,feb,93,1,91,9,failure,0
4084,63,retired,divorced,secondary,no,1,no,no,cellular,13,feb,541,3,-1,0,unknown,0
4085,36,management,single,tertiary,no,7506,yes,no,cellular,6,may,207,2,188,1,success,0
4086,53,management,married,tertiary,no,349,no,no,cellular,7,jan,146,2,-1,0,success,0
4087,51,blue-collar,married,secondary,no,7180,yes,no,unknown,14,may,211,1,-1,12,unknown,0
4088,58,management,married,tertiary,no,0,no,no,cellular,14,aug,358,2,-1,0,unknown,0
4089,34,technician,married,tertiary,no,23076,no,no,unknown,26,may,243,15,35,6,other,0
4090,60,blue-collar,married,primary,no,1262,yes,yes,unknown,13,may,366,1,-1,2,unknown,0
4091,36,admin.,married,tertiary,no,3221,no,no,cellular,4,may,555,11,-1,0,unknown,0
4092,32,unemployed,divorced,tertiary,no,550,no,no,cellular,19,nov,337,1,-1,0,unknown,0
4093,56,blue-collar,divorced,primary,no,-9,no,yes,cellular,8,may,728,1,-1,6,unknown,0
4094,78,blue-collar,married,secondary,no,272,no,no,cellular,14,aug,100,2,-1,0,unknown,0
4095,49,housemaid,married,primary,no,278,yes,no,telephone,15,jul,985,22,-1,0,unknown,1
4096,31,management,married,tertiary,no,10744,yes,yes,cellular,28,jul,664,8,-1,0,unknown,0
4097,61,management,married,tertiary,no,997,no,no,cellular,10,mar,106,15,-1,9,unknown,0
4098,19,student,single,primary,no,134,no,no,unknown,27,mar,271,2,171,0,unknown,0
4099,38,admin.,single,secondary,no,3239,no,no,unknown,5,jun,238,2,-1,0,unknown,0
4100,30,management,single,tertiary,yes,536,no,yes,cellular,2,jul,309,1,-1,0,unknown,0
4101,60,services,married,secondary,no,106,no,no,cellular,21,aug,216,3,91,1,other,0
4102,56,blue-collar,married,tertiary,no,8163,no,no,cellular,14,aug,149,4,-1,0,unknown,0
4103,37,admin.,divorced,secondary,no,1533,yes,no,cellular,21,nov,39,4,-1,0,unknown,0
4104,34,blue-collar,divorced,secondary,no,855,yes,no,cellular,16,jul,308,1,-1,0,unknown,0
4105,50,management,married,tertiary,no,414,yes,no,cellular,3,jul,707,23,302,3,failure,0
4106,35,unemployed,divorced,primary,no,118,no,no,unknown,20,jun,1343,4,-1,0,unknown,1
4107,26,retired,single,secondary,no,494,no,no,cellular,2,feb,915,1,-1,0,unknown,0
4108,37,housemaid,married,secondary,no,7433,no,yes,cellular,24,feb,630,15,-1,0,unknown,0
4109,57,admin.,married,secondary,no,67942,no,no,cellular,3,feb,369,1,-1,0,unknown,0
4110,30,management,married,tertiary,no,8089,yes,no,unknown,10,mar,232,2,294,2,failure,0
4111,36,services,married,secondary,no,0,yes,no,cellular,15,may,25,4,-1,0,unknown,0
4112,29,technician,divorced,tertiary,no,0,yes,no,cellular,18,aug,237,1,-1,0,unknown,0
4113,37,services,married,secondary,no,0,yes,no,cellular,22,dec,272,1,-1,0,success,1
4114,32,technician,single,secondary,no,30149,yes,no,unknown,3,jun,117,3,-1,0,unknown,0
4115,25,admin.,married,unknown,no,349,yes,no,cellular,22,jul,324,8,169,0,unknown,0
4116,48,management,married,tertiary,no,1949,yes,no,unknown,24,may,683,2,-1,0,unknown,0
4117,42,blue-collar,married,primary,no,201,yes,no,cellular,11,aug,265,1,103,11,failure,0
4118,43,blue-collar,married,secondary,no,2160,no,no,cellular,8,apr,261,1,98,1,failure,0
4119,46,self-employed,single,secondary,no,526,yes,no,cellular,30,apr,252,1,87,2,other,0
4120,42,management,married,tertiary,no,1275,no,yes,cellular,21,nov,925,5,182,0,unknown,0
4121,36,management,single,tertiary,no,7606,yes,yes,unknown,18,may,917,1,-1,0,unknown,0
4122,47,technician,married,secondary,yes,1167,yes,no,cellular,30,apr,201,1,87,5,failure,0
4123,57,services,married,primary,no,23411,no,yes,cellular,5,feb,620,1,196,1,success,1
4124,31,entrepreneur,single,secondary,no,27378,no,no,telephone,13,nov,160,10,-1,0,unknown,0
4125,36,technician,married,tertiary,no,341,no,no,cellular,13,aug,638,1,-1,10,unknown,0
4126,76,retired,married,tertiary,no,2991,no,no,cellular,22,oct,94,1,183,1,success,0
4127,54,technician,married,secondary,no,34422,no,no,telephone,5,feb,744,15,-1,0,unknown,0
4128,55,admin.,married,tertiary,no,8304,no,no,cellular,1,jun,461,1,-1,0,unknown,0
4129,70,technician,single,secondary,no,354,no,no,cellular,16,jul,586,1,-1,0,unknown,0
4130,39,services,married,secondary,no,4101,yes,no,cellular,26,feb,146,2,264,1,other,0
4131,31,services,divorced,primary,no,459,yes,no,cellular,7,may,219,1,293,1,success,0
4132,48,management,married,tertiary,yes,2960,no,no,unknown,5,jun,1545,1,-1,0,unknown,1
4133,36,services,married,secondary,no,4438,yes,no,unknown,20,may,446,1,-1,0,unknown,0
4134,37,admin.,single,secondary,no,31569,yes,yes,unknown,7,may,732,2,782,0,unknown,0
4135,35,blue-collar,married,secondary,no,5639,yes,no,cellular,20,nov,336,2,-1,0,unknown,0
4136,61,management,single,tertiary,no,1541,no,no,unknown,18,aug,471,8,-1,0,unknown,0
4137,54,unemployed,divorced,secondary,no,550,no,no,cellular,19,jan,1975,1,-1,0,unknown,1
4138,64,housemaid,married,primary,no,2645,no,no,telephone,3,dec,219,2,-1,0,unknown,0
4139,30,admin.,divorced,secondary,no,377,yes,yes,unknown,27,jun,524,15,-1,0,unknown,0
4140,46,admin.,married,secondary,yes,974,no,no,cellular,17,apr,178,1,-1,0,unknown,0
4141,26,admin.,single,tertiary,no,2532,no,yes,cellular,18,aug,269,1,-1,0,unknown,0
4142,31,blue-collar,divorced,primary,no,-464,yes,yes,unknown,12,may,1330,4,-1,0,unknown,1
4143,44,housemaid,married,unknown,no,146,yes,no,telephone,15,may,483,1,-1,0,unknown,0
4144,38,technician,married,secondary,no,0,yes,no,cellular,22,jul,452,1,-1,0,unknown,0
4145,26,admin.,single,secondary,yes,-930,yes,yes,cellular,14,may,566,1,-1,0,unknown,0
4146,21,student,single,secondary,no,2488,no,no,unknown,30,jun,134,6,169,3,success,0
4147,39,blue-collar,single,secondary,yes,-386,no,no,cellular,20,nov,477,1,-1,0,unknown,0
4148,32,technician,single,tertiary,no,6281,yes,no,unknown,3,jun,144,4,-1,0,unknown,0
4149,53,blue-collar,married,secondary,no,1777,yes,no,unknown,21,nov,796,5,154,0,failure,0
4150,34,admin.,single,tertiary,no,899,yes,no,unknown,12,nov,114,1,170,9,failure,0
4151,59,management,married,tertiary,no,3342,no,yes,cellular,18,mar,15,2,188,6,other,0
4152,33,blue-collar,single,primary,no,611,no,no,telephone,16,aug,390,20,-1,0,unknown,0
4153,35,blue-collar,married,secondary,no,262,no,no,cellular,15,nov,331,1,75,6,failure,0
4154,40,management,single,tertiary,no,27,no,no,cellular,25,aug,1226,6,-1,0,unknown,1
4155,65,unemployed,married,primary,no,3195,no,no,telephone,2,mar,66,1,-1,0,unknown,0
4156,42,unknown,married,tertiary,no,576,no,no,cellular,27,feb,156,4,-1,0,unknown,0
4157,60,technician,married,secondary,no,9299,no,no,cellular,19,jul,155,1,276,2,other,0
4158,70,technician,single,tertiary,no,705,yes,no,cellular,25,feb,414,2,35,4,failure,0
4159,59,management,married,tertiary,no,1,yes,no,cellular,9,apr,210,1,-1,0,unknown,0
4160,29,unemployed,single,tertiary,no,1311,no,no,unknown,28,aug,1002,1,-1,0,unknown,0
4161,51,self-employed,married,tertiary,no,5350,yes,yes,cellular,16,jul,612,1,-1,0,unknown,0
4162,84,retired,married,secondary,no,81204,no,no,telephone,28,dec,30,1,313,2,other,0
4163,29,self-employed,married,secondary,no,3588,yes,no,cellular,10,dec,429,1,-1,0,unknown,0
4164,47,technician,married,tertiary,no,3663,no,no,cellular,29,oct,82,2,213,3,success,0
4165,30,services,single,tertiary,no,-477,no,yes,cellular,21,aug,146,2,-1,0,unknown,0
4166,36,student,single,unknown,no,417,no,no,cellular,10,aug,304,1,193,1,failure,0
4167,29,services,married,secondary,no,1135,yes,no,cellular,17,feb,323,23,-1,0,unknown,0
4168,44,technician,married,secondary,no,2776,yes,no,cellular,13,jan,701,1,-1,6,unknown,0
4169,44,management,married,tertiary,no,52517,no,no,cellular,1,jan,571,2,-1,0,unknown,0
4170,30,unemployed,single,tertiary,no,302,yes,no,cellular,11,feb,528,3,-1,12,unknown,0
4171,32,retired,divorced,secondary,no,927,no,no,cellular,30,apr,427,3,-1,0,unknown,0
4172,35,blue-collar,married,primary,no,102,yes,no,unknown,11,may,1334,10,-1,0,unknown,0
