,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32246,88,technician,married,tertiary,no,122,no,no,cellular,25,jun,266,2,318,3,other,0
32247,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1925,2,-1,0,unknown,1
32248,41,management,single,secondary,no,0,no,no,cellular,21,nov,624,1,407,0,unknown,0
32249,34,technician,married,secondary,no,268,no,no,cellular,11,jun,373,4,-1,0,unknown,1
32250,43,admin.,single,secondary,no,35,no,no,cellular,9,nov,932,1,-1,0,unknown,1
32251,49,self-employed,divorced,secondary,no,10613,no,yes,cellular,4,feb,44,1,-1,0,unknown,0
32252,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,726,2,-1,0,unknown,1
32253,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1403,2,-1,0,unknown,1
32254,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jun,1097,1,192,1,failure,0
32255,36,entrepreneur,married,unknown,no,298,yes,no,cellular,8,may,852,1,-1,0,unknown,1
32256,48,management,married,unknown,no,7861,no,no,cellular,20,dec,380,1,356,0,unknown,1
32257,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1026,3,-1,0,unknown,1
32258,38,admin.,single,secondary,no,245,yes,yes,cellular,17,feb,1099,2,345,2,success,1
32259,30,management,married,tertiary,no,451,no,no,cellular,5,aug,796,1,274,3,failure,1
32260,39,services,married,secondary,no,257,yes,no,cellular,12,jun,916,1,-1,0,unknown,1
32261,38,blue-collar,married,secondary,no,4771,yes,no,cellular,2,apr,1084,1,-1,0,unknown,1
32262,54,retired,divorced,tertiary,no,726,no,no,telephone,28,oct,246,1,-1,0,unknown,1
32263,38,management,single,tertiary,no,51662,no,no,cellular,13,apr,240,1,179,2,failure,0
32264,36,entrepreneur,married,tertiary,no,125,yes,no,cellular,6,may,1176,3,-1,0,unknown,1
32265,40,self-employed,married,tertiary,no,82867,no,no,cellular,15,oct,1326,1,136,8,other,0
