,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32546,37,student,married,tertiary,no,46062,no,no,cellular,25,jun,266,2,318,3,other,0
32547,37,technician,married,tertiary,no,122,no,no,cellular,25,feb,266,2,318,3,other,0
32548,34,management,single,secondary,no,250,no,no,cellular,26,aug,989,2,-1,0,unknown,1
32549,34,management,divorced,tertiary,no,250,no,no,cellular,26,mar,64,2,-1,0,unknown,1
32550,41,management,married,secondary,no,0,no,no,cellular,21,nov,624,1,110,0,success,1
32551,41,management,married,secondary,no,0,no,no,cellular,21,apr,624,1,-1,38,unknown,0
32552,34,technician,married,secondary,no,268,no,no,cellular,5,aug,1068,4,-1,0,unknown,1
32553,34,technician,married,secondary,no,32109,no,no,cellular,11,aug,1859,4,-1,0,unknown,1
32554,43,admin.,single,secondary,no,35,no,no,telephone,9,dec,960,1,-1,0,unknown,1
32555,43,admin.,single,secondary,no,35,no,no,telephone,9,jun,966,1,-1,0,unknown,1
32556,49,blue-collar,divorced,secondary,no,10613,no,yes,unknown,4,feb,933,1,-1,0,unknown,0
32557,49,blue-collar,divorced,secondary,no,10613,no,yes,unknown,4,feb,1226,1,-1,0,unknown,0
32558,46,management,divorced,secondary,yes,-11,no,no,cellular,11,aug,1271,2,-1,0,unknown,1
32559,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,826,2,-1,0,unknown,1
32560,33,management,married,tertiary,no,1412,no,no,cellular,18,feb,1057,2,-1,0,unknown,1
32561,33,management,single,tertiary,no,1412,no,no,cellular,6,feb,433,2,-1,0,success,1
32562,45,management,divorced,tertiary,no,-90,yes,no,cellular,10,jan,1333,1,192,1,failure,1
32563,45,blue-collar,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1486,1,192,1,failure,0
32564,36,entrepreneur,single,unknown,no,298,yes,no,unknown,8,mar,1532,1,-1,0,unknown,1
32565,36,entrepreneur,single,unknown,yes,298,yes,no,unknown,8,may,1208,1,-1,0,unknown,0
32566,25,management,married,unknown,no,7861,no,no,cellular,20,dec,380,1,-1,0,unknown,1
32567,87,management,married,unknown,no,7861,yes,no,cellular,20,nov,380,1,-1,0,unknown,0
32568,26,management,single,tertiary,no,690,yes,no,cellular,5,feb,1812,3,-1,0,unknown,1
32569,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1025,3,-1,0,unknown,1
32570,38,admin.,single,secondary,no,245,yes,yes,cellular,17,sep,958,2,345,2,success,1
32571,38,admin.,single,secondary,no,245,yes,yes,cellular,17,apr,615,2,345,2,success,1
32572,30,management,married,tertiary,no,451,yes,no,cellular,5,may,994,1,274,3,failure,1
32573,30,management,married,tertiary,no,451,no,no,cellular,13,may,667,1,274,3,failure,0
32574,39,services,married,secondary,no,257,yes,no,telephone,12,jun,1334,1,-1,0,unknown,1
32575,92,services,married,secondary,no,257,yes,no,cellular,12,jun,171,1,-1,0,unknown,1
32576,38,blue-collar,married,secondary,no,4771,yes,no,cellular,17,apr,1456,1,-1,0,unknown,1
32577,38,blue-collar,married,secondary,no,4771,yes,no,cellular,17,apr,889,1,-1,0,unknown,0
32578,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,1392,1,-1,0,other,0
32579,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,1880,1,-1,0,unknown,0
32580,38,management,married,tertiary,no,413,no,yes,cellular,13,apr,240,1,179,55,failure,0
32581,38,management,married,tertiary,no,413,no,no,cellular,13,apr,131,1,179,2,failure,0
32582,36,entrepreneur,married,tertiary,no,62790,yes,no,cellular,6,may,2692,3,-1,0,unknown,1
32583,36,entrepreneur,married,tertiary,yes,97556,yes,no,cellular,6,may,996,3,-1,0,unknown,1
32584,69,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,1257,1,136,8,other,1
32585,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,875,18,136,8,other,1
32586,35,technician,married,secondary,no,8,yes,yes,cellular,20,apr,1393,6,-1,0,unknown,1
32587,35,unknown,married,secondary,no,8,yes,yes,cellular,20,apr,1628,6,-1,0,unknown,1
32588,57,housemaid,single,tertiary,no,3760,no,no,cellular,17,mar,1070,1,-1,0,unknown,1
32589,57,housemaid,married,tertiary,no,3760,yes,no,cellular,17,nov,1091,1,-1,0,unknown,1
32590,31,services,married,secondary,no,-331,yes,no,unknown,23,may,2653,5,-1,0,unknown,1
