,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,income
32846,37,technician,married,tertiary,no,122,yes,no,cellular,25,jun,266,2,318,7,other,0
32847,37,technician,married,tertiary,no,122,no,no,cellular,25,jun,3,2,318,3,other,0
32848,37,technician,single,tertiary,no,122,no,no,telephone,25,jun,266,2,318,3,other,0
32849,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1710,2,207,0,unknown,1
32850,34,management,single,tertiary,no,250,no,no,cellular,26,aug,1710,2,-1,0,unknown,1
32851,34,management,single,tertiary,yes,250,no,no,cellular,26,aug,1548,2,-1,0,unknown,1
32852,41,management,married,secondary,no,0,no,no,cellular,21,nov,1218,1,-1,0,unknown,1
32853,41,management,married,secondary,no,0,no,no,cellular,21,nov,1261,1,-1,0,unknown,1
32854,41,management,married,secondary,no,0,no,no,cellular,21,aug,624,1,-1,0,success,1
32855,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1293,4,-1,0,unknown,1
32856,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1330,4,-1,0,unknown,1
32857,34,technician,married,secondary,no,268,no,no,cellular,11,aug,1046,4,-1,0,unknown,1
32858,43,admin.,single,secondary,no,82652,no,no,telephone,9,mar,208,1,-1,0,unknown,1
32859,43,admin.,single,secondary,no,97475,no,no,telephone,9,sep,208,1,-1,0,unknown,1
32860,43,admin.,single,secondary,no,35,no,no,telephone,9,apr,1318,1,-1,0,unknown,1
32861,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,83,1,-1,0,unknown,0
32862,49,blue-collar,married,secondary,no,10613,no,yes,cellular,4,feb,443,1,-1,0,unknown,0
32863,49,management,divorced,secondary,no,10613,no,yes,cellular,4,feb,174,1,-1,0,unknown,0
32864,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,849,2,27,0,unknown,1
32865,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1812,2,-1,0,unknown,1
32866,46,technician,divorced,secondary,yes,-11,no,no,cellular,11,aug,1594,2,-1,0,unknown,1
32867,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,2775,2,-1,0,unknown,1
32868,33,management,married,tertiary,no,1412,no,no,unknown,6,feb,2692,2,-1,0,unknown,0
32869,33,management,married,tertiary,no,1412,no,no,cellular,6,feb,1469,2,-1,18,unknown,0
32870,45,management,divorced,tertiary,no,-90,yes,no,cellular,10,jan,1555,1,192,1,failure,1
32871,45,entrepreneur,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1346,1,192,1,failure,1
32872,45,management,divorced,tertiary,no,-90,yes,no,cellular,29,jan,1584,1,412,1,failure,1
32873,36,services,married,unknown,no,298,yes,no,cellular,8,may,1806,1,-1,0,unknown,1
32874,36,entrepreneur,married,unknown,no,298,yes,no,unknown,8,oct,215,1,-1,0,success,1
32875,69,entrepreneur,married,unknown,no,298,yes,no,unknown,8,may,215,1,-1,40,success,1
32876,48,management,married,tertiary,no,7861,no,no,cellular,1,nov,380,1,-1,0,unknown,0
32877,48,management,married,unknown,no,7861,no,no,cellular,20,jun,380,1,59,0,unknown,1
32878,48,management,married,unknown,no,7861,no,no,cellular,20,jul,380,1,-1,19,unknown,1
32879,26,management,single,tertiary,no,690,no,no,cellular,5,feb,3366,3,-1,0,unknown,1
32880,26,management,single,tertiary,no,690,no,no,cellular,5,feb,1820,3,-1,13,unknown,1
32881,26,management,single,tertiary,no,690,no,no,cellular,5,oct,1642,3,-1,0,unknown,1
32882,38,admin.,single,secondary,no,245,yes,yes,cellular,17,mar,737,2,345,2,success,1
32883,38,admin.,single,secondary,no,245,yes,yes,cellular,11,apr,892,2,345,2,success,1
32884,38,admin.,single,secondary,no,245,yes,yes,telephone,17,apr,1622,2,345,2,success,1
32885,30,management,married,tertiary,no,66570,no,no,cellular,5,may,1181,1,274,3,failure,1
32886,30,management,married,tertiary,no,451,no,no,cellular,5,oct,1835,1,274,3,failure,1
32887,30,management,married,tertiary,no,451,yes,no,cellular,5,may,1880,1,274,3,failure,0
32888,39,services,married,secondary,no,257,yes,no,cellular,12,jun,629,1,-1,0,unknown,1
32889,81,services,married,secondary,no,257,yes,no,cellular,12,jun,171,1,-1,0,unknown,1
32890,39,services,divorced,secondary,no,257,yes,no,unknown,12,jun,1165,1,-1,0,unknown,1
32891,89,blue-collar,married,secondary,no,4771,yes,no,cellular,17,apr,217,1,-1,0,unknown,1
32892,38,blue-collar,single,secondary,no,4771,yes,no,cellular,17,apr,1723,1,-1,0,unknown,1
32893,38,blue-collar,married,secondary,no,4771,yes,no,cellular,17,apr,1516,1,-1,0,unknown,1
32894,54,retired,divorced,tertiary,no,726,yes,no,cellular,28,jan,1502,1,-1,0,unknown,1
32895,54,retired,divorced,tertiary,no,726,no,no,cellular,28,jan,246,1,-1,32,success,1
32896,45,retired,divorced,tertiary,no,726,no,no,cellular,28,mar,246,1,-1,0,unknown,1
32897,38,management,married,tertiary,no,413,no,no,cellular,13,apr,1460,38,179,2,failure,0
32898,38,unemployed,married,tertiary,no,78904,no,no,cellular,13,apr,240,1,179,2,failure,0
32899,38,management,married,tertiary,no,30778,no,no,cellular,13,apr,240,1,179,2,failure,0
32900,36,entrepreneur,married,secondary,no,125,yes,no,cellular,6,may,1088,3,-1,0,unknown,1
32901,36,entrepreneur,single,tertiary,no,125,yes,no,cellular,6,may,716,3,-1,0,unknown,1
32902,36,entrepreneur,married,tertiary,no,125,yes,no,cellular,6,may,1243,3,282,0,unknown,1
32903,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,1084,1,136,8,other,1
32904,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,721,1,136,8,success,1
32905,40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,872,1,136,8,other,1
32906,35,technician,married,secondary,no,8,yes,yes,cellular,20,apr,1820,6,255,0,unknown,1
32907,35,technician,married,secondary,no,8,yes,yes,cellular,20,apr,2062,6,-1,0,unknown,0
32908,35,technician,married,secondary,no,8,yes,yes,cellular,20,jun,829,6,-1,0,unknown,1
32909,57,housemaid,married,tertiary,no,3760,no,no,cellular,17,sep,1070,1,-1,0,success,1
32910,57,housemaid,married,tertiary,no,3760,yes,no,cellular,17,nov,3078,1,-1,0,unknown,1
32911,52,housemaid,single,tertiary,no,3760,no,no,cellular,17,nov,1070,1,-1,0,unknown,0
32912,31,services,married,secondary,no,-331,yes,no,cellular,23,may,656,5,-1,0,unknown,1
32913,31,services,married,secondary,no,-331,yes,no,unknown,23,may,2027,5,-1,0,unknown,1
32914,31,services,married,secondary,no,-331,yes,no,unknown,11,may,1917,5,-1,0,unknown,1
32915,60,retired,divorced,primary,no,458,yes,no,unknown,16,may,1339,1,-1,0,unknown,1
32916,60,services,married,primary,no,458,yes,no,unknown,16,may,1051,1,-1,0,unknown,1
32917,60,retired,married,primary,no,458,yes,no,unknown,16,may,938,1,-1,0,unknown,1
32918,48,entrepreneur,married,tertiary,no,0,yes,no,cellular,3,apr,939,2,-1,0,unknown,0
32919,35,entrepreneur,married,tertiary,no,0,yes,no,cellular,17,apr,1271,2,-1,0,unknown,1
32920,48,entrepreneur,married,tertiary,no,0,no,no,cellular,17,apr,933,2,-1,0,unknown,1
32921,23,student,single,tertiary,no,82,no,no,cellular,12,may,1456,4,-1,0,unknown,1
32922,23,management,single,tertiary,no,82,no,no,cellular,4,may,1112,4,-1,0,unknown,1
32923,23,student,single,tertiary,no,82,no,no,cellular,4,may,831,4,112,0,unknown,1
32924,36,management,married,unknown,no,0,no,no,unknown,5,apr,1030,1,-1,0,unknown,1
32925,36,entrepreneur,married,unknown,no,0,no,no,unknown,5,jun,1132,1,-1,0,unknown,1
32926,36,entrepreneur,married,unknown,no,0,no,no,unknown,5,jun,1117,1,-1,0,unknown,1
32927,37,management,married,tertiary,no,3236,yes,no,cellular,20,may,291,2,202,20,other,0
32928,37,management,married,secondary,no,3236,no,no,cellular,17,may,291,2,202,5,other,0
32929,37,management,married,tertiary,no,-5244,no,no,cellular,20,may,291,2,202,5,other,0
32930,33,blue-collar,single,tertiary,no,-104,yes,no,cellular,15,may,1611,10,331,16,other,1
32931,33,blue-collar,single,primary,no,-104,yes,no,cellular,15,may,998,10,331,16,other,1
32932,33,blue-collar,single,primary,no,-104,yes,no,cellular,15,may,916,10,331,16,unknown,1
