,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
5423,35,entrepreneur,married,secondary,no,313,yes,no,cellular,15,jul,1343,1,-1,0,unknown,1
5424,77,blue-collar,married,secondary,no,313,yes,no,cellular,15,jul,479,1,-1,0,unknown,0
5425,46,management,married,tertiary,no,1600,yes,no,cellular,11,aug,81,1,-1,0,unknown,0
5426,46,management,married,tertiary,no,1600,yes,yes,cellular,11,aug,267,1,-1,0,unknown,0
5427,36,technician,married,tertiary,no,1354,yes,no,cellular,7,sep,15,3,97,2,success,0
5428,36,technician,married,tertiary,no,1354,no,yes,cellular,7,sep,281,3,97,2,other,0
5429,35,technician,single,tertiary,no,0,no,no,cellular,14,jan,577,7,166,0,unknown,0
5430,35,technician,single,tertiary,yes,0,no,no,cellular,14,jan,187,7,-1,5,unknown,0
5431,41,unknown,married,primary,no,58220,yes,no,unknown,15,may,1052,1,-1,0,unknown,0
5432,41,blue-collar,married,primary,no,2453,yes,no,unknown,15,nov,832,1,-1,0,unknown,0
5433,45,technician,divorced,secondary,no,2657,no,no,cellular,7,aug,592,3,-1,0,unknown,0
5434,45,technician,divorced,secondary,no,2657,no,no,cellular,7,aug,166,3,-1,0,unknown,0
5435,25,blue-collar,married,primary,no,52,yes,no,unknown,29,jun,528,2,-1,0,unknown,0
5436,25,blue-collar,married,primary,no,52,yes,no,unknown,24,jun,202,2,-1,0,unknown,0
5437,35,unemployed,single,tertiary,no,415,no,no,unknown,4,aug,462,1,92,4,failure,0
5438,35,unemployed,single,tertiary,no,415,no,yes,cellular,4,aug,462,1,92,4,failure,0
5439,31,management,divorced,tertiary,no,254,no,no,cellular,18,aug,296,11,-1,0,unknown,0
5440,31,management,divorced,tertiary,no,254,no,no,unknown,18,aug,479,8,-1,0,unknown,0
5441,41,entrepreneur,married,secondary,no,707,yes,no,unknown,18,jun,707,1,-1,17,unknown,0
5442,41,entrepreneur,married,secondary,no,707,no,no,unknown,18,jun,707,12,349,0,unknown,0
5443,37,management,single,tertiary,no,3141,no,no,cellular,24,may,384,2,-1,0,unknown,0
5444,37,management,single,tertiary,no,3141,no,no,cellular,4,may,239,2,-1,0,unknown,0
