,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk
799,1,9,existing credits paid back duly till now,others,1333,unknown/no savings account,2,0,male : married/widowed,none,2,unknown / no property,43,none,own,3-Feb,skilled employee/official,3 or more,no,no,1
800,0,24,existing credits paid back duly till now,others,1333,unknown/no savings account,0,3,male : married/widowed,none,2,unknown / no property,43,none,own,3-Feb,skilled employee/official,3 or more,no,no,1
801,2,12,no credits taken/all credits paid back duly,furniture/equipment,1534,100 <= ... <  500 DM,1,3,female : non-single or male : single,none,3,unknown / no property,23,none,for free,1,skilled employee/official,0 to 2,no,no,1
802,1,12,no credits taken/all credits paid back duly,furniture/equipment,1534,unknown/no savings account,1,3,female : single,none,3,unknown / no property,23,none,rent,1,skilled employee/official,0 to 2,no,no,1
803,1,36,all credits at this bank paid back duly,car (new),9629,unknown/no savings account,3,0,male : married/widowed,none,0,building soc. savings agr./life insurance,68,stores,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
804,2,36,all credits at this bank paid back duly,car (new),9629,100 <= ... <  500 DM,3,0,male : married/widowed,none,0,building soc. savings agr./life insurance,24,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
805,3,36,all credits at this bank paid back duly,repairs,12428,unknown/no savings account,2,2,female : non-single or male : single,none,0,car or other,50,none,rent,1,unskilled - resident,3 or more,no,no,0
806,3,48,all credits at this bank paid back duly,repairs,13304,unknown/no savings account,2,2,female : non-single or male : single,none,2,car or other,50,none,rent,1,unskilled - resident,0 to 2,no,no,0
807,1,24,no credits taken/all credits paid back duly,car (new),1442,unknown/no savings account,3,3,female : non-single or male : single,none,0,building soc. savings agr./life insurance,23,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,1
808,3,24,no credits taken/all credits paid back duly,others,1442,unknown/no savings account,3,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,23,none,own,3-Feb,skilled employee/official,0 to 2,no,no,0
809,2,30,delay in paying off in the past,retraining,4280,... <  100 DM,2,0,male : married/widowed,none,0,building soc. savings agr./life insurance,26,none,rent,3-Feb,unskilled - resident,0 to 2,no,no,1
810,2,30,delay in paying off in the past,retraining,4280,unknown/no savings account,2,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,26,none,rent,3-Feb,unskilled - resident,0 to 2,no,no,1
811,0,12,no credits taken/all credits paid back duly,radio/television,741,... <  100 DM,0,0,female : non-single or male : single,none,1,car or other,22,none,rent,1,skilled employee/official,0 to 2,no,yes,1
812,1,12,no credits taken/all credits paid back duly,radio/television,741,... <  100 DM,0,0,female : non-single or male : single,none,1,car or other,51,none,rent,1,skilled employee/official,0 to 2,no,yes,1
813,2,27,no credits taken/all credits paid back duly,others,640,unknown/no savings account,2,0,male : divorced/separated,none,2,unknown / no property,46,bank,rent,1,unskilled - resident,0 to 2,no,no,0
814,1,45,no credits taken/all credits paid back duly,others,10122,unknown/no savings account,2,0,male : divorced/separated,none,2,unknown / no property,49,none,own,1,unskilled - resident,0 to 2,no,no,0
815,2,27,all credits at this bank paid back duly,others,2366,unknown/no savings account,0,1,male : divorced/separated,none,1,building soc. savings agr./life insurance,36,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
816,2,10,critical account/other credits elsewhere,others,11780,100 <= ... <  500 DM,3,1,male : divorced/separated,none,1,building soc. savings agr./life insurance,61,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
817,0,18,all credits at this bank paid back duly,others,1530,unknown/no savings account,2,1,female : non-single or male : single,none,2,car or other,32,stores,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
818,0,72,all credits at this bank paid back duly,domestic appliances,1530,unknown/no savings account,2,1,male : married/widowed,none,2,car or other,32,bank,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
819,2,48,no credits taken/all credits paid back duly,furniture/equipment,3060,500 <= ... < 1000 DM,3,0,male : married/widowed,none,0,unknown / no property,31,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
820,2,48,no credits taken/all credits paid back duly,furniture/equipment,3060,100 <= ... <  500 DM,3,0,male : married/widowed,none,0,building soc. savings agr./life insurance,28,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
821,1,15,critical account/other credits elsewhere,repairs,1845,unknown/no savings account,1,0,female : non-single or male : single,guarantor,3,car or other,46,none,for free,1,skilled employee/official,0 to 2,no,no,0
822,1,48,no credits taken/all credits paid back duly,car (used),1845,unknown/no savings account,1,0,female : non-single or male : single,co-applicant,3,car or other,46,none,for free,1,skilled employee/official,0 to 2,no,no,0
823,1,60,critical account/other credits elsewhere,retraining,3448,unknown/no savings account,3,3,male : married/widowed,none,0,unknown / no property,74,none,rent,1,unskilled - resident,0 to 2,no,no,0
824,1,48,no credits taken/all credits paid back duly,retraining,3448,unknown/no savings account,4,3,male : married/widowed,none,0,unknown / no property,74,none,for free,1,unskilled - resident,0 to 2,no,no,0
825,0,10,all credits at this bank paid back duly,others,2775,unknown/no savings account,3,2,female : non-single or male : single,none,2,car or other,31,bank,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
826,0,18,all credits at this bank paid back duly,others,2775,unknown/no savings account,4,2,male : married/widowed,none,2,car or other,31,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
827,1,48,no credits taken/all credits paid back duly,car (used),652,unknown/no savings account,4,0,female : non-single or male : single,none,0,car or other,24,none,for free,1,skilled employee/official,0 to 2,no,no,0
828,1,12,no credits taken/all credits paid back duly,business,652,unknown/no savings account,4,0,female : single,none,0,car or other,24,none,for free,1,skilled employee/official,0 to 2,no,no,0
829,3,42,no credits taken/all credits paid back duly,others,12548,... >= 1000 DM,1,2,male : married/widowed,co-applicant,1,car or other,45,none,for free,1,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,0
830,0,12,critical account/other credits elsewhere,domestic appliances,12324,500 <= ... < 1000 DM,1,2,male : married/widowed,none,1,building soc. savings agr./life insurance,45,stores,rent,1,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,0
831,1,24,no credits taken/all credits paid back duly,others,1207,unknown/no savings account,1,3,female : non-single or male : single,none,0,car or other,24,none,for free,1,skilled employee/official,0 to 2,no,yes,1
832,3,24,no credits taken/all credits paid back duly,others,1207,unknown/no savings account,1,0,female : non-single or male : single,none,0,car or other,63,none,for free,1,skilled employee/official,0 to 2,no,no,0
833,0,30,critical account/other credits elsewhere,car (used),5801,unknown/no savings account,2,2,male : divorced/separated,none,0,car or other,49,stores,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,0
834,0,45,all credits at this bank paid back duly,vacation,11334,unknown/no savings account,0,2,female : single,none,0,real estate,75,none,for free,1,unskilled - resident,0 to 2,no,yes,0
835,1,18,all credits at this bank paid back duly,others,1442,unknown/no savings account,3,0,male : married/widowed,none,1,real estate,32,bank,own,3-Feb,unskilled - resident,3 or more,yes (under customer name),no,0
836,1,18,all credits at this bank paid back duly,others,1442,unknown/no savings account,3,0,male : married/widowed,none,0,real estate,32,none,own,3-Feb,unskilled - resident,3 or more,no,yes,1
837,3,30,no credits taken/all credits paid back duly,car (used),3441,... <  100 DM,4,2,female : non-single or male : single,co-applicant,0,building soc. savings agr./life insurance,54,bank,for free,1,skilled employee/official,0 to 2,no,no,0
838,2,30,no credits taken/all credits paid back duly,retraining,3441,... <  100 DM,2,2,male : divorced/separated,co-applicant,0,building soc. savings agr./life insurance,52,bank,for free,1,skilled employee/official,0 to 2,no,no,1
839,2,36,no credits taken/all credits paid back duly,others,12389,... >= 1000 DM,2,3,male : married/widowed,none,0,real estate,37,none,own,1,unskilled - resident,0 to 2,yes (under customer name),no,0
840,2,36,no credits taken/all credits paid back duly,others,12389,... >= 1000 DM,2,3,male : married/widowed,none,0,real estate,37,none,own,1,skilled employee/official,0 to 2,yes (under customer name),no,1
841,0,12,delay in paying off in the past,car (new),1108,unknown/no savings account,3,0,male : married/widowed,none,1,unknown / no property,28,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
842,1,12,existing credits paid back duly till now,domestic appliances,1108,unknown/no savings account,3,0,male : married/widowed,none,1,unknown / no property,28,none,rent,3-Feb,skilled employee/official,0 to 2,no,yes,1
843,2,12,no credits taken/all credits paid back duly,furniture/equipment,776,unknown/no savings account,2,0,female : single,none,2,building soc. savings agr./life insurance,28,none,rent,1,skilled employee/official,0 to 2,no,no,0
844,0,12,no credits taken/all credits paid back duly,furniture/equipment,776,unknown/no savings account,2,0,female : single,none,2,building soc. savings agr./life insurance,28,none,rent,1,skilled employee/official,0 to 2,no,no,0
845,1,15,no credits taken/all credits paid back duly,radio/television,1275,... >= 1000 DM,2,0,female : non-single or male : single,co-applicant,2,building soc. savings agr./life insurance,24,none,for free,1,skilled employee/official,0 to 2,no,yes,0
846,1,15,no credits taken/all credits paid back duly,radio/television,1275,500 <= ... < 1000 DM,2,0,female : non-single or male : single,none,2,building soc. savings agr./life insurance,51,none,for free,1,skilled employee/official,0 to 2,no,no,0
847,2,48,no credits taken/all credits paid back duly,retraining,6416,... >= 1000 DM,4,0,female : non-single or male : single,none,1,building soc. savings agr./life insurance,59,none,for free,1,skilled employee/official,0 to 2,no,no,1
848,2,48,critical account/other credits elsewhere,retraining,6416,unknown/no savings account,4,0,female : non-single or male : single,none,1,car or other,59,none,rent,1,skilled employee/official,0 to 2,no,yes,1
