,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,credit_risk
639,1,24,no credits taken/all credits paid back duly,furniture/equipment,3345,100 <= ... <  500 DM,4,0,male : married/widowed,none,2,car or other,39,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
640,3,24,no credits taken/all credits paid back duly,car (used),3345,unknown/no savings account,4,0,male : married/widowed,none,2,car or other,39,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),yes,1
641,0,9,existing credits paid back duly till now,retraining,9572,unknown/no savings account,1,3,male : divorced/separated,none,3,building soc. savings agr./life insurance,28,none,rent,3-Feb,skilled employee/official,0 to 2,no,yes,0
642,0,5,existing credits paid back duly till now,retraining,9572,unknown/no savings account,1,3,male : married/widowed,none,3,building soc. savings agr./life insurance,28,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
643,0,21,no credits taken/all credits paid back duly,car (new),11756,100 <= ... <  500 DM,2,3,male : married/widowed,co-applicant,0,building soc. savings agr./life insurance,26,none,rent,1,skilled employee/official,3 or more,no,no,0
644,0,21,no credits taken/all credits paid back duly,car (new),15207,... >= 1000 DM,2,3,male : married/widowed,none,2,car or other,45,none,own,1,skilled employee/official,3 or more,no,no,0
645,0,6,all credits at this bank paid back duly,car (used),4611,unknown/no savings account,1,3,female : non-single or male : single,none,0,car or other,32,none,for free,1,skilled employee/official,0 to 2,no,no,1
646,0,9,all credits at this bank paid back duly,car (used),4611,unknown/no savings account,1,3,female : non-single or male : single,none,0,car or other,32,none,rent,1,skilled employee/official,0 to 2,no,no,1
647,1,27,all credits at this bank paid back duly,car (new),6331,unknown/no savings account,4,0,male : married/widowed,none,0,real estate,46,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
648,1,9,all credits at this bank paid back duly,car (new),6331,unknown/no savings account,4,0,male : married/widowed,none,0,real estate,46,none,own,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
649,1,6,all credits at this bank paid back duly,retraining,3384,unknown/no savings account,2,3,male : divorced/separated,none,0,unknown / no property,23,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
650,3,6,all credits at this bank paid back duly,car (used),3384,unknown/no savings account,2,3,male : divorced/separated,none,0,unknown / no property,44,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),yes,1
651,1,27,no credits taken/all credits paid back duly,furniture/equipment,6758,unknown/no savings account,2,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,31,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
652,1,12,all credits at this bank paid back duly,furniture/equipment,6758,unknown/no savings account,2,1,female : non-single or male : single,none,2,building soc. savings agr./life insurance,31,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
653,2,48,no credits taken/all credits paid back duly,others,8135,... >= 1000 DM,2,0,female : non-single or male : single,none,2,car or other,33,none,rent,1,skilled employee/official,0 to 2,no,no,1
654,2,18,no credits taken/all credits paid back duly,others,1042,... >= 1000 DM,2,0,female : non-single or male : single,none,2,real estate,33,none,rent,1,unemployed/unskilled - non-resident,0 to 2,no,no,1
655,1,24,all credits at this bank paid back duly,others,1442,unknown/no savings account,3,0,female : non-single or male : single,none,0,building soc. savings agr./life insurance,50,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,1
656,1,24,no credits taken/all credits paid back duly,car (new),1442,unknown/no savings account,3,2,female : non-single or male : single,none,0,building soc. savings agr./life insurance,23,none,for free,3-Feb,skilled employee/official,0 to 2,no,no,1
657,1,60,no credits taken/all credits paid back duly,car (used),1845,unknown/no savings account,1,0,female : non-single or male : single,guarantor,3,real estate,46,none,for free,1,skilled employee/official,0 to 2,no,no,0
658,1,30,no credits taken/all credits paid back duly,repairs,1845,unknown/no savings account,1,0,female : non-single or male : single,guarantor,3,car or other,46,none,for free,1,skilled employee/official,0 to 2,no,no,0
659,2,72,no credits taken/all credits paid back duly,furniture/equipment,5595,... >= 1000 DM,2,2,female : single,none,2,building soc. savings agr./life insurance,24,none,rent,1,skilled employee/official,0 to 2,no,no,1
660,2,10,no credits taken/all credits paid back duly,furniture/equipment,5595,... <  100 DM,2,2,female : single,none,2,building soc. savings agr./life insurance,24,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
661,0,24,all credits at this bank paid back duly,retraining,1935,unknown/no savings account,4,2,male : divorced/separated,none,0,unknown / no property,31,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
662,2,24,all credits at this bank paid back duly,retraining,1935,unknown/no savings account,4,0,female : non-single or male : single,none,0,unknown / no property,38,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
663,0,8,all credits at this bank paid back duly,car (new),11590,... <  100 DM,2,2,female : non-single or male : single,none,0,building soc. savings agr./life insurance,24,none,for free,3-Feb,unskilled - resident,0 to 2,no,no,1
664,0,15,all credits at this bank paid back duly,car (new),6525,... <  100 DM,2,2,female : non-single or male : single,none,0,building soc. savings agr./life insurance,24,none,for free,3-Feb,unskilled - resident,0 to 2,no,no,1
665,2,24,no credits taken/all credits paid back duly,furniture/equipment,10339,unknown/no savings account,1,3,female : single,none,3,car or other,36,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
666,2,24,no credits taken/all credits paid back duly,furniture/equipment,2039,unknown/no savings account,4,3,female : single,none,3,car or other,22,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
667,2,21,no credits taken/all credits paid back duly,car (used),9960,unknown/no savings account,1,3,female : non-single or male : single,none,2,building soc. savings agr./life insurance,32,bank,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
668,2,5,no credits taken/all credits paid back duly,car (used),9960,unknown/no savings account,4,3,female : non-single or male : single,none,2,building soc. savings agr./life insurance,26,bank,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
669,0,12,all credits at this bank paid back duly,repairs,797,... >= 1000 DM,4,0,female : non-single or male : single,none,1,car or other,33,none,rent,1,unemployed/unskilled - non-resident,3 or more,no,no,1
670,0,12,all credits at this bank paid back duly,furniture/equipment,7674,... >= 1000 DM,4,0,female : non-single or male : single,none,1,car or other,33,none,rent,>= 6,unskilled - resident,3 or more,no,no,1
671,2,12,no credits taken/all credits paid back duly,others,13764,... >= 1000 DM,0,0,male : married/widowed,none,2,building soc. savings agr./life insurance,30,none,for free,1,skilled employee/official,0 to 2,no,no,0
672,2,12,no credits taken/all credits paid back duly,car (new),15100,100 <= ... <  500 DM,2,0,female : non-single or male : single,none,2,building soc. savings agr./life insurance,30,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
673,1,42,no credits taken/all credits paid back duly,others,1403,unknown/no savings account,2,2,female : non-single or male : single,none,0,building soc. savings agr./life insurance,28,none,for free,1,skilled employee/official,0 to 2,no,no,0
674,1,72,no credits taken/all credits paid back duly,others,1403,unknown/no savings account,2,2,female : non-single or male : single,none,0,building soc. savings agr./life insurance,66,none,for free,1,skilled employee/official,0 to 2,no,no,0
675,0,18,all credits at this bank paid back duly,repairs,5310,... <  100 DM,2,0,female : non-single or male : single,none,2,unknown / no property,30,none,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
676,0,18,existing credits paid back duly till now,repairs,1864,... <  100 DM,2,0,female : non-single or male : single,none,2,unknown / no property,30,none,rent,1,skilled employee/official,0 to 2,no,no,1
677,1,6,critical account/other credits elsewhere,retraining,7685,unknown/no savings account,3,2,male : married/widowed,guarantor,0,building soc. savings agr./life insurance,37,none,for free,1,skilled employee/official,0 to 2,no,no,1
678,1,9,delay in paying off in the past,retraining,7685,unknown/no savings account,3,2,female : non-single or male : single,guarantor,0,building soc. savings agr./life insurance,37,none,for free,1,skilled employee/official,0 to 2,no,no,0
679,1,12,no credits taken/all credits paid back duly,others,1228,unknown/no savings account,2,0,male : divorced/separated,none,2,unknown / no property,24,none,rent,1,unskilled - resident,0 to 2,no,no,1
680,1,12,all credits at this bank paid back duly,others,1228,unknown/no savings account,2,3,female : non-single or male : single,none,2,unknown / no property,24,none,rent,1,unskilled - resident,0 to 2,no,no,1
681,1,5,existing credits paid back duly till now,furniture/equipment,4370,unknown/no savings account,3,1,male : married/widowed,none,2,unknown / no property,26,bank,rent,3-Feb,skilled employee/official,3 or more,yes (under customer name),no,1
682,3,42,existing credits paid back duly till now,furniture/equipment,4370,... >= 1000 DM,3,1,male : married/widowed,none,2,car or other,26,bank,rent,3-Feb,skilled employee/official,3 or more,yes (under customer name),no,1
683,0,36,no credits taken/all credits paid back duly,car (used),3349,unknown/no savings account,2,3,female : non-single or male : single,none,2,building soc. savings agr./life insurance,28,none,rent,1,unskilled - resident,0 to 2,yes (under customer name),no,1
684,0,36,no credits taken/all credits paid back duly,car (used),3349,unknown/no savings account,2,0,female : non-single or male : single,none,2,building soc. savings agr./life insurance,58,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
685,2,12,no credits taken/all credits paid back duly,others,1295,unknown/no savings account,4,1,female : non-single or male : single,none,3,building soc. savings agr./life insurance,25,none,for free,1,unemployed/unskilled - non-resident,0 to 2,no,no,1
686,2,12,all credits at this bank paid back duly,others,1295,unknown/no savings account,1,1,female : non-single or male : single,none,0,building soc. savings agr./life insurance,25,none,for free,1,skilled employee/official,0 to 2,no,no,1
687,2,6,existing credits paid back duly till now,repairs,433,500 <= ... < 1000 DM,1,0,female : non-single or male : single,none,2,car or other,24,bank,for free,1,skilled employee/official,3 or more,yes (under customer name),no,0
688,2,6,all credits at this bank paid back duly,repairs,433,500 <= ... < 1000 DM,1,0,female : non-single or male : single,none,2,car or other,24,bank,for free,1,skilled employee/official,3 or more,yes (under customer name),no,1
689,2,48,all credits at this bank paid back duly,furniture/equipment,11510,unknown/no savings account,2,3,female : non-single or male : single,none,3,unknown / no property,23,none,rent,1,unskilled - resident,0 to 2,no,no,0
690,2,72,all credits at this bank paid back duly,furniture/equipment,11767,unknown/no savings account,2,3,female : non-single or male : single,none,3,unknown / no property,23,none,rent,1,unskilled - resident,0 to 2,no,no,0
691,1,36,no credits taken/all credits paid back duly,car (used),2746,500 <= ... < 1000 DM,4,0,male : married/widowed,none,0,building soc. savings agr./life insurance,31,bank,rent,1,skilled employee/official,0 to 2,no,no,1
692,0,36,no credits taken/all credits paid back duly,car (used),2746,unknown/no savings account,4,0,male : married/widowed,none,0,building soc. savings agr./life insurance,31,bank,rent,1,skilled employee/official,0 to 2,no,no,1
693,2,5,no credits taken/all credits paid back duly,car (new),9398,unknown/no savings account,1,3,female : single,none,0,building soc. savings agr./life insurance,28,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
694,2,36,no credits taken/all credits paid back duly,car (new),9398,... >= 1000 DM,1,3,female : single,none,0,building soc. savings agr./life insurance,28,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),yes,1
695,3,72,no credits taken/all credits paid back duly,furniture/equipment,15552,unknown/no savings account,4,2,male : married/widowed,none,1,building soc. savings agr./life insurance,37,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,0
696,3,60,no credits taken/all credits paid back duly,furniture/equipment,11084,500 <= ... < 1000 DM,4,2,male : married/widowed,none,1,real estate,37,none,rent,3-Feb,unemployed/unskilled - non-resident,0 to 2,no,no,0
697,0,24,existing credits paid back duly till now,car (new),8648,unknown/no savings account,4,2,male : married/widowed,none,2,building soc. savings agr./life insurance,27,bank,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
698,3,24,existing credits paid back duly till now,retraining,8648,unknown/no savings account,1,2,male : married/widowed,none,2,building soc. savings agr./life insurance,43,bank,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
699,1,42,no credits taken/all credits paid back duly,car (used),7882,unknown/no savings account,3,0,male : married/widowed,none,0,car or other,45,none,own,1,skilled employee/official,3 or more,no,no,0
700,1,42,delay in paying off in the past,car (used),7882,unknown/no savings account,3,0,male : married/widowed,guarantor,0,car or other,45,none,own,1,skilled employee/official,3 or more,no,no,0
701,0,21,existing credits paid back duly till now,repairs,3414,unknown/no savings account,1,2,male : married/widowed,none,3,car or other,26,stores,rent,1,skilled employee/official,0 to 2,no,no,1
702,1,21,existing credits paid back duly till now,repairs,3414,... >= 1000 DM,1,2,male : married/widowed,none,3,building soc. savings agr./life insurance,26,stores,rent,3-Feb,skilled employee/official,0 to 2,no,no,1
703,1,18,all credits at this bank paid back duly,car (used),1553,unknown/no savings account,2,0,female : single,none,1,building soc. savings agr./life insurance,44,bank,rent,1,skilled employee/official,0 to 2,no,no,1
704,1,18,all credits at this bank paid back duly,car (used),1553,unknown/no savings account,2,3,male : married/widowed,none,1,building soc. savings agr./life insurance,44,bank,rent,1,skilled employee/official,0 to 2,no,no,1
705,3,12,all credits at this bank paid back duly,others,15170,100 <= ... <  500 DM,0,2,male : married/widowed,co-applicant,0,real estate,21,bank,own,5-Apr,unemployed/unskilled - non-resident,0 to 2,no,no,0
706,3,60,all credits at this bank paid back duly,others,13114,100 <= ... <  500 DM,0,2,female : non-single or male : single,none,0,real estate,56,bank,own,5-Apr,unemployed/unskilled - non-resident,0 to 2,no,no,0
707,1,36,all credits at this bank paid back duly,car (new),4603,unknown/no savings account,3,0,male : married/widowed,none,2,building soc. savings agr./life insurance,24,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
708,0,36,all credits at this bank paid back duly,car (new),9629,unknown/no savings account,3,0,male : married/widowed,none,0,building soc. savings agr./life insurance,37,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
709,2,48,no credits taken/all credits paid back duly,furniture/equipment,458,unknown/no savings account,2,0,male : married/widowed,none,1,building soc. savings agr./life insurance,24,none,rent,1,skilled employee/official,0 to 2,no,no,0
710,2,48,no credits taken/all credits paid back duly,furniture/equipment,458,unknown/no savings account,2,0,male : married/widowed,none,1,unknown / no property,24,none,rent,5-Apr,skilled employee/official,0 to 2,no,no,0
711,1,24,no credits taken/all credits paid back duly,car (new),4113,100 <= ... <  500 DM,1,1,female : non-single or male : single,none,0,building soc. savings agr./life insurance,28,none,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,1
712,1,24,no credits taken/all credits paid back duly,car (new),4113,100 <= ... <  500 DM,1,1,female : non-single or male : single,none,0,building soc. savings agr./life insurance,57,none,for free,1,skilled employee/official,0 to 2,no,no,1
713,2,18,existing credits paid back duly till now,radio/television,4297,... >= 1000 DM,4,0,male : divorced/separated,none,1,real estate,40,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
714,2,18,existing credits paid back duly till now,car (used),4297,100 <= ... <  500 DM,4,0,male : divorced/separated,none,1,real estate,40,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
715,1,18,no credits taken/all credits paid back duly,car (used),2462,unknown/no savings account,2,2,male : married/widowed,none,2,building soc. savings agr./life insurance,31,stores,rent,1,skilled employee/official,0 to 2,no,no,1
716,1,18,no credits taken/all credits paid back duly,car (used),2462,unknown/no savings account,2,2,male : married/widowed,guarantor,2,building soc. savings agr./life insurance,22,none,rent,1,skilled employee/official,0 to 2,no,no,0
717,2,24,existing credits paid back duly till now,furniture/equipment,1024,unknown/no savings account,1,0,female : single,guarantor,0,unknown / no property,48,stores,rent,1,skilled employee/official,0 to 2,no,no,1
718,2,24,no credits taken/all credits paid back duly,furniture/equipment,1024,unknown/no savings account,1,0,female : single,none,0,unknown / no property,48,stores,rent,1,skilled employee/official,0 to 2,no,no,1
719,0,24,critical account/other credits elsewhere,retraining,3161,unknown/no savings account,2,3,male : married/widowed,none,2,car or other,31,bank,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,0
720,1,24,all credits at this bank paid back duly,retraining,3161,unknown/no savings account,2,0,female : non-single or male : single,none,2,car or other,31,bank,for free,1,skilled employee/official,0 to 2,yes (under customer name),no,1
721,1,27,existing credits paid back duly till now,retraining,12597,unknown/no savings account,4,0,male : married/widowed,none,0,building soc. savings agr./life insurance,43,stores,rent,>= 6,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,0
722,1,27,critical account/other credits elsewhere,retraining,2442,unknown/no savings account,4,0,male : married/widowed,none,0,building soc. savings agr./life insurance,43,stores,for free,>= 6,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,0
723,3,15,existing credits paid back duly till now,repairs,6224,unknown/no savings account,4,0,male : married/widowed,none,0,real estate,50,none,own,1,skilled employee/official,0 to 2,no,no,0
724,2,48,existing credits paid back duly till now,repairs,6224,... >= 1000 DM,4,3,male : married/widowed,none,0,real estate,50,none,own,1,skilled employee/official,0 to 2,no,no,1
725,2,36,delay in paying off in the past,others,12389,... >= 1000 DM,2,3,male : married/widowed,none,0,building soc. savings agr./life insurance,37,bank,own,1,skilled employee/official,0 to 2,yes (under customer name),no,1
726,2,36,existing credits paid back duly till now,others,12389,... >= 1000 DM,2,3,male : married/widowed,none,0,real estate,37,bank,own,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
727,1,30,no credits taken/all credits paid back duly,car (used),652,100 <= ... <  500 DM,4,0,female : non-single or male : single,none,0,car or other,24,none,for free,1,skilled employee/official,0 to 2,no,no,0
728,1,12,no credits taken/all credits paid back duly,car (used),8656,unknown/no savings account,4,0,female : non-single or male : single,none,0,car or other,24,none,for free,1,skilled employee/official,0 to 2,no,no,0
729,2,12,no credits taken/all credits paid back duly,furniture/equipment,6468,... >= 1000 DM,0,2,male : married/widowed,none,3,unknown / no property,52,bank,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
730,2,12,no credits taken/all credits paid back duly,furniture/equipment,6468,... >= 1000 DM,0,2,male : married/widowed,none,3,unknown / no property,52,none,rent,1,skilled employee/official,0 to 2,yes (under customer name),no,1
731,2,21,all credits at this bank paid back duly,retraining,1188,unknown/no savings account,4,2,female : non-single or male : single,none,0,car or other,39,none,rent,1,skilled employee/official,3 or more,no,no,1
732,2,21,no credits taken/all credits paid back duly,retraining,1188,unknown/no savings account,4,2,female : non-single or male : single,none,0,car or other,39,none,rent,1,skilled employee/official,0 to 2,no,no,1
733,2,12,no credits taken/all credits paid back duly,others,836,... >= 1000 DM,1,0,female : non-single or male : single,none,2,car or other,75,bank,rent,1,unskilled - resident,0 to 2,no,no,0
734,2,12,all credits at this bank paid back duly,retraining,836,... <  100 DM,1,0,female : non-single or male : single,none,2,car or other,23,bank,rent,1,unskilled - resident,0 to 2,no,no,1
735,1,21,delay in paying off in the past,others,1602,unknown/no savings account,4,0,female : single,none,1,building soc. savings agr./life insurance,30,none,rent,3-Feb,skilled employee/official,3 or more,yes (under customer name),no,0
736,1,21,no credits taken/all credits paid back duly,others,1602,unknown/no savings account,1,0,female : single,none,1,building soc. savings agr./life insurance,30,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
737,0,24,existing credits paid back duly till now,others,1333,unknown/no savings account,0,2,male : married/widowed,none,2,unknown / no property,43,none,own,3-Feb,skilled employee/official,3 or more,no,no,1
738,0,24,existing credits paid back duly till now,others,1333,unknown/no savings account,0,0,male : married/widowed,none,2,unknown / no property,43,none,rent,3-Feb,skilled employee/official,3 or more,no,no,1
739,0,24,critical account/other credits elsewhere,others,1287,500 <= ... < 1000 DM,4,2,female : non-single or male : single,none,0,real estate,37,bank,rent,5-Apr,skilled employee/official,0 to 2,yes (under customer name),no,0
740,3,24,all credits at this bank paid back duly,others,1287,100 <= ... <  500 DM,4,0,female : non-single or male : single,none,0,unknown / no property,37,bank,rent,3-Feb,skilled employee/official,0 to 2,no,no,0
741,3,21,all credits at this bank paid back duly,business,2319,unknown/no savings account,1,2,male : divorced/separated,none,3,building soc. savings agr./life insurance,33,none,rent,1,skilled employee/official,0 to 2,no,no,1
742,3,21,all credits at this bank paid back duly,repairs,2319,unknown/no savings account,1,2,female : non-single or male : single,none,2,building soc. savings agr./life insurance,33,none,for free,1,skilled employee/official,0 to 2,no,no,1
743,1,15,no credits taken/all credits paid back duly,radio/television,10148,... >= 1000 DM,2,0,female : non-single or male : single,none,2,building soc. savings agr./life insurance,24,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,no,no,1
744,3,15,no credits taken/all credits paid back duly,radio/television,1275,... >= 1000 DM,3,0,female : non-single or male : single,none,2,building soc. savings agr./life insurance,24,none,for free,1,skilled employee/official,0 to 2,no,no,1
745,2,9,all credits at this bank paid back duly,others,5234,unknown/no savings account,0,0,female : single,none,2,building soc. savings agr./life insurance,28,none,rent,3-Feb,unemployed/unskilled - non-resident,0 to 2,no,no,1
746,2,6,all credits at this bank paid back duly,others,5234,unknown/no savings account,2,0,female : single,none,2,building soc. savings agr./life insurance,28,none,rent,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,no,no,1
747,2,18,no credits taken/all credits paid back duly,furniture/equipment,4153,unknown/no savings account,2,2,male : married/widowed,co-applicant,1,building soc. savings agr./life insurance,42,none,rent,1,skilled employee/official,0 to 2,no,no,1
748,1,10,no credits taken/all credits paid back duly,car (used),4153,unknown/no savings account,2,2,male : married/widowed,co-applicant,1,building soc. savings agr./life insurance,42,stores,rent,1,skilled employee/official,0 to 2,no,no,1
749,1,27,all credits at this bank paid back duly,car (new),5293,unknown/no savings account,0,2,male : married/widowed,none,0,car or other,50,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
750,1,27,all credits at this bank paid back duly,retraining,5293,unknown/no savings account,0,2,male : married/widowed,none,0,car or other,37,none,rent,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
751,1,12,no credits taken/all credits paid back duly,furniture/equipment,674,100 <= ... <  500 DM,3,0,female : single,none,3,car or other,36,none,rent,1,skilled employee/official,0 to 2,no,no,0
752,1,12,no credits taken/all credits paid back duly,furniture/equipment,674,unknown/no savings account,3,0,female : single,none,3,car or other,64,none,rent,1,skilled employee/official,0 to 2,no,no,1
753,1,30,existing credits paid back duly till now,car (new),10623,unknown/no savings account,4,1,male : married/widowed,none,0,real estate,38,none,own,1,manager/self-empl./highly qualif. employee,3 or more,yes (under customer name),no,0
754,1,30,existing credits paid back duly till now,car (new),10623,unknown/no savings account,4,1,male : married/widowed,none,0,real estate,38,none,own,5-Apr,unskilled - resident,3 or more,yes (under customer name),no,0
755,1,24,no credits taken/all credits paid back duly,others,6615,unknown/no savings account,0,2,male : married/widowed,none,0,real estate,75,none,own,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
756,1,24,critical account/other credits elsewhere,car (used),6615,unknown/no savings account,1,2,male : married/widowed,none,0,real estate,75,none,own,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
757,1,12,all credits at this bank paid back duly,radio/television,741,... <  100 DM,3,0,female : non-single or male : single,none,1,car or other,22,none,rent,1,skilled employee/official,0 to 2,no,no,1
758,1,12,all credits at this bank paid back duly,radio/television,741,... <  100 DM,0,1,female : non-single or male : single,none,1,car or other,22,none,rent,1,skilled employee/official,0 to 2,no,no,0
759,3,12,no credits taken/all credits paid back duly,car (new),6037,unknown/no savings account,4,1,male : married/widowed,none,0,real estate,35,none,own,1,skilled employee/official,0 to 2,yes (under customer name),no,1
760,1,12,no credits taken/all credits paid back duly,car (new),3386,unknown/no savings account,4,1,male : married/widowed,none,0,building soc. savings agr./life insurance,35,bank,own,1,skilled employee/official,0 to 2,yes (under customer name),no,1
761,0,48,all credits at this bank paid back duly,car (new),14415,unknown/no savings account,4,0,female : non-single or male : single,none,2,building soc. savings agr./life insurance,24,none,for free,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,0
762,1,24,all credits at this bank paid back duly,repairs,12523,unknown/no savings account,0,0,female : non-single or male : single,none,2,building soc. savings agr./life insurance,41,none,for free,3-Feb,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,0
763,0,48,no credits taken/all credits paid back duly,retraining,4844,100 <= ... <  500 DM,0,1,male : married/widowed,none,2,building soc. savings agr./life insurance,33,none,rent,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
764,0,15,no credits taken/all credits paid back duly,retraining,4844,unknown/no savings account,0,1,male : married/widowed,none,2,building soc. savings agr./life insurance,33,none,for free,1,manager/self-empl./highly qualif. employee,0 to 2,yes (under customer name),no,1
765,3,12,no credits taken/all credits paid back duly,others,12457,unknown/no savings account,1,0,female : non-single or male : single,none,3,unknown / no property,26,none,rent,1,skilled employee/official,0 to 2,no,no,0
766,3,48,no credits taken/all credits paid back duly,others,1330,unknown/no savings account,1,0,male : married/widowed,none,3,unknown / no property,26,bank,rent,1,skilled employee/official,0 to 2,no,no,0
767,2,48,no credits taken/all credits paid back duly,furniture/equipment,790,100 <= ... <  500 DM,2,0,female : non-single or male : single,none,1,unknown / no property,66,none,for free,1,unskilled - resident,0 to 2,no,no,0
768,2,60,no credits taken/all credits paid back duly,furniture/equipment,790,100 <= ... <  500 DM,2,0,female : non-single or male : single,none,2,unknown / no property,66,none,for free,1,unskilled - resident,0 to 2,no,no,0
769,2,12,existing credits paid back duly till now,others,2225,unknown/no savings account,4,0,male : married/widowed,none,0,real estate,57,bank,own,1,skilled employee/official,0 to 2,yes (under customer name),no,0
770,0,10,existing credits paid back duly till now,others,2225,unknown/no savings account,4,0,male : married/widowed,none,0,real estate,57,bank,own,3-Feb,skilled employee/official,0 to 2,yes (under customer name),no,1
